lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000045,C1,3,3,1.0
E07000177,C1,1,1,1.0
E07000179,C1,2,2,1.0
E07000180,C1,1,1,1.0
E09000006,C1,28,28,1.0
E06000038,C2,1,1,1.0
E06000045,C2,5,5,1.0
E07000089,C2,1,1,1.0
E07000177,C2,6,5,1.2
E07000178,C2,3,3,1.0
E07000179,C2,12,10,1.2
E07000180,C2,10,10,1.0
E07000181,C2,2,2,1.0
E09000003,C2,18,18,1.0
E09000006,C2,90,82,1.0975609756097562
E06000045,C3,81,67,1.208955223880597
E07000089,C3,7,7,1.0
E07000177,C3,10,9,1.1111111111111112
E07000178,C3,7,7,1.0
E07000179,C3,22,18,1.2222222222222223
E07000180,C3,21,18,1.1666666666666667
E07000181,C3,11,10,1.1
E07000194,C3,10,8,1.25
E07000243,C3,235,25,9.4
E09000003,C3,198,160,1.2375
E09000006,C3,506,314,1.6114649681528663
E06000045,C4,11,8,1.375
E07000089,C4,2,2,1.0
E07000194,C4,1,1,1.0
E07000243,C4,13,5,2.6
E09000003,C4,11,10,1.1
E09000006,C4,51,18,2.8333333333333335
E06000045,C5,14,9,1.5555555555555556
E07000089,C5,2,2,1.0
E07000177,C5,1,1,1.0
E07000181,C5,1,1,1.0
E07000194,C5,1,1,1.0
E07000243,C5,20,12,1.6666666666666667
E09000006,C5,4,4,1.0
E07000181,C6,1,1,1.0
E06000045,C7,143,106,1.349056603773585
E07000089,C7,10,10,1.0
E07000177,C7,167,98,1.7040816326530612
E07000178,C7,58,49,1.183673469387755
E07000179,C7,227,171,1.327485380116959
E07000180,C7,145,107,1.355140186915888
E07000181,C7,150,106,1.4150943396226414
E07000194,C7,3,3,1.0
E07000243,C7,6,6,1.0
E09000003,C7,348,288,1.2083333333333333
E09000006,C7,388,270,1.4370370370370371
E06000045,C8,5,5,1.0
E07000089,C8,3,3,1.0
E07000177,C8,2,2,1.0
E07000178,C8,2,2,1.0
E07000180,C8,2,2,1.0
E07000181,C8,2,2,1.0
E07000194,C8,1,1,1.0
E07000243,C8,32,23,1.391304347826087
E09000006,C8,57,52,1.0961538461538463
