lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,6,6,1.0
E06000022,C1,30,29,1.0344827586206897
E06000023,C1,129,103,1.2524271844660195
E06000031,C1,25,22,1.1363636363636365
E06000046,C1,7,1,7.0
E06000060,C1,4,3,1.3333333333333333
E07000136,C1,10,3,3.3333333333333335
E07000137,C1,28,10,2.8
E07000138,C1,17,5,3.4
E07000139,C1,20,5,4.0
E07000140,C1,22,3,7.333333333333333
E07000141,C1,26,9,2.888888888888889
E07000142,C1,11,3,3.6666666666666665
E07000150,C1,5,5,1.0
E07000151,C1,23,22,1.0454545454545454
E07000152,C1,12,11,1.0909090909090908
E07000153,C1,15,14,1.0714285714285714
E07000154,C1,17,16,1.0625
E07000155,C1,44,19,2.3157894736842106
E07000156,C1,16,14,1.1428571428571428
E07000177,C1,1,1,1.0
E07000218,C1,11,11,1.0
E07000219,C1,20,13,1.5384615384615385
E07000220,C1,6,6,1.0
E07000221,C1,24,22,1.0909090909090908
E07000222,C1,25,20,1.25
E07000243,C1,3,3,1.0
E09000004,C1,141,93,1.5161290322580645
E09000018,C1,100,72,1.3888888888888888
E06000017,C2,10,10,1.0
E06000022,C2,114,89,1.2808988764044944
E06000023,C2,43,37,1.162162162162162
E06000031,C2,4,4,1.0
E06000046,C2,172,1,172.0
E06000060,C2,206,170,1.2117647058823529
E07000089,C2,1,1,1.0
E07000136,C2,15,7,2.142857142857143
E07000137,C2,64,16,4.0
E07000138,C2,31,6,5.166666666666667
E07000139,C2,52,15,3.466666666666667
E07000140,C2,33,11,3.0
E07000141,C2,56,15,3.7333333333333334
E07000142,C2,28,10,2.8
E07000150,C2,14,11,1.2727272727272727
E07000151,C2,21,18,1.1666666666666667
E07000152,C2,38,33,1.1515151515151516
E07000153,C2,16,14,1.1428571428571428
E07000154,C2,40,32,1.25
E07000155,C2,53,30,1.7666666666666666
E07000156,C2,13,8,1.625
E07000177,C2,54,47,1.148936170212766
E07000178,C2,18,15,1.2
E07000179,C2,46,37,1.2432432432432432
E07000180,C2,36,29,1.2413793103448276
E07000181,C2,42,34,1.2352941176470589
E07000218,C2,4,4,1.0
E07000219,C2,1,1,1.0
E07000220,C2,2,2,1.0
E07000221,C2,5,5,1.0
E07000222,C2,4,4,1.0
E07000242,C2,1,1,1.0
E07000243,C2,1,1,1.0
E09000004,C2,6,5,1.2
E09000006,C2,155,135,1.1481481481481481
E09000011,C2,3,3,1.0
E09000018,C2,127,94,1.351063829787234
E06000017,C3,12,12,1.0
E06000022,C3,483,284,1.7007042253521127
E06000023,C3,136,103,1.3203883495145632
E06000031,C3,18,18,1.0
E06000046,C3,318,1,318.0
E06000060,C3,520,385,1.3506493506493507
E07000089,C3,32,31,1.032258064516129
E07000136,C3,62,18,3.4444444444444446
E07000137,C3,122,38,3.210526315789474
E07000138,C3,69,21,3.2857142857142856
E07000139,C3,121,40,3.025
E07000140,C3,66,16,4.125
E07000141,C3,123,44,2.7954545454545454
E07000142,C3,91,38,2.3947368421052633
E07000150,C3,15,11,1.3636363636363635
E07000151,C3,42,37,1.135135135135135
E07000152,C3,28,22,1.2727272727272727
E07000153,C3,28,23,1.2173913043478262
E07000154,C3,61,43,1.4186046511627908
E07000155,C3,71,38,1.868421052631579
E07000156,C3,18,16,1.125
E07000177,C3,72,59,1.2203389830508475
E07000178,C3,43,40,1.075
E07000179,C3,70,63,1.1111111111111112
E07000180,C3,50,44,1.1363636363636365
E07000181,C3,86,70,1.2285714285714286
E07000218,C3,20,18,1.1111111111111112
E07000219,C3,10,9,1.1111111111111112
E07000220,C3,14,14,1.0
E07000221,C3,36,35,1.0285714285714285
E07000222,C3,37,34,1.088235294117647
E07000243,C3,132,37,3.5675675675675675
E09000004,C3,155,101,1.5346534653465347
E09000006,C3,398,274,1.4525547445255473
E09000007,C3,3,1,3.0
E09000011,C3,187,135,1.385185185185185
E09000018,C3,1026,271,3.7859778597785976
E09000020,C3,1,1,1.0
E09000033,C3,1198,189,6.338624338624339
E06000022,C4,12,12,1.0
E06000046,C4,3,1,3.0
E06000060,C4,7,7,1.0
E07000137,C4,4,2,2.0
E07000139,C4,2,1,2.0
E07000141,C4,1,1,1.0
E07000142,C4,1,1,1.0
E07000177,C4,1,1,1.0
E07000178,C4,2,1,2.0
E07000179,C4,3,2,1.5
E07000180,C4,1,1,1.0
E07000181,C4,1,1,1.0
E07000220,C4,1,1,1.0
E07000222,C4,1,1,1.0
E07000243,C4,15,8,1.875
E09000004,C4,20,15,1.3333333333333333
E09000006,C4,30,23,1.3043478260869565
E09000011,C4,10,9,1.1111111111111112
E09000018,C4,40,15,2.6666666666666665
E09000033,C4,207,27,7.666666666666667
E06000031,C5,16,15,1.0666666666666667
E06000046,C5,39,1,39.0
E07000089,C5,18,13,1.3846153846153846
E07000150,C5,43,1,43.0
E07000151,C5,116,1,116.0
E07000152,C5,60,1,60.0
E07000153,C5,136,1,136.0
E07000154,C5,295,1,295.0
E07000155,C5,88,1,88.0
E07000156,C5,56,1,56.0
E07000177,C5,42,40,1.05
E07000178,C5,25,22,1.1363636363636365
E07000179,C5,47,39,1.205128205128205
E07000180,C5,34,27,1.2592592592592593
E07000181,C5,31,27,1.1481481481481481
E07000218,C5,8,8,1.0
E07000219,C5,15,14,1.0714285714285714
E07000220,C5,8,8,1.0
E07000221,C5,11,11,1.0
E07000222,C5,17,16,1.0625
E07000242,C5,2,2,1.0
E07000243,C5,27,17,1.588235294117647
E09000004,C5,2,2,1.0
E09000011,C5,19,19,1.0
E09000018,C5,110,98,1.1224489795918366
E09000033,C5,1,1,1.0
E06000022,C6,5,5,1.0
E07000136,C6,1,1,1.0
E07000137,C6,2,2,1.0
E07000138,C6,1,1,1.0
E07000140,C6,1,1,1.0
E07000141,C6,4,2,2.0
E07000179,C6,1,1,1.0
E07000180,C6,1,1,1.0
E07000219,C6,3,2,1.5
E07000222,C6,1,1,1.0
E09000004,C6,15,15,1.0
E09000006,C6,69,58,1.1896551724137931
E09000011,C6,4,4,1.0
E09000033,C6,13,7,1.8571428571428572
E06000017,C7,45,34,1.3235294117647058
E06000022,C7,332,253,1.3122529644268774
E06000023,C7,606,423,1.4326241134751774
E06000031,C7,43,40,1.075
E06000046,C7,383,3,127.66666666666667
E06000060,C7,1250,872,1.43348623853211
E07000089,C7,21,12,1.75
E07000136,C7,101,41,2.4634146341463414
E07000137,C7,344,130,2.646153846153846
E07000138,C7,136,46,2.9565217391304346
E07000139,C7,375,162,2.314814814814815
E07000140,C7,252,69,3.652173913043478
E07000141,C7,335,137,2.4452554744525545
E07000142,C7,290,121,2.396694214876033
E07000150,C7,55,39,1.4102564102564104
E07000151,C7,106,92,1.1521739130434783
E07000152,C7,95,68,1.3970588235294117
E07000153,C7,75,69,1.0869565217391304
E07000154,C7,188,149,1.261744966442953
E07000155,C7,267,113,2.3628318584070795
E07000156,C7,64,56,1.1428571428571428
E07000177,C7,192,157,1.2229299363057324
E07000178,C7,122,84,1.4523809523809523
E07000179,C7,185,146,1.2671232876712328
E07000180,C7,211,175,1.2057142857142857
E07000181,C7,189,155,1.2193548387096773
E07000218,C7,18,16,1.125
E07000219,C7,4,3,1.3333333333333333
E07000220,C7,16,16,1.0
E07000221,C7,33,29,1.1379310344827587
E07000222,C7,25,23,1.0869565217391304
E07000243,C7,5,5,1.0
E09000004,C7,129,89,1.449438202247191
E09000006,C7,530,434,1.2211981566820276
E09000011,C7,29,23,1.2608695652173914
E09000018,C7,228,159,1.4339622641509433
E09000033,C7,392,87,4.505747126436781
E06000017,C8,3,3,1.0
E06000022,C8,53,41,1.2926829268292683
E06000046,C8,90,1,90.0
E06000060,C8,25,22,1.1363636363636365
E07000089,C8,24,23,1.0434782608695652
E07000177,C8,2,2,1.0
E07000178,C8,2,2,1.0
E07000179,C8,4,4,1.0
E07000180,C8,2,2,1.0
E07000181,C8,1,1,1.0
E07000219,C8,1,1,1.0
E07000220,C8,1,1,1.0
E07000222,C8,3,3,1.0
E07000243,C8,39,27,1.4444444444444444
E09000004,C8,90,72,1.25
E09000006,C8,144,135,1.0666666666666667
E09000011,C8,77,66,1.1666666666666667
E09000018,C8,62,53,1.169811320754717
E09000033,C8,90,25,3.6
