lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,1,1,1.0
E06000022,C1,21,19,1.105263157894737
E06000023,C1,42,35,1.2
E06000060,C1,2,2,1.0
E07000136,C1,7,1,7.0
E07000137,C1,17,5,3.4
E07000138,C1,6,4,1.5
E07000139,C1,17,4,4.25
E07000140,C1,8,2,4.0
E07000141,C1,25,6,4.166666666666667
E07000142,C1,14,3,4.666666666666667
E07000218,C1,7,5,1.4
E07000219,C1,9,9,1.0
E07000220,C1,7,7,1.0
E07000221,C1,16,14,1.1428571428571428
E07000222,C1,7,5,1.4
E06000017,C2,2,2,1.0
E06000022,C2,62,49,1.2653061224489797
E06000023,C2,43,33,1.303030303030303
E06000060,C2,89,76,1.1710526315789473
E07000136,C2,4,4,1.0
E07000137,C2,14,6,2.3333333333333335
E07000138,C2,4,3,1.3333333333333333
E07000139,C2,8,4,2.0
E07000140,C2,9,3,3.0
E07000141,C2,14,6,2.3333333333333335
E07000142,C2,9,5,1.8
E07000177,C2,16,14,1.1428571428571428
E07000178,C2,4,4,1.0
E07000179,C2,18,16,1.125
E07000180,C2,16,15,1.0666666666666667
E07000181,C2,13,12,1.0833333333333333
E07000218,C2,1,1,1.0
E07000221,C2,1,1,1.0
E07000222,C2,3,3,1.0
E07000243,C2,3,2,1.5
E09000006,C2,41,41,1.0
E09000011,C2,4,4,1.0
E06000017,C3,4,3,1.3333333333333333
E06000022,C3,486,277,1.7545126353790614
E06000023,C3,114,82,1.3902439024390243
E06000060,C3,244,200,1.22
E07000089,C3,26,24,1.0833333333333333
E07000136,C3,23,8,2.875
E07000137,C3,71,25,2.84
E07000138,C3,48,12,4.0
E07000139,C3,51,24,2.125
E07000140,C3,34,10,3.4
E07000141,C3,63,27,2.3333333333333335
E07000142,C3,38,15,2.533333333333333
E07000177,C3,32,31,1.032258064516129
E07000178,C3,22,20,1.1
E07000179,C3,44,36,1.2222222222222223
E07000180,C3,21,17,1.2352941176470589
E07000181,C3,44,34,1.2941176470588236
E07000218,C3,7,6,1.1666666666666667
E07000219,C3,1,1,1.0
E07000220,C3,8,8,1.0
E07000221,C3,21,17,1.2352941176470589
E07000222,C3,12,12,1.0
E07000243,C3,153,41,3.731707317073171
E09000006,C3,539,365,1.4767123287671233
E09000011,C3,180,138,1.3043478260869565
E06000022,C4,8,8,1.0
E06000060,C4,7,6,1.1666666666666667
E07000089,C4,1,1,1.0
E07000137,C4,3,1,3.0
E07000139,C4,2,2,1.0
E07000142,C4,2,1,2.0
E07000181,C4,2,1,2.0
E09000006,C4,17,17,1.0
E09000011,C4,22,12,1.8333333333333333
E07000089,C5,8,8,1.0
E07000177,C5,21,20,1.05
E07000178,C5,13,13,1.0
E07000179,C5,25,22,1.1363636363636365
E07000180,C5,11,11,1.0
E07000181,C5,14,13,1.0769230769230769
E07000218,C5,3,3,1.0
E07000219,C5,6,6,1.0
E07000220,C5,2,2,1.0
E07000221,C5,7,7,1.0
E07000222,C5,13,11,1.1818181818181819
E07000242,C5,2,2,1.0
E07000243,C5,16,13,1.2307692307692308
E09000011,C5,20,20,1.0
E06000022,C6,3,3,1.0
E07000136,C6,2,1,2.0
E07000137,C6,2,1,2.0
E07000139,C6,2,1,2.0
E07000140,C6,2,2,1.0
E07000141,C6,5,1,5.0
E07000142,C6,3,1,3.0
E09000006,C6,39,32,1.21875
E09000011,C6,5,3,1.6666666666666667
E06000017,C7,23,16,1.4375
E06000022,C7,311,226,1.3761061946902655
E06000023,C7,243,163,1.49079754601227
E06000060,C7,1342,922,1.4555314533622559
E07000089,C7,15,15,1.0
E07000136,C7,131,46,2.847826086956522
E07000137,C7,434,139,3.1223021582733814
E07000138,C7,201,55,3.6545454545454548
E07000139,C7,347,143,2.4265734265734267
E07000140,C7,147,51,2.8823529411764706
E07000141,C7,290,109,2.6605504587155964
E07000142,C7,211,91,2.318681318681319
E07000177,C7,265,184,1.440217391304348
E07000178,C7,151,111,1.3603603603603605
E07000179,C7,255,209,1.2200956937799043
E07000180,C7,262,217,1.207373271889401
E07000181,C7,199,149,1.3355704697986577
E07000218,C7,10,7,1.4285714285714286
E07000219,C7,5,5,1.0
E07000220,C7,9,7,1.2857142857142858
E07000221,C7,20,18,1.1111111111111112
E07000222,C7,14,13,1.0769230769230769
E07000243,C7,13,12,1.0833333333333333
E09000006,C7,466,356,1.3089887640449438
E09000011,C7,22,20,1.1
E06000017,C8,3,3,1.0
E06000022,C8,37,35,1.0571428571428572
E07000089,C8,26,26,1.0
E07000178,C8,1,1,1.0
E07000179,C8,2,2,1.0
E07000180,C8,2,1,2.0
E07000181,C8,1,1,1.0
E07000218,C8,3,3,1.0
E07000221,C8,1,1,1.0
E07000222,C8,3,3,1.0
E07000242,C8,7,7,1.0
E07000243,C8,27,18,1.5
E09000006,C8,104,96,1.0833333333333333
E09000011,C8,36,35,1.0285714285714285
