period,LAD,SHEF_C_CODE,report_count,user_count,average
2014-8,E07000089,C3,16,16,1.0
2014-8,E07000089,C5,9,8,1.125
2014-8,E07000089,C7,20,20,1.0
2014-8,E07000089,C8,6,6,1.0
2014-8,E07000177,,2,2,1.0
2014-8,E07000177,C2,11,11,1.0
2014-8,E07000177,C3,12,10,1.2
2014-8,E07000177,C5,2,2,1.0
2014-8,E07000177,C7,50,38,1.3157894736842106
2014-8,E07000177,C8,2,2,1.0
2014-8,E07000178,C2,10,9,1.1111111111111112
2014-8,E07000178,C3,14,8,1.75
2014-8,E07000178,C5,1,1,1.0
2014-8,E07000178,C7,17,17,1.0
2014-8,E07000178,C8,2,2,1.0
2014-8,E07000179,,2,2,1.0
2014-8,E07000179,C1,1,1,1.0
2014-8,E07000179,C2,20,16,1.25
2014-8,E07000179,C3,14,13,1.0769230769230769
2014-8,E07000179,C5,2,2,1.0
2014-8,E07000179,C7,56,50,1.12
2014-8,E07000179,C8,2,2,1.0
2014-8,E07000180,,4,4,1.0
2014-8,E07000180,C1,2,2,1.0
2014-8,E07000180,C2,18,17,1.0588235294117647
2014-8,E07000180,C3,13,13,1.0
2014-8,E07000180,C7,45,32,1.40625
2014-8,E07000181,C2,9,8,1.125
2014-8,E07000181,C3,11,11,1.0
2014-8,E07000181,C7,46,39,1.1794871794871795
2014-8,E07000181,C8,1,1,1.0
2014-8,E07000243,C2,9,7,1.2857142857142858
2014-8,E07000243,C3,150,20,7.5
2014-8,E07000243,C4,15,7,2.142857142857143
2014-8,E07000243,C5,14,12,1.1666666666666667
2014-8,E07000243,C7,5,5,1.0
2014-8,E07000243,C8,25,7,3.5714285714285716
2014-8,E09000003,C2,40,39,1.0256410256410255
2014-8,E09000003,C3,181,159,1.1383647798742138
2014-8,E09000003,C4,9,8,1.125
2014-8,E09000003,C7,208,178,1.1685393258426966
2014-8,E09000003,C8,31,31,1.0
2014-8,E09000006,C1,32,32,1.0
2014-8,E09000006,C2,187,168,1.1130952380952381
2014-8,E09000006,C3,645,348,1.853448275862069
2014-8,E09000006,C4,61,19,3.210526315789474
2014-8,E09000006,C5,1,1,1.0
2014-8,E09000006,C7,265,214,1.2383177570093458
2014-8,E09000006,C8,44,43,1.0232558139534884
