period,LAD,SHEF_C_CODE,report_count,user_count,average
2016-9,E06000023,C1,137,97,1.4123711340206186
2016-9,E06000023,C2,43,23,1.8695652173913044
2016-9,E06000023,C3,39,30,1.3
2016-9,E06000023,C7,233,141,1.6524822695035462
2016-9,E07000089,C3,21,17,1.2352941176470589
2016-9,E07000089,C4,1,1,1.0
2016-9,E07000089,C5,10,10,1.0
2016-9,E07000089,C7,18,17,1.0588235294117647
2016-9,E07000089,C8,17,17,1.0
2016-9,E07000165,C2,7,7,1.0
2016-9,E07000165,C3,15,15,1.0
2016-9,E07000165,C4,1,1,1.0
2016-9,E07000165,C5,6,6,1.0
2016-9,E07000165,C6,1,1,1.0
2016-9,E07000165,C8,7,7,1.0
2016-9,E07000177,C1,2,2,1.0
2016-9,E07000177,C2,28,27,1.037037037037037
2016-9,E07000177,C3,16,14,1.1428571428571428
2016-9,E07000177,C5,6,6,1.0
2016-9,E07000177,C7,82,68,1.2058823529411764
2016-9,E07000178,C1,1,1,1.0
2016-9,E07000178,C2,9,8,1.125
2016-9,E07000178,C3,13,13,1.0
2016-9,E07000178,C5,3,3,1.0
2016-9,E07000178,C7,70,66,1.0606060606060606
2016-9,E07000178,C8,12,11,1.0909090909090908
2016-9,E07000179,C1,7,7,1.0
2016-9,E07000179,C2,27,26,1.0384615384615385
2016-9,E07000179,C3,40,35,1.1428571428571428
2016-9,E07000179,C5,8,8,1.0
2016-9,E07000179,C6,1,1,1.0
2016-9,E07000179,C7,127,97,1.309278350515464
2016-9,E07000179,C8,1,1,1.0
2016-9,E07000180,C1,1,1,1.0
2016-9,E07000180,C2,21,16,1.3125
2016-9,E07000180,C3,23,18,1.2777777777777777
2016-9,E07000180,C4,3,1,3.0
2016-9,E07000180,C5,4,4,1.0
2016-9,E07000180,C7,84,77,1.0909090909090908
2016-9,E07000180,C8,2,2,1.0
2016-9,E07000181,C1,2,2,1.0
2016-9,E07000181,C2,21,19,1.105263157894737
2016-9,E07000181,C3,12,10,1.2
2016-9,E07000181,C5,5,5,1.0
2016-9,E07000181,C6,1,1,1.0
2016-9,E07000181,C7,54,51,1.0588235294117647
2016-9,E07000181,C8,6,6,1.0
2016-9,E07000218,C1,11,11,1.0
2016-9,E07000218,C2,1,1,1.0
2016-9,E07000218,C3,2,2,1.0
2016-9,E07000218,C5,1,1,1.0
2016-9,E07000218,C7,9,7,1.2857142857142858
2016-9,E07000219,C1,19,14,1.3571428571428572
2016-9,E07000219,C2,3,3,1.0
2016-9,E07000219,C3,8,3,2.6666666666666665
2016-9,E07000219,C5,8,8,1.0
2016-9,E07000219,C7,11,11,1.0
2016-9,E07000220,C1,12,11,1.0909090909090908
2016-9,E07000220,C2,3,3,1.0
2016-9,E07000220,C3,8,8,1.0
2016-9,E07000220,C4,1,1,1.0
2016-9,E07000220,C5,5,5,1.0
2016-9,E07000220,C7,17,17,1.0
2016-9,E07000221,C1,33,29,1.1379310344827587
2016-9,E07000221,C2,7,7,1.0
2016-9,E07000221,C3,13,13,1.0
2016-9,E07000221,C5,14,14,1.0
2016-9,E07000221,C7,26,25,1.04
2016-9,E07000221,C8,2,1,2.0
2016-9,E07000222,C1,24,24,1.0
2016-9,E07000222,C2,6,6,1.0
2016-9,E07000222,C3,8,7,1.1428571428571428
2016-9,E07000222,C5,13,13,1.0
2016-9,E07000222,C7,29,27,1.0740740740740742
2016-9,E07000222,C8,5,4,1.25
2016-9,E07000243,C1,4,4,1.0
2016-9,E07000243,C2,5,5,1.0
2016-9,E07000243,C3,269,45,5.977777777777778
2016-9,E07000243,C4,11,7,1.5714285714285714
2016-9,E07000243,C5,21,12,1.75
2016-9,E07000243,C7,11,9,1.2222222222222223
2016-9,E07000243,C8,78,28,2.7857142857142856
2016-9,E09000006,C1,46,39,1.1794871794871795
2016-9,E09000006,C2,221,206,1.0728155339805825
2016-9,E09000006,C3,590,420,1.4047619047619047
2016-9,E09000006,C4,34,20,1.7
2016-9,E09000006,C5,3,3,1.0
2016-9,E09000006,C7,347,296,1.1722972972972974
2016-9,E09000006,C8,141,131,1.0763358778625953
2016-9,E09000011,C1,1,1,1.0
2016-9,E09000011,C2,13,13,1.0
2016-9,E09000011,C3,382,294,1.2993197278911566
2016-9,E09000011,C4,12,10,1.2
2016-9,E09000011,C5,13,11,1.1818181818181819
2016-9,E09000011,C6,5,5,1.0
2016-9,E09000011,C7,35,33,1.0606060606060606
2016-9,E09000011,C8,78,73,1.0684931506849316
2016-9,S12000041,C6,2,1,2.0
2016-9,S12000041,C7,35,31,1.1290322580645162
