lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,5,5,1.0
E06000022,C1,26,24,1.0833333333333333
E06000023,C1,37,27,1.3703703703703705
E06000060,C1,11,9,1.2222222222222223
E07000136,C1,12,5,2.4
E07000137,C1,15,3,5.0
E07000138,C1,13,4,3.25
E07000139,C1,27,6,4.5
E07000140,C1,16,2,8.0
E07000141,C1,16,5,3.2
E07000142,C1,15,5,3.0
E07000177,C1,2,2,1.0
E07000180,C1,1,1,1.0
E07000218,C1,5,3,1.6666666666666667
E07000219,C1,13,6,2.1666666666666665
E07000220,C1,2,2,1.0
E07000221,C1,12,9,1.3333333333333333
E07000222,C1,13,11,1.1818181818181819
E07000243,C1,1,1,1.0
E06000017,C2,2,2,1.0
E06000022,C2,85,72,1.1805555555555556
E06000023,C2,41,26,1.5769230769230769
E06000060,C2,118,102,1.1568627450980393
E07000089,C2,1,1,1.0
E07000136,C2,9,6,1.5
E07000137,C2,22,8,2.75
E07000138,C2,16,8,2.0
E07000139,C2,23,10,2.3
E07000140,C2,23,10,2.3
E07000141,C2,25,12,2.0833333333333335
E07000142,C2,15,8,1.875
E07000177,C2,26,18,1.4444444444444444
E07000178,C2,16,14,1.1428571428571428
E07000179,C2,42,31,1.3548387096774193
E07000180,C2,43,35,1.2285714285714286
E07000181,C2,24,19,1.263157894736842
E07000219,C2,1,1,1.0
E07000220,C2,1,1,1.0
E07000221,C2,2,2,1.0
E07000222,C2,4,4,1.0
E07000242,C2,1,1,1.0
E07000243,C2,6,6,1.0
E09000006,C2,78,75,1.04
E09000011,C2,5,5,1.0
E06000017,C3,3,3,1.0
E06000022,C3,567,267,2.1235955056179776
E06000023,C3,120,95,1.263157894736842
E06000060,C3,235,197,1.1928934010152283
E07000089,C3,36,32,1.125
E07000136,C3,19,9,2.111111111111111
E07000137,C3,51,15,3.4
E07000138,C3,33,9,3.6666666666666665
E07000139,C3,25,11,2.272727272727273
E07000140,C3,26,9,2.888888888888889
E07000141,C3,50,22,2.272727272727273
E07000142,C3,37,12,3.0833333333333335
E07000177,C3,25,17,1.4705882352941178
E07000178,C3,26,23,1.1304347826086956
E07000179,C3,72,39,1.8461538461538463
E07000180,C3,32,22,1.4545454545454546
E07000181,C3,30,21,1.4285714285714286
E07000218,C3,8,8,1.0
E07000219,C3,8,4,2.0
E07000220,C3,1,1,1.0
E07000221,C3,14,14,1.0
E07000222,C3,10,9,1.1111111111111112
E07000243,C3,192,50,3.84
E09000006,C3,502,323,1.5541795665634675
E09000011,C3,184,149,1.2348993288590604
E06000022,C4,20,18,1.1111111111111112
E06000060,C4,7,5,1.4
E07000137,C4,1,1,1.0
E07000139,C4,3,1,3.0
E07000142,C4,1,1,1.0
E07000178,C4,3,2,1.5
E07000179,C4,1,1,1.0
E07000180,C4,1,1,1.0
E07000243,C4,10,6,1.6666666666666667
E09000006,C4,40,21,1.9047619047619047
E09000011,C4,10,9,1.1111111111111112
E07000089,C5,13,13,1.0
E07000177,C5,22,20,1.1
E07000178,C5,18,17,1.0588235294117647
E07000179,C5,22,21,1.0476190476190477
E07000180,C5,26,24,1.0833333333333333
E07000181,C5,12,12,1.0
E07000218,C5,4,3,1.3333333333333333
E07000219,C5,2,2,1.0
E07000220,C5,9,8,1.125
E07000221,C5,9,9,1.0
E07000222,C5,20,18,1.1111111111111112
E07000242,C5,4,4,1.0
E07000243,C5,10,10,1.0
E09000011,C5,23,22,1.0454545454545454
E06000022,C6,2,2,1.0
E07000136,C6,1,1,1.0
E07000137,C6,2,1,2.0
E07000138,C6,1,1,1.0
E07000141,C6,2,2,1.0
E07000142,C6,1,1,1.0
E07000179,C6,2,2,1.0
E07000180,C6,1,1,1.0
E07000219,C6,1,1,1.0
E09000006,C6,54,47,1.148936170212766
E09000011,C6,6,4,1.5
E06000017,C7,30,27,1.1111111111111112
E06000022,C7,317,229,1.3842794759825328
E06000023,C7,240,140,1.7142857142857142
E06000060,C7,1371,995,1.377889447236181
E07000089,C7,13,10,1.3
E07000136,C7,133,43,3.0930232558139537
E07000137,C7,328,114,2.8771929824561404
E07000138,C7,203,62,3.274193548387097
E07000139,C7,374,160,2.3375
E07000140,C7,179,59,3.0338983050847457
E07000141,C7,292,115,2.5391304347826087
E07000142,C7,228,90,2.533333333333333
E07000177,C7,237,163,1.4539877300613497
E07000178,C7,191,121,1.578512396694215
E07000179,C7,252,184,1.3695652173913044
E07000180,C7,257,186,1.381720430107527
E07000181,C7,194,157,1.2356687898089171
E07000218,C7,4,3,1.3333333333333333
E07000219,C7,7,3,2.3333333333333335
E07000220,C7,9,9,1.0
E07000221,C7,13,13,1.0
E07000222,C7,8,7,1.1428571428571428
E07000242,C7,3,3,1.0
E07000243,C7,12,11,1.0909090909090908
E09000006,C7,498,407,1.2235872235872236
E09000011,C7,27,25,1.08
E06000017,C8,3,3,1.0
E06000022,C8,35,25,1.4
E07000089,C8,22,19,1.1578947368421053
E07000177,C8,1,1,1.0
E07000178,C8,1,1,1.0
E07000179,C8,2,2,1.0
E07000180,C8,3,3,1.0
E07000181,C8,5,5,1.0
E07000218,C8,1,1,1.0
E07000220,C8,1,1,1.0
E07000221,C8,1,1,1.0
E07000222,C8,13,5,2.6
E07000242,C8,2,2,1.0
E07000243,C8,61,35,1.7428571428571429
E09000006,C8,148,137,1.0802919708029197
E09000011,C8,74,67,1.1044776119402986
