lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000178,C1,2,2,1.0
E07000180,C1,5,4,1.25
E07000181,C1,1,1,1.0
E09000006,C1,38,35,1.0857142857142856
E07000089,C2,1,1,1.0
E07000177,C2,13,12,1.0833333333333333
E07000178,C2,3,3,1.0
E07000179,C2,22,18,1.2222222222222223
E07000180,C2,21,19,1.105263157894737
E07000181,C2,8,8,1.0
E07000243,C2,1,1,1.0
E09000003,C2,34,30,1.1333333333333333
E09000006,C2,203,181,1.1215469613259668
E07000089,C3,11,10,1.1
E07000177,C3,10,7,1.4285714285714286
E07000178,C3,8,8,1.0
E07000179,C3,10,10,1.0
E07000180,C3,10,10,1.0
E07000181,C3,4,4,1.0
E07000243,C3,194,27,7.185185185185185
E09000003,C3,189,163,1.1595092024539877
E09000006,C3,669,414,1.6159420289855073
E09000023,C3,1,1,1.0
E07000089,C4,1,1,1.0
E07000181,C4,2,2,1.0
E07000243,C4,20,8,2.5
E09000003,C4,13,10,1.3
E09000006,C4,50,21,2.380952380952381
E07000089,C5,13,11,1.1818181818181819
E07000177,C5,4,4,1.0
E07000178,C5,3,3,1.0
E07000179,C5,2,1,2.0
E07000181,C5,4,4,1.0
E07000243,C5,22,13,1.6923076923076923
E09000006,C5,2,2,1.0
E07000178,C6,1,1,1.0
E07000063,C7,1,1,1.0
E07000089,C7,42,41,1.024390243902439
E07000177,C7,39,34,1.1470588235294117
E07000178,C7,28,27,1.037037037037037
E07000179,C7,50,43,1.1627906976744187
E07000180,C7,52,44,1.1818181818181819
E07000181,C7,68,50,1.36
E07000243,C7,3,3,1.0
E09000003,C7,263,233,1.128755364806867
E09000006,C7,323,268,1.205223880597015
E07000089,C8,12,11,1.0909090909090908
E07000177,C8,2,1,2.0
E07000178,C8,1,1,1.0
E07000179,C8,2,2,1.0
E07000180,C8,1,1,1.0
E07000181,C8,3,3,1.0
E07000243,C8,41,16,2.5625
E09000003,C8,31,30,1.0333333333333334
E09000006,C8,62,59,1.0508474576271187
