period,LAD,SHEF_C_CODE,report_count,user_count,average
2016-4,E07000061,C2,3,3,1.0
2016-4,E07000061,C3,14,10,1.4
2016-4,E07000061,C5,2,2,1.0
2016-4,E07000061,C7,99,70,1.4142857142857144
2016-4,E07000061,C8,4,4,1.0
2016-4,E07000062,C1,1,1,1.0
2016-4,E07000062,C2,4,4,1.0
2016-4,E07000062,C3,16,12,1.3333333333333333
2016-4,E07000062,C5,1,1,1.0
2016-4,E07000062,C6,1,1,1.0
2016-4,E07000062,C7,59,46,1.2826086956521738
2016-4,E07000062,C8,6,5,1.2
2016-4,E07000063,C1,5,5,1.0
2016-4,E07000063,C2,6,6,1.0
2016-4,E07000063,C3,16,15,1.0666666666666667
2016-4,E07000063,C4,2,1,2.0
2016-4,E07000063,C5,5,5,1.0
2016-4,E07000063,C7,102,92,1.108695652173913
2016-4,E07000063,C8,1,1,1.0
2016-4,E07000064,C1,6,6,1.0
2016-4,E07000064,C2,10,10,1.0
2016-4,E07000064,C3,69,63,1.0952380952380953
2016-4,E07000064,C4,2,2,1.0
2016-4,E07000064,C5,5,5,1.0
2016-4,E07000064,C7,115,82,1.4024390243902438
2016-4,E07000064,C8,4,4,1.0
2016-4,E07000065,C1,13,12,1.0833333333333333
2016-4,E07000065,C2,14,12,1.1666666666666667
2016-4,E07000065,C3,60,45,1.3333333333333333
2016-4,E07000065,C5,10,9,1.1111111111111112
2016-4,E07000065,C7,249,171,1.456140350877193
2016-4,E07000065,C8,7,7,1.0
2016-4,E07000089,C1,1,1,1.0
2016-4,E07000089,C2,1,1,1.0
2016-4,E07000089,C3,29,25,1.16
2016-4,E07000089,C5,9,9,1.0
2016-4,E07000089,C7,29,27,1.0740740740740742
2016-4,E07000089,C8,16,16,1.0
2016-4,E07000165,C2,1,1,1.0
2016-4,E07000165,C3,23,20,1.15
2016-4,E07000165,C5,1,1,1.0
2016-4,E07000165,C8,12,12,1.0
2016-4,E07000177,C1,1,1,1.0
2016-4,E07000177,C2,6,6,1.0
2016-4,E07000177,C3,18,18,1.0
2016-4,E07000177,C4,2,1,2.0
2016-4,E07000177,C5,2,2,1.0
2016-4,E07000177,C6,1,1,1.0
2016-4,E07000177,C7,151,102,1.4803921568627452
2016-4,E07000177,C8,2,2,1.0
2016-4,E07000178,C2,4,4,1.0
2016-4,E07000178,C3,6,6,1.0
2016-4,E07000178,C4,3,1,3.0
2016-4,E07000178,C5,1,1,1.0
2016-4,E07000178,C7,76,51,1.4901960784313726
2016-4,E07000178,C8,3,3,1.0
2016-4,E07000179,C1,3,3,1.0
2016-4,E07000179,C2,11,11,1.0
2016-4,E07000179,C3,30,23,1.3043478260869565
2016-4,E07000179,C4,1,1,1.0
2016-4,E07000179,C5,3,3,1.0
2016-4,E07000179,C7,176,131,1.3435114503816794
2016-4,E07000180,C1,4,4,1.0
2016-4,E07000180,C2,9,9,1.0
2016-4,E07000180,C3,19,19,1.0
2016-4,E07000180,C5,5,5,1.0
2016-4,E07000180,C7,112,98,1.1428571428571428
2016-4,E07000180,C8,4,4,1.0
2016-4,E07000181,C1,5,5,1.0
2016-4,E07000181,C2,9,6,1.5
2016-4,E07000181,C3,19,16,1.1875
2016-4,E07000181,C5,3,3,1.0
2016-4,E07000181,C7,196,118,1.6610169491525424
2016-4,E07000181,C8,4,4,1.0
2016-4,E07000218,C1,3,3,1.0
2016-4,E07000218,C2,3,3,1.0
2016-4,E07000218,C3,6,5,1.2
2016-4,E07000218,C5,3,3,1.0
2016-4,E07000218,C7,22,19,1.1578947368421053
2016-4,E07000219,C1,6,6,1.0
2016-4,E07000219,C2,2,2,1.0
2016-4,E07000219,C3,6,5,1.2
2016-4,E07000219,C5,3,2,1.5
2016-4,E07000219,C7,40,18,2.2222222222222223
2016-4,E07000219,C8,5,4,1.25
2016-4,E07000220,C1,6,6,1.0
2016-4,E07000220,C2,2,2,1.0
2016-4,E07000220,C3,5,5,1.0
2016-4,E07000220,C5,6,6,1.0
2016-4,E07000220,C7,22,22,1.0
2016-4,E07000221,C1,27,19,1.4210526315789473
2016-4,E07000221,C2,1,1,1.0
2016-4,E07000221,C3,14,14,1.0
2016-4,E07000221,C5,16,16,1.0
2016-4,E07000221,C7,54,49,1.1020408163265305
2016-4,E07000221,C8,1,1,1.0
2016-4,E07000222,C1,26,25,1.04
2016-4,E07000222,C2,4,4,1.0
2016-4,E07000222,C3,17,13,1.3076923076923077
2016-4,E07000222,C5,15,15,1.0
2016-4,E07000222,C7,69,45,1.5333333333333334
2016-4,E07000222,C8,2,2,1.0
2016-4,E07000243,C1,1,1,1.0
2016-4,E07000243,C3,282,28,10.071428571428571
2016-4,E07000243,C4,16,10,1.6
2016-4,E07000243,C5,16,9,1.7777777777777777
2016-4,E07000243,C7,9,5,1.8
2016-4,E07000243,C8,83,28,2.9642857142857144
