lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,4,4,1.0
E06000022,C1,16,16,1.0
E06000023,C1,69,58,1.1896551724137931
E06000060,C1,3,3,1.0
E07000136,C1,13,3,4.333333333333333
E07000137,C1,19,3,6.333333333333333
E07000138,C1,15,2,7.5
E07000139,C1,14,4,3.5
E07000140,C1,14,2,7.0
E07000141,C1,15,2,7.5
E07000142,C1,12,4,3.0
E07000150,C1,2,2,1.0
E07000151,C1,20,20,1.0
E07000152,C1,6,6,1.0
E07000153,C1,5,5,1.0
E07000154,C1,24,22,1.0909090909090908
E07000155,C1,16,14,1.1428571428571428
E07000156,C1,20,18,1.1111111111111112
E07000218,C1,4,4,1.0
E07000219,C1,12,10,1.2
E07000220,C1,7,5,1.4
E07000221,C1,16,16,1.0
E07000222,C1,7,7,1.0
E07000242,C1,1,1,1.0
E07000243,C1,4,4,1.0
E06000017,C2,6,5,1.2
E06000022,C2,65,48,1.3541666666666667
E06000023,C2,39,34,1.1470588235294117
E06000060,C2,157,127,1.236220472440945
E07000089,C2,2,2,1.0
E07000136,C2,16,4,4.0
E07000137,C2,20,6,3.3333333333333335
E07000138,C2,18,7,2.5714285714285716
E07000139,C2,22,10,2.2
E07000140,C2,12,5,2.4
E07000141,C2,22,5,4.4
E07000142,C2,23,10,2.3
E07000150,C2,2,2,1.0
E07000151,C2,16,16,1.0
E07000152,C2,18,17,1.0588235294117647
E07000153,C2,19,16,1.1875
E07000154,C2,22,19,1.1578947368421053
E07000155,C2,22,13,1.6923076923076923
E07000156,C2,14,11,1.2727272727272727
E07000177,C2,31,27,1.1481481481481481
E07000178,C2,9,9,1.0
E07000179,C2,40,35,1.1428571428571428
E07000180,C2,26,22,1.1818181818181819
E07000181,C2,27,20,1.35
E07000218,C2,1,1,1.0
E07000219,C2,3,3,1.0
E07000220,C2,3,3,1.0
E07000221,C2,3,3,1.0
E07000222,C2,2,2,1.0
E07000243,C2,3,3,1.0
E09000006,C2,111,103,1.0776699029126213
E09000011,C2,3,3,1.0
E06000017,C3,6,4,1.5
E06000022,C3,466,246,1.8943089430894309
E06000023,C3,61,53,1.150943396226415
E06000060,C3,245,201,1.2189054726368158
E07000089,C3,32,31,1.032258064516129
E07000136,C3,19,5,3.8
E07000137,C3,49,19,2.5789473684210527
E07000138,C3,24,9,2.6666666666666665
E07000139,C3,38,8,4.75
E07000140,C3,20,8,2.5
E07000141,C3,30,16,1.875
E07000142,C3,42,10,4.2
E07000150,C3,12,9,1.3333333333333333
E07000151,C3,19,18,1.0555555555555556
E07000152,C3,14,14,1.0
E07000153,C3,24,10,2.4
E07000154,C3,31,27,1.1481481481481481
E07000155,C3,18,15,1.2
E07000156,C3,12,9,1.3333333333333333
E07000177,C3,23,19,1.2105263157894737
E07000178,C3,19,19,1.0
E07000179,C3,33,25,1.32
E07000180,C3,21,21,1.0
E07000181,C3,18,18,1.0
E07000218,C3,4,3,1.3333333333333333
E07000219,C3,8,7,1.1428571428571428
E07000220,C3,6,6,1.0
E07000221,C3,7,7,1.0
E07000222,C3,6,6,1.0
E07000242,C3,3,2,1.5
E07000243,C3,224,65,3.4461538461538463
E09000006,C3,419,298,1.4060402684563758
E09000011,C3,249,187,1.3315508021390374
E06000022,C4,14,13,1.0769230769230769
E06000060,C4,7,5,1.4
E07000089,C4,1,1,1.0
E07000142,C4,7,4,1.75
E07000177,C4,2,2,1.0
E07000178,C4,2,2,1.0
E07000181,C4,1,1,1.0
E07000222,C4,1,1,1.0
E07000243,C4,6,3,2.0
E09000006,C4,38,22,1.7272727272727273
E09000011,C4,5,4,1.25
E07000089,C5,9,9,1.0
E07000150,C5,185,1,185.0
E07000151,C5,110,1,110.0
E07000152,C5,137,1,137.0
E07000153,C5,144,2,72.0
E07000154,C5,262,1,262.0
E07000155,C5,100,1,100.0
E07000156,C5,69,2,34.5
E07000177,C5,20,18,1.1111111111111112
E07000178,C5,27,26,1.0384615384615385
E07000179,C5,26,22,1.1818181818181819
E07000180,C5,28,24,1.1666666666666667
E07000181,C5,23,18,1.2777777777777777
E07000218,C5,6,6,1.0
E07000219,C5,8,7,1.1428571428571428
E07000220,C5,4,4,1.0
E07000221,C5,12,11,1.0909090909090908
E07000222,C5,12,9,1.3333333333333333
E07000242,C5,4,4,1.0
E07000243,C5,30,21,1.4285714285714286
E09000011,C5,14,14,1.0
E06000022,C6,7,7,1.0
E07000137,C6,3,2,1.5
E07000138,C6,1,1,1.0
E07000139,C6,6,2,3.0
E07000140,C6,1,1,1.0
E07000141,C6,3,3,1.0
E07000142,C6,1,1,1.0
E07000178,C6,1,1,1.0
E07000179,C6,1,1,1.0
E07000181,C6,1,1,1.0
E07000219,C6,2,2,1.0
E07000221,C6,2,2,1.0
E07000222,C6,2,2,1.0
E09000006,C6,110,97,1.134020618556701
E09000011,C6,6,6,1.0
E06000017,C7,31,19,1.631578947368421
E06000022,C7,280,203,1.3793103448275863
E06000023,C7,420,292,1.4383561643835616
E06000060,C7,1116,774,1.441860465116279
E07000089,C7,22,20,1.1
E07000136,C7,72,25,2.88
E07000137,C7,216,66,3.272727272727273
E07000138,C7,99,30,3.3
E07000139,C7,210,77,2.727272727272727
E07000140,C7,116,45,2.577777777777778
E07000141,C7,186,73,2.547945205479452
E07000142,C7,171,67,2.5522388059701493
E07000150,C7,59,53,1.1132075471698113
E07000151,C7,152,121,1.256198347107438
E07000152,C7,99,79,1.2531645569620253
E07000153,C7,105,80,1.3125
E07000154,C7,214,144,1.4861111111111112
E07000155,C7,217,167,1.2994011976047903
E07000156,C7,115,79,1.4556962025316456
E07000177,C7,163,131,1.2442748091603053
E07000178,C7,131,105,1.2476190476190476
