lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,3,3,1.0
E06000022,C1,23,23,1.0
E06000023,C1,146,91,1.6043956043956045
E06000060,C1,4,3,1.3333333333333333
E07000136,C1,5,1,5.0
E07000137,C1,27,9,3.0
E07000138,C1,11,3,3.6666666666666665
E07000139,C1,15,4,3.75
E07000140,C1,11,2,5.5
E07000141,C1,19,5,3.8
E07000142,C1,17,3,5.666666666666667
E07000150,C1,8,7,1.1428571428571428
E07000151,C1,17,16,1.0625
E07000152,C1,14,14,1.0
E07000153,C1,16,12,1.3333333333333333
E07000154,C1,17,16,1.0625
E07000155,C1,19,18,1.0555555555555556
E07000156,C1,10,9,1.1111111111111112
E07000218,C1,5,5,1.0
E07000219,C1,12,12,1.0
E07000220,C1,6,6,1.0
E07000221,C1,17,17,1.0
E07000222,C1,23,21,1.0952380952380953
E07000242,C1,2,2,1.0
E07000243,C1,1,1,1.0
E06000017,C2,8,8,1.0
E06000022,C2,135,101,1.3366336633663367
E06000023,C2,40,33,1.2121212121212122
E06000060,C2,288,226,1.2743362831858407
E07000089,C2,1,1,1.0
E07000136,C2,20,2,10.0
E07000137,C2,48,9,5.333333333333333
E07000138,C2,17,3,5.666666666666667
E07000139,C2,53,11,4.818181818181818
E07000140,C2,21,4,5.25
E07000141,C2,41,8,5.125
E07000142,C2,27,8,3.375
E07000150,C2,11,10,1.1
E07000151,C2,25,23,1.0869565217391304
E07000152,C2,39,35,1.1142857142857143
E07000153,C2,19,17,1.1176470588235294
E07000154,C2,44,38,1.1578947368421053
E07000155,C2,72,41,1.7560975609756098
E07000156,C2,25,23,1.0869565217391304
E07000177,C2,68,58,1.1724137931034482
E07000178,C2,18,16,1.125
E07000179,C2,65,47,1.3829787234042554
E07000180,C2,51,43,1.186046511627907
E07000181,C2,44,34,1.2941176470588236
E07000218,C2,3,3,1.0
E07000219,C2,1,1,1.0
E07000220,C2,2,2,1.0
E07000221,C2,11,10,1.1
E07000222,C2,14,14,1.0
E07000242,C2,1,1,1.0
E07000243,C2,4,4,1.0
E09000006,C2,215,208,1.0336538461538463
E09000011,C2,4,4,1.0
E06000017,C3,16,11,1.4545454545454546
E06000022,C3,403,238,1.6932773109243697
E06000023,C3,64,51,1.2549019607843137
E06000060,C3,251,200,1.255
E07000089,C3,59,54,1.0925925925925926
E07000136,C3,36,8,4.5
E07000137,C3,63,14,4.5
E07000138,C3,41,12,3.4166666666666665
E07000139,C3,39,18,2.1666666666666665
E07000140,C3,42,18,2.3333333333333335
E07000141,C3,53,21,2.5238095238095237
E07000142,C3,39,14,2.7857142857142856
E07000150,C3,9,7,1.2857142857142858
E07000151,C3,23,16,1.4375
E07000152,C3,20,18,1.1111111111111112
E07000153,C3,27,22,1.2272727272727273
E07000154,C3,28,21,1.3333333333333333
E07000155,C3,20,17,1.1764705882352942
E07000156,C3,10,10,1.0
