lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,55,48,1.1458333333333333
E06000022,C1,301,237,1.270042194092827
E06000023,C1,1370,887,1.544532130777903
E06000031,C1,144,110,1.309090909090909
E06000046,C1,16,1,16.0
E06000060,C1,79,40,1.975
E07000089,C1,4,4,1.0
E07000136,C1,132,20,6.6
E07000137,C1,382,62,6.161290322580645
E07000138,C1,191,39,4.897435897435898
E07000139,C1,256,55,4.654545454545454
E07000140,C1,204,34,6.0
E07000141,C1,269,61,4.409836065573771
E07000142,C1,236,42,5.619047619047619
E07000150,C1,50,45,1.1111111111111112
E07000151,C1,182,154,1.1818181818181819
E07000152,C1,154,139,1.1079136690647482
E07000153,C1,99,87,1.1379310344827587
E07000154,C1,237,196,1.2091836734693877
E07000155,C1,216,148,1.4594594594594594
E07000156,C1,138,108,1.2777777777777777
E07000177,C1,2,2,1.0
E07000178,C1,2,2,1.0
E07000179,C1,4,3,1.3333333333333333
E07000180,C1,2,2,1.0
E07000181,C1,2,2,1.0
E07000218,C1,94,81,1.1604938271604939
E07000219,C1,201,147,1.3673469387755102
E07000220,C1,113,97,1.1649484536082475
E07000221,C1,270,225,1.2
E07000222,C1,294,229,1.2838427947598254
E07000242,C1,6,6,1.0
E07000243,C1,22,21,1.0476190476190477
E09000004,C1,917,523,1.7533460803059273
E09000018,C1,578,242,2.3884297520661155
E06000017,C2,77,71,1.0845070422535212
E06000022,C2,1374,802,1.713216957605985
E06000023,C2,468,323,1.4489164086687307
E06000031,C2,23,22,1.0454545454545454
E06000046,C2,469,1,469.0
E06000060,C2,2485,1839,1.3512778684067428
E07000089,C2,12,12,1.0
E07000136,C2,223,45,4.955555555555556
E07000137,C2,611,131,4.66412213740458
E07000138,C2,259,62,4.17741935483871
E07000139,C2,523,129,4.054263565891473
E07000140,C2,340,80,4.25
E07000141,C2,523,128,4.0859375
E07000142,C2,386,98,3.938775510204082
E07000150,C2,99,62,1.596774193548387
E07000151,C2,252,180,1.4
E07000152,C2,448,309,1.4498381877022655
E07000153,C2,236,171,1.3801169590643274
E07000154,C2,483,328,1.4725609756097562
E07000155,C2,538,288,1.8680555555555556
E07000156,C2,215,164,1.3109756097560976
E07000177,C2,619,404,1.5321782178217822
E07000178,C2,221,140,1.5785714285714285
E07000179,C2,653,443,1.4740406320541761
E07000180,C2,525,340,1.5441176470588236
E07000181,C2,457,300,1.5233333333333334
E07000218,C2,23,23,1.0
E07000219,C2,35,33,1.0606060606060606
E07000220,C2,29,25,1.16
E07000221,C2,59,53,1.1132075471698113
E07000222,C2,96,82,1.170731707317073
E07000242,C2,4,4,1.0
E07000243,C2,37,29,1.2758620689655173
E09000004,C2,48,43,1.1162790697674418
E09000006,C2,1750,1455,1.2027491408934707
E09000011,C2,59,57,1.0350877192982457
E09000018,C2,1032,313,3.297124600638978
E06000017,C3,89,63,1.4126984126984128
E06000022,C3,5690,2212,2.5723327305605785
E06000023,C3,1087,711,1.528832630098453
E06000031,C3,118,110,1.0727272727272728
E06000046,C3,1008,1,1008.0
E06000060,C3,3945,2561,1.5404139008199922
E07000089,C3,550,428,1.2850467289719627
E07000136,C3,416,113,3.6814159292035398
E07000137,C3,1169,277,4.2202166064981945
E07000138,C3,569,120,4.741666666666666
E07000139,C3,933,240,3.8875
E07000140,C3,629,148,4.25
E07000141,C3,930,289,3.217993079584775
E07000142,C3,880,196,4.489795918367347
E07000150,C3,108,73,1.4794520547945205
