period,LAD,SHEF_C_CODE,report_count,user_count,average
2016-6,,C3,1,1,1.0
2016-6,,C5,1,1,1.0
2016-6,E07000061,C2,2,2,1.0
2016-6,E07000061,C3,1,1,1.0
2016-6,E07000061,C5,2,2,1.0
2016-6,E07000061,C7,10,6,1.6666666666666667
2016-6,E07000062,C1,6,6,1.0
2016-6,E07000062,C2,1,1,1.0
2016-6,E07000062,C3,1,1,1.0
2016-6,E07000062,C5,1,1,1.0
2016-6,E07000062,C6,1,1,1.0
2016-6,E07000062,C7,4,4,1.0
2016-6,E07000063,C1,5,3,1.6666666666666667
2016-6,E07000063,C2,6,4,1.5
2016-6,E07000063,C3,4,4,1.0
2016-6,E07000063,C5,3,3,1.0
2016-6,E07000063,C7,9,9,1.0
2016-6,E07000063,C8,1,1,1.0
2016-6,E07000064,C1,5,5,1.0
2016-6,E07000064,C2,12,11,1.0909090909090908
2016-6,E07000064,C3,24,22,1.0909090909090908
2016-6,E07000064,C4,1,1,1.0
2016-6,E07000064,C5,14,13,1.0769230769230769
2016-6,E07000064,C6,1,1,1.0
2016-6,E07000064,C7,46,32,1.4375
2016-6,E07000064,C8,2,2,1.0
2016-6,E07000065,C1,3,3,1.0
2016-6,E07000065,C2,8,5,1.6
2016-6,E07000065,C3,4,4,1.0
2016-6,E07000065,C5,1,1,1.0
2016-6,E07000065,C7,24,19,1.263157894736842
2016-6,E07000089,C2,2,2,1.0
2016-6,E07000089,C3,19,18,1.0555555555555556
2016-6,E07000089,C4,3,3,1.0
2016-6,E07000089,C5,9,9,1.0
2016-6,E07000089,C7,48,44,1.0909090909090908
2016-6,E07000089,C8,13,13,1.0
2016-6,E07000165,C2,7,7,1.0
2016-6,E07000165,C3,7,7,1.0
2016-6,E07000165,C4,2,2,1.0
2016-6,E07000165,C5,5,5,1.0
2016-6,E07000165,C6,2,2,1.0
2016-6,E07000165,C8,15,15,1.0
2016-6,E07000177,,17,7,2.4285714285714284
2016-6,E07000177,C1,1,1,1.0
2016-6,E07000177,C2,142,96,1.4791666666666667
2016-6,E07000177,C3,34,22,1.5454545454545454
2016-6,E07000177,C5,9,6,1.5
2016-6,E07000177,C6,2,2,1.0
2016-6,E07000177,C7,93,69,1.3478260869565217
2016-6,E07000177,C8,3,2,1.5
2016-6,E07000178,,1,1,1.0
2016-6,E07000178,C1,1,1,1.0
2016-6,E07000178,C2,42,27,1.5555555555555556
2016-6,E07000178,C3,33,22,1.5
2016-6,E07000178,C4,4,4,1.0
2016-6,E07000178,C5,6,4,1.5
2016-6,E07000178,C7,86,58,1.4827586206896552
2016-6,E07000178,C8,6,4,1.5
2016-6,E07000179,,25,9,2.7777777777777777
