lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000177,C1,5,3,1.6666666666666667
E07000179,C1,6,5,1.2
E07000180,C1,1,1,1.0
E07000181,C1,4,4,1.0
E09000006,C1,29,28,1.0357142857142858
E06000045,C2,1,1,1.0
E07000177,C2,21,18,1.1666666666666667
E07000178,C2,7,7,1.0
E07000179,C2,31,25,1.24
E07000180,C2,24,20,1.2
E07000181,C2,11,10,1.1
E07000243,C2,8,8,1.0
E09000003,C2,68,64,1.0625
E09000006,C2,296,249,1.1887550200803212
E06000045,C3,1,1,1.0
E07000089,C3,25,25,1.0
E07000177,C3,8,8,1.0
E07000178,C3,18,13,1.3846153846153846
E07000179,C3,22,19,1.1578947368421053
E07000180,C3,15,14,1.0714285714285714
E07000181,C3,4,4,1.0
E07000243,C3,200,32,6.25
E09000003,C3,222,177,1.2542372881355932
E09000006,C3,635,423,1.5011820330969268
E07000089,C4,1,1,1.0
E07000177,C4,2,2,1.0
E07000243,C4,27,12,2.25
E09000003,C4,17,14,1.2142857142857142
E09000006,C4,42,26,1.6153846153846154
E07000089,C5,16,16,1.0
E07000177,C5,3,3,1.0
E07000179,C5,4,3,1.3333333333333333
E07000180,C5,3,3,1.0
E07000181,C5,3,3,1.0
E07000243,C5,25,16,1.5625
E09000006,C5,3,3,1.0
E07000177,C6,1,1,1.0
E07000179,C6,1,1,1.0
E07000180,C6,1,1,1.0
E06000045,C7,3,3,1.0
E07000089,C7,55,51,1.0784313725490196
E07000177,C7,61,45,1.3555555555555556
E07000178,C7,44,33,1.3333333333333333
E07000179,C7,82,67,1.2238805970149254
E07000180,C7,60,56,1.0714285714285714
E07000181,C7,38,35,1.0857142857142856
E07000243,C7,8,8,1.0
E09000003,C7,225,190,1.1842105263157894
E09000006,C7,302,260,1.1615384615384616
E07000089,C8,10,10,1.0
E07000177,C8,1,1,1.0
E07000178,C8,2,2,1.0
E07000180,C8,2,2,1.0
E07000243,C8,30,15,2.0
E09000003,C8,47,42,1.119047619047619
E09000006,C8,53,50,1.06
