period,LAD,SHEF_A_CODE,report_count,user_count,average
2014-2,E06000001,A41,2,1,2.0
2014-2,E06000001,A60,2,2,1.0
2014-2,E06000001,A83,1,1,1.0
2014-2,E06000001,A86,1,1,1.0
2014-2,E06000002,A29,2,1,2.0
2014-2,E06000002,A41,2,1,2.0
2014-2,E06000002,A54,1,1,1.0
2014-2,E06000002,A57,1,1,1.0
2014-2,E06000002,A79,3,1,3.0
2014-2,E06000002,A81,1,1,1.0
2014-2,E06000002,A86,1,1,1.0
2014-2,E06000003,A29,1,1,1.0
2014-2,E06000003,A41,5,4,1.25
2014-2,E06000003,A54,1,1,1.0
2014-2,E06000003,A56,1,1,1.0
2014-2,E06000004,A41,2,2,1.0
2014-2,E06000004,A81,1,1,1.0
2014-2,E06000005,A41,1,1,1.0
2014-2,E06000005,A54,1,1,1.0
2014-2,E06000005,A57,1,1,1.0
2014-2,E06000005,A60,3,3,1.0
2014-2,E06000006,A1,1,1,1.0
2014-2,E06000006,A29,1,1,1.0
2014-2,E06000006,A41,1,1,1.0
2014-2,E06000006,A53,1,1,1.0
2014-2,E06000006,A54,1,1,1.0
2014-2,E06000006,A60,5,4,1.25
2014-2,E06000006,A79,2,2,1.0
2014-2,E06000006,A81,5,4,1.25
2014-2,E06000007,A24,1,1,1.0
2014-2,E06000007,A29,1,1,1.0
2014-2,E06000007,A41,6,5,1.2
2014-2,E06000007,A54,1,1,1.0
2014-2,E06000007,A57,8,5,1.6
2014-2,E06000007,A60,9,7,1.2857142857142858
2014-2,E06000007,A73,3,3,1.0
2014-2,E06000007,A79,1,1,1.0
2014-2,E06000007,A81,1,1,1.0
2014-2,E06000007,A83,1,1,1.0
2014-2,E06000008,A28,1,1,1.0
2014-2,E06000008,A29,3,3,1.0
2014-2,E06000008,A41,6,4,1.5
2014-2,E06000008,A54,4,4,1.0
2014-2,E06000008,A56,1,1,1.0
2014-2,E06000008,A57,4,4,1.0
2014-2,E06000008,A60,5,5,1.0
2014-2,E06000008,A73,1,1,1.0
2014-2,E06000008,A81,5,5,1.0
2014-2,E06000009,A29,1,1,1.0
2014-2,E06000009,A54,1,1,1.0
