period,LAD,SHEF_A_CODE,report_count,user_count,average
2018-4,,A1,2,2,1.0
2018-4,,A20,5,2,2.5
2018-4,,A29,5,4,1.25
2018-4,,A33,3,3,1.0
2018-4,,A41,1,1,1.0
2018-4,,A54,3,3,1.0
2018-4,,A56,3,3,1.0
2018-4,,A57,2,2,1.0
2018-4,,A60,15,14,1.0714285714285714
2018-4,,A73,7,7,1.0
2018-4,,A79,2,2,1.0
2018-4,,A8,1,1,1.0
2018-4,,A81,3,3,1.0
2018-4,,A83,1,1,1.0
2018-4,E06000001,A1,1,1,1.0
2018-4,E06000001,A29,13,6,2.1666666666666665
2018-4,E06000001,A33,1,1,1.0
2018-4,E06000001,A41,2,2,1.0
2018-4,E06000001,A53,2,1,2.0
2018-4,E06000001,A54,5,3,1.6666666666666667
2018-4,E06000001,A56,1,1,1.0
2018-4,E06000001,A57,1,1,1.0
2018-4,E06000001,A60,4,4,1.0
2018-4,E06000001,A63,3,1,3.0
2018-4,E06000001,A81,1,1,1.0
2018-4,E06000002,A29,1,1,1.0
2018-4,E06000002,A41,1,1,1.0
2018-4,E06000002,A60,1,1,1.0
2018-4,E06000002,A83,1,1,1.0
2018-4,E06000003,A29,1,1,1.0
2018-4,E06000003,A41,2,2,1.0
2018-4,E06000003,A53,1,1,1.0
2018-4,E06000003,A54,3,3,1.0
2018-4,E06000003,A57,2,2,1.0
2018-4,E06000003,A60,7,7,1.0
2018-4,E06000003,A73,2,2,1.0
2018-4,E06000003,A81,1,1,1.0
2018-4,E06000004,A1,4,4,1.0
2018-4,E06000004,A20,2,2,1.0
2018-4,E06000004,A28,1,1,1.0
2018-4,E06000004,A29,5,4,1.25
2018-4,E06000004,A33,1,1,1.0
2018-4,E06000004,A41,8,8,1.0
2018-4,E06000004,A53,2,2,1.0
2018-4,E06000004,A54,1,1,1.0
2018-4,E06000004,A56,6,5,1.2
2018-4,E06000004,A57,2,2,1.0
2018-4,E06000004,A60,20,17,1.1764705882352942
2018-4,E06000004,A73,1,1,1.0
2018-4,E06000004,A79,3,3,1.0
2018-4,E06000004,A81,5,4,1.25
2018-4,E06000004,A83,1,1,1.0
2018-4,E06000004,A86,1,1,1.0
2018-4,E06000005,A29,2,2,1.0
2018-4,E06000005,A41,2,2,1.0
2018-4,E06000005,A57,1,1,1.0
2018-4,E06000005,A60,9,7,1.2857142857142858
2018-4,E06000005,A79,1,1,1.0
2018-4,E06000005,A81,1,1,1.0
2018-4,E06000005,A83,1,1,1.0
2018-4,E06000005,A86,1,1,1.0
2018-4,E06000006,A20,1,1,1.0
2018-4,E06000006,A29,4,4,1.0
2018-4,E06000006,A41,1,1,1.0
2018-4,E06000006,A54,1,1,1.0
2018-4,E06000006,A60,3,3,1.0
2018-4,E06000006,A79,1,1,1.0
2018-4,E06000006,A86,1,1,1.0
2018-4,E06000007,A41,5,5,1.0
2018-4,E06000007,A53,1,1,1.0
2018-4,E06000007,A54,2,2,1.0
2018-4,E06000007,A56,1,1,1.0
2018-4,E06000007,A57,1,1,1.0
2018-4,E06000007,A60,7,4,1.75
2018-4,E06000007,A79,1,1,1.0
2018-4,E06000008,A1,1,1,1.0
2018-4,E06000008,A20,1,1,1.0
2018-4,E06000008,A24,2,2,1.0
2018-4,E06000008,A29,6,6,1.0
2018-4,E06000008,A41,12,4,3.0
2018-4,E06000008,A54,2,2,1.0
2018-4,E06000008,A56,3,3,1.0
2018-4,E06000008,A57,3,2,1.5
2018-4,E06000008,A60,39,5,7.8
2018-4,E06000008,A73,4,4,1.0
2018-4,E06000008,A79,1,1,1.0
2018-4,E06000008,A81,1,1,1.0
2018-4,E06000008,A83,2,2,1.0
2018-4,E06000008,A86,1,1,1.0
2018-4,E06000009,A1,1,1,1.0
2018-4,E06000009,A29,3,3,1.0
2018-4,E06000009,A41,2,2,1.0
2018-4,E06000009,A54,1,1,1.0
2018-4,E06000009,A56,1,1,1.0
2018-4,E06000009,A60,2,2,1.0
2018-4,E06000009,A73,2,1,2.0
2018-4,E06000009,A83,1,1,1.0
2018-4,E06000010,,3,3,1.0
2018-4,E06000010,A1,2,2,1.0
2018-4,E06000010,A12,1,1,1.0
2018-4,E06000010,A13,1,1,1.0
2018-4,E06000010,A20,1,1,1.0
2018-4,E06000010,A29,5,5,1.0
2018-4,E06000010,A33,4,3,1.3333333333333333
2018-4,E06000010,A40,1,1,1.0
2018-4,E06000010,A41,3,3,1.0
2018-4,E06000010,A48,6,1,6.0
2018-4,E06000010,A53,2,2,1.0
2018-4,E06000010,A54,27,2,13.5
2018-4,E06000010,A56,3,3,1.0
2018-4,E06000010,A57,7,4,1.75
2018-4,E06000010,A60,37,16,2.3125
2018-4,E06000010,A7,1,1,1.0
2018-4,E06000010,A73,3,3,1.0
2018-4,E06000010,A79,64,3,21.333333333333332
2018-4,E06000010,A81,42,3,14.0
2018-4,E06000010,A86,2,2,1.0
2018-4,E06000011,,1,1,1.0
2018-4,E06000011,A29,1,1,1.0
2018-4,E06000011,A57,1,1,1.0
2018-4,E06000011,A60,7,5,1.4
2018-4,E06000011,A8,1,1,1.0
2018-4,E06000011,A81,126,1,126.0
2018-4,E06000011,A83,1,1,1.0
2018-4,E06000012,A1,1,1,1.0
2018-4,E06000012,A29,2,2,1.0
2018-4,E06000012,A54,1,1,1.0
2018-4,E06000012,A60,3,2,1.5
2018-4,E06000012,A81,2,2,1.0
2018-4,E06000012,A82,1,1,1.0
2018-4,E06000013,A1,2,2,1.0
2018-4,E06000013,A20,1,1,1.0
2018-4,E06000013,A28,1,1,1.0
2018-4,E06000013,A29,42,10,4.2
2018-4,E06000013,A53,1,1,1.0
2018-4,E06000013,A54,1,1,1.0
2018-4,E06000013,A56,2,2,1.0
2018-4,E06000013,A57,2,2,1.0
2018-4,E06000013,A60,20,13,1.5384615384615385
2018-4,E06000013,A81,7,3,2.3333333333333335
2018-4,E06000014,A1,1,1,1.0
2018-4,E06000014,A41,4,3,1.3333333333333333
2018-4,E06000014,A54,1,1,1.0
2018-4,E06000014,A60,17,11,1.5454545454545454
2018-4,E06000015,A1,1,1,1.0
2018-4,E06000015,A12,1,1,1.0
2018-4,E06000015,A20,1,1,1.0
2018-4,E06000015,A24,1,1,1.0
2018-4,E06000015,A29,13,11,1.1818181818181819
2018-4,E06000015,A41,10,9,1.1111111111111112
2018-4,E06000015,A54,5,3,1.6666666666666667
2018-4,E06000015,A56,5,5,1.0
2018-4,E06000015,A57,4,4,1.0
2018-4,E06000015,A60,63,37,1.7027027027027026
2018-4,E06000015,A73,2,2,1.0
2018-4,E06000015,A79,1,1,1.0
2018-4,E06000015,A81,3,2,1.5
2018-4,E06000015,A82,4,3,1.3333333333333333
2018-4,E06000016,A1,1,1,1.0
2018-4,E06000016,A29,5,5,1.0
2018-4,E06000016,A53,1,1,1.0
2018-4,E06000016,A54,4,3,1.3333333333333333
2018-4,E06000016,A56,2,2,1.0
2018-4,E06000016,A57,3,3,1.0
2018-4,E06000016,A60,19,11,1.7272727272727273
2018-4,E06000016,A73,1,1,1.0
2018-4,E06000016,A81,1,1,1.0
2018-4,E06000016,A82,1,1,1.0
2018-4,E06000017,,3,3,1.0
2018-4,E06000017,A29,1,1,1.0
2018-4,E06000017,A41,2,2,1.0
2018-4,E06000017,A57,1,1,1.0
2018-4,E06000017,A60,10,6,1.6666666666666667
2018-4,E06000017,A73,1,1,1.0
2018-4,E06000017,A81,2,2,1.0
2018-4,E06000018,A29,3,3,1.0
2018-4,E06000018,A33,1,1,1.0
2018-4,E06000018,A41,4,4,1.0
2018-4,E06000018,A53,1,1,1.0
2018-4,E06000018,A54,3,3,1.0
2018-4,E06000018,A56,1,1,1.0
2018-4,E06000018,A57,2,2,1.0
2018-4,E06000018,A60,11,7,1.5714285714285714
2018-4,E06000018,A73,1,1,1.0
2018-4,E06000018,A81,1,1,1.0
2018-4,E06000018,A83,2,2,1.0
2018-4,E06000018,A86,2,2,1.0
2018-4,E06000019,A41,3,3,1.0
2018-4,E06000019,A54,1,1,1.0
2018-4,E06000019,A56,2,2,1.0
2018-4,E06000019,A57,3,3,1.0
2018-4,E06000019,A60,73,36,2.0277777777777777
2018-4,E06000019,A66,2,2,1.0
2018-4,E06000019,A73,1,1,1.0
2018-4,E06000019,A83,1,1,1.0
2018-4,E06000019,A86,1,1,1.0
2018-4,E06000020,A29,1,1,1.0
2018-4,E06000020,A53,1,1,1.0
2018-4,E06000020,A57,1,1,1.0
2018-4,E06000020,A60,14,7,2.0
2018-4,E06000021,A1,2,2,1.0
2018-4,E06000021,A12,1,1,1.0
2018-4,E06000021,A20,1,1,1.0
2018-4,E06000021,A24,1,1,1.0
2018-4,E06000021,A29,11,11,1.0
2018-4,E06000021,A35,10,7,1.4285714285714286
2018-4,E06000021,A41,11,9,1.2222222222222223
2018-4,E06000021,A53,3,2,1.5
2018-4,E06000021,A54,4,3,1.3333333333333333
2018-4,E06000021,A56,6,5,1.2
2018-4,E06000021,A60,114,56,2.0357142857142856
2018-4,E06000021,A79,5,4,1.25
2018-4,E06000021,A83,1,1,1.0
2018-4,E06000021,A86,2,2,1.0
2018-4,E06000022,,439,282,1.5567375886524824
2018-4,E06000022,A24,1,1,1.0
2018-4,E06000022,A29,5,4,1.25
2018-4,E06000022,A41,8,7,1.1428571428571428
2018-4,E06000022,A53,1,1,1.0
2018-4,E06000022,A54,2,2,1.0
2018-4,E06000022,A55,21,19,1.105263157894737
2018-4,E06000022,A56,1,1,1.0
2018-4,E06000022,A57,2,2,1.0
2018-4,E06000022,A60,19,12,1.5833333333333333
2018-4,E06000022,A73,3,3,1.0
2018-4,E06000022,A86,2,2,1.0
2018-4,E06000023,A1,9,8,1.125
2018-4,E06000023,A12,2,2,1.0
2018-4,E06000023,A20,5,5,1.0
2018-4,E06000023,A24,2,2,1.0
2018-4,E06000023,A29,39,30,1.3
2018-4,E06000023,A32,39,27,1.4444444444444444
2018-4,E06000023,A33,5,5,1.0
2018-4,E06000023,A36,4,4,1.0
2018-4,E06000023,A39,76,65,1.1692307692307693
2018-4,E06000023,A52,58,47,1.2340425531914894
2018-4,E06000023,A53,5,5,1.0
2018-4,E06000023,A54,23,20,1.15
2018-4,E06000023,A56,14,11,1.2727272727272727
2018-4,E06000023,A57,94,74,1.2702702702702702
2018-4,E06000023,A65,7,7,1.0
2018-4,E06000023,A69,236,142,1.6619718309859155
2018-4,E06000023,A73,6,5,1.2
2018-4,E06000023,A79,4,3,1.3333333333333333
2018-4,E06000023,A80,10,8,1.25
2018-4,E06000023,A81,12,8,1.5
2018-4,E06000023,A82,2,2,1.0
2018-4,E06000023,A83,18,17,1.0588235294117647
2018-4,E06000023,A86,1,1,1.0
2018-4,E06000023,A9,2,2,1.0
2018-4,E06000023,A92,22,20,1.1
2018-4,E06000024,A12,1,1,1.0
2018-4,E06000024,A20,2,1,2.0
2018-4,E06000024,A29,6,4,1.5
2018-4,E06000024,A33,1,1,1.0
2018-4,E06000024,A41,5,5,1.0
2018-4,E06000024,A53,1,1,1.0
2018-4,E06000024,A54,3,3,1.0
2018-4,E06000024,A57,1,1,1.0
2018-4,E06000024,A60,36,26,1.3846153846153846
2018-4,E06000024,A79,1,1,1.0
2018-4,E06000024,A81,7,4,1.75
2018-4,E06000024,A83,1,1,1.0
2018-4,E06000025,A1,1,1,1.0
2018-4,E06000025,A12,2,2,1.0
2018-4,E06000025,A24,1,1,1.0
2018-4,E06000025,A29,6,6,1.0
2018-4,E06000025,A33,21,4,5.25
2018-4,E06000025,A41,12,9,1.3333333333333333
2018-4,E06000025,A54,8,7,1.1428571428571428
2018-4,E06000025,A56,4,4,1.0
2018-4,E06000025,A57,6,6,1.0
2018-4,E06000025,A60,52,31,1.6774193548387097
2018-4,E06000025,A73,1,1,1.0
2018-4,E06000025,A79,3,3,1.0
2018-4,E06000025,A81,3,3,1.0
2018-4,E06000025,A86,2,2,1.0
2018-4,E06000026,A1,6,6,1.0
2018-4,E06000026,A24,1,1,1.0
2018-4,E06000026,A29,1,1,1.0
2018-4,E06000026,A33,1,1,1.0
2018-4,E06000026,A41,3,3,1.0
2018-4,E06000026,A54,1,1,1.0
2018-4,E06000026,A57,2,2,1.0
2018-4,E06000026,A60,13,10,1.3
2018-4,E06000026,A73,2,2,1.0
2018-4,E06000026,A81,1,1,1.0
2018-4,E06000026,A83,1,1,1.0
2018-4,E06000027,A29,4,3,1.3333333333333333
2018-4,E06000027,A41,7,4,1.75
2018-4,E06000027,A60,1,1,1.0
2018-4,E06000027,A73,2,2,1.0
2018-4,E06000027,A83,2,2,1.0
2018-4,E06000027,A86,1,1,1.0
2018-4,E06000028,A29,1,1,1.0
2018-4,E06000028,A41,1,1,1.0
2018-4,E06000028,A56,2,2,1.0
2018-4,E06000028,A60,2,2,1.0
2018-4,E06000028,A73,1,1,1.0
2018-4,E06000028,A79,2,1,2.0
2018-4,E06000029,A1,3,2,1.5
2018-4,E06000029,A29,1,1,1.0
2018-4,E06000029,A41,1,1,1.0
2018-4,E06000029,A54,1,1,1.0
2018-4,E06000029,A56,1,1,1.0
2018-4,E06000029,A60,14,4,3.5
2018-4,E06000030,A1,1,1,1.0
2018-4,E06000030,A24,1,1,1.0
2018-4,E06000030,A29,4,4,1.0
2018-4,E06000030,A41,1,1,1.0
2018-4,E06000030,A53,1,1,1.0
2018-4,E06000030,A54,3,2,1.5
2018-4,E06000030,A56,3,3,1.0
2018-4,E06000030,A57,3,2,1.5
2018-4,E06000030,A60,11,7,1.5714285714285714
2018-4,E06000030,A73,2,1,2.0
2018-4,E06000030,A79,2,2,1.0
2018-4,E06000030,A81,3,3,1.0
2018-4,E06000030,A83,2,2,1.0
2018-4,E06000031,A1,3,3,1.0
2018-4,E06000031,A29,19,9,2.111111111111111
2018-4,E06000031,A33,1,1,1.0
2018-4,E06000031,A41,7,5,1.4
2018-4,E06000031,A54,7,6,1.1666666666666667
2018-4,E06000031,A56,4,4,1.0
2018-4,E06000031,A57,15,9,1.6666666666666667
2018-4,E06000031,A60,27,13,2.076923076923077
2018-4,E06000031,A73,1,1,1.0
2018-4,E06000031,A79,1,1,1.0
2018-4,E06000031,A81,6,5,1.2
2018-4,E06000032,A1,13,12,1.0833333333333333
2018-4,E06000032,A20,1,1,1.0
2018-4,E06000032,A24,1,1,1.0
2018-4,E06000032,A29,23,11,2.090909090909091
2018-4,E06000032,A41,6,5,1.2
2018-4,E06000032,A53,4,4,1.0
2018-4,E06000032,A54,8,5,1.6
2018-4,E06000032,A56,4,3,1.3333333333333333
2018-4,E06000032,A57,5,4,1.25
2018-4,E06000032,A60,24,18,1.3333333333333333
2018-4,E06000032,A73,1,1,1.0
2018-4,E06000032,A79,6,5,1.2
2018-4,E06000032,A81,2,2,1.0
2018-4,E06000032,A83,2,2,1.0
2018-4,E06000033,A1,1,1,1.0
2018-4,E06000033,A24,1,1,1.0
2018-4,E06000033,A29,6,3,2.0
2018-4,E06000033,A33,1,1,1.0
2018-4,E06000033,A54,35,18,1.9444444444444444
2018-4,E06000033,A56,5,5,1.0
2018-4,E06000033,A63,1,1,1.0
2018-4,E06000033,A73,2,2,1.0
2018-4,E06000033,A79,1,1,1.0
2018-4,E06000033,A82,1,1,1.0
2018-4,E06000034,A29,2,2,1.0
2018-4,E06000034,A54,2,2,1.0
2018-4,E06000034,A56,2,2,1.0
2018-4,E06000034,A60,5,4,1.25
2018-4,E06000035,A1,1,1,1.0
2018-4,E06000035,A20,1,1,1.0
2018-4,E06000035,A29,16,7,2.2857142857142856
2018-4,E06000035,A41,1,1,1.0
2018-4,E06000035,A53,2,2,1.0
2018-4,E06000035,A54,4,4,1.0
2018-4,E06000035,A56,3,1,3.0
2018-4,E06000035,A57,3,3,1.0
2018-4,E06000035,A60,15,11,1.3636363636363635
2018-4,E06000035,A73,5,4,1.25
2018-4,E06000035,A79,2,2,1.0
2018-4,E06000035,A81,2,2,1.0
2018-4,E06000036,A1,1,1,1.0
2018-4,E06000036,A29,1,1,1.0
2018-4,E06000036,A41,5,4,1.25
2018-4,E06000036,A54,4,4,1.0
2018-4,E06000036,A56,1,1,1.0
2018-4,E06000036,A57,3,3,1.0
2018-4,E06000036,A60,13,12,1.0833333333333333
2018-4,E06000036,A79,1,1,1.0
2018-4,E06000036,A81,4,4,1.0
2018-4,E06000036,A83,1,1,1.0
2018-4,E06000036,A86,1,1,1.0
2018-4,E06000037,A34,1,1,1.0
2018-4,E06000037,A42,3,3,1.0
2018-4,E06000037,A57,18,6,3.0
2018-4,E06000037,A60,32,22,1.4545454545454546
2018-4,E06000037,A81,3,3,1.0
2018-4,E06000038,A1,2,2,1.0
2018-4,E06000038,A12,1,1,1.0
2018-4,E06000038,A24,1,1,1.0
2018-4,E06000038,A28,1,1,1.0
2018-4,E06000038,A29,11,9,1.2222222222222223
2018-4,E06000038,A41,7,7,1.0
2018-4,E06000038,A53,2,2,1.0
2018-4,E06000038,A54,5,5,1.0
