period,LAD,SHEF_A_CODE,report_count,user_count,average
2015-7,,A41,3,3,1.0
2015-7,,A54,5,4,1.25
2015-7,,A56,1,1,1.0
2015-7,,A57,10,10,1.0
2015-7,,A60,3,3,1.0
2015-7,,A66,1,1,1.0
2015-7,,A8,1,1,1.0
2015-7,,A81,4,4,1.0
2015-7,E06000001,A28,1,1,1.0
2015-7,E06000001,A29,2,1,2.0
2015-7,E06000001,A41,1,1,1.0
2015-7,E06000001,A73,1,1,1.0
2015-7,E06000001,A83,1,1,1.0
2015-7,E06000002,A33,2,1,2.0
2015-7,E06000002,A41,3,2,1.5
2015-7,E06000002,A54,2,2,1.0
2015-7,E06000002,A73,1,1,1.0
2015-7,E06000003,A41,1,1,1.0
2015-7,E06000003,A53,1,1,1.0
2015-7,E06000003,A79,1,1,1.0
2015-7,E06000004,A1,2,2,1.0
2015-7,E06000004,A24,2,2,1.0
2015-7,E06000004,A29,2,2,1.0
2015-7,E06000004,A41,2,2,1.0
2015-7,E06000004,A53,1,1,1.0
2015-7,E06000004,A54,2,1,2.0
2015-7,E06000004,A56,2,2,1.0
2015-7,E06000004,A57,1,1,1.0
2015-7,E06000004,A60,2,2,1.0
2015-7,E06000004,A73,1,1,1.0
2015-7,E06000004,A81,3,2,1.5
2015-7,E06000004,A83,1,1,1.0
2015-7,E06000004,A86,1,1,1.0
2015-7,E06000005,A29,2,1,2.0
2015-7,E06000005,A60,2,1,2.0
2015-7,E06000005,A81,1,1,1.0
2015-7,E06000006,A24,1,1,1.0
2015-7,E06000006,A29,7,4,1.75
2015-7,E06000006,A41,6,5,1.2
2015-7,E06000006,A54,2,2,1.0
2015-7,E06000006,A56,2,2,1.0
2015-7,E06000006,A57,2,2,1.0
2015-7,E06000006,A79,1,1,1.0
2015-7,E06000006,A83,1,1,1.0
2015-7,E06000007,A1,1,1,1.0
2015-7,E06000007,A24,1,1,1.0
2015-7,E06000007,A29,2,2,1.0
2015-7,E06000007,A41,4,4,1.0
2015-7,E06000007,A54,2,2,1.0
2015-7,E06000007,A56,2,2,1.0
2015-7,E06000007,A57,5,3,1.6666666666666667
2015-7,E06000007,A60,2,2,1.0
2015-7,E06000007,A73,2,1,2.0
2015-7,E06000007,A81,2,2,1.0
2015-7,E06000007,A83,5,4,1.25
2015-7,E06000007,A86,1,1,1.0
2015-7,E06000008,A20,1,1,1.0
2015-7,E06000008,A29,8,5,1.6
2015-7,E06000008,A41,1,1,1.0
2015-7,E06000008,A53,1,1,1.0
2015-7,E06000008,A54,2,1,2.0
2015-7,E06000008,A56,1,1,1.0
2015-7,E06000008,A57,4,4,1.0
2015-7,E06000008,A60,1,1,1.0
2015-7,E06000008,A73,1,1,1.0
2015-7,E06000008,A79,1,1,1.0
2015-7,E06000008,A81,10,6,1.6666666666666667
2015-7,E06000008,A83,1,1,1.0
2015-7,E06000008,A86,2,2,1.0
2015-7,E06000009,A1,3,2,1.5
2015-7,E06000009,A29,2,2,1.0
2015-7,E06000009,A41,2,2,1.0
2015-7,E06000009,A54,2,2,1.0
2015-7,E06000009,A57,2,2,1.0
2015-7,E06000009,A60,1,1,1.0
2015-7,E06000009,A73,3,2,1.5
2015-7,E06000009,A81,1,1,1.0
2015-7,E06000010,A20,1,1,1.0
2015-7,E06000010,A29,10,8,1.25
2015-7,E06000010,A33,6,1,6.0
2015-7,E06000010,A41,2,1,2.0
2015-7,E06000010,A53,1,1,1.0
2015-7,E06000010,A54,15,12,1.25
2015-7,E06000010,A56,1,1,1.0
2015-7,E06000010,A57,4,4,1.0
2015-7,E06000010,A60,3,2,1.5
2015-7,E06000010,A73,2,1,2.0
2015-7,E06000010,A79,2,2,1.0
2015-7,E06000010,A81,12,2,6.0
2015-7,E06000010,A82,1,1,1.0
2015-7,E06000010,A83,3,3,1.0
2015-7,E06000011,A12,3,1,3.0
2015-7,E06000011,A24,3,3,1.0
2015-7,E06000011,A29,8,6,1.3333333333333333
2015-7,E06000011,A33,9,2,4.5
2015-7,E06000011,A37,2,1,2.0
2015-7,E06000011,A41,2,2,1.0
2015-7,E06000011,A48,4,1,4.0
