period,LAD,SHEF_A_CODE,report_count,user_count,average
2012-9,,A1,1,1,1.0
2012-9,,A24,1,1,1.0
2012-9,,A41,1,1,1.0
2012-9,,A56,1,1,1.0
2012-9,,A81,2,2,1.0
2012-9,,A83,2,2,1.0
2012-9,E06000001,A29,1,1,1.0
2012-9,E06000002,A29,1,1,1.0
2012-9,E06000002,A54,1,1,1.0
2012-9,E06000002,A73,1,1,1.0
2012-9,E06000002,A81,1,1,1.0
2012-9,E06000003,A20,1,1,1.0
2012-9,E06000003,A53,1,1,1.0
2012-9,E06000003,A54,1,1,1.0
2012-9,E06000004,A20,1,1,1.0
2012-9,E06000004,A29,2,1,2.0
2012-9,E06000004,A33,1,1,1.0
2012-9,E06000004,A56,1,1,1.0
2012-9,E06000004,A57,1,1,1.0
2012-9,E06000005,A20,1,1,1.0
2012-9,E06000005,A41,2,2,1.0
2012-9,E06000005,A54,1,1,1.0
2012-9,E06000006,A54,1,1,1.0
2012-9,E06000006,A57,1,1,1.0
2012-9,E06000006,A81,2,2,1.0
2012-9,E06000007,A20,1,1,1.0
2012-9,E06000007,A41,1,1,1.0
2012-9,E06000007,A54,1,1,1.0
2012-9,E06000007,A60,1,1,1.0
2012-9,E06000008,A12,1,1,1.0
2012-9,E06000008,A33,1,1,1.0
2012-9,E06000008,A54,1,1,1.0
2012-9,E06000008,A57,1,1,1.0
2012-9,E06000008,A60,5,2,2.5
2012-9,E06000008,A73,1,1,1.0
2012-9,E06000008,A81,4,4,1.0
2012-9,E06000009,A24,1,1,1.0
2012-9,E06000009,A41,6,3,2.0
2012-9,E06000009,A54,1,1,1.0
2012-9,E06000009,A56,1,1,1.0
2012-9,E06000010,A29,1,1,1.0
2012-9,E06000010,A41,2,2,1.0
2012-9,E06000010,A56,1,1,1.0
2012-9,E06000010,A60,1,1,1.0
2012-9,E06000011,A29,1,1,1.0
2012-9,E06000011,A41,2,2,1.0
2012-9,E06000011,A54,1,1,1.0
2012-9,E06000011,A56,1,1,1.0
2012-9,E06000011,A57,2,1,2.0
2012-9,E06000011,A60,3,2,1.5
2012-9,E06000011,A83,1,1,1.0
2012-9,E06000012,A1,1,1,1.0
2012-9,E06000012,A29,2,2,1.0
2012-9,E06000012,A54,1,1,1.0
2012-9,E06000012,A56,1,1,1.0
2012-9,E06000012,A57,2,2,1.0
2012-9,E06000012,A79,1,1,1.0
2012-9,E06000013,A24,1,1,1.0
2012-9,E06000013,A29,1,1,1.0
2012-9,E06000013,A79,1,1,1.0
2012-9,E06000013,A81,5,3,1.6666666666666667
2012-9,E06000014,A29,3,3,1.0
2012-9,E06000014,A33,1,1,1.0
2012-9,E06000014,A41,2,2,1.0
2012-9,E06000014,A73,1,1,1.0
2012-9,E06000014,A79,1,1,1.0
2012-9,E06000014,A82,1,1,1.0
2012-9,E06000015,A1,1,1,1.0
2012-9,E06000015,A56,1,1,1.0
2012-9,E06000015,A81,1,1,1.0
2012-9,E06000015,A82,1,1,1.0
2012-9,E06000015,A83,1,1,1.0
2012-9,E06000016,A1,1,1,1.0
2012-9,E06000016,A20,1,1,1.0
2012-9,E06000016,A24,1,1,1.0
2012-9,E06000016,A29,1,1,1.0
2012-9,E06000016,A33,1,1,1.0
2012-9,E06000016,A54,1,1,1.0
2012-9,E06000016,A57,3,1,3.0
2012-9,E06000016,A60,2,2,1.0
2012-9,E06000016,A79,1,1,1.0
2012-9,E06000016,A81,1,1,1.0
2012-9,E06000018,A20,2,2,1.0
2012-9,E06000018,A24,1,1,1.0
2012-9,E06000018,A29,1,1,1.0
2012-9,E06000018,A33,1,1,1.0
2012-9,E06000018,A41,3,2,1.5
2012-9,E06000018,A54,1,1,1.0
2012-9,E06000018,A57,1,1,1.0
2012-9,E06000018,A60,1,1,1.0
2012-9,E06000018,A81,2,2,1.0
2012-9,E06000018,A82,1,1,1.0
2012-9,E06000018,A86,1,1,1.0
2012-9,E06000019,A1,1,1,1.0
2012-9,E06000019,A24,1,1,1.0
2012-9,E06000019,A41,2,2,1.0
2012-9,E06000019,A57,1,1,1.0
2012-9,E06000019,A60,3,3,1.0
2012-9,E06000020,A24,1,1,1.0
2012-9,E06000020,A29,1,1,1.0
2012-9,E06000020,A33,2,1,2.0
