period,LAD,SHEF_A_CODE,report_count,user_count,average
2015-11,,A12,1,1,1.0
2015-11,,A29,4,4,1.0
2015-11,,A41,1,1,1.0
2015-11,,A54,1,1,1.0
2015-11,,A56,1,1,1.0
2015-11,,A57,1,1,1.0
2015-11,,A60,4,4,1.0
2015-11,,A79,2,2,1.0
2015-11,,A81,16,13,1.2307692307692308
2015-11,E06000001,A29,6,1,6.0
2015-11,E06000001,A57,2,2,1.0
2015-11,E06000001,A60,1,1,1.0
2015-11,E06000001,A81,3,3,1.0
2015-11,E06000002,A73,1,1,1.0
2015-11,E06000002,A81,4,3,1.3333333333333333
2015-11,E06000002,A86,1,1,1.0
2015-11,E06000003,A29,1,1,1.0
2015-11,E06000003,A54,1,1,1.0
2015-11,E06000003,A73,1,1,1.0
2015-11,E06000004,A1,1,1,1.0
2015-11,E06000004,A20,1,1,1.0
2015-11,E06000004,A29,1,1,1.0
2015-11,E06000004,A41,4,4,1.0
2015-11,E06000004,A54,1,1,1.0
2015-11,E06000004,A56,1,1,1.0
2015-11,E06000004,A57,1,1,1.0
2015-11,E06000004,A60,1,1,1.0
2015-11,E06000004,A73,1,1,1.0
2015-11,E06000004,A79,1,1,1.0
2015-11,E06000004,A81,10,8,1.25
2015-11,E06000004,A86,3,1,3.0
2015-11,E06000005,A1,1,1,1.0
2015-11,E06000005,A29,3,1,3.0
2015-11,E06000005,A54,2,1,2.0
2015-11,E06000005,A57,2,2,1.0
2015-11,E06000005,A60,1,1,1.0
2015-11,E06000005,A73,2,1,2.0
2015-11,E06000005,A79,1,1,1.0
2015-11,E06000005,A81,3,3,1.0
2015-11,E06000005,A83,1,1,1.0
2015-11,E06000006,A1,1,1,1.0
2015-11,E06000006,A12,1,1,1.0
2015-11,E06000006,A29,2,2,1.0
2015-11,E06000006,A41,1,1,1.0
2015-11,E06000006,A53,1,1,1.0
2015-11,E06000006,A57,1,1,1.0
2015-11,E06000006,A81,1,1,1.0
2015-11,E06000007,A41,5,4,1.25
2015-11,E06000007,A54,3,2,1.5
2015-11,E06000007,A56,3,3,1.0
2015-11,E06000007,A57,3,3,1.0
2015-11,E06000007,A79,1,1,1.0
2015-11,E06000007,A81,5,4,1.25
2015-11,E06000007,A83,1,1,1.0
2015-11,E06000007,A86,1,1,1.0
2015-11,E06000008,A1,1,1,1.0
2015-11,E06000008,A12,1,1,1.0
2015-11,E06000008,A24,1,1,1.0
2015-11,E06000008,A29,6,4,1.5
2015-11,E06000008,A41,5,5,1.0
2015-11,E06000008,A54,1,1,1.0
2015-11,E06000008,A56,2,2,1.0
2015-11,E06000008,A57,5,5,1.0
2015-11,E06000008,A60,2,2,1.0
2015-11,E06000008,A73,2,2,1.0
2015-11,E06000008,A79,2,2,1.0
2015-11,E06000008,A81,4,4,1.0
2015-11,E06000009,A1,1,1,1.0
2015-11,E06000009,A20,1,1,1.0
2015-11,E06000009,A41,8,4,2.0
2015-11,E06000009,A54,5,4,1.25
2015-11,E06000009,A56,2,2,1.0
2015-11,E06000009,A57,2,2,1.0
2015-11,E06000009,A60,1,1,1.0
2015-11,E06000009,A73,3,3,1.0
2015-11,E06000009,A79,1,1,1.0
2015-11,E06000009,A81,1,1,1.0
2015-11,E06000009,A83,1,1,1.0
2015-11,E06000010,,1,1,1.0
2015-11,E06000010,A1,1,1,1.0
2015-11,E06000010,A12,1,1,1.0
2015-11,E06000010,A29,9,5,1.8
2015-11,E06000010,A33,12,1,12.0
2015-11,E06000010,A41,2,2,1.0
2015-11,E06000010,A54,1,1,1.0
2015-11,E06000010,A56,1,1,1.0
2015-11,E06000010,A60,5,4,1.25
2015-11,E06000010,A67,1,1,1.0
2015-11,E06000010,A7,1,1,1.0
2015-11,E06000010,A73,3,2,1.5
2015-11,E06000010,A81,56,3,18.666666666666668
2015-11,E06000010,A86,2,2,1.0
2015-11,E06000011,A29,5,4,1.25
2015-11,E06000011,A33,3,1,3.0
2015-11,E06000011,A41,1,1,1.0
2015-11,E06000011,A48,1,1,1.0
2015-11,E06000011,A54,2,2,1.0
2015-11,E06000011,A56,1,1,1.0
2015-11,E06000011,A57,1,1,1.0
2015-11,E06000011,A60,2,2,1.0
2015-11,E06000011,A79,1,1,1.0
2015-11,E06000011,A8,3,1,3.0
2015-11,E06000011,A81,47,5,9.4
2015-11,E06000011,A83,11,1,11.0
2015-11,E06000012,A29,3,2,1.5
2015-11,E06000012,A56,1,1,1.0
2015-11,E06000012,A73,1,1,1.0
2015-11,E06000012,A81,1,1,1.0
2015-11,E06000012,A83,1,1,1.0
2015-11,E06000012,A86,1,1,1.0
2015-11,E06000013,A29,3,1,3.0
2015-11,E06000013,A41,2,2,1.0
2015-11,E06000013,A54,2,2,1.0
2015-11,E06000013,A73,2,1,2.0
2015-11,E06000013,A79,3,2,1.5
2015-11,E06000013,A81,8,2,4.0
2015-11,E06000013,A83,1,1,1.0
2015-11,E06000013,A86,1,1,1.0
2015-11,E06000014,A12,1,1,1.0
2015-11,E06000014,A29,3,2,1.5
2015-11,E06000014,A33,5,2,2.5
2015-11,E06000014,A41,7,2,3.5
2015-11,E06000014,A53,2,1,2.0
2015-11,E06000014,A54,5,2,2.5
2015-11,E06000014,A57,1,1,1.0
2015-11,E06000014,A73,1,1,1.0
2015-11,E06000014,A79,4,1,4.0
2015-11,E06000014,A81,9,6,1.5
2015-11,E06000014,A83,4,3,1.3333333333333333
2015-11,E06000015,A24,3,3,1.0
2015-11,E06000015,A41,3,3,1.0
2015-11,E06000015,A57,2,2,1.0
2015-11,E06000015,A60,2,2,1.0
2015-11,E06000015,A79,1,1,1.0
2015-11,E06000015,A81,2,2,1.0
2015-11,E06000016,A1,2,2,1.0
2015-11,E06000016,A12,1,1,1.0
2015-11,E06000016,A20,1,1,1.0
2015-11,E06000016,A24,1,1,1.0
2015-11,E06000016,A29,2,2,1.0
2015-11,E06000016,A33,1,1,1.0
2015-11,E06000016,A41,1,1,1.0
2015-11,E06000016,A54,1,1,1.0
2015-11,E06000016,A57,1,1,1.0
2015-11,E06000016,A81,3,1,3.0
2015-11,E06000017,A24,1,1,1.0
2015-11,E06000017,A29,1,1,1.0
2015-11,E06000017,A41,1,1,1.0
