period,LAD,SHEF_A_CODE,report_count,user_count,average
2014-1,E06000001,A20,1,1,1.0
2014-1,E06000001,A82,1,1,1.0
2014-1,E06000002,A29,1,1,1.0
2014-1,E06000002,A41,1,1,1.0
2014-1,E06000002,A57,1,1,1.0
2014-1,E06000002,A79,1,1,1.0
2014-1,E06000002,A83,1,1,1.0
2014-1,E06000003,A29,1,1,1.0
2014-1,E06000003,A41,2,2,1.0
2014-1,E06000003,A60,1,1,1.0
2014-1,E06000004,A41,1,1,1.0
2014-1,E06000004,A53,1,1,1.0
2014-1,E06000004,A54,2,2,1.0
2014-1,E06000004,A57,1,1,1.0
2014-1,E06000004,A81,3,3,1.0
2014-1,E06000006,A56,1,1,1.0
2014-1,E06000006,A60,5,4,1.25
2014-1,E06000006,A79,2,2,1.0
2014-1,E06000007,A12,1,1,1.0
2014-1,E06000007,A20,1,1,1.0
2014-1,E06000007,A29,2,1,2.0
2014-1,E06000007,A41,6,6,1.0
2014-1,E06000007,A54,2,2,1.0
2014-1,E06000007,A57,3,3,1.0
2014-1,E06000007,A60,8,8,1.0
2014-1,E06000007,A73,1,1,1.0
2014-1,E06000007,A81,13,11,1.1818181818181819
2014-1,E06000007,A86,2,1,2.0
2014-1,E06000008,A20,1,1,1.0
2014-1,E06000008,A29,3,3,1.0
2014-1,E06000008,A33,1,1,1.0
2014-1,E06000008,A41,10,9,1.1111111111111112
2014-1,E06000008,A54,1,1,1.0
2014-1,E06000008,A56,2,2,1.0
2014-1,E06000008,A57,3,3,1.0
2014-1,E06000008,A60,18,16,1.125
2014-1,E06000008,A81,17,11,1.5454545454545454
2014-1,E06000008,A83,1,1,1.0
2014-1,E06000008,A86,1,1,1.0
2014-1,E06000009,A41,2,2,1.0
2014-1,E06000009,A54,2,2,1.0
2014-1,E06000009,A57,1,1,1.0
2014-1,E06000009,A60,5,4,1.25
2014-1,E06000009,A73,6,4,1.5
2014-1,E06000009,A79,1,1,1.0
2014-1,E06000010,A29,4,3,1.3333333333333333
2014-1,E06000010,A33,1,1,1.0
2014-1,E06000010,A41,3,3,1.0
2014-1,E06000010,A56,1,1,1.0
2014-1,E06000010,A57,1,1,1.0
2014-1,E06000010,A60,3,2,1.5
2014-1,E06000010,A81,2,2,1.0
2014-1,E06000010,A86,1,1,1.0
2014-1,E06000011,A29,2,2,1.0
2014-1,E06000011,A41,4,4,1.0
2014-1,E06000011,A54,1,1,1.0
2014-1,E06000011,A57,2,2,1.0
2014-1,E06000011,A60,16,8,2.0
2014-1,E06000011,A73,1,1,1.0
2014-1,E06000011,A81,1,1,1.0
2014-1,E06000011,A83,1,1,1.0
2014-1,E06000012,A20,1,1,1.0
2014-1,E06000012,A29,1,1,1.0
2014-1,E06000012,A60,5,5,1.0
2014-1,E06000012,A81,1,1,1.0
2014-1,E06000013,A24,1,1,1.0
2014-1,E06000013,A56,1,1,1.0
2014-1,E06000013,A57,1,1,1.0
2014-1,E06000013,A81,9,1,9.0
2014-1,E06000013,A83,1,1,1.0
2014-1,E06000014,A20,1,1,1.0
2014-1,E06000014,A41,1,1,1.0
2014-1,E06000014,A57,1,1,1.0
2014-1,E06000014,A60,6,6,1.0
2014-1,E06000014,A73,2,2,1.0
2014-1,E06000014,A79,1,1,1.0
2014-1,E06000014,A83,1,1,1.0
2014-1,E06000015,A1,1,1,1.0
2014-1,E06000015,A33,1,1,1.0
2014-1,E06000015,A41,3,3,1.0
2014-1,E06000015,A54,2,2,1.0
2014-1,E06000015,A57,2,2,1.0
2014-1,E06000015,A60,6,4,1.5
2014-1,E06000015,A81,1,1,1.0
2014-1,E06000015,A86,1,1,1.0
2014-1,E06000016,A33,1,1,1.0
2014-1,E06000016,A54,1,1,1.0
2014-1,E06000016,A57,2,2,1.0
2014-1,E06000016,A60,2,2,1.0
2014-1,E06000017,A54,1,1,1.0
2014-1,E06000017,A60,3,2,1.5
2014-1,E06000018,A20,3,1,3.0
2014-1,E06000018,A41,3,3,1.0
2014-1,E06000018,A54,1,1,1.0
2014-1,E06000018,A57,2,2,1.0
2014-1,E06000018,A60,2,2,1.0
2014-1,E06000018,A79,7,5,1.4
2014-1,E06000018,A81,1,1,1.0
2014-1,E06000018,A83,1,1,1.0
2014-1,E06000019,A20,1,1,1.0
2014-1,E06000019,A33,1,1,1.0
2014-1,E06000019,A41,5,4,1.25
2014-1,E06000019,A54,3,1,3.0
2014-1,E06000019,A57,1,1,1.0
2014-1,E06000019,A60,60,31,1.935483870967742
2014-1,E06000019,A66,2,1,2.0
2014-1,E06000019,A79,1,1,1.0
2014-1,E06000020,A41,1,1,1.0
2014-1,E06000020,A60,3,2,1.5
2014-1,E06000020,A79,1,1,1.0
2014-1,E06000020,A81,2,2,1.0
2014-1,E06000020,A83,1,1,1.0
2014-1,E06000021,A20,1,1,1.0
2014-1,E06000021,A29,2,2,1.0
2014-1,E06000021,A33,1,1,1.0
2014-1,E06000021,A41,10,7,1.4285714285714286
2014-1,E06000021,A54,1,1,1.0
2014-1,E06000021,A57,2,2,1.0
2014-1,E06000021,A60,14,8,1.75
2014-1,E06000021,A79,1,1,1.0
2014-1,E06000021,A83,2,1,2.0
2014-1,E06000022,A24,1,1,1.0
2014-1,E06000022,A41,3,3,1.0
2014-1,E06000022,A54,1,1,1.0
2014-1,E06000022,A56,1,1,1.0
2014-1,E06000022,A57,3,3,1.0
2014-1,E06000022,A60,20,14,1.4285714285714286
2014-1,E06000022,A73,1,1,1.0
2014-1,E06000022,A81,1,1,1.0
2014-1,E06000022,A83,1,1,1.0
2014-1,E06000023,A1,2,2,1.0
2014-1,E06000023,A20,3,3,1.0
2014-1,E06000023,A28,1,1,1.0
2014-1,E06000023,A29,11,8,1.375
2014-1,E06000023,A33,1,1,1.0
2014-1,E06000023,A41,21,17,1.2352941176470589
2014-1,E06000023,A54,5,4,1.25
2014-1,E06000023,A57,9,7,1.2857142857142858
2014-1,E06000023,A60,18,13,1.3846153846153846
2014-1,E06000023,A73,5,5,1.0
2014-1,E06000023,A81,13,9,1.4444444444444444
2014-1,E06000023,A82,1,1,1.0
2014-1,E06000023,A83,4,3,1.3333333333333333
2014-1,E06000023,A86,5,3,1.6666666666666667
2014-1,E06000024,A24,1,1,1.0
2014-1,E06000024,A41,3,3,1.0
2014-1,E06000024,A54,2,2,1.0
2014-1,E06000024,A56,1,1,1.0
2014-1,E06000024,A60,31,18,1.7222222222222223
2014-1,E06000024,A79,2,1,2.0
2014-1,E06000024,A86,1,1,1.0
2014-1,E06000025,A24,2,2,1.0
2014-1,E06000025,A29,1,1,1.0
2014-1,E06000025,A41,1,1,1.0
2014-1,E06000025,A54,1,1,1.0
2014-1,E06000025,A57,3,2,1.5
2014-1,E06000025,A60,21,16,1.3125
2014-1,E06000025,A79,1,1,1.0
2014-1,E06000025,A83,1,1,1.0
2014-1,E06000026,A29,1,1,1.0
2014-1,E06000026,A41,14,12,1.1666666666666667
2014-1,E06000026,A54,3,3,1.0
2014-1,E06000026,A56,2,2,1.0
2014-1,E06000026,A57,2,2,1.0
2014-1,E06000026,A60,52,39,1.3333333333333333
2014-1,E06000026,A73,1,1,1.0
2014-1,E06000026,A79,2,2,1.0
2014-1,E06000026,A81,1,1,1.0
2014-1,E06000026,A82,2,2,1.0
2014-1,E06000026,A83,1,1,1.0
2014-1,E06000027,A24,1,1,1.0
2014-1,E06000027,A29,2,2,1.0
2014-1,E06000027,A41,4,4,1.0
2014-1,E06000027,A53,1,1,1.0
2014-1,E06000027,A57,1,1,1.0
2014-1,E06000027,A60,5,5,1.0
2014-1,E06000027,A79,1,1,1.0
2014-1,E06000027,A81,10,3,3.3333333333333335
2014-1,E06000030,A20,1,1,1.0
2014-1,E06000030,A24,1,1,1.0
2014-1,E06000030,A29,2,1,2.0
2014-1,E06000030,A33,1,1,1.0
2014-1,E06000030,A41,5,4,1.25
2014-1,E06000030,A53,1,1,1.0
2014-1,E06000030,A54,1,1,1.0
2014-1,E06000030,A57,5,3,1.6666666666666667
2014-1,E06000030,A60,4,4,1.0
2014-1,E06000030,A81,4,4,1.0
2014-1,E06000031,A1,1,1,1.0
2014-1,E06000031,A20,3,3,1.0
2014-1,E06000031,A28,1,1,1.0
2014-1,E06000031,A29,32,15,2.1333333333333333
2014-1,E06000031,A33,9,6,1.5
2014-1,E06000031,A41,3,3,1.0
2014-1,E06000031,A53,3,3,1.0
2014-1,E06000031,A54,3,3,1.0
2014-1,E06000031,A56,4,3,1.3333333333333333
2014-1,E06000031,A57,2,2,1.0
2014-1,E06000031,A60,5,4,1.25
2014-1,E06000031,A73,3,3,1.0
2014-1,E06000031,A79,1,1,1.0
