period,LAD,SHEF_A_CODE,report_count,user_count,average
2012-5,E06000001,A20,1,1,1.0
2012-5,E06000001,A60,2,2,1.0
2012-5,E06000001,A81,1,1,1.0
2012-5,E06000002,A41,1,1,1.0
2012-5,E06000002,A56,1,1,1.0
2012-5,E06000002,A60,1,1,1.0
2012-5,E06000002,A81,1,1,1.0
2012-5,E06000003,A54,1,1,1.0
2012-5,E06000004,A60,1,1,1.0
2012-5,E06000004,A86,1,1,1.0
2012-5,E06000005,A1,1,1,1.0
2012-5,E06000005,A41,1,1,1.0
2012-5,E06000005,A57,1,1,1.0
2012-5,E06000006,A53,1,1,1.0
2012-5,E06000006,A54,1,1,1.0
2012-5,E06000007,A20,2,2,1.0
2012-5,E06000007,A41,1,1,1.0
2012-5,E06000007,A54,3,2,1.5
2012-5,E06000007,A57,1,1,1.0
2012-5,E06000007,A60,1,1,1.0
2012-5,E06000007,A83,1,1,1.0
2012-5,E06000007,A86,1,1,1.0
2012-5,E06000008,A1,1,1,1.0
2012-5,E06000008,A28,1,1,1.0
2012-5,E06000008,A29,7,4,1.75
2012-5,E06000008,A41,2,2,1.0
2012-5,E06000008,A54,1,1,1.0
2012-5,E06000008,A56,1,1,1.0
2012-5,E06000008,A57,3,3,1.0
2012-5,E06000008,A60,6,5,1.2
2012-5,E06000008,A73,2,2,1.0
2012-5,E06000008,A79,1,1,1.0
2012-5,E06000008,A81,1,1,1.0
2012-5,E06000008,A86,2,2,1.0
2012-5,E06000009,A1,1,1,1.0
2012-5,E06000009,A41,1,1,1.0
2012-5,E06000009,A53,1,1,1.0
2012-5,E06000009,A54,1,1,1.0
2012-5,E06000009,A57,1,1,1.0
2012-5,E06000009,A60,4,4,1.0
2012-5,E06000009,A73,2,2,1.0
2012-5,E06000009,A81,4,3,1.3333333333333333
2012-5,E06000010,A81,1,1,1.0
2012-5,E06000011,A41,14,9,1.5555555555555556
2012-5,E06000011,A54,1,1,1.0
2012-5,E06000011,A56,1,1,1.0
2012-5,E06000011,A57,2,2,1.0
2012-5,E06000011,A60,14,7,2.0
2012-5,E06000011,A81,1,1,1.0
2012-5,E06000012,A20,1,1,1.0
2012-5,E06000012,A29,1,1,1.0
2012-5,E06000012,A57,1,1,1.0
2012-5,E06000012,A60,4,2,2.0
2012-5,E06000013,A60,1,1,1.0
2012-5,E06000014,A41,1,1,1.0
2012-5,E06000014,A54,2,1,2.0
2012-5,E06000014,A81,1,1,1.0
2012-5,E06000014,A82,1,1,1.0
2012-5,E06000015,A1,1,1,1.0
2012-5,E06000015,A20,1,1,1.0
2012-5,E06000015,A28,1,1,1.0
2012-5,E06000015,A29,1,1,1.0
2012-5,E06000015,A41,1,1,1.0
2012-5,E06000015,A54,3,2,1.5
2012-5,E06000015,A56,1,1,1.0
2012-5,E06000015,A60,2,2,1.0
2012-5,E06000015,A73,3,2,1.5
2012-5,E06000016,A1,1,1,1.0
2012-5,E06000016,A41,3,2,1.5
2012-5,E06000016,A53,1,1,1.0
2012-5,E06000016,A54,1,1,1.0
2012-5,E06000016,A57,1,1,1.0
2012-5,E06000016,A60,1,1,1.0
2012-5,E06000016,A81,1,1,1.0
2012-5,E06000017,A29,1,1,1.0
2012-5,E06000017,A41,2,1,2.0
2012-5,E06000017,A60,5,1,5.0
2012-5,E06000017,A83,1,1,1.0
2012-5,E06000018,A29,2,2,1.0
2012-5,E06000018,A33,2,2,1.0
2012-5,E06000018,A41,2,1,2.0
2012-5,E06000018,A54,1,1,1.0
2012-5,E06000018,A60,3,3,1.0
2012-5,E06000018,A73,2,1,2.0
2012-5,E06000018,A79,1,1,1.0
2012-5,E06000018,A81,1,1,1.0
2012-5,E06000019,A33,1,1,1.0
2012-5,E06000019,A41,2,2,1.0
2012-5,E06000019,A54,1,1,1.0
2012-5,E06000019,A60,17,10,1.7
2012-5,E06000019,A79,1,1,1.0
2012-5,E06000020,A20,1,1,1.0
2012-5,E06000020,A29,4,3,1.3333333333333333
2012-5,E06000020,A53,2,2,1.0
2012-5,E06000020,A57,1,1,1.0
2012-5,E06000020,A60,12,5,2.4
2012-5,E06000020,A73,1,1,1.0
2012-5,E06000020,A83,2,2,1.0
2012-5,E06000021,A20,1,1,1.0
2012-5,E06000021,A29,3,1,3.0
2012-5,E06000021,A41,2,2,1.0
2012-5,E06000021,A54,1,1,1.0
2012-5,E06000021,A60,7,6,1.1666666666666667
2012-5,E06000022,A24,1,1,1.0
2012-5,E06000022,A41,4,4,1.0
2012-5,E06000022,A56,1,1,1.0
2012-5,E06000022,A57,1,1,1.0
2012-5,E06000022,A60,7,5,1.4
2012-5,E06000022,A73,1,1,1.0
2012-5,E06000022,A86,1,1,1.0
2012-5,E06000023,A29,10,6,1.6666666666666667
2012-5,E06000023,A33,4,1,4.0
2012-5,E06000023,A41,4,3,1.3333333333333333
2012-5,E06000023,A53,1,1,1.0
