period,LAD,SHEF_A_CODE,report_count,user_count,average
2012-6,E06000001,A29,1,1,1.0
2012-6,E06000001,A60,1,1,1.0
2012-6,E06000002,A24,1,1,1.0
2012-6,E06000002,A53,2,1,2.0
2012-6,E06000002,A54,2,2,1.0
2012-6,E06000002,A60,1,1,1.0
2012-6,E06000002,A79,1,1,1.0
2012-6,E06000003,A24,1,1,1.0
2012-6,E06000003,A41,1,1,1.0
2012-6,E06000004,A1,1,1,1.0
2012-6,E06000004,A20,1,1,1.0
2012-6,E06000004,A29,1,1,1.0
2012-6,E06000004,A53,1,1,1.0
2012-6,E06000004,A56,1,1,1.0
2012-6,E06000004,A60,2,2,1.0
2012-6,E06000005,A60,1,1,1.0
2012-6,E06000006,A1,1,1,1.0
2012-6,E06000006,A57,1,1,1.0
2012-6,E06000006,A60,1,1,1.0
2012-6,E06000007,A41,3,3,1.0
2012-6,E06000007,A56,1,1,1.0
2012-6,E06000007,A60,2,2,1.0
2012-6,E06000008,A1,1,1,1.0
2012-6,E06000008,A29,4,3,1.3333333333333333
2012-6,E06000008,A41,3,2,1.5
2012-6,E06000008,A53,1,1,1.0
2012-6,E06000008,A54,3,3,1.0
2012-6,E06000008,A56,4,2,2.0
2012-6,E06000008,A57,2,2,1.0
2012-6,E06000008,A60,4,3,1.3333333333333333
2012-6,E06000008,A73,4,3,1.3333333333333333
2012-6,E06000008,A79,1,1,1.0
2012-6,E06000008,A81,4,4,1.0
2012-6,E06000009,A41,2,2,1.0
2012-6,E06000009,A53,1,1,1.0
2012-6,E06000009,A54,2,2,1.0
2012-6,E06000009,A57,2,2,1.0
2012-6,E06000009,A60,5,4,1.25
2012-6,E06000009,A79,1,1,1.0
2012-6,E06000009,A81,3,3,1.0
2012-6,E06000009,A82,1,1,1.0
2012-6,E06000010,A41,1,1,1.0
2012-6,E06000010,A60,1,1,1.0
2012-6,E06000010,A73,2,1,2.0
2012-6,E06000010,A83,1,1,1.0
2012-6,E06000011,A29,2,2,1.0
2012-6,E06000011,A41,10,8,1.25
2012-6,E06000011,A54,2,2,1.0
2012-6,E06000011,A57,1,1,1.0
2012-6,E06000011,A60,12,8,1.5
2012-6,E06000011,A73,2,1,2.0
2012-6,E06000011,A79,1,1,1.0
2012-6,E06000011,A82,3,3,1.0
2012-6,E06000011,A83,1,1,1.0
2012-6,E06000012,A29,2,2,1.0
2012-6,E06000012,A41,1,1,1.0
2012-6,E06000012,A60,1,1,1.0
2012-6,E06000013,A41,2,1,2.0
2012-6,E06000013,A57,1,1,1.0
2012-6,E06000013,A60,3,3,1.0
2012-6,E06000013,A81,1,1,1.0
2012-6,E06000014,A28,2,1,2.0
2012-6,E06000014,A41,2,2,1.0
2012-6,E06000014,A54,2,2,1.0
2012-6,E06000014,A57,2,2,1.0
2012-6,E06000014,A60,1,1,1.0
2012-6,E06000014,A81,1,1,1.0
2012-6,E06000014,A83,1,1,1.0
2012-6,E06000015,A54,1,1,1.0
2012-6,E06000015,A79,1,1,1.0
2012-6,E06000015,A81,1,1,1.0
2012-6,E06000015,A82,1,1,1.0
2012-6,E06000016,A1,1,1,1.0
2012-6,E06000016,A29,1,1,1.0
2012-6,E06000016,A41,1,1,1.0
2012-6,E06000016,A54,2,2,1.0
2012-6,E06000016,A57,2,1,2.0
