period,LSOA,report_count,user_count,average
2016-4,E01000645,12,11,1.0909090909090908
2016-4,E01000646,3,3,1.0
2016-4,E01000647,6,6,1.0
2016-4,E01000648,3,3,1.0
2016-4,E01000649,5,5,1.0
2016-4,E01000650,4,4,1.0
2016-4,E01000651,5,5,1.0
2016-4,E01000652,4,4,1.0
2016-4,E01000653,3,3,1.0
2016-4,E01000654,5,5,1.0
2016-4,E01000655,5,5,1.0
2016-4,E01000656,15,10,1.5
2016-4,E01000657,5,4,1.25
2016-4,E01000658,3,3,1.0
2016-4,E01000659,7,7,1.0
2016-4,E01000661,23,3,7.666666666666667
2016-4,E01000662,13,7,1.8571428571428572
2016-4,E01000663,7,3,2.3333333333333335
2016-4,E01000664,6,3,2.0
2016-4,E01000665,27,5,5.4
2016-4,E01000666,9,3,3.0
2016-4,E01000667,9,4,2.25
2016-4,E01000668,29,9,3.2222222222222223
2016-4,E01000669,12,5,2.4
2016-4,E01000670,6,6,1.0
2016-4,E01000671,13,6,2.1666666666666665
2016-4,E01000672,6,5,1.2
2016-4,E01000673,7,7,1.0
2016-4,E01000674,4,4,1.0
2016-4,E01000675,12,8,1.5
2016-4,E01000676,8,5,1.6
2016-4,E01000677,16,13,1.2307692307692308
2016-4,E01000678,4,4,1.0
2016-4,E01000679,1,1,1.0
2016-4,E01000680,16,12,1.3333333333333333
2016-4,E01000681,1,1,1.0
2016-4,E01000682,6,5,1.2
2016-4,E01000683,6,5,1.2
2016-4,E01000684,5,5,1.0
2016-4,E01000685,10,8,1.25
2016-4,E01000686,1,1,1.0
2016-4,E01000687,8,7,1.1428571428571428
2016-4,E01000688,2,2,1.0
2016-4,E01000689,3,3,1.0
2016-4,E01000690,3,3,1.0
2016-4,E01000691,12,9,1.3333333333333333
2016-4,E01000692,8,8,1.0
2016-4,E01000693,7,7,1.0
2016-4,E01000694,4,4,1.0
2016-4,E01000695,2,1,2.0
2016-4,E01000696,9,8,1.125
2016-4,E01000698,2,2,1.0
2016-4,E01000699,7,6,1.1666666666666667
2016-4,E01000700,3,3,1.0
2016-4,E01000701,7,7,1.0
2016-4,E01000702,4,4,1.0
2016-4,E01000703,10,8,1.25
2016-4,E01000704,10,7,1.4285714285714286
2016-4,E01000705,4,4,1.0
2016-4,E01000706,12,6,2.0
2016-4,E01000707,8,8,1.0
2016-4,E01000708,8,6,1.3333333333333333
2016-4,E01000709,8,6,1.3333333333333333
2016-4,E01000710,4,4,1.0
2016-4,E01000711,6,5,1.2
2016-4,E01000712,3,3,1.0
2016-4,E01000713,6,5,1.2
2016-4,E01000714,13,13,1.0
2016-4,E01000715,4,4,1.0
2016-4,E01000716,2,2,1.0
2016-4,E01000717,3,3,1.0
2016-4,E01000718,6,6,1.0
2016-4,E01000719,17,12,1.4166666666666667
2016-4,E01000720,21,18,1.1666666666666667
2016-4,E01000721,5,4,1.25
2016-4,E01000722,19,10,1.9
2016-4,E01000723,9,7,1.2857142857142858
2016-4,E01000724,11,11,1.0
2016-4,E01000725,17,10,1.7
2016-4,E01000726,11,7,1.5714285714285714
2016-4,E01000727,7,6,1.1666666666666667
2016-4,E01000728,11,11,1.0
2016-4,E01000729,6,4,1.5
2016-4,E01000730,9,5,1.8
2016-4,E01000732,3,3,1.0
2016-4,E01000733,9,8,1.125
2016-4,E01000734,5,4,1.25
2016-4,E01000735,3,3,1.0
2016-4,E01000736,8,5,1.6
2016-4,E01000737,2,2,1.0
2016-4,E01000738,8,6,1.3333333333333333
2016-4,E01000739,6,4,1.5
2016-4,E01000740,5,5,1.0
