period,LSOA,report_count,user_count,average
2017-9,E01000645,6,6,1.0
2017-9,E01000646,2,2,1.0
2017-9,E01000647,3,3,1.0
2017-9,E01000648,5,5,1.0
2017-9,E01000649,12,6,2.0
2017-9,E01000650,5,4,1.25
2017-9,E01000651,2,2,1.0
2017-9,E01000652,6,6,1.0
2017-9,E01000653,3,3,1.0
2017-9,E01000654,5,5,1.0
2017-9,E01000655,3,3,1.0
2017-9,E01000656,9,9,1.0
2017-9,E01000657,6,6,1.0
2017-9,E01000658,4,4,1.0
2017-9,E01000661,15,4,3.75
2017-9,E01000662,5,4,1.25
2017-9,E01000663,15,6,2.5
2017-9,E01000664,11,8,1.375
2017-9,E01000665,14,12,1.1666666666666667
2017-9,E01000666,14,11,1.2727272727272727
2017-9,E01000667,5,5,1.0
2017-9,E01000668,23,6,3.8333333333333335
2017-9,E01000669,8,3,2.6666666666666665
2017-9,E01000670,5,5,1.0
2017-9,E01000671,5,5,1.0
2017-9,E01000672,1,1,1.0
2017-9,E01000673,7,6,1.1666666666666667
2017-9,E01000674,4,4,1.0
2017-9,E01000675,19,12,1.5833333333333333
2017-9,E01000676,8,7,1.1428571428571428
2017-9,E01000677,20,14,1.4285714285714286
2017-9,E01000678,2,2,1.0
2017-9,E01000679,4,4,1.0
2017-9,E01000680,12,8,1.5
2017-9,E01000681,6,6,1.0
2017-9,E01000682,5,5,1.0
2017-9,E01000683,6,3,2.0
2017-9,E01000684,4,4,1.0
2017-9,E01000685,11,8,1.375
2017-9,E01000686,8,8,1.0
2017-9,E01000687,3,3,1.0
2017-9,E01000688,4,4,1.0
2017-9,E01000689,1,1,1.0
2017-9,E01000690,8,4,2.0
2017-9,E01000691,7,7,1.0
2017-9,E01000692,7,7,1.0
2017-9,E01000693,7,7,1.0
2017-9,E01000694,3,3,1.0
2017-9,E01000695,8,8,1.0
2017-9,E01000696,3,3,1.0
2017-9,E01000697,5,4,1.25
2017-9,E01000698,3,2,1.5
2017-9,E01000699,7,7,1.0
2017-9,E01000700,4,4,1.0
2017-9,E01000701,8,7,1.1428571428571428
2017-9,E01000702,3,3,1.0
2017-9,E01000703,5,5,1.0
2017-9,E01000704,6,5,1.2
2017-9,E01000705,6,6,1.0
2017-9,E01000706,5,4,1.25
2017-9,E01000707,6,5,1.2
2017-9,E01000708,5,4,1.25
2017-9,E01000709,8,6,1.3333333333333333
2017-9,E01000710,10,9,1.1111111111111112
2017-9,E01000711,4,3,1.3333333333333333
2017-9,E01000712,3,3,1.0
2017-9,E01000713,1,1,1.0
2017-9,E01000714,14,10,1.4
2017-9,E01000716,4,4,1.0
2017-9,E01000717,3,3,1.0
2017-9,E01000718,6,6,1.0
2017-9,E01000719,7,4,1.75
2017-9,E01000720,10,7,1.4285714285714286
2017-9,E01000721,4,3,1.3333333333333333
2017-9,E01000722,17,11,1.5454545454545454
2017-9,E01000723,2,1,2.0
2017-9,E01000724,5,4,1.25
2017-9,E01000725,7,6,1.1666666666666667
2017-9,E01000726,7,3,2.3333333333333335
2017-9,E01000727,4,4,1.0
2017-9,E01000728,8,7,1.1428571428571428
2017-9,E01000729,8,6,1.3333333333333333
2017-9,E01000730,10,5,2.0
2017-9,E01000731,8,7,1.1428571428571428
2017-9,E01000732,5,5,1.0
2017-9,E01000733,9,6,1.5
2017-9,E01000734,6,6,1.0
2017-9,E01000735,4,4,1.0
2017-9,E01000736,6,4,1.5
2017-9,E01000737,3,3,1.0
2017-9,E01000738,5,5,1.0
2017-9,E01000739,11,8,1.375
2017-9,E01000740,11,8,1.375
2017-9,E01000741,5,4,1.25
2017-9,E01000742,6,4,1.5
2017-9,E01000743,6,6,1.0
2017-9,E01000744,6,5,1.2
2017-9,E01000745,3,3,1.0
2017-9,E01000746,3,3,1.0
2017-9,E01000747,8,7,1.1428571428571428
2017-9,E01000748,6,3,2.0
2017-9,E01000749,6,6,1.0
2017-9,E01000751,7,7,1.0
2017-9,E01000752,9,8,1.125
2017-9,E01000753,5,5,1.0
2017-9,E01000754,3,3,1.0
2017-9,E01000755,7,7,1.0
2017-9,E01000756,2,2,1.0
2017-9,E01000757,5,4,1.25
2017-9,E01000758,4,4,1.0
2017-9,E01000759,9,7,1.2857142857142858
2017-9,E01000760,2,2,1.0
2017-9,E01000761,1,1,1.0
2017-9,E01000762,2,2,1.0
2017-9,E01000763,6,6,1.0
2017-9,E01000764,6,5,1.2
2017-9,E01000765,10,7,1.4285714285714286
2017-9,E01000766,7,7,1.0
2017-9,E01000767,11,8,1.375
2017-9,E01000768,5,5,1.0
2017-9,E01000769,8,7,1.1428571428571428
2017-9,E01000770,7,7,1.0
2017-9,E01000771,7,7,1.0
2017-9,E01000772,9,9,1.0
2017-9,E01000773,10,9,1.1111111111111112
2017-9,E01000774,8,7,1.1428571428571428
2017-9,E01000775,14,10,1.4
2017-9,E01000777,5,3,1.6666666666666667
2017-9,E01000778,3,2,1.5
2017-9,E01000779,5,5,1.0
2017-9,E01000780,3,3,1.0
2017-9,E01000781,3,3,1.0
2017-9,E01000782,3,3,1.0
2017-9,E01000783,6,5,1.2
2017-9,E01000784,4,3,1.3333333333333333
2017-9,E01000785,4,4,1.0
2017-9,E01000786,5,4,1.25
2017-9,E01000787,7,4,1.75
2017-9,E01000788,10,9,1.1111111111111112
2017-9,E01000789,3,3,1.0
