period,LSOA,report_count,user_count,average
2018-3,E01000645,9,9,1.0
2018-3,E01000646,2,2,1.0
2018-3,E01000647,3,3,1.0
2018-3,E01000648,4,4,1.0
2018-3,E01000649,8,8,1.0
2018-3,E01000650,4,4,1.0
2018-3,E01000651,3,3,1.0
2018-3,E01000652,10,8,1.25
2018-3,E01000653,3,3,1.0
2018-3,E01000654,6,6,1.0
2018-3,E01000655,3,3,1.0
2018-3,E01000656,21,14,1.5
2018-3,E01000657,16,11,1.4545454545454546
2018-3,E01000658,8,7,1.1428571428571428
2018-3,E01000659,3,3,1.0
2018-3,E01000661,22,9,2.4444444444444446
2018-3,E01000662,2,2,1.0
2018-3,E01000663,2,2,1.0
2018-3,E01000664,8,4,2.0
2018-3,E01000665,11,8,1.375
2018-3,E01000666,20,16,1.25
2018-3,E01000667,8,5,1.6
2018-3,E01000668,11,8,1.375
2018-3,E01000669,6,5,1.2
2018-3,E01000670,5,5,1.0
2018-3,E01000671,8,8,1.0
2018-3,E01000672,2,2,1.0
2018-3,E01000673,6,6,1.0
2018-3,E01000674,7,6,1.1666666666666667
2018-3,E01000675,12,9,1.3333333333333333
2018-3,E01000676,11,9,1.2222222222222223
2018-3,E01000677,9,7,1.2857142857142858
2018-3,E01000678,6,6,1.0
2018-3,E01000679,5,5,1.0
2018-3,E01000680,27,22,1.2272727272727273
2018-3,E01000681,5,4,1.25
2018-3,E01000682,4,4,1.0
2018-3,E01000683,8,7,1.1428571428571428
2018-3,E01000684,1,1,1.0
2018-3,E01000685,14,11,1.2727272727272727
2018-3,E01000686,3,3,1.0
2018-3,E01000687,7,7,1.0
2018-3,E01000688,4,4,1.0
2018-3,E01000689,5,5,1.0
2018-3,E01000690,6,5,1.2
2018-3,E01000691,12,10,1.2
2018-3,E01000692,10,9,1.1111111111111112
2018-3,E01000693,11,9,1.2222222222222223
2018-3,E01000694,10,9,1.1111111111111112
2018-3,E01000695,4,4,1.0
2018-3,E01000696,5,5,1.0
2018-3,E01000697,5,5,1.0
2018-3,E01000698,7,6,1.1666666666666667
2018-3,E01000699,8,8,1.0
2018-3,E01000700,5,5,1.0
2018-3,E01000701,1,1,1.0
2018-3,E01000702,5,5,1.0
2018-3,E01000703,7,6,1.1666666666666667
2018-3,E01000704,13,10,1.3
2018-3,E01000705,7,5,1.4
2018-3,E01000706,4,4,1.0
2018-3,E01000707,4,4,1.0
2018-3,E01000708,6,6,1.0
2018-3,E01000709,5,4,1.25
2018-3,E01000710,9,8,1.125
2018-3,E01000711,4,3,1.3333333333333333
2018-3,E01000712,8,5,1.6
2018-3,E01000713,8,7,1.1428571428571428
2018-3,E01000714,10,9,1.1111111111111112
2018-3,E01000715,4,3,1.3333333333333333
2018-3,E01000716,3,3,1.0
2018-3,E01000717,5,5,1.0
2018-3,E01000718,7,7,1.0
2018-3,E01000719,16,10,1.6
2018-3,E01000720,21,16,1.3125
2018-3,E01000721,4,4,1.0
2018-3,E01000722,10,8,1.25
2018-3,E01000723,2,2,1.0
2018-3,E01000724,6,6,1.0
2018-3,E01000725,7,4,1.75
2018-3,E01000726,8,3,2.6666666666666665
2018-3,E01000727,7,7,1.0
2018-3,E01000728,7,7,1.0
2018-3,E01000729,13,6,2.1666666666666665
2018-3,E01000730,6,4,1.5
2018-3,E01000731,6,6,1.0
2018-3,E01000732,4,4,1.0
2018-3,E01000733,14,12,1.1666666666666667
2018-3,E01000734,3,3,1.0
2018-3,E01000735,4,4,1.0
