period,LSOA,report_count,user_count,average
2012-12,E01000118,1,1,1.0
2012-12,E01000119,2,2,1.0
2012-12,E01000120,1,1,1.0
2012-12,E01000121,1,1,1.0
2012-12,E01000122,2,2,1.0
2012-12,E01000123,2,2,1.0
2012-12,E01000125,1,1,1.0
2012-12,E01000126,1,1,1.0
2012-12,E01000127,9,5,1.8
2012-12,E01000129,4,4,1.0
2012-12,E01000132,3,2,1.5
2012-12,E01000133,2,1,2.0
2012-12,E01000134,1,1,1.0
2012-12,E01000135,1,1,1.0
2012-12,E01000136,2,2,1.0
2012-12,E01000138,1,1,1.0
2012-12,E01000139,3,2,1.5
2012-12,E01000140,1,1,1.0
2012-12,E01000141,1,1,1.0
2012-12,E01000142,2,2,1.0
2012-12,E01000144,2,2,1.0
2012-12,E01000147,1,1,1.0
2012-12,E01000148,1,1,1.0
2012-12,E01000152,2,1,2.0
2012-12,E01000153,1,1,1.0
2012-12,E01000157,2,1,2.0
2012-12,E01000158,1,1,1.0
2012-12,E01000159,2,2,1.0
2012-12,E01000160,1,1,1.0
2012-12,E01000161,1,1,1.0
2012-12,E01000163,2,2,1.0
2012-12,E01000164,1,1,1.0
2012-12,E01000166,1,1,1.0
2012-12,E01000167,1,1,1.0
2012-12,E01000169,3,3,1.0
2012-12,E01000171,1,1,1.0
2012-12,E01000174,4,4,1.0
2012-12,E01000175,2,2,1.0
2012-12,E01000176,2,2,1.0
2012-12,E01000177,2,2,1.0
2012-12,E01000181,1,1,1.0
2012-12,E01000182,4,3,1.3333333333333333
2012-12,E01000183,2,2,1.0
2012-12,E01000184,2,2,1.0
2012-12,E01000185,1,1,1.0
2012-12,E01000186,1,1,1.0
2012-12,E01000187,2,2,1.0
2012-12,E01000188,1,1,1.0
2012-12,E01000190,4,2,2.0
2012-12,E01000192,2,2,1.0
2012-12,E01000193,1,1,1.0
2012-12,E01000194,2,2,1.0
2012-12,E01000195,2,2,1.0
2012-12,E01000196,2,2,1.0
2012-12,E01000197,5,5,1.0
2012-12,E01000198,3,3,1.0
2012-12,E01000201,1,1,1.0
2012-12,E01000202,1,1,1.0
2012-12,E01000203,2,2,1.0
2012-12,E01000204,2,2,1.0
2012-12,E01000205,1,1,1.0
2012-12,E01000206,1,1,1.0
2012-12,E01000207,2,2,1.0
2012-12,E01000208,3,3,1.0
2012-12,E01000209,1,1,1.0
2012-12,E01000210,1,1,1.0
2012-12,E01000213,1,1,1.0
2012-12,E01000215,1,1,1.0
2012-12,E01000216,1,1,1.0
2012-12,E01000218,2,2,1.0
2012-12,E01000219,1,1,1.0
2012-12,E01000220,2,1,2.0
2012-12,E01000221,3,3,1.0
2012-12,E01000223,3,2,1.5
2012-12,E01000224,1,1,1.0
2012-12,E01000225,3,3,1.0
2012-12,E01000229,2,2,1.0
2012-12,E01000231,3,3,1.0
2012-12,E01000232,3,2,1.5
2012-12,E01000233,5,4,1.25
2012-12,E01000234,2,2,1.0
2012-12,E01000236,1,1,1.0
2012-12,E01000237,3,3,1.0
2012-12,E01000238,2,2,1.0
2012-12,E01000239,2,2,1.0
2012-12,E01000240,3,2,1.5
2012-12,E01000242,1,1,1.0
2012-12,E01000243,1,1,1.0
2012-12,E01000245,3,3,1.0
2012-12,E01000246,5,5,1.0
2012-12,E01000247,1,1,1.0
2012-12,E01000248,4,2,2.0
2012-12,E01000249,3,3,1.0
2012-12,E01000250,2,2,1.0
2012-12,E01000251,2,2,1.0
2012-12,E01000252,1,1,1.0
2012-12,E01000253,2,2,1.0
2012-12,E01000254,3,3,1.0
2012-12,E01000255,1,1,1.0
2012-12,E01000256,1,1,1.0
2012-12,E01000258,5,5,1.0
2012-12,E01000259,1,1,1.0
2012-12,E01000260,1,1,1.0
2012-12,E01000262,7,5,1.4
2012-12,E01000263,2,2,1.0
2012-12,E01000264,1,1,1.0
2012-12,E01000266,2,2,1.0
2012-12,E01000267,1,1,1.0
2012-12,E01000268,1,1,1.0
2012-12,E01000269,1,1,1.0
2012-12,E01000270,1,1,1.0
2012-12,E01000271,1,1,1.0
2012-12,E01000273,1,1,1.0
2012-12,E01000274,1,1,1.0
2012-12,E01000275,2,2,1.0
2012-12,E01000276,1,1,1.0
2012-12,E01000277,2,1,2.0
2012-12,E01000278,1,1,1.0
2012-12,E01000279,1,1,1.0
2012-12,E01000280,1,1,1.0
2012-12,E01000281,1,1,1.0
2012-12,E01000284,1,1,1.0
2012-12,E01000285,1,1,1.0
2012-12,E01000286,1,1,1.0
2012-12,E01000287,4,1,4.0
2012-12,E01000288,3,3,1.0
2012-12,E01000289,1,1,1.0
2012-12,E01000290,2,1,2.0
2012-12,E01000292,3,3,1.0
2012-12,E01000293,1,1,1.0
2012-12,E01000294,2,2,1.0
2012-12,E01000295,1,1,1.0
2012-12,E01000298,4,4,1.0
2012-12,E01000300,1,1,1.0
2012-12,E01000301,3,3,1.0
2012-12,E01000303,2,2,1.0
2012-12,E01000304,4,3,1.3333333333333333
2012-12,E01000305,9,4,2.25
2012-12,E01000306,29,1,29.0
2012-12,E01000307,9,6,1.5
2012-12,E01000309,3,3,1.0
2012-12,E01000310,6,5,1.2
2012-12,E01000311,1,1,1.0
2012-12,E01000312,1,1,1.0
2012-12,E01000313,1,1,1.0
2012-12,E01000314,4,2,2.0
2012-12,E01000315,3,3,1.0
2012-12,E01000316,4,4,1.0
2012-12,E01000317,1,1,1.0
2012-12,E01000318,2,2,1.0
2012-12,E01000320,2,2,1.0
2012-12,E01000321,2,2,1.0
2012-12,E01000323,2,2,1.0
2012-12,E01000645,1,1,1.0
2012-12,E01000646,2,2,1.0
2012-12,E01000647,2,2,1.0
2012-12,E01000648,2,1,2.0
2012-12,E01000649,1,1,1.0
2012-12,E01000650,3,3,1.0
2012-12,E01000651,3,3,1.0
2012-12,E01000652,2,1,2.0
2012-12,E01000653,1,1,1.0
2012-12,E01000654,4,3,1.3333333333333333
2012-12,E01000656,5,5,1.0
2012-12,E01000657,1,1,1.0
2012-12,E01000658,1,1,1.0
2012-12,E01000661,1,1,1.0
2012-12,E01000664,4,4,1.0
2012-12,E01000665,1,1,1.0
2012-12,E01000666,4,4,1.0
2012-12,E01000667,1,1,1.0
2012-12,E01000668,5,5,1.0
2012-12,E01000669,3,2,1.5
2012-12,E01000670,2,2,1.0
2012-12,E01000671,1,1,1.0
2012-12,E01000672,2,2,1.0
2012-12,E01000674,2,2,1.0
2012-12,E01000675,2,2,1.0
2012-12,E01000676,1,1,1.0
2012-12,E01000677,3,3,1.0
2012-12,E01000678,1,1,1.0
2012-12,E01000679,2,2,1.0
2012-12,E01000680,5,5,1.0
2012-12,E01000682,2,2,1.0
2012-12,E01000683,3,2,1.5
2012-12,E01000684,3,3,1.0
2012-12,E01000685,2,2,1.0
2012-12,E01000686,7,7,1.0
2012-12,E01000687,5,4,1.25
2012-12,E01000688,2,1,2.0
2012-12,E01000689,2,2,1.0
2012-12,E01000690,1,1,1.0
2012-12,E01000691,4,4,1.0
2012-12,E01000692,2,2,1.0
2012-12,E01000693,1,1,1.0
2012-12,E01000694,2,2,1.0
2012-12,E01000695,3,3,1.0
2012-12,E01000696,2,2,1.0
2012-12,E01000697,5,5,1.0
2012-12,E01000698,1,1,1.0
2012-12,E01000699,5,3,1.6666666666666667
2012-12,E01000700,1,1,1.0
2012-12,E01000701,5,4,1.25
2012-12,E01000702,2,2,1.0
2012-12,E01000703,2,2,1.0
2012-12,E01000704,1,1,1.0
2012-12,E01000705,3,3,1.0
2012-12,E01000706,2,1,2.0
2012-12,E01000707,3,2,1.5
2012-12,E01000708,4,4,1.0
2012-12,E01000710,1,1,1.0
2012-12,E01000711,2,2,1.0
2012-12,E01000712,1,1,1.0
2012-12,E01000713,4,3,1.3333333333333333
2012-12,E01000714,3,3,1.0
2012-12,E01000715,1,1,1.0
2012-12,E01000716,6,5,1.2
2012-12,E01000717,3,3,1.0
2012-12,E01000718,1,1,1.0
2012-12,E01000719,6,3,2.0
2012-12,E01000720,6,5,1.2
2012-12,E01000721,1,1,1.0
2012-12,E01000722,3,2,1.5
2012-12,E01000723,1,1,1.0
2012-12,E01000724,1,1,1.0
2012-12,E01000725,5,5,1.0
2012-12,E01000726,1,1,1.0
2012-12,E01000727,2,1,2.0
2012-12,E01000728,2,1,2.0
2012-12,E01000729,3,2,1.5
2012-12,E01000730,6,3,2.0
2012-12,E01000731,1,1,1.0
2012-12,E01000732,4,4,1.0
2012-12,E01000733,3,2,1.5
2012-12,E01000734,6,5,1.2
2012-12,E01000736,3,3,1.0
2012-12,E01000738,1,1,1.0
2012-12,E01000739,2,1,2.0
2012-12,E01000740,1,1,1.0
2012-12,E01000741,1,1,1.0
2012-12,E01000742,5,5,1.0
2012-12,E01000743,2,2,1.0
2012-12,E01000745,1,1,1.0
2012-12,E01000746,2,1,2.0
2012-12,E01000747,3,3,1.0
2012-12,E01000748,4,3,1.3333333333333333
2012-12,E01000749,4,4,1.0
2012-12,E01000750,2,2,1.0
2012-12,E01000751,2,2,1.0
2012-12,E01000753,9,8,1.125
2012-12,E01000754,2,2,1.0
2012-12,E01000755,2,2,1.0
2012-12,E01000756,3,3,1.0
2012-12,E01000757,1,1,1.0
2012-12,E01000758,6,6,1.0
2012-12,E01000759,2,2,1.0
2012-12,E01000760,4,4,1.0
2012-12,E01000761,2,2,1.0
2012-12,E01000762,1,1,1.0
2012-12,E01000764,1,1,1.0
2012-12,E01000765,7,6,1.1666666666666667
2012-12,E01000767,2,2,1.0
2012-12,E01000768,1,1,1.0
2012-12,E01000769,4,4,1.0
2012-12,E01000770,4,4,1.0
2012-12,E01000771,4,4,1.0
2012-12,E01000772,2,1,2.0
2012-12,E01000774,3,2,1.5
2012-12,E01000777,1,1,1.0
2012-12,E01000778,2,2,1.0
2012-12,E01000779,2,2,1.0
2012-12,E01000780,3,2,1.5
2012-12,E01000782,1,1,1.0
2012-12,E01000783,3,3,1.0
2012-12,E01000784,1,1,1.0
2012-12,E01000785,2,2,1.0
2012-12,E01000786,1,1,1.0
2012-12,E01000787,2,2,1.0
2012-12,E01000788,4,3,1.3333333333333333
2012-12,E01000789,1,1,1.0
2012-12,E01000790,11,8,1.375
2012-12,E01000791,1,1,1.0
2012-12,E01000792,2,1,2.0
2012-12,E01000794,2,2,1.0
2012-12,E01000795,1,1,1.0
2012-12,E01000797,4,4,1.0
2012-12,E01000798,2,2,1.0
2012-12,E01000799,1,1,1.0
2012-12,E01000800,2,2,1.0
2012-12,E01000801,1,1,1.0
2012-12,E01000802,5,4,1.25
2012-12,E01000803,1,1,1.0
