period,LSOA,SHEF_A_CODE,report_count,user_count,average
2011-9,,A60,1,1,1.0
2011-9,E01000005,A83,1,1,1.0
2011-9,E01000005,A86,1,1,1.0
2011-9,E01000072,A22,1,1,1.0
2011-9,E01000141,A6,1,1,1.0
2011-9,E01000141,A79,1,1,1.0
2011-9,E01000148,A71,1,1,1.0
2011-9,E01000155,A71,2,1,2.0
2011-9,E01000156,A71,1,1,1.0
2011-9,E01000160,A22,1,1,1.0
2011-9,E01000170,A81,1,1,1.0
2011-9,E01000171,A22,1,1,1.0
2011-9,E01000171,A71,1,1,1.0
2011-9,E01000182,A71,2,1,2.0
2011-9,E01000182,A81,1,1,1.0
2011-9,E01000188,A71,1,1,1.0
2011-9,E01000194,A56,1,1,1.0
2011-9,E01000194,A80,1,1,1.0
2011-9,E01000203,A47,1,1,1.0
2011-9,E01000209,A71,1,1,1.0
2011-9,E01000219,A71,1,1,1.0
2011-9,E01000228,A71,2,2,1.0
2011-9,E01000231,A37,1,1,1.0
2011-9,E01000231,A71,1,1,1.0
2011-9,E01000248,A71,1,1,1.0
2011-9,E01000250,A79,1,1,1.0
2011-9,E01000255,A71,1,1,1.0
2011-9,E01000258,A71,2,2,1.0
2011-9,E01000261,A71,1,1,1.0
2011-9,E01000269,A22,2,2,1.0
2011-9,E01000281,A71,2,1,2.0
2011-9,E01000296,A80,1,1,1.0
2011-9,E01000297,A71,1,1,1.0
2011-9,E01000298,A24,1,1,1.0
2011-9,E01000323,A71,1,1,1.0
2011-9,E01000434,A71,1,1,1.0
2011-9,E01000568,A80,1,1,1.0
2011-9,E01000581,A71,1,1,1.0
2011-9,E01000601,A81,1,1,1.0
2011-9,E01000659,A71,1,1,1.0
2011-9,E01000671,A71,1,1,1.0
2011-9,E01000687,A71,1,1,1.0
2011-9,E01000692,A81,1,1,1.0
2011-9,E01000707,A79,2,1,2.0
2011-9,E01000728,A71,1,1,1.0
2011-9,E01000730,A71,1,1,1.0
2011-9,E01000737,A81,1,1,1.0
2011-9,E01000741,A1,1,1,1.0
2011-9,E01000741,A79,1,1,1.0
2011-9,E01000745,A22,1,1,1.0
2011-9,E01000759,A22,1,1,1.0
2011-9,E01000771,A22,1,1,1.0
2011-9,E01000781,A86,1,1,1.0
2011-9,E01000808,A71,1,1,1.0
2011-9,E01000813,A80,1,1,1.0
2011-9,E01000814,A71,2,1,2.0
2011-9,E01000835,A71,1,1,1.0
2011-9,E01000839,A83,1,1,1.0
2011-9,E01000855,A71,1,1,1.0
2011-9,E01000855,A79,1,1,1.0
2011-9,E01000863,A71,1,1,1.0
2011-9,E01000870,A83,1,1,1.0
2011-9,E01000874,A81,1,1,1.0
2011-9,E01000898,A71,1,1,1.0
