period,LSOA,SHEF_A,report_count,user_count,average
2015-1,95BB01S1,Street Signs,1,1,1.0
2015-1,95BB01S2,Highway Condition,1,1,1.0
2015-1,95BB01S2,Open Spaces/Parks,1,1,1.0
2015-1,95BB11S2,Street Lights,3,1,3.0
2015-1,95BB12S2,Potholes,2,1,2.0
2015-1,95BB21S2,Street Lights,1,1,1.0
2015-1,95DD03W1,Street Lights,1,1,1.0
2015-1,95FF09W1,Street Lights,1,1,1.0
2015-1,95GG01S3,Graffiti,1,1,1.0
2015-1,95GG01S3,Street Lights,1,1,1.0
2015-1,95GG14S2,Street Lights,1,1,1.0
2015-1,95GG22S2,Other,1,1,1.0
2015-1,95GG45S1,Potholes,1,1,1.0
2015-1,95II06S1,Street Lights,2,1,2.0
2015-1,95II13W1,Street Lights,1,1,1.0
2015-1,95JJ13S1,Street Lights,1,1,1.0
2015-1,95LL05S1,Street Lights,1,1,1.0
2015-1,95LL14S1,Street Lights,1,1,1.0
2015-1,95PP10W1,Highway Condition,2,1,2.0
2015-1,95PP21W1,Fallen/Dangerous Trees,1,1,1.0
2015-1,95PP21W1,Open Spaces/Parks,3,1,3.0
2015-1,95PP21W1,Pavement /Footway Defects,2,1,2.0
2015-1,95SS15S1,Potholes,1,1,1.0
2015-1,95SS15S1,Street Lights,1,1,1.0
2015-1,95SS21S2,Potholes,1,1,1.0
2015-1,95SS22S2,Street Lights,1,1,1.0
2015-1,95XX03S1,Dog Fouling,1,1,1.0
2015-1,E01000001,Road/Pavement Defects,1,1,1.0
2015-1,E01000005,Road/Pavement Defects,3,2,1.5
2015-1,E01000040,Street Furniture,1,1,1.0
2015-1,E01000043,Road/Pavement Defects,1,1,1.0
2015-1,E01000049,Dumped Rubbish,1,1,1.0
2015-1,E01000075,Street Lights,2,1,2.0
2015-1,E01000080,Bin Collection,1,1,1.0
2015-1,E01000103,Street Lights,1,1,1.0
2015-1,E01000116,Potholes,1,1,1.0
2015-1,E01000116,Street Lights,1,1,1.0
2015-1,E01000120,Fly-tipping,1,1,1.0
2015-1,E01000121,Fly-tipping,1,1,1.0
2015-1,E01000131,Street Signs,1,1,1.0
2015-1,E01000135,Street Lights,1,1,1.0
2015-1,E01000141,Potholes,1,1,1.0
2015-1,E01000148,Potholes,1,1,1.0
2015-1,E01000150,General Highways Enquiries,1,1,1.0
2015-1,E01000152,Fly-tipping,1,1,1.0
2015-1,E01000152,General Highways Enquiries,1,1,1.0
2015-1,E01000154,Potholes,1,1,1.0
2015-1,E01000155,Abandoned Vehicles,1,1,1.0
2015-1,E01000155,Accumulated Litter,1,1,1.0
2015-1,E01000155,Blocked Drains,1,1,1.0
2015-1,E01000155,Fly-tipping,1,1,1.0
2015-1,E01000155,General Highways Enquiries,3,2,1.5
2015-1,E01000155,Manhole Covers,1,1,1.0
2015-1,E01000155,Potholes,1,1,1.0
2015-1,E01000158,Fly-tipping,1,1,1.0
2015-1,E01000160,Accumulated Litter,1,1,1.0
2015-1,E01000160,Fly-tipping,1,1,1.0
2015-1,E01000160,Litter/Litter Bin,1,1,1.0
2015-1,E01000167,Abandoned Vehicles,1,1,1.0
2015-1,E01000167,Fly-tipping,1,1,1.0
2015-1,E01000169,Potholes,1,1,1.0
2015-1,E01000170,Street Lights,1,1,1.0
2015-1,E01000174,Accumulated Litter,1,1,1.0
2015-1,E01000176,Fly-tipping,1,1,1.0
2015-1,E01000182,Potholes,1,1,1.0
2015-1,E01000186,General Highways Enquiries,1,1,1.0
2015-1,E01000188,Accumulated Litter,3,2,1.5
2015-1,E01000188,Overgrown Vegetation,1,1,1.0
2015-1,E01000188,Potholes,1,1,1.0
2015-1,E01000190,Roadworks,1,1,1.0
2015-1,E01000195,Pavement /Footway Defects,1,1,1.0
2015-1,E01000197,Street Lights,1,1,1.0
2015-1,E01000201,Manhole Covers,1,1,1.0
2015-1,E01000201,Roadworks,1,1,1.0
2015-1,E01000202,Pavement /Footway Defects,1,1,1.0
2015-1,E01000205,Pavement /Footway Defects,1,1,1.0
2015-1,E01000205,Potholes,1,1,1.0
2015-1,E01000205,Street Lights,1,1,1.0
2015-1,E01000206,General Highways Enquiries,1,1,1.0
2015-1,E01000206,Potholes,1,1,1.0
2015-1,E01000212,Pavement /Footway Defects,1,1,1.0
2015-1,E01000212,Street Lights,1,1,1.0
2015-1,E01000214,Manhole Covers,1,1,1.0
2015-1,E01000215,Pavement /Footway Defects,1,1,1.0
2015-1,E01000217,Pavement /Footway Defects,1,1,1.0
2015-1,E01000219,Fly-tipping,1,1,1.0
2015-1,E01000221,Accumulated Litter,2,2,1.0
2015-1,E01000222,Accumulated Litter,1,1,1.0
2015-1,E01000223,Abandoned Vehicles,1,1,1.0
2015-1,E01000223,Accumulated Litter,1,1,1.0
2015-1,E01000223,Potholes,1,1,1.0
2015-1,E01000228,Overgrown Vegetation,1,1,1.0
2015-1,E01000228,Pavement /Footway Defects,3,1,3.0
2015-1,E01000228,Potholes,2,1,2.0
2015-1,E01000239,Street Lights,2,1,2.0
2015-1,E01000242,General Highways Enquiries,1,1,1.0
2015-1,E01000246,Potholes,1,1,1.0
2015-1,E01000247,Graffiti,1,1,1.0
2015-1,E01000247,Pavement /Footway Defects,1,1,1.0
2015-1,E01000248,Accumulated Litter,1,1,1.0
2015-1,E01000248,General Highways Enquiries,1,1,1.0
2015-1,E01000251,Graffiti,1,1,1.0
2015-1,E01000251,Overgrown Vegetation,1,1,1.0
2015-1,E01000253,Fly-tipping,2,1,2.0
2015-1,E01000253,General Highways Enquiries,1,1,1.0
2015-1,E01000253,Pavement /Footway Defects,1,1,1.0
2015-1,E01000253,Potholes,3,2,1.5
2015-1,E01000256,Abandoned Vehicles,3,1,3.0
2015-1,E01000256,Fly-tipping,1,1,1.0
2015-1,E01000258,Blocked Drains,1,1,1.0
2015-1,E01000258,General Highways Enquiries,3,1,3.0
2015-1,E01000258,Manhole Covers,1,1,1.0
2015-1,E01000258,Pavement /Footway Defects,1,1,1.0
2015-1,E01000258,Potholes,3,2,1.5
2015-1,E01000260,Potholes,2,2,1.0
2015-1,E01000261,Blocked Drains,4,1,4.0
2015-1,E01000261,General Highways Enquiries,2,1,2.0
2015-1,E01000261,Pavement /Footway Defects,2,1,2.0
2015-1,E01000261,Potholes,2,2,1.0
2015-1,E01000262,Abandoned Vehicles,1,1,1.0
2015-1,E01000262,Fly-tipping,1,1,1.0
2015-1,E01000263,General Highways Enquiries,1,1,1.0
2015-1,E01000263,Potholes,4,2,2.0
2015-1,E01000264,Fly-tipping,1,1,1.0
2015-1,E01000264,General Highways Enquiries,1,1,1.0
2015-1,E01000264,Pavement /Footway Defects,1,1,1.0
2015-1,E01000266,Accumulated Litter,1,1,1.0
2015-1,E01000267,Fly-tipping,1,1,1.0
2015-1,E01000268,Fly-tipping,1,1,1.0
2015-1,E01000270,Fly-tipping,1,1,1.0
2015-1,E01000270,General Highways Enquiries,1,1,1.0
2015-1,E01000271,Pavement /Footway Defects,1,1,1.0
2015-1,E01000275,Potholes,1,1,1.0
