period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-2,,A33,1,1,1.0
2017-2,,A60,1,1,1.0
2017-2,95BB14S1,A60,1,1,1.0
2017-2,95FF05W1,A81,1,1,1.0
2017-2,95GG12S2,A56,1,1,1.0
2017-2,95GG12S4,A83,1,1,1.0
2017-2,95GG13S3,A54,1,1,1.0
2017-2,95GG43S1,A56,1,1,1.0
2017-2,95GG44S1,A1,1,1,1.0
2017-2,95II03S2,A81,1,1,1.0
2017-2,95II13W1,A57,1,1,1.0
2017-2,95II22W1,A60,1,1,1.0
2017-2,95JJ09W1,A81,1,1,1.0
2017-2,95MM10S2,A73,1,1,1.0
2017-2,95MM12S1,A29,1,1,1.0
2017-2,95MM14S2,A29,1,1,1.0
2017-2,95MM20S2,A81,1,1,1.0
2017-2,95PP21W1,A60,2,1,2.0
2017-2,95SS23S2,A81,1,1,1.0
2017-2,95SS25W1,A81,1,1,1.0
2017-2,95XX17S2,A20,1,1,1.0
2017-2,95YY14S1,A81,1,1,1.0
2017-2,E01000001,A86,1,1,1.0
2017-2,E01000029,A29,1,1,1.0
2017-2,E01000029,A79,1,1,1.0
2017-2,E01000034,A41,1,1,1.0
2017-2,E01000037,A79,1,1,1.0
2017-2,E01000038,A53,1,1,1.0
2017-2,E01000042,A1,1,1,1.0
2017-2,E01000042,A79,1,1,1.0
2017-2,E01000050,A29,2,1,2.0
2017-2,E01000055,A57,1,1,1.0
2017-2,E01000056,A73,1,1,1.0
2017-2,E01000058,A57,1,1,1.0
2017-2,E01000071,A41,1,1,1.0
2017-2,E01000073,A73,1,1,1.0
2017-2,E01000074,A29,2,1,2.0
2017-2,E01000074,A82,1,1,1.0
2017-2,E01000076,A57,1,1,1.0
2017-2,E01000080,A57,1,1,1.0
2017-2,E01000085,A41,1,1,1.0
2017-2,E01000095,A29,1,1,1.0
2017-2,E01000095,A41,3,1,3.0
2017-2,E01000095,A60,1,1,1.0
2017-2,E01000095,A86,1,1,1.0
2017-2,E01000100,A81,1,1,1.0
2017-2,E01000116,A37,1,1,1.0
2017-2,E01000116,A60,1,1,1.0
2017-2,E01000116,A81,2,2,1.0
2017-2,E01000117,A60,1,1,1.0
2017-2,E01000121,A32,1,1,1.0
2017-2,E01000122,A8,1,1,1.0
2017-2,E01000123,A1,1,1,1.0
2017-2,E01000124,A20,1,1,1.0
2017-2,E01000130,A81,1,1,1.0
2017-2,E01000131,A1,1,1,1.0
2017-2,E01000131,A2,1,1,1.0
2017-2,E01000132,A1,2,2,1.0
2017-2,E01000133,A1,1,1,1.0
2017-2,E01000134,A1,1,1,1.0
2017-2,E01000134,A29,1,1,1.0
2017-2,E01000135,A29,1,1,1.0
2017-2,E01000135,A33,1,1,1.0
2017-2,E01000135,A81,1,1,1.0
2017-2,E01000136,A60,1,1,1.0
2017-2,E01000137,A2,1,1,1.0
2017-2,E01000139,A32,1,1,1.0
2017-2,E01000140,A57,1,1,1.0
2017-2,E01000140,A81,1,1,1.0
2017-2,E01000141,A29,2,1,2.0
2017-2,E01000142,A8,1,1,1.0
2017-2,E01000143,A2,1,1,1.0
2017-2,E01000144,A57,1,1,1.0
2017-2,E01000144,A81,1,1,1.0
2017-2,E01000146,A60,1,1,1.0
2017-2,E01000150,A2,7,1,7.0
2017-2,E01000150,A29,13,1,13.0
2017-2,E01000154,A60,1,1,1.0
2017-2,E01000158,A20,1,1,1.0
2017-2,E01000158,A29,2,2,1.0
2017-2,E01000158,A60,1,1,1.0
2017-2,E01000159,A48,1,1,1.0
2017-2,E01000159,A60,1,1,1.0
2017-2,E01000160,A20,1,1,1.0
2017-2,E01000160,A29,1,1,1.0
2017-2,E01000160,A60,1,1,1.0
2017-2,E01000160,A83,1,1,1.0
2017-2,E01000161,A2,1,1,1.0
2017-2,E01000161,A29,1,1,1.0
2017-2,E01000162,A29,1,1,1.0
2017-2,E01000162,A81,1,1,1.0
2017-2,E01000163,A1,1,1,1.0
2017-2,E01000164,A1,1,1,1.0
2017-2,E01000166,A29,1,1,1.0
2017-2,E01000167,A1,1,1,1.0
2017-2,E01000167,A29,1,1,1.0
2017-2,E01000170,A2,1,1,1.0
2017-2,E01000170,A60,1,1,1.0
2017-2,E01000171,A32,1,1,1.0
2017-2,E01000171,A60,1,1,1.0
2017-2,E01000174,A57,1,1,1.0
2017-2,E01000174,A60,1,1,1.0
2017-2,E01000175,A57,1,1,1.0
2017-2,E01000175,A60,1,1,1.0
2017-2,E01000178,A32,1,1,1.0
2017-2,E01000178,A72,1,1,1.0
2017-2,E01000180,A55,1,1,1.0
2017-2,E01000181,A29,1,1,1.0
2017-2,E01000187,A60,2,2,1.0
2017-2,E01000188,A2,1,1,1.0
2017-2,E01000188,A57,1,1,1.0
2017-2,E01000189,A60,1,1,1.0
2017-2,E01000190,A1,1,1,1.0
2017-2,E01000191,A32,1,1,1.0
2017-2,E01000192,A47,1,1,1.0
2017-2,E01000192,A60,1,1,1.0
2017-2,E01000194,A2,1,1,1.0
2017-2,E01000194,A20,3,2,1.5
2017-2,E01000194,A33,2,1,2.0
2017-2,E01000194,A47,1,1,1.0
2017-2,E01000196,A47,1,1,1.0
2017-2,E01000196,A60,1,1,1.0
2017-2,E01000198,A2,1,1,1.0
2017-2,E01000198,A32,3,1,3.0
2017-2,E01000199,A60,1,1,1.0
2017-2,E01000201,A32,1,1,1.0
2017-2,E01000201,A60,1,1,1.0
2017-2,E01000202,A1,1,1,1.0
2017-2,E01000202,A83,1,1,1.0
2017-2,E01000203,A2,1,1,1.0
2017-2,E01000204,A60,1,1,1.0
2017-2,E01000205,A29,1,1,1.0
2017-2,E01000205,A55,1,1,1.0
2017-2,E01000205,A57,1,1,1.0
2017-2,E01000206,A60,1,1,1.0
2017-2,E01000209,A57,1,1,1.0
2017-2,E01000209,A72,1,1,1.0
2017-2,E01000211,A2,1,1,1.0
2017-2,E01000212,A29,1,1,1.0
2017-2,E01000212,A60,1,1,1.0
2017-2,E01000213,A2,1,1,1.0
2017-2,E01000214,A57,1,1,1.0
2017-2,E01000214,A81,1,1,1.0
2017-2,E01000215,A57,1,1,1.0
2017-2,E01000221,A60,1,1,1.0
2017-2,E01000223,A2,1,1,1.0
2017-2,E01000223,A29,1,1,1.0
2017-2,E01000224,A2,2,2,1.0
2017-2,E01000224,A29,2,1,2.0
2017-2,E01000224,A33,1,1,1.0
2017-2,E01000224,A55,2,2,1.0
2017-2,E01000227,A32,3,1,3.0
2017-2,E01000227,A57,1,1,1.0
2017-2,E01000228,A57,1,1,1.0
2017-2,E01000230,A60,1,1,1.0
2017-2,E01000233,A32,1,1,1.0
2017-2,E01000233,A57,1,1,1.0
2017-2,E01000233,A83,1,1,1.0
2017-2,E01000238,A60,1,1,1.0
2017-2,E01000239,A2,1,1,1.0
2017-2,E01000239,A29,2,1,2.0
2017-2,E01000243,A32,2,2,1.0
2017-2,E01000244,A29,1,1,1.0
2017-2,E01000245,A32,1,1,1.0
2017-2,E01000246,A60,1,1,1.0
2017-2,E01000247,A2,2,1,2.0
2017-2,E01000247,A57,2,2,1.0
2017-2,E01000247,A60,1,1,1.0
2017-2,E01000248,A32,1,1,1.0
2017-2,E01000248,A57,1,1,1.0
2017-2,E01000249,A81,1,1,1.0
2017-2,E01000250,A2,3,3,1.0
2017-2,E01000250,A32,2,2,1.0
2017-2,E01000250,A83,1,1,1.0
2017-2,E01000251,A29,1,1,1.0
2017-2,E01000251,A60,1,1,1.0
2017-2,E01000252,A57,1,1,1.0
2017-2,E01000252,A60,1,1,1.0
2017-2,E01000253,A2,1,1,1.0
2017-2,E01000254,A60,1,1,1.0
2017-2,E01000256,A29,1,1,1.0
2017-2,E01000258,A29,1,1,1.0
2017-2,E01000258,A32,1,1,1.0
2017-2,E01000260,A60,1,1,1.0
2017-2,E01000261,A29,1,1,1.0
2017-2,E01000261,A60,1,1,1.0
2017-2,E01000263,A81,1,1,1.0
2017-2,E01000264,A60,1,1,1.0
2017-2,E01000269,A1,1,1,1.0
2017-2,E01000269,A2,1,1,1.0
2017-2,E01000269,A60,1,1,1.0
2017-2,E01000270,A60,1,1,1.0
2017-2,E01000274,A47,1,1,1.0
2017-2,E01000274,A55,1,1,1.0
