period,LSOA,SHEF_A,report_count,user_count,average
2013-6,95FF10W1,Potholes,1,1,1.0
2013-6,95QQ14S2,Potholes,1,1,1.0
2013-6,95RR02W1,Other,1,1,1.0
2013-6,95WW20S1,Fly-tipping,1,1,1.0
2013-6,E01000040,Road/Pavement Defects,1,1,1.0
2013-6,E01000101,Road/Pavement Defects,1,1,1.0
2013-6,E01000116,Blocked Drains,1,1,1.0
2013-6,E01000116,General Highways Enquiries,1,1,1.0
2013-6,E01000124,Blocked Drains,1,1,1.0
2013-6,E01000131,Accumulated Litter,1,1,1.0
2013-6,E01000131,Fly-tipping,2,1,2.0
2013-6,E01000135,Potholes,1,1,1.0
2013-6,E01000141,Accumulated Litter,1,1,1.0
2013-6,E01000141,Fly-tipping,1,1,1.0
2013-6,E01000142,Street Lights,1,1,1.0
2013-6,E01000144,General Highways Enquiries,2,1,2.0
2013-6,E01000148,General Highways Enquiries,1,1,1.0
2013-6,E01000153,Accumulated Litter,1,1,1.0
2013-6,E01000153,Fly-tipping,1,1,1.0
2013-6,E01000155,Fly-tipping,1,1,1.0
2013-6,E01000158,Pavement /Footway Defects,1,1,1.0
2013-6,E01000160,Fly-tipping,1,1,1.0
2013-6,E01000160,Manhole Covers,1,1,1.0
2013-6,E01000162,General Highways Enquiries,1,1,1.0
2013-6,E01000171,General Highways Enquiries,2,2,1.0
2013-6,E01000171,Pavement /Footway Defects,1,1,1.0
2013-6,E01000172,Abandoned Vehicles,1,1,1.0
2013-6,E01000172,Potholes,1,1,1.0
2013-6,E01000192,Pavement /Footway Defects,1,1,1.0
2013-6,E01000196,Potholes,1,1,1.0
2013-6,E01000197,Street Lights,1,1,1.0
2013-6,E01000203,Flyposting,1,1,1.0
2013-6,E01000204,Street Lights,1,1,1.0
2013-6,E01000206,Potholes,2,2,1.0
2013-6,E01000216,Potholes,1,1,1.0
2013-6,E01000218,Litter/Litter Bin,1,1,1.0
2013-6,E01000218,Potholes,1,1,1.0
2013-6,E01000223,Fly-tipping,1,1,1.0
2013-6,E01000226,Overgrown Vegetation,1,1,1.0
2013-6,E01000231,General Highways Enquiries,1,1,1.0
2013-6,E01000236,Overgrown Vegetation,1,1,1.0
2013-6,E01000237,Dog Fouling,1,1,1.0
2013-6,E01000238,Pavement /Footway Defects,1,1,1.0
2013-6,E01000248,Overgrown Vegetation,2,1,2.0
2013-6,E01000249,Pavement /Footway Defects,1,1,1.0
2013-6,E01000253,General Highways Enquiries,1,1,1.0
2013-6,E01000253,Potholes,1,1,1.0
2013-6,E01000256,Blocked Drains,1,1,1.0
2013-6,E01000256,Pavement /Footway Defects,1,1,1.0
2013-6,E01000258,Street Lights,1,1,1.0
2013-6,E01000263,General Highways Enquiries,1,1,1.0
2013-6,E01000263,Street Lights,1,1,1.0
2013-6,E01000268,Overgrown Vegetation,1,1,1.0
2013-6,E01000271,General Highways Enquiries,2,2,1.0
2013-6,E01000271,Pavement /Footway Defects,1,1,1.0
2013-6,E01000282,Pavement /Footway Defects,1,1,1.0
2013-6,E01000322,Accumulated Litter,1,1,1.0
2013-6,E01000351,Road/Pavement Defects,1,1,1.0
2013-6,E01000360,Street Cleaning,1,1,1.0
2013-6,E01000362,Fallen/Dangerous Trees,1,1,1.0
2013-6,E01000362,Road/Pavement Defects,1,1,1.0
2013-6,E01000414,Road/Pavement Defects,1,1,1.0
2013-6,E01000434,Street Furniture,1,1,1.0
2013-6,E01000459,Road/Pavement Defects,1,1,1.0
2013-6,E01000474,Dumped Rubbish,7,1,7.0
2013-6,E01000476,Dumped Rubbish,5,2,2.5
2013-6,E01000488,Dumped Rubbish,1,1,1.0
2013-6,E01000488,Road/Pavement Defects,1,1,1.0
2013-6,E01000506,Dumped Rubbish,1,1,1.0
2013-6,E01000513,Dumped Rubbish,1,1,1.0
2013-6,E01000516,Road/Pavement Defects,1,1,1.0
2013-6,E01000525,Dumped Rubbish,1,1,1.0
2013-6,E01000531,Dumped Rubbish,1,1,1.0
2013-6,E01000534,Dumped Rubbish,1,1,1.0
2013-6,E01000535,Dumped Rubbish,1,1,1.0
2013-6,E01000538,Road/Pavement Defects,1,1,1.0
2013-6,E01000543,Dumped Rubbish,1,1,1.0
2013-6,E01000546,Dumped Rubbish,1,1,1.0
2013-6,E01000549,Road/Pavement Defects,1,1,1.0
2013-6,E01000554,Dumped Rubbish,2,2,1.0
2013-6,E01000583,Road/Pavement Defects,1,1,1.0
2013-6,E01000585,Dumped Rubbish,2,1,2.0
2013-6,E01000591,Road/Pavement Defects,1,1,1.0
2013-6,E01000630,Dumped Rubbish,1,1,1.0
2013-6,E01000632,Dumped Rubbish,1,1,1.0
2013-6,E01000632,Street Cleaning,1,1,1.0
2013-6,E01000633,Dumped Rubbish,1,1,1.0
2013-6,E01000643,Dumped Rubbish,1,1,1.0
2013-6,E01000646,Road Surface Defects,1,1,1.0
2013-6,E01000647,Street Lights,1,1,1.0
2013-6,E01000650,Overgrown Vegetation,1,1,1.0
2013-6,E01000651,Road Surface Defects,1,1,1.0
2013-6,E01000652,Abandoned Vehicles,1,1,1.0
2013-6,E01000661,Street Lights,1,1,1.0
2013-6,E01000662,Road Surface Defects,1,1,1.0
2013-6,E01000662,Street Lights,1,1,1.0
2013-6,E01000663,Grass/Weed Control,1,1,1.0
2013-6,E01000663,Pavement /Footway Defects,1,1,1.0
2013-6,E01000663,Road Surface Defects,1,1,1.0
2013-6,E01000665,Open Spaces/Parks,1,1,1.0
2013-6,E01000666,Blocked Drains,1,1,1.0
2013-6,E01000666,Overgrown Vegetation,2,2,1.0
2013-6,E01000666,Road Surface Defects,1,1,1.0
2013-6,E01000667,Dumped Rubbish,1,1,1.0
2013-6,E01000667,Overgrown Vegetation,1,1,1.0
2013-6,E01000670,Road Surface Defects,1,1,1.0
2013-6,E01000672,Overgrown Vegetation,1,1,1.0
2013-6,E01000672,Street Cleaning,1,1,1.0
2013-6,E01000673,Blocked Drains,1,1,1.0
2013-6,E01000673,Dumped Rubbish,2,1,2.0
2013-6,E01000675,Graffiti,1,1,1.0
2013-6,E01000675,Road Surface Defects,1,1,1.0
2013-6,E01000675,Street Lights,1,1,1.0
2013-6,E01000676,Dumped Rubbish,5,1,5.0
2013-6,E01000676,Grass/Weed Control,1,1,1.0
2013-6,E01000676,Overgrown Vegetation,1,1,1.0
2013-6,E01000676,Street Cleaning,1,1,1.0
2013-6,E01000678,Graffiti,1,1,1.0
2013-6,E01000680,Dumped Rubbish,2,1,2.0
2013-6,E01000693,Road Surface Defects,1,1,1.0
2013-6,E01000694,Graffiti,1,1,1.0
2013-6,E01000694,Overgrown Vegetation,1,1,1.0
2013-6,E01000695,Overgrown Vegetation,2,1,2.0
2013-6,E01000695,Road Surface Defects,3,1,3.0
2013-6,E01000697,Graffiti,1,1,1.0
2013-6,E01000697,Road Surface Defects,4,2,2.0
2013-6,E01000704,Pavement /Footway Defects,1,1,1.0
2013-6,E01000710,Dumped Rubbish,1,1,1.0
2013-6,E01000713,Road Surface Defects,1,1,1.0
2013-6,E01000719,Blocked Drains,1,1,1.0
2013-6,E01000719,Grass/Weed Control,1,1,1.0
2013-6,E01000719,Overgrown Vegetation,1,1,1.0
2013-6,E01000719,Street Signs,1,1,1.0
2013-6,E01000720,Dumped Rubbish,1,1,1.0
2013-6,E01000720,Road Surface Defects,1,1,1.0
2013-6,E01000722,Pavement /Footway Defects,1,1,1.0
2013-6,E01000725,Dead Animals,2,2,1.0
2013-6,E01000725,Dumped Rubbish,1,1,1.0
2013-6,E01000725,Graffiti,1,1,1.0
2013-6,E01000725,Grass/Weed Control,1,1,1.0
2013-6,E01000725,Street Lights,2,1,2.0
2013-6,E01000733,Overgrown Vegetation,1,1,1.0
2013-6,E01000733,Street Signs,1,1,1.0
2013-6,E01000734,Street Signs,1,1,1.0
2013-6,E01000735,Street Lights,2,1,2.0
2013-6,E01000746,Obstruction,1,1,1.0
2013-6,E01000748,Road Surface Defects,1,1,1.0
2013-6,E01000749,Street Cleaning,1,1,1.0
2013-6,E01000755,Street Lights,1,1,1.0
2013-6,E01000756,Overgrown Vegetation,1,1,1.0
2013-6,E01000759,Road Surface Defects,1,1,1.0
2013-6,E01000761,Abandoned Vehicles,1,1,1.0
2013-6,E01000761,Blocked Drains,2,2,1.0
2013-6,E01000761,Grass/Weed Control,1,1,1.0
2013-6,E01000761,Road Surface Defects,1,1,1.0
2013-6,E01000763,Road Surface Defects,1,1,1.0
2013-6,E01000763,Street Lights,1,1,1.0
2013-6,E01000765,Street Lights,2,1,2.0
2013-6,E01000771,Pavement /Footway Defects,1,1,1.0
2013-6,E01000778,Road Surface Defects,1,1,1.0
2013-6,E01000781,Dumped Rubbish,2,1,2.0
2013-6,E01000787,Litter/Litter Bin,1,1,1.0
2013-6,E01000787,Overgrown Vegetation,1,1,1.0
2013-6,E01000790,Public Toilets,1,1,1.0
2013-6,E01000793,Road Surface Defects,1,1,1.0
2013-6,E01000795,Pavement /Footway Defects,1,1,1.0
2013-6,E01000795,Road Surface Defects,1,1,1.0
2013-6,E01000800,Dumped Rubbish,1,1,1.0
2013-6,E01000805,Road Surface Defects,1,1,1.0
2013-6,E01000809,Dumped Rubbish,1,1,1.0
2013-6,E01000815,Obstruction,1,1,1.0
2013-6,E01000815,Road Surface Defects,1,1,1.0
2013-6,E01000819,Street Cleaning,1,1,1.0
2013-6,E01000825,Dumped Rubbish,1,1,1.0
2013-6,E01000825,Overgrown Vegetation,2,2,1.0
2013-6,E01000828,Graffiti,1,1,1.0
2013-6,E01000828,Street Cleaning,1,1,1.0
2013-6,E01000831,Grass/Weed Control,1,1,1.0
2013-6,E01000845,Street Signs,1,1,1.0
2013-6,E01000851,Dumped Rubbish,1,1,1.0
2013-6,E01000852,Road/Pavement Defects,1,1,1.0
2013-6,E01000854,Road/Pavement Defects,3,2,1.5
2013-6,E01000858,Fallen/Dangerous Trees,1,1,1.0
2013-6,E01000867,Street Cleaning,1,1,1.0
2013-6,E01000870,Litter/Litter Bin,1,1,1.0
2013-6,E01000885,Road/Pavement Defects,1,1,1.0
2013-6,E01000908,Dumped Rubbish,6,1,6.0
2013-6,E01000908,Street Cleaning,1,1,1.0
2013-6,E01000916,Road/Pavement Defects,2,2,1.0
2013-6,E01000922,Dumped Rubbish,1,1,1.0
2013-6,E01000930,Dumped Rubbish,1,1,1.0
2013-6,E01000947,Dumped Rubbish,3,1,3.0
