period,LSOA,SHEF_A,report_count,user_count,average
2008-8,E01000001,Street Lights,2,1,2.0
2008-8,E01000003,Fly-tipping,2,1,2.0
2008-8,E01000045,Potholes,1,1,1.0
2008-8,E01000046,Potholes,1,1,1.0
2008-8,E01000052,Abandoned Vehicles,1,1,1.0
2008-8,E01000079,Pavement /Footway Defects,1,1,1.0
2008-8,E01000085,Potholes,1,1,1.0
2008-8,E01000182,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01000196,Fly-tipping,1,1,1.0
2008-8,E01000197,Abandoned Vehicles,1,1,1.0
2008-8,E01000197,Fly-tipping,1,1,1.0
2008-8,E01000249,Potholes,1,1,1.0
2008-8,E01000254,Other,1,1,1.0
2008-8,E01000262,Abandoned Vehicles,1,1,1.0
2008-8,E01000268,Traffic Lights,1,1,1.0
2008-8,E01000283,Abandoned Vehicles,1,1,1.0
2008-8,E01000317,Abandoned Vehicles,1,1,1.0
2008-8,E01000317,Other,1,1,1.0
2008-8,E01000516,Other,1,1,1.0
2008-8,E01000516,Rubbish,1,1,1.0
2008-8,E01000654,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01000700,Abandoned Vehicles,1,1,1.0
2008-8,E01000733,Other,1,1,1.0
2008-8,E01000775,Traffic Lights,1,1,1.0
2008-8,E01000851,Street Lights,1,1,1.0
2008-8,E01000877,Fly-tipping,1,1,1.0
2008-8,E01000899,Highway Condition,2,1,2.0
2008-8,E01000899,Street Lights,3,1,3.0
2008-8,E01000914,Pavement /Footway Defects,1,1,1.0
2008-8,E01000963,Highway Condition,1,1,1.0
2008-8,E01001043,Rubbish,1,1,1.0
2008-8,E01001069,Street Cleaning,1,1,1.0
2008-8,E01001150,Highway Condition,1,1,1.0
2008-8,E01001154,Fly-tipping,1,1,1.0
2008-8,E01001154,Rubbish,1,1,1.0
2008-8,E01001224,Other,1,1,1.0
2008-8,E01001243,Flyposting,1,1,1.0
2008-8,E01001284,Highway Condition,1,1,1.0
2008-8,E01001303,Potholes,1,1,1.0
2008-8,E01001353,Flyposting,1,1,1.0
2008-8,E01001425,Rubbish,1,1,1.0
2008-8,E01001437,Abandoned Vehicles,1,1,1.0
2008-8,E01001445,Street Cleaning,1,1,1.0
2008-8,E01001449,Rubbish,1,1,1.0
2008-8,E01001452,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01001584,Rubbish,1,1,1.0
2008-8,E01001584,Street Cleaning,1,1,1.0
2008-8,E01001594,Fly-tipping,1,1,1.0
2008-8,E01001644,Fly-tipping,1,1,1.0
2008-8,E01001714,Street Name Plates,1,1,1.0
2008-8,E01001739,Fly-tipping,1,1,1.0
2008-8,E01001756,Highway Condition,1,1,1.0
2008-8,E01001763,Street Name Plates,1,1,1.0
2008-8,E01001826,Fly-tipping,1,1,1.0
2008-8,E01001853,Other,1,1,1.0
2008-8,E01001866,Dog Fouling,1,1,1.0
2008-8,E01001876,Street Lights,1,1,1.0
2008-8,E01001922,Pavement /Footway Defects,1,1,1.0
2008-8,E01001924,Pavement /Footway Defects,1,1,1.0
2008-8,E01001944,Open Spaces/Parks,1,1,1.0
2008-8,E01001966,Abandoned Vehicles,1,1,1.0
2008-8,E01001999,Fly-tipping,2,1,2.0
2008-8,E01002034,Other,1,1,1.0
2008-8,E01002058,Fly-tipping,1,1,1.0
2008-8,E01002113,Highway Condition,1,1,1.0
2008-8,E01002114,Fly-tipping,1,1,1.0
2008-8,E01002114,Highway Condition,1,1,1.0
2008-8,E01002126,Rubbish,1,1,1.0
2008-8,E01002158,Fly-tipping,2,1,2.0
2008-8,E01002158,Highway Condition,1,1,1.0
2008-8,E01002158,Pavement /Footway Defects,1,1,1.0
2008-8,E01002223,Other,1,1,1.0
2008-8,E01002253,Fly-tipping,1,1,1.0
2008-8,E01002311,Pavement /Footway Defects,1,1,1.0
2008-8,E01002350,Highway Condition,1,1,1.0
2008-8,E01002350,Pavement /Footway Defects,1,1,1.0
2008-8,E01002358,Highway Condition,1,1,1.0
2008-8,E01002358,Pavement /Footway Defects,1,1,1.0
2008-8,E01002406,Highway Condition,1,1,1.0
2008-8,E01002412,Abandoned Vehicles,1,1,1.0
2008-8,E01002441,Highway Condition,1,1,1.0
2008-8,E01002473,Highway Condition,1,1,1.0
2008-8,E01002569,Pavement /Footway Defects,1,1,1.0
2008-8,E01002570,Open Spaces/Parks,2,1,2.0
2008-8,E01002572,Flyposting,1,1,1.0
2008-8,E01002604,Highway Condition,1,1,1.0
2008-8,E01002614,Abandoned Vehicles,1,1,1.0
2008-8,E01002664,Fly-tipping,1,1,1.0
2008-8,E01002668,Highway Condition,1,1,1.0
2008-8,E01002704,Graffiti,2,1,2.0
2008-8,E01002704,Other,1,1,1.0
2008-8,E01002704,Pavement /Footway Defects,4,1,4.0
2008-8,E01002704,Street Signs,1,1,1.0
2008-8,E01002710,Graffiti,1,1,1.0
2008-8,E01002711,Fly-tipping,1,1,1.0
2008-8,E01002711,Graffiti,1,1,1.0
2008-8,E01002773,Street Cleaning,1,1,1.0
2008-8,E01002810,Other,1,1,1.0
2008-8,E01002922,Rubbish,1,1,1.0
2008-8,E01002923,Rubbish,1,1,1.0
2008-8,E01002978,Other,1,1,1.0
2008-8,E01002987,Street Cleaning,1,1,1.0
2008-8,E01003017,Abandoned Vehicles,1,1,1.0
2008-8,E01003018,Traffic Lights,1,1,1.0
2008-8,E01003116,Potholes,1,1,1.0
2008-8,E01003117,Pavement /Footway Defects,1,1,1.0
2008-8,E01003120,Street Cleaning,1,1,1.0
2008-8,E01003147,Other,1,1,1.0
2008-8,E01003148,Abandoned Vehicles,1,1,1.0
2008-8,E01003175,Pavement /Footway Defects,1,1,1.0
2008-8,E01003179,Potholes,2,1,2.0
2008-8,E01003199,Abandoned Vehicles,1,1,1.0
2008-8,E01003226,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01003232,Fallen/Dangerous Trees,2,2,1.0
2008-8,E01003232,Fly-tipping,1,1,1.0
2008-8,E01003245,Dog Fouling,1,1,1.0
2008-8,E01003274,Pavement /Footway Defects,1,1,1.0
2008-8,E01003291,Street Cleaning,1,1,1.0
2008-8,E01003301,Fly-tipping,1,1,1.0
2008-8,E01003315,Fly-tipping,1,1,1.0
2008-8,E01003326,Highway Condition,1,1,1.0
2008-8,E01003326,Rubbish,1,1,1.0
2008-8,E01003333,Fly-tipping,1,1,1.0
2008-8,E01003370,Fly-tipping,1,1,1.0
2008-8,E01003440,Fly-tipping,1,1,1.0
2008-8,E01003455,Fly-tipping,1,1,1.0
2008-8,E01003455,Graffiti,2,1,2.0
2008-8,E01003475,Fly-tipping,1,1,1.0
2008-8,E01003492,Other,1,1,1.0
2008-8,E01003523,Other,1,1,1.0
2008-8,E01003573,Abandoned Vehicles,1,1,1.0
2008-8,E01003619,Parking,1,1,1.0
2008-8,E01003666,Street Cleaning,1,1,1.0
2008-8,E01003672,Graffiti,1,1,1.0
2008-8,E01003698,Potholes,1,1,1.0
2008-8,E01003699,Other,1,1,1.0
2008-8,E01003726,Abandoned Vehicles,1,1,1.0
2008-8,E01003745,Street Lights,1,1,1.0
2008-8,E01003746,Street Signs,1,1,1.0
2008-8,E01003759,Abandoned Vehicles,1,1,1.0
2008-8,E01003774,Abandoned Vehicles,1,1,1.0
2008-8,E01003775,Other,1,1,1.0
2008-8,E01003876,Pavement /Footway Defects,1,1,1.0
2008-8,E01003884,Pavement /Footway Defects,1,1,1.0
2008-8,E01003893,Rubbish,1,1,1.0
2008-8,E01003898,Pavement /Footway Defects,2,1,2.0
2008-8,E01003966,Highway Condition,1,1,1.0
2008-8,E01003980,Other,1,1,1.0
2008-8,E01004066,Dog Fouling,1,1,1.0
2008-8,E01004181,Rubbish,2,2,1.0
2008-8,E01004224,Rubbish,1,1,1.0
2008-8,E01004254,Street Lights,1,1,1.0
2008-8,E01004304,Potholes,1,1,1.0
2008-8,E01004306,Fly-tipping,2,2,1.0
2008-8,E01004362,Graffiti,1,1,1.0
2008-8,E01004388,Abandoned Vehicles,1,1,1.0
2008-8,E01004409,Street Cleaning,2,1,2.0
2008-8,E01004410,Street Cleaning,2,1,2.0
2008-8,E01004443,Rubbish,1,1,1.0
2008-8,E01004445,Rubbish,1,1,1.0
2008-8,E01004445,Street Cleaning,1,1,1.0
2008-8,E01004463,Street Cleaning,1,1,1.0
2008-8,E01004467,Dog Fouling,1,1,1.0
2008-8,E01004500,Other,1,1,1.0
2008-8,E01004514,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01004540,Fallen/Dangerous Trees,1,1,1.0
2008-8,E01004540,Fly-tipping,1,1,1.0
2008-8,E01004577,Fly-tipping,1,1,1.0
2008-8,E01004617,Other,1,1,1.0
2008-8,E01004635,Other,1,1,1.0
2008-8,E01004679,Other,1,1,1.0
2008-8,E01004679,Rubbish,1,1,1.0
2008-8,E01004721,Fly-tipping,1,1,1.0
2008-8,E01004736,Pavement /Footway Defects,1,1,1.0
2008-8,E01004736,Street Lights,1,1,1.0
