period,LSOA,SHEF_A_CODE,report_count,user_count,average
2009-7,E01000005,A86,1,1,1.0
2009-7,E01000042,A83,1,1,1.0
2009-7,E01000046,A73,1,1,1.0
2009-7,E01000051,A41,1,1,1.0
2009-7,E01000069,A20,1,1,1.0
2009-7,E01000080,A60,1,1,1.0
2009-7,E01000135,A53,1,1,1.0
2009-7,E01000138,A56,1,1,1.0
2009-7,E01000141,A20,1,1,1.0
2009-7,E01000141,A79,1,1,1.0
2009-7,E01000161,A57,1,1,1.0
2009-7,E01000171,A54,1,1,1.0
2009-7,E01000190,A60,1,1,1.0
2009-7,E01000191,A60,1,1,1.0
2009-7,E01000191,A83,1,1,1.0
2009-7,E01000192,A83,1,1,1.0
2009-7,E01000213,A60,1,1,1.0
2009-7,E01000221,A60,1,1,1.0
2009-7,E01000230,A60,1,1,1.0
2009-7,E01000230,A83,1,1,1.0
2009-7,E01000235,A1,1,1,1.0
2009-7,E01000239,A60,1,1,1.0
2009-7,E01000250,A57,1,1,1.0
2009-7,E01000293,A24,1,1,1.0
2009-7,E01000293,A54,1,1,1.0
2009-7,E01000293,A57,1,1,1.0
2009-7,E01000306,A54,1,1,1.0
2009-7,E01000310,A86,1,1,1.0
2009-7,E01000324,A54,1,1,1.0
2009-7,E01000327,A41,1,1,1.0
2009-7,E01000328,A56,1,1,1.0
2009-7,E01000344,A1,1,1,1.0
2009-7,E01000348,A54,1,1,1.0
2009-7,E01000352,A60,1,1,1.0
2009-7,E01000383,A54,1,1,1.0
2009-7,E01000401,A54,1,1,1.0
2009-7,E01000401,A73,1,1,1.0
2009-7,E01000455,A1,1,1,1.0
2009-7,E01000462,A57,1,1,1.0
2009-7,E01000490,A33,1,1,1.0
2009-7,E01000490,A73,1,1,1.0
2009-7,E01000499,A41,2,1,2.0
2009-7,E01000499,A57,1,1,1.0
2009-7,E01000535,A54,1,1,1.0
2009-7,E01000535,A57,1,1,1.0
2009-7,E01000535,A60,1,1,1.0
2009-7,E01000540,A57,1,1,1.0
2009-7,E01000550,A54,1,1,1.0
2009-7,E01000564,A83,1,1,1.0
