period,LSOA,SHEF_A,report_count,user_count,average
2014-8,95BB07S1,Highway Condition,1,1,1.0
2014-8,95BB19S3,Pavement /Footway Defects,1,1,1.0
2014-8,95GG13S3,Pavement /Footway Defects,1,1,1.0
2014-8,95GG15S2,Graffiti,1,1,1.0
2014-8,95GG38S1,Other,1,1,1.0
2014-8,95GG38S1,Street Name Plates,1,1,1.0
2014-8,95HH17W1,Potholes,1,1,1.0
2014-8,95II04S1,Highway Condition,1,1,1.0
2014-8,95II16W1,Street Lights,1,1,1.0
2014-8,95SS04S2,Pavement /Footway Defects,1,1,1.0
2014-8,95SS15S2,Highway Condition,1,1,1.0
2014-8,95SS29S1,Graffiti,1,1,1.0
2014-8,95XX10S3,Pavement /Footway Defects,1,1,1.0
2014-8,E01000007,Abandoned Vehicles,1,1,1.0
2014-8,E01000010,Road/Pavement Defects,1,1,1.0
2014-8,E01000040,Dumped Rubbish,1,1,1.0
2014-8,E01000050,Dumped Rubbish,2,1,2.0
2014-8,E01000052,Road/Pavement Defects,1,1,1.0
2014-8,E01000064,Abandoned Vehicles,1,1,1.0
2014-8,E01000075,Dumped Rubbish,1,1,1.0
2014-8,E01000082,Street Lights,1,1,1.0
2014-8,E01000124,Accumulated Litter,1,1,1.0
2014-8,E01000125,Street Lights,1,1,1.0
2014-8,E01000128,Abandoned Vehicles,1,1,1.0
2014-8,E01000129,Potholes,1,1,1.0
2014-8,E01000131,General Highways Enquiries,1,1,1.0
2014-8,E01000132,Overgrown Vegetation,1,1,1.0
2014-8,E01000134,General Highways Enquiries,1,1,1.0
2014-8,E01000134,Potholes,1,1,1.0
2014-8,E01000135,General Highways Enquiries,1,1,1.0
2014-8,E01000146,Blocked Drains,1,1,1.0
2014-8,E01000147,General Highways Enquiries,1,1,1.0
2014-8,E01000148,Abandoned Vehicles,1,1,1.0
2014-8,E01000148,General Highways Enquiries,1,1,1.0
2014-8,E01000148,Potholes,1,1,1.0
2014-8,E01000150,Fly-tipping,1,1,1.0
2014-8,E01000155,Accumulated Litter,1,1,1.0
2014-8,E01000155,Fly-tipping,1,1,1.0
2014-8,E01000155,Street Signs,1,1,1.0
2014-8,E01000156,Fly-tipping,1,1,1.0
2014-8,E01000159,Pavement /Footway Defects,1,1,1.0
2014-8,E01000164,General Highways Enquiries,1,1,1.0
2014-8,E01000166,Pavement /Footway Defects,1,1,1.0
2014-8,E01000167,Fly-tipping,1,1,1.0
2014-8,E01000178,General Highways Enquiries,1,1,1.0
2014-8,E01000181,Fly-tipping,1,1,1.0
2014-8,E01000182,General Highways Enquiries,1,1,1.0
2014-8,E01000183,Pavement /Footway Defects,1,1,1.0
2014-8,E01000184,General Highways Enquiries,2,2,1.0
2014-8,E01000184,Overgrown Vegetation,1,1,1.0
2014-8,E01000185,Pavement /Footway Defects,1,1,1.0
2014-8,E01000194,General Highways Enquiries,1,1,1.0
2014-8,E01000195,General Highways Enquiries,1,1,1.0
2014-8,E01000196,Fly-tipping,1,1,1.0
2014-8,E01000196,Flyposting,1,1,1.0
2014-8,E01000197,Fly-tipping,2,1,2.0
2014-8,E01000197,General Highways Enquiries,2,2,1.0
2014-8,E01000198,General Highways Enquiries,1,1,1.0
2014-8,E01000198,Potholes,1,1,1.0
2014-8,E01000200,Pavement /Footway Defects,1,1,1.0
2014-8,E01000203,Flyposting,1,1,1.0
2014-8,E01000203,Potholes,1,1,1.0
2014-8,E01000205,Potholes,1,1,1.0
2014-8,E01000206,Accumulated Litter,1,1,1.0
2014-8,E01000208,Street Signs,1,1,1.0
2014-8,E01000210,Pavement /Footway Defects,1,1,1.0
2014-8,E01000210,Potholes,1,1,1.0
2014-8,E01000211,Accumulated Litter,1,1,1.0
2014-8,E01000211,General Highways Enquiries,2,1,2.0
2014-8,E01000211,Overgrown Vegetation,1,1,1.0
2014-8,E01000211,Pavement /Footway Defects,3,1,3.0
2014-8,E01000212,Abandoned Vehicles,1,1,1.0
2014-8,E01000218,Blocked Drains,1,1,1.0
2014-8,E01000219,General Highways Enquiries,1,1,1.0
2014-8,E01000219,Litter/Litter Bin,1,1,1.0
2014-8,E01000223,Fly-tipping,1,1,1.0
2014-8,E01000223,General Highways Enquiries,1,1,1.0
2014-8,E01000224,Fly-tipping,1,1,1.0
2014-8,E01000225,Accumulated Litter,1,1,1.0
2014-8,E01000227,General Highways Enquiries,1,1,1.0
2014-8,E01000240,Graffiti,1,1,1.0
2014-8,E01000241,Fly-tipping,1,1,1.0
2014-8,E01000247,Abandoned Vehicles,1,1,1.0
2014-8,E01000251,General Highways Enquiries,1,1,1.0
2014-8,E01000251,Graffiti,1,1,1.0
2014-8,E01000258,Potholes,1,1,1.0
2014-8,E01000261,Dog Fouling,1,1,1.0
2014-8,E01000261,Pavement /Footway Defects,1,1,1.0
2014-8,E01000263,Pavement /Footway Defects,1,1,1.0
2014-8,E01000266,Potholes,1,1,1.0
2014-8,E01000268,Abandoned Vehicles,2,1,2.0
2014-8,E01000268,Accumulated Litter,1,1,1.0
2014-8,E01000270,Street Lights,1,1,1.0
2014-8,E01000278,Street Lights,1,1,1.0
2014-8,E01000288,Pavement /Footway Defects,1,1,1.0
2014-8,E01000299,Manhole Covers,1,1,1.0
2014-8,E01000299,Pavement /Footway Defects,1,1,1.0
2014-8,E01000303,Fly-tipping,1,1,1.0
2014-8,E01000307,Blocked Drains,2,1,2.0
2014-8,E01000307,Overgrown Vegetation,1,1,1.0
2014-8,E01000309,Blocked Drains,1,1,1.0
2014-8,E01000309,General Highways Enquiries,1,1,1.0
2014-8,E01000313,Fly-tipping,1,1,1.0
2014-8,E01000314,Overgrown Vegetation,1,1,1.0
2014-8,E01000324,General Highways Enquiries,1,1,1.0
2014-8,E01000324,Street Lights,1,1,1.0
2014-8,E01000331,Road/Pavement Defects,1,1,1.0
2014-8,E01000346,Parking,1,1,1.0
2014-8,E01000352,Road/Pavement Defects,1,1,1.0
2014-8,E01000360,Road/Pavement Defects,1,1,1.0
2014-8,E01000362,Road/Pavement Defects,1,1,1.0
2014-8,E01000375,Road/Pavement Defects,1,1,1.0
2014-8,E01000378,Road/Pavement Defects,2,1,2.0
2014-8,E01000389,Road/Pavement Defects,1,1,1.0
2014-8,E01000392,Road/Pavement Defects,1,1,1.0
2014-8,E01000393,Road/Pavement Defects,1,1,1.0
2014-8,E01000424,Road/Pavement Defects,1,1,1.0
2014-8,E01000428,Fallen/Dangerous Trees,1,1,1.0
2014-8,E01000428,Graffiti,1,1,1.0
2014-8,E01000428,Litter/Litter Bin,1,1,1.0
2014-8,E01000443,Road/Pavement Defects,1,1,1.0
