period,LSOA,SHEF_A_CODE,report_count,user_count,average
2014-2,,A56,1,1,1.0
2014-2,95GG01S2,A57,1,1,1.0
2014-2,95II04S1,A41,1,1,1.0
2014-2,95II04S2,A81,1,1,1.0
2014-2,95JJ04S1,A29,1,1,1.0
2014-2,95JJ14W1,A29,1,1,1.0
2014-2,95VV05S2,A81,1,1,1.0
2014-2,95WW20S1,A54,1,1,1.0
2014-2,95XX13W1,A60,1,1,1.0
2014-2,E01000005,A86,1,1,1.0
2014-2,E01000010,A8,1,1,1.0
2014-2,E01000014,A80,1,1,1.0
2014-2,E01000025,A22,1,1,1.0
2014-2,E01000025,A71,1,1,1.0
2014-2,E01000027,A22,1,1,1.0
2014-2,E01000035,A22,1,1,1.0
2014-2,E01000042,A79,1,1,1.0
2014-2,E01000046,A71,1,1,1.0
2014-2,E01000050,A71,1,1,1.0
2014-2,E01000050,A81,1,1,1.0
2014-2,E01000056,A71,1,1,1.0
2014-2,E01000063,A22,1,1,1.0
2014-2,E01000095,A71,1,1,1.0
2014-2,E01000095,A80,1,1,1.0
2014-2,E01000112,A1,1,1,1.0
2014-2,E01000116,A60,2,1,2.0
2014-2,E01000117,A57,1,1,1.0
2014-2,E01000125,A60,1,1,1.0
2014-2,E01000131,A29,1,1,1.0
2014-2,E01000134,A48,1,1,1.0
2014-2,E01000135,A60,1,1,1.0
2014-2,E01000141,A32,1,1,1.0
2014-2,E01000141,A33,5,1,5.0
2014-2,E01000141,A60,3,2,1.5
2014-2,E01000142,A81,1,1,1.0
2014-2,E01000148,A32,1,1,1.0
2014-2,E01000152,A8,1,1,1.0
2014-2,E01000154,A32,1,1,1.0
2014-2,E01000155,A60,2,1,2.0
2014-2,E01000159,A57,1,1,1.0
2014-2,E01000159,A60,1,1,1.0
2014-2,E01000160,A55,1,1,1.0
2014-2,E01000161,A60,1,1,1.0
2014-2,E01000170,A81,1,1,1.0
2014-2,E01000173,A32,1,1,1.0
2014-2,E01000178,A57,1,1,1.0
2014-2,E01000179,A29,1,1,1.0
2014-2,E01000184,A29,1,1,1.0
2014-2,E01000184,A83,1,1,1.0
2014-2,E01000185,A60,1,1,1.0
2014-2,E01000186,A2,1,1,1.0
2014-2,E01000186,A60,2,2,1.0
2014-2,E01000188,A29,1,1,1.0
2014-2,E01000189,A60,1,1,1.0
2014-2,E01000191,A60,1,1,1.0
2014-2,E01000193,A57,1,1,1.0
2014-2,E01000196,A2,1,1,1.0
2014-2,E01000196,A29,1,1,1.0
2014-2,E01000196,A33,1,1,1.0
2014-2,E01000196,A60,1,1,1.0
2014-2,E01000197,A29,1,1,1.0
2014-2,E01000199,A60,1,1,1.0
2014-2,E01000201,A57,2,2,1.0
2014-2,E01000214,A81,1,1,1.0
2014-2,E01000223,A2,1,1,1.0
2014-2,E01000223,A33,2,1,2.0
2014-2,E01000228,A60,1,1,1.0
2014-2,E01000230,A60,1,1,1.0
