period,LSOA,SHEF_A_CODE,report_count,user_count,average
2008,,A29,1,1,1.0
2008,,A54,4,4,1.0
2008,,A73,2,2,1.0
2008,,A81,1,1,1.0
2008,E01000001,A29,4,1,4.0
2008,E01000001,A33,1,1,1.0
2008,E01000001,A41,1,1,1.0
2008,E01000001,A81,2,1,2.0
2008,E01000001,A86,2,1,2.0
2008,E01000002,A29,1,1,1.0
2008,E01000002,A79,1,1,1.0
2008,E01000002,A81,1,1,1.0
2008,E01000003,A29,4,1,4.0
2008,E01000003,A33,1,1,1.0
2008,E01000003,A57,2,1,2.0
2008,E01000003,A60,1,1,1.0
2008,E01000003,A81,1,1,1.0
2008,E01000003,A83,1,1,1.0
2008,E01000005,A57,1,1,1.0
2008,E01000006,A41,1,1,1.0
2008,E01000006,A73,1,1,1.0
2008,E01000019,A20,1,1,1.0
2008,E01000019,A33,1,1,1.0
2008,E01000019,A41,1,1,1.0
2008,E01000019,A53,1,1,1.0
2008,E01000019,A54,3,1,3.0
2008,E01000019,A56,2,1,2.0
2008,E01000019,A57,2,1,2.0
2008,E01000019,A83,1,1,1.0
2008,E01000021,A41,1,1,1.0
2008,E01000021,A54,2,1,2.0
2008,E01000021,A60,1,1,1.0
2008,E01000024,A1,1,1,1.0
2008,E01000040,A1,1,1,1.0
2008,E01000040,A54,1,1,1.0
2008,E01000044,A29,1,1,1.0
2008,E01000044,A41,1,1,1.0
2008,E01000044,A57,1,1,1.0
2008,E01000045,A60,1,1,1.0
2008,E01000046,A60,1,1,1.0
2008,E01000052,A1,1,1,1.0
2008,E01000069,A60,2,1,2.0
2008,E01000073,A1,1,1,1.0
2008,E01000078,A54,1,1,1.0
2008,E01000079,A57,1,1,1.0
2008,E01000082,A1,2,1,2.0
2008,E01000085,A60,1,1,1.0
2008,E01000094,A20,1,1,1.0
2008,E01000094,A54,2,1,2.0
2008,E01000114,A41,1,1,1.0
2008,E01000130,A29,1,1,1.0
2008,E01000135,A54,2,2,1.0
2008,E01000135,A81,1,1,1.0
2008,E01000136,A56,1,1,1.0
2008,E01000140,A56,1,1,1.0
2008,E01000146,A83,1,1,1.0
2008,E01000154,A57,1,1,1.0
2008,E01000154,A86,1,1,1.0
2008,E01000156,A60,1,1,1.0
2008,E01000161,A41,1,1,1.0
2008,E01000161,A83,1,1,1.0
2008,E01000163,A1,1,1,1.0
2008,E01000165,A20,1,1,1.0
2008,E01000165,A29,1,1,1.0
2008,E01000167,A60,1,1,1.0
