period,LSOA,SHEF_A,report_count,user_count,average
2015-7,95BB05S1,Other,1,1,1.0
2015-7,95BB15S1,Highway Condition,1,1,1.0
2015-7,95BB15S1,Other,1,1,1.0
2015-7,95BB18S2,Pavement /Footway Defects,1,1,1.0
2015-7,95BB18S2,Street Lights,1,1,1.0
2015-7,95GG20S1,Pavement /Footway Defects,1,1,1.0
2015-7,95WW06S1,Street Lights,1,1,1.0
2015-7,95XX06S1,Pavement /Footway Defects,1,1,1.0
2015-7,95XX19W1,Pavement /Footway Defects,1,1,1.0
2015-7,E01000003,Rubbish,1,1,1.0
2015-7,E01000010,Fly-tipping,1,1,1.0
2015-7,E01000010,Potholes,1,1,1.0
2015-7,E01000030,Potholes,1,1,1.0
2015-7,E01000038,Parking,10,1,10.0
2015-7,E01000050,Potholes,1,1,1.0
2015-7,E01000065,Potholes,1,1,1.0
2015-7,E01000092,Potholes,2,1,2.0
2015-7,E01000094,Highway Condition,1,1,1.0
2015-7,E01000095,Highway Condition,1,1,1.0
2015-7,E01000095,Potholes,2,1,2.0
2015-7,E01000095,Rubbish,1,1,1.0
2015-7,E01000095,Street Cleaning,2,1,2.0
2015-7,E01000095,Street Signs,1,1,1.0
2015-7,E01000110,Highway Condition,1,1,1.0
2015-7,E01000115,Potholes,1,1,1.0
2015-7,E01000116,Fly-tipping,2,2,1.0
2015-7,E01000117,Overgrown Vegetation,1,1,1.0
2015-7,E01000117,Pavement /Footway Defects,1,1,1.0
2015-7,E01000117,Potholes,1,1,1.0
2015-7,E01000117,Street Lights,1,1,1.0
2015-7,E01000120,Pavement /Footway Defects,1,1,1.0
2015-7,E01000121,General Highways Enquiries,1,1,1.0
2015-7,E01000122,Street Lights,1,1,1.0
2015-7,E01000123,General Highways Enquiries,1,1,1.0
2015-7,E01000124,Litter/Litter Bin,1,1,1.0
2015-7,E01000126,Fly-tipping,3,2,1.5
2015-7,E01000127,Abandoned Vehicles,1,1,1.0
2015-7,E01000128,General Highways Enquiries,1,1,1.0
2015-7,E01000129,Litter/Litter Bin,1,1,1.0
2015-7,E01000130,Fly-tipping,1,1,1.0
2015-7,E01000130,Overgrown Vegetation,2,2,1.0
2015-7,E01000132,Abandoned Vehicles,1,1,1.0
2015-7,E01000132,Fly-tipping,3,1,3.0
2015-7,E01000132,Litter/Litter Bin,1,1,1.0
2015-7,E01000132,Overgrown Vegetation,1,1,1.0
2015-7,E01000132,Pavement /Footway Defects,2,2,1.0
2015-7,E01000133,Fly-tipping,2,1,2.0
2015-7,E01000138,Pavement /Footway Defects,1,1,1.0
2015-7,E01000139,Fly-tipping,1,1,1.0
2015-7,E01000141,Accumulated Litter,1,1,1.0
2015-7,E01000141,Fly-tipping,3,2,1.5
2015-7,E01000141,Street Lights,1,1,1.0
2015-7,E01000142,Accumulated Litter,3,2,1.5
2015-7,E01000142,General Highways Enquiries,2,1,2.0
2015-7,E01000142,Pavement /Footway Defects,1,1,1.0
2015-7,E01000142,Roadworks,1,1,1.0
2015-7,E01000144,Fly-tipping,2,1,2.0
2015-7,E01000144,Litter/Litter Bin,1,1,1.0
2015-7,E01000144,Pavement /Footway Defects,1,1,1.0
2015-7,E01000144,Potholes,1,1,1.0
2015-7,E01000146,Accumulated Litter,3,1,3.0
2015-7,E01000146,Fly-tipping,2,2,1.0
2015-7,E01000146,Litter/Litter Bin,4,1,4.0
2015-7,E01000146,Pavement /Footway Defects,2,2,1.0
2015-7,E01000148,Fly-tipping,1,1,1.0
2015-7,E01000150,Accumulated Litter,4,1,4.0
2015-7,E01000150,Fly-tipping,10,3,3.3333333333333335
2015-7,E01000153,Overgrown Vegetation,1,1,1.0
2015-7,E01000155,Fly-tipping,1,1,1.0
2015-7,E01000158,Abandoned Vehicles,1,1,1.0
2015-7,E01000159,Litter/Litter Bin,1,1,1.0
2015-7,E01000161,Overgrown Vegetation,1,1,1.0
2015-7,E01000162,Overgrown Vegetation,1,1,1.0
2015-7,E01000167,General Highways Enquiries,1,1,1.0
2015-7,E01000167,Overgrown Vegetation,2,1,2.0
2015-7,E01000167,Pavement /Footway Defects,1,1,1.0
2015-7,E01000167,Street Lights,1,1,1.0
2015-7,E01000170,Street Lights,1,1,1.0
2015-7,E01000171,Abandoned Vehicles,1,1,1.0
2015-7,E01000172,Overgrown Vegetation,1,1,1.0
2015-7,E01000172,Pavement /Footway Defects,1,1,1.0
2015-7,E01000174,Blocked Drains,1,1,1.0
2015-7,E01000175,Pavement /Footway Defects,1,1,1.0
