period,LSOA,SHEF_A,report_count,user_count,average
2016-9,95BB15S1,Dog Fouling,1,1,1.0
2016-9,95BB22S1,Street Lights,1,1,1.0
2016-9,95GG03S3,Pavement /Footway Defects,1,1,1.0
2016-9,95GG12S2,Fly-tipping,1,1,1.0
2016-9,95GG12S2,Highway Condition,1,1,1.0
2016-9,95GG12S3,Fly-tipping,2,1,2.0
2016-9,95GG43S1,Fallen/Dangerous Trees,1,1,1.0
2016-9,95HH09W1,Street Lights,1,1,1.0
2016-9,95KK03W1,Potholes,1,1,1.0
2016-9,95LL26S1,Street Lights,1,1,1.0
2016-9,95MM27S1,Dog Fouling,1,1,1.0
2016-9,95PP10W1,Street Signs,1,1,1.0
2016-9,95PP21W1,Highway Condition,2,1,2.0
2016-9,95SS18S2,Pavement /Footway Defects,1,1,1.0
2016-9,95SS21S2,Street Lights,1,1,1.0
2016-9,95SS22S2,Street Lights,1,1,1.0
2016-9,95SS23S1,Fly-tipping,1,1,1.0
2016-9,95XX15W1,Parking,1,1,1.0
2016-9,95XX18W1,Pavement /Footway Defects,1,1,1.0
2016-9,E01000001,Street Signs,1,1,1.0
2016-9,E01000013,Abandoned Vehicles,1,1,1.0
2016-9,E01000029,Fly-tipping,1,1,1.0
2016-9,E01000029,Pavement /Footway Defects,1,1,1.0
2016-9,E01000030,Pavement /Footway Defects,1,1,1.0
2016-9,E01000042,Abandoned Vehicles,3,1,3.0
2016-9,E01000046,Abandoned Vehicles,1,1,1.0
2016-9,E01000050,Fly-tipping,1,1,1.0
2016-9,E01000067,Fly-tipping,1,1,1.0
2016-9,E01000068,Fly-tipping,1,1,1.0
2016-9,E01000082,Street Lights,1,1,1.0
2016-9,E01000091,Pavement /Footway Defects,1,1,1.0
2016-9,E01000092,Abandoned Vehicles,1,1,1.0
2016-9,E01000094,Highway Condition,1,1,1.0
2016-9,E01000115,General Highways Enquiries,1,1,1.0
2016-9,E01000117,Fly-tipping,1,1,1.0
2016-9,E01000117,General Highways Enquiries,1,1,1.0
2016-9,E01000118,Accumulated Litter,1,1,1.0
2016-9,E01000118,Fly-tipping,1,1,1.0
2016-9,E01000123,Abandoned Vehicles,1,1,1.0
2016-9,E01000124,Abandoned Vehicles,1,1,1.0
2016-9,E01000126,Accumulated Litter,1,1,1.0
2016-9,E01000126,Fly-tipping,1,1,1.0
2016-9,E01000126,Overgrown Vegetation,1,1,1.0
2016-9,E01000127,Abandoned Vehicles,1,1,1.0
2016-9,E01000131,Abandoned Vehicles,1,1,1.0
2016-9,E01000132,Fly-tipping,1,1,1.0
2016-9,E01000132,General Highways Enquiries,1,1,1.0
2016-9,E01000134,Fly-tipping,3,2,1.5
2016-9,E01000136,Graffiti,5,1,5.0
2016-9,E01000136,Pavement /Footway Defects,1,1,1.0
2016-9,E01000137,Fly-tipping,1,1,1.0
2016-9,E01000141,Abandoned Vehicles,2,1,2.0
2016-9,E01000141,Accumulated Litter,1,1,1.0
2016-9,E01000141,Litter/Litter Bin,1,1,1.0
2016-9,E01000142,Fly-tipping,1,1,1.0
2016-9,E01000143,Fly-tipping,2,1,2.0
2016-9,E01000144,Street Lights,1,1,1.0
2016-9,E01000146,Fly-tipping,1,1,1.0
2016-9,E01000152,Abandoned Vehicles,1,1,1.0
2016-9,E01000155,Street Lights,1,1,1.0
2016-9,E01000156,Potholes,1,1,1.0
2016-9,E01000157,Abandoned Vehicles,1,1,1.0
2016-9,E01000158,Fly-tipping,1,1,1.0
2016-9,E01000160,Accumulated Litter,1,1,1.0
2016-9,E01000160,Dog Fouling,1,1,1.0
2016-9,E01000161,Fly-tipping,2,2,1.0
2016-9,E01000162,Abandoned Vehicles,1,1,1.0
2016-9,E01000162,Graffiti,1,1,1.0
2016-9,E01000163,Abandoned Vehicles,2,2,1.0
2016-9,E01000173,Blocked Drains,1,1,1.0
2016-9,E01000174,Abandoned Vehicles,1,1,1.0
2016-9,E01000175,Fly-tipping,1,1,1.0
2016-9,E01000176,Fly-tipping,1,1,1.0
2016-9,E01000177,Graffiti,1,1,1.0
2016-9,E01000178,General Highways Enquiries,1,1,1.0
2016-9,E01000180,Pavement /Footway Defects,1,1,1.0
2016-9,E01000181,Accumulated Litter,1,1,1.0
2016-9,E01000181,General Highways Enquiries,1,1,1.0
2016-9,E01000183,Overgrown Vegetation,1,1,1.0
2016-9,E01000186,Street Signs,1,1,1.0
2016-9,E01000188,Pavement /Footway Defects,2,1,2.0
2016-9,E01000188,Potholes,1,1,1.0
2016-9,E01000191,Pavement /Footway Defects,2,1,2.0
2016-9,E01000192,Accumulated Litter,1,1,1.0
2016-9,E01000192,Fly-tipping,1,1,1.0
2016-9,E01000192,General Highways Enquiries,1,1,1.0
2016-9,E01000196,Potholes,1,1,1.0
2016-9,E01000197,General Highways Enquiries,1,1,1.0
2016-9,E01000202,Abandoned Vehicles,1,1,1.0
2016-9,E01000202,Accumulated Litter,1,1,1.0
2016-9,E01000202,Fly-tipping,1,1,1.0
2016-9,E01000203,General Highways Enquiries,1,1,1.0
2016-9,E01000204,General Highways Enquiries,1,1,1.0
2016-9,E01000205,Blocked Drains,1,1,1.0
2016-9,E01000210,Pavement /Footway Defects,1,1,1.0
2016-9,E01000215,Abandoned Vehicles,1,1,1.0
2016-9,E01000216,Litter/Litter Bin,1,1,1.0
2016-9,E01000220,General Highways Enquiries,1,1,1.0
2016-9,E01000221,Street Lights,1,1,1.0
2016-9,E01000222,Fly-tipping,1,1,1.0
2016-9,E01000222,Manhole Covers,1,1,1.0
2016-9,E01000223,Fly-tipping,2,2,1.0
2016-9,E01000224,Accumulated Litter,1,1,1.0
2016-9,E01000224,Fly-tipping,1,1,1.0
2016-9,E01000226,Abandoned Vehicles,1,1,1.0
2016-9,E01000229,Fly-tipping,1,1,1.0
2016-9,E01000229,General Highways Enquiries,1,1,1.0
2016-9,E01000231,Pavement /Footway Defects,1,1,1.0
2016-9,E01000237,Dog Fouling,1,1,1.0
2016-9,E01000238,Accumulated Litter,1,1,1.0
2016-9,E01000238,Street Lights,1,1,1.0
2016-9,E01000240,Blocked Drains,1,1,1.0
2016-9,E01000241,Accumulated Litter,1,1,1.0
2016-9,E01000241,Blocked Drains,1,1,1.0
2016-9,E01000241,Pavement /Footway Defects,1,1,1.0
2016-9,E01000243,Fly-tipping,1,1,1.0
2016-9,E01000244,Fly-tipping,1,1,1.0
2016-9,E01000246,General Highways Enquiries,2,1,2.0
2016-9,E01000246,Pavement /Footway Defects,1,1,1.0
2016-9,E01000247,Fly-tipping,1,1,1.0
2016-9,E01000247,Potholes,2,1,2.0
2016-9,E01000248,Overgrown Vegetation,1,1,1.0
2016-9,E01000249,Fly-tipping,2,1,2.0
2016-9,E01000250,Fly-tipping,1,1,1.0
2016-9,E01000253,Fly-tipping,1,1,1.0
2016-9,E01000256,Accumulated Litter,1,1,1.0
2016-9,E01000260,Abandoned Vehicles,1,1,1.0
2016-9,E01000260,Accumulated Litter,1,1,1.0
