period,LSOA,SHEF_A,report_count,user_count,average
2008-12,E01000003,Pavement /Footway Defects,1,1,1.0
2008-12,E01000044,Fly-tipping,1,1,1.0
2008-12,E01000069,Potholes,2,1,2.0
2008-12,E01000130,Fly-tipping,1,1,1.0
2008-12,E01000136,Parking,1,1,1.0
2008-12,E01000140,Parking,1,1,1.0
2008-12,E01000146,Street Signs,1,1,1.0
2008-12,E01000165,Fly-tipping,1,1,1.0
2008-12,E01000202,Other,1,1,1.0
2008-12,E01000214,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01000218,Highway Condition,1,1,1.0
2008-12,E01000233,Highway Condition,1,1,1.0
2008-12,E01000237,Potholes,1,1,1.0
2008-12,E01000241,Pavement /Footway Defects,1,1,1.0
2008-12,E01000256,Pavement /Footway Defects,1,1,1.0
2008-12,E01000269,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01000270,Dog Fouling,1,1,1.0
2008-12,E01000275,Other,1,1,1.0
2008-12,E01000275,Pavement /Footway Defects,1,1,1.0
2008-12,E01000278,Potholes,1,1,1.0
2008-12,E01000280,Pavement /Footway Defects,1,1,1.0
2008-12,E01000283,Pavement /Footway Defects,1,1,1.0
2008-12,E01000289,Dog Fouling,1,1,1.0
2008-12,E01000307,Graffiti,1,1,1.0
2008-12,E01000311,Street Signs,1,1,1.0
2008-12,E01000428,Rubbish,1,1,1.0
2008-12,E01000457,Highway Condition,1,1,1.0
2008-12,E01000481,Rubbish,1,1,1.0
2008-12,E01000510,Potholes,1,1,1.0
2008-12,E01000516,Potholes,1,1,1.0
2008-12,E01000521,Potholes,1,1,1.0
2008-12,E01000550,Abandoned Vehicles,1,1,1.0
2008-12,E01000553,Fly-tipping,1,1,1.0
2008-12,E01000554,Graffiti,1,1,1.0
2008-12,E01000555,Graffiti,1,1,1.0
2008-12,E01000565,Highway Condition,1,1,1.0
2008-12,E01000653,Pavement /Footway Defects,1,1,1.0
2008-12,E01000675,Other,1,1,1.0
2008-12,E01000676,Other,1,1,1.0
2008-12,E01000678,Other,1,1,1.0
2008-12,E01000703,Street Lights,1,1,1.0
2008-12,E01000802,Dog Fouling,1,1,1.0
2008-12,E01000820,Other,1,1,1.0
2008-12,E01000851,Highway Condition,1,1,1.0
2008-12,E01000851,Street Signs,1,1,1.0
2008-12,E01000855,Highway Condition,1,1,1.0
2008-12,E01000894,Street Lights,1,1,1.0
2008-12,E01000898,Street Lights,1,1,1.0
2008-12,E01000907,Other,1,1,1.0
2008-12,E01000937,Highway Condition,1,1,1.0
2008-12,E01000941,Street Lights,1,1,1.0
2008-12,E01000943,Other,1,1,1.0
2008-12,E01000945,Graffiti,1,1,1.0
2008-12,E01000996,Fly-tipping,1,1,1.0
2008-12,E01001010,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01001036,Street Signs,1,1,1.0
2008-12,E01001043,Other,1,1,1.0
2008-12,E01001109,Fly-tipping,1,1,1.0
2008-12,E01001154,Abandoned Vehicles,1,1,1.0
2008-12,E01001173,Pavement /Footway Defects,1,1,1.0
2008-12,E01001207,Abandoned Vehicles,1,1,1.0
2008-12,E01001207,Other,1,1,1.0
2008-12,E01001214,Dog Fouling,1,1,1.0
2008-12,E01001238,Potholes,1,1,1.0
2008-12,E01001241,Parking,1,1,1.0
2008-12,E01001241,Potholes,1,1,1.0
2008-12,E01001257,Abandoned Vehicles,1,1,1.0
2008-12,E01001258,Parking,1,1,1.0
2008-12,E01001297,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01001297,Other,2,1,2.0
2008-12,E01001297,Pavement /Footway Defects,1,1,1.0
2008-12,E01001323,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01001349,Fly-tipping,1,1,1.0
2008-12,E01001353,Flyposting,1,1,1.0
2008-12,E01001363,Other,1,1,1.0
2008-12,E01001380,Flyposting,1,1,1.0
2008-12,E01001381,Fly-tipping,1,1,1.0
2008-12,E01001382,Potholes,1,1,1.0
2008-12,E01001415,Other,1,1,1.0
2008-12,E01001415,Potholes,1,1,1.0
2008-12,E01001426,Potholes,1,1,1.0
2008-12,E01001454,Dog Fouling,1,1,1.0
2008-12,E01001469,Parking,1,1,1.0
2008-12,E01001469,Rubbish,1,1,1.0
2008-12,E01001481,Highway Condition,1,1,1.0
2008-12,E01001526,Other,1,1,1.0
2008-12,E01001581,Street Lights,1,1,1.0
2008-12,E01001615,Highway Condition,1,1,1.0
2008-12,E01001647,Dog Fouling,1,1,1.0
2008-12,E01001652,Street Cleaning,1,1,1.0
2008-12,E01001662,Fly-tipping,1,1,1.0
2008-12,E01001679,Parking,1,1,1.0
2008-12,E01001709,Rubbish,1,1,1.0
2008-12,E01001754,Street Cleaning,1,1,1.0
2008-12,E01001759,Highway Condition,1,1,1.0
2008-12,E01001763,Highway Condition,1,1,1.0
2008-12,E01001764,Fly-tipping,1,1,1.0
2008-12,E01001767,Other,1,1,1.0
2008-12,E01001767,Rubbish,1,1,1.0
2008-12,E01001813,Potholes,1,1,1.0
2008-12,E01001815,Highway Condition,1,1,1.0
2008-12,E01001815,Other,1,1,1.0
2008-12,E01001835,Rubbish,1,1,1.0
2008-12,E01001915,Potholes,1,1,1.0
2008-12,E01001935,Dog Fouling,1,1,1.0
2008-12,E01001935,Rubbish,1,1,1.0
2008-12,E01001953,Potholes,1,1,1.0
2008-12,E01001964,Fly-tipping,1,1,1.0
2008-12,E01001989,Fly-tipping,1,1,1.0
2008-12,E01001995,Dog Fouling,1,1,1.0
2008-12,E01001999,Fly-tipping,2,2,1.0
2008-12,E01001999,Highway Condition,1,1,1.0
2008-12,E01001999,Other,1,1,1.0
2008-12,E01002002,Street Cleaning,1,1,1.0
2008-12,E01002044,Other,1,1,1.0
2008-12,E01002059,Street Lights,1,1,1.0
2008-12,E01002062,Abandoned Vehicles,1,1,1.0
2008-12,E01002096,Parking,1,1,1.0
2008-12,E01002109,Highway Condition,1,1,1.0
2008-12,E01002114,Highway Condition,1,1,1.0
2008-12,E01002126,Street Lights,1,1,1.0
2008-12,E01002137,Potholes,1,1,1.0
2008-12,E01002150,Potholes,1,1,1.0
2008-12,E01002189,Pavement /Footway Defects,1,1,1.0
2008-12,E01002218,Fly-tipping,1,1,1.0
2008-12,E01002226,Street Lights,1,1,1.0
2008-12,E01002238,Pavement /Footway Defects,1,1,1.0
2008-12,E01002258,Fly-tipping,1,1,1.0
2008-12,E01002386,Abandoned Vehicles,1,1,1.0
2008-12,E01002402,Rubbish,1,1,1.0
2008-12,E01002490,Abandoned Vehicles,1,1,1.0
2008-12,E01002490,Fly-tipping,1,1,1.0
2008-12,E01002515,Potholes,1,1,1.0
2008-12,E01002541,Highway Condition,1,1,1.0
2008-12,E01002566,Flyposting,1,1,1.0
2008-12,E01002592,Traffic Lights,1,1,1.0
2008-12,E01002600,Street Lights,1,1,1.0
2008-12,E01002602,Street Lights,1,1,1.0
2008-12,E01002611,Fly-tipping,1,1,1.0
2008-12,E01002614,Fly-tipping,1,1,1.0
2008-12,E01002619,Pavement /Footway Defects,1,1,1.0
2008-12,E01002635,Abandoned Vehicles,1,1,1.0
2008-12,E01002647,Parking,1,1,1.0
2008-12,E01002661,Highway Condition,1,1,1.0
2008-12,E01002663,Street Signs,1,1,1.0
2008-12,E01002698,Highway Condition,1,1,1.0
2008-12,E01002704,Potholes,1,1,1.0
2008-12,E01002704,Street Signs,1,1,1.0
2008-12,E01002707,Potholes,1,1,1.0
2008-12,E01002724,Highway Condition,1,1,1.0
2008-12,E01002737,Fly-tipping,1,1,1.0
2008-12,E01002757,Highway Condition,1,1,1.0
2008-12,E01002765,Other,1,1,1.0
2008-12,E01002772,Rubbish,1,1,1.0
2008-12,E01002795,Fly-tipping,1,1,1.0
2008-12,E01002795,Highway Condition,1,1,1.0
2008-12,E01002810,Dog Fouling,1,1,1.0
2008-12,E01002823,Parking,1,1,1.0
2008-12,E01002844,Graffiti,1,1,1.0
2008-12,E01002875,Potholes,1,1,1.0
2008-12,E01002899,Other,1,1,1.0
2008-12,E01002935,Rubbish,1,1,1.0
2008-12,E01002958,Potholes,1,1,1.0
2008-12,E01002978,Highway Condition,1,1,1.0
2008-12,E01002983,Dog Fouling,1,1,1.0
2008-12,E01002987,Street Signs,1,1,1.0
2008-12,E01003010,Highway Condition,1,1,1.0
2008-12,E01003013,Parking,1,1,1.0
2008-12,E01003015,Dog Fouling,1,1,1.0
2008-12,E01003018,Highway Condition,1,1,1.0
2008-12,E01003045,Other,1,1,1.0
2008-12,E01003047,Potholes,1,1,1.0
2008-12,E01003054,Dog Fouling,1,1,1.0
2008-12,E01003064,Other,1,1,1.0
2008-12,E01003095,Highway Condition,1,1,1.0
2008-12,E01003119,Highway Condition,1,1,1.0
2008-12,E01003120,Highway Condition,2,1,2.0
2008-12,E01003127,Pavement /Footway Defects,1,1,1.0
2008-12,E01003131,Street Lights,1,1,1.0
2008-12,E01003154,Fly-tipping,1,1,1.0
2008-12,E01003162,Potholes,1,1,1.0
2008-12,E01003199,Highway Condition,1,1,1.0
2008-12,E01003221,Potholes,1,1,1.0
2008-12,E01003226,Dog Fouling,1,1,1.0
2008-12,E01003226,Fly-tipping,1,1,1.0
2008-12,E01003226,Highway Condition,1,1,1.0
2008-12,E01003255,Fallen/Dangerous Trees,1,1,1.0
2008-12,E01003257,Abandoned Vehicles,1,1,1.0
2008-12,E01003265,Pavement /Footway Defects,1,1,1.0
2008-12,E01003286,Abandoned Vehicles,1,1,1.0
2008-12,E01003301,Pavement /Footway Defects,1,1,1.0
2008-12,E01003329,Fly-tipping,1,1,1.0
2008-12,E01003329,Rubbish,1,1,1.0
2008-12,E01003336,Fly-tipping,1,1,1.0
2008-12,E01003370,Flyposting,1,1,1.0
2008-12,E01003398,Pavement /Footway Defects,1,1,1.0
2008-12,E01003408,Other,1,1,1.0
2008-12,E01003423,Street Cleaning,1,1,1.0
2008-12,E01003441,Abandoned Vehicles,1,1,1.0
2008-12,E01003454,Graffiti,1,1,1.0
2008-12,E01003457,Other,1,1,1.0
2008-12,E01003469,Highway Condition,1,1,1.0
2008-12,E01003474,Graffiti,1,1,1.0
2008-12,E01003498,Highway Condition,1,1,1.0
2008-12,E01003565,Pavement /Footway Defects,1,1,1.0
