lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
95AA06S1,A1,1,1,1.0
E01000019,A1,1,1,1.0
E01000025,A1,1,1,1.0
E01000064,A1,1,1,1.0
E01000133,A1,1,1,1.0
E01000153,A1,1,1,1.0
E01000155,A1,1,1,1.0
E01000160,A1,1,1,1.0
E01000165,A1,1,1,1.0
E01000197,A1,2,2,1.0
E01000222,A1,1,1,1.0
E01000231,A1,1,1,1.0
E01000241,A1,1,1,1.0
E01000247,A1,1,1,1.0
E01000264,A1,1,1,1.0
E01000297,A1,1,1,1.0
E01000311,A1,1,1,1.0
E01000356,A1,1,1,1.0
E01000389,A1,1,1,1.0
E01000401,A1,1,1,1.0
E01000403,A1,1,1,1.0
E01000406,A1,1,1,1.0
E01000423,A1,1,1,1.0
E01000429,A1,1,1,1.0
E01000431,A1,2,1,2.0
E01000445,A1,2,1,2.0
E01000462,A1,1,1,1.0
E01000497,A1,1,1,1.0
E01000666,A1,1,1,1.0
E01000668,A1,1,1,1.0
E01000671,A1,1,1,1.0
E01000672,A1,1,1,1.0
E01000675,A1,1,1,1.0
E01000676,A1,1,1,1.0
E01000677,A1,1,1,1.0
E01000689,A1,1,1,1.0
E01000691,A1,2,1,2.0
E01000699,A1,1,1,1.0
E01000704,A1,2,1,2.0
E01000706,A1,1,1,1.0
E01000719,A1,1,1,1.0
E01000720,A1,3,3,1.0
E01000728,A1,1,1,1.0
E01000736,A1,2,2,1.0
E01000752,A1,2,2,1.0
E01000753,A1,1,1,1.0
E01000760,A1,1,1,1.0
E01000761,A1,1,1,1.0
E01000765,A1,1,1,1.0
E01000766,A1,1,1,1.0
E01000771,A1,3,3,1.0
E01000779,A1,1,1,1.0
E01000785,A1,1,1,1.0
E01000787,A1,1,1,1.0
E01000800,A1,1,1,1.0
E01000804,A1,1,1,1.0
E01000807,A1,1,1,1.0
E01000826,A1,1,1,1.0
E01001096,A1,1,1,1.0
E01001157,A1,1,1,1.0
E01001482,A1,1,1,1.0
E01001488,A1,3,2,1.5
E01001497,A1,1,1,1.0
E01001555,A1,1,1,1.0
E01001573,A1,1,1,1.0
E01001580,A1,1,1,1.0
E01001591,A1,1,1,1.0
E01001593,A1,1,1,1.0
E01001597,A1,1,1,1.0
E01001621,A1,1,1,1.0
E01001632,A1,2,2,1.0
E01001652,A1,1,1,1.0
E01001674,A1,2,2,1.0
E01001679,A1,1,1,1.0
E01001681,A1,1,1,1.0
E01001684,A1,2,2,1.0
E01001686,A1,2,2,1.0
E01001701,A1,2,2,1.0
E01001704,A1,1,1,1.0
E01001706,A1,1,1,1.0
E01001709,A1,1,1,1.0
E01001729,A1,1,1,1.0
E01001748,A1,1,1,1.0
E01001784,A1,1,1,1.0
E01001833,A1,2,1,2.0
E01002003,A1,1,1,1.0
E01002097,A1,1,1,1.0
E01002112,A1,1,1,1.0
E01002147,A1,1,1,1.0
E01002515,A1,1,1,1.0
E01002562,A1,1,1,1.0
E01002568,A1,1,1,1.0
E01002606,A1,2,1,2.0
E01002617,A1,1,1,1.0
E01002621,A1,1,1,1.0
E01002630,A1,3,1,3.0
E01002631,A1,1,1,1.0
E01002653,A1,1,1,1.0
E01002669,A1,1,1,1.0
E01002677,A1,1,1,1.0
E01002699,A1,1,1,1.0
E01002875,A1,2,2,1.0
E01003068,A1,1,1,1.0
E01003080,A1,1,1,1.0
E01003118,A1,1,1,1.0
E01003134,A1,1,1,1.0
E01003135,A1,1,1,1.0
E01003150,A1,1,1,1.0
E01003168,A1,1,1,1.0
E01003170,A1,1,1,1.0
E01003191,A1,4,2,2.0
E01003193,A1,4,3,1.3333333333333333
E01003195,A1,1,1,1.0
E01003196,A1,1,1,1.0
E01003197,A1,2,2,1.0
E01003213,A1,1,1,1.0
E01003214,A1,1,1,1.0
E01003221,A1,1,1,1.0
E01003235,A1,1,1,1.0
E01003237,A1,1,1,1.0
E01003245,A1,1,1,1.0
E01003256,A1,1,1,1.0
E01003270,A1,1,1,1.0
E01003283,A1,1,1,1.0
E01003287,A1,1,1,1.0
E01003296,A1,1,1,1.0
E01003304,A1,1,1,1.0
E01003316,A1,1,1,1.0
E01003330,A1,1,1,1.0
E01003337,A1,1,1,1.0
E01003339,A1,1,1,1.0
E01003342,A1,3,3,1.0
E01003351,A1,1,1,1.0
E01003354,A1,1,1,1.0
E01003714,A1,1,1,1.0
E01003908,A1,1,1,1.0
E01003916,A1,2,1,2.0
E01003969,A1,1,1,1.0
E01003986,A1,1,1,1.0
E01004028,A1,1,1,1.0
E01004031,A1,5,1,5.0
E01004033,A1,2,1,2.0
E01004144,A1,1,1,1.0
E01004422,A1,1,1,1.0
E01004484,A1,1,1,1.0
E01004523,A1,1,1,1.0
E01004689,A1,1,1,1.0
E01004736,A1,1,1,1.0
E01004795,A1,1,1,1.0
E01004818,A1,1,1,1.0
E01004907,A1,1,1,1.0
E01005102,A1,1,1,1.0
E01005179,A1,1,1,1.0
E01005193,A1,1,1,1.0
E01005288,A1,1,1,1.0
E01005430,A1,1,1,1.0
E01005488,A1,1,1,1.0
E01005572,A1,1,1,1.0
E01005999,A1,1,1,1.0
E01006070,A1,2,1,2.0
E01006713,A1,1,1,1.0
E01006934,A1,1,1,1.0
E01006998,A1,1,1,1.0
E01007128,A1,1,1,1.0
E01007448,A1,1,1,1.0
E01007458,A1,1,1,1.0
E01007902,A1,1,1,1.0
E01007905,A1,2,2,1.0
E01007912,A1,1,1,1.0
E01007958,A1,1,1,1.0
E01008072,A1,1,1,1.0
E01008130,A1,1,1,1.0
E01008152,A1,1,1,1.0
E01008157,A1,1,1,1.0
E01008272,A1,1,1,1.0
E01008604,A1,1,1,1.0
E01008850,A1,1,1,1.0
E01008851,A1,1,1,1.0
E01008855,A1,1,1,1.0
E01008886,A1,1,1,1.0
E01008937,A1,1,1,1.0
E01008940,A1,1,1,1.0
E01008974,A1,1,1,1.0
E01008978,A1,1,1,1.0
E01008981,A1,1,1,1.0
E01008990,A1,1,1,1.0
E01009006,A1,1,1,1.0
E01009022,A1,1,1,1.0
E01009053,A1,1,1,1.0
E01009061,A1,5,1,5.0
E01009114,A1,1,1,1.0
E01009127,A1,1,1,1.0
E01009136,A1,1,1,1.0
E01009176,A1,1,1,1.0
E01009178,A1,1,1,1.0
E01009186,A1,1,1,1.0
E01009214,A1,1,1,1.0
E01009230,A1,1,1,1.0
E01009232,A1,1,1,1.0
E01009283,A1,1,1,1.0
E01009353,A1,1,1,1.0
E01009358,A1,1,1,1.0
E01009367,A1,3,2,1.5
E01009382,A1,1,1,1.0
E01009383,A1,1,1,1.0
E01009406,A1,1,1,1.0
E01009464,A1,1,1,1.0
E01009488,A1,1,1,1.0
E01009492,A1,1,1,1.0
E01009570,A1,1,1,1.0
E01009609,A1,1,1,1.0
E01009633,A1,1,1,1.0
E01009763,A1,1,1,1.0
E01009768,A1,1,1,1.0
E01009835,A1,1,1,1.0
E01009866,A1,1,1,1.0
E01010207,A1,1,1,1.0
E01010363,A1,1,1,1.0
E01010414,A1,1,1,1.0
E01010478,A1,1,1,1.0
E01010508,A1,2,2,1.0
E01010687,A1,1,1,1.0
E01011510,A1,1,1,1.0
E01011823,A1,2,1,2.0
E01011829,A1,1,1,1.0
E01011985,A1,1,1,1.0
E01011990,A1,1,1,1.0
E01012110,A1,1,1,1.0
E01012140,A1,1,1,1.0
E01012147,A1,1,1,1.0
E01012313,A1,1,1,1.0
E01012630,A1,1,1,1.0
E01013558,A1,1,1,1.0
E01013681,A1,1,1,1.0
E01013803,A1,2,2,1.0
E01014042,A1,1,1,1.0
E01014257,A1,1,1,1.0
E01014264,A1,1,1,1.0
E01014340,A1,1,1,1.0
E01014372,A1,1,1,1.0
E01014376,A1,1,1,1.0
E01014392,A1,1,1,1.0
E01014398,A1,1,1,1.0
E01014405,A1,1,1,1.0
E01014424,A1,4,2,2.0
E01014426,A1,2,2,1.0
E01014456,A1,1,1,1.0
E01014465,A1,1,1,1.0
E01014784,A1,1,1,1.0
E01014865,A1,1,1,1.0
E01014875,A1,1,1,1.0
E01014946,A1,1,1,1.0
E01015005,A1,1,1,1.0
E01015033,A1,1,1,1.0
E01015126,A1,1,1,1.0
E01015561,A1,1,1,1.0
E01015590,A1,1,1,1.0
E01015594,A1,1,1,1.0
E01015596,A1,2,2,1.0
E01015603,A1,1,1,1.0
E01015616,A1,1,1,1.0
E01015635,A1,1,1,1.0
E01015639,A1,2,1,2.0
E01015641,A1,1,1,1.0
