period,LSOA,SHEF_A,report_count,user_count,average
2015-11,95BB11S2,Street Lights,1,1,1.0
2015-11,95BB12S2,Potholes,1,1,1.0
2015-11,95BB16S1,Potholes,1,1,1.0
2015-11,95BB21S2,Street Lights,2,1,2.0
2015-11,95GG32S1,Pavement /Footway Defects,1,1,1.0
2015-11,95HH06S1,Street Lights,1,1,1.0
2015-11,95II20W1,Street Lights,1,1,1.0
2015-11,95PP10W1,Highway Condition,1,1,1.0
2015-11,95TT09S1,Street Lights,1,1,1.0
2015-11,95VV24S1,Street Lights,1,1,1.0
2015-11,95WW01S1,Street Lights,1,1,1.0
2015-11,95WW05S2,Street Lights,1,1,1.0
2015-11,95WW08S1,Street Lights,1,1,1.0
2015-11,95WW24S1,Street Cleaning,1,1,1.0
2015-11,95WW24S2,Fly-tipping,1,1,1.0
2015-11,95WW25W1,Street Lights,1,1,1.0
2015-11,95XX06S1,Street Lights,1,1,1.0
2015-11,95XX20S2,Bus Stops Damage,1,1,1.0
2015-11,95XX24S1,Street Lights,1,1,1.0
2015-11,95YY05W1,Street Lights,1,1,1.0
2015-11,95YY09W1,Street Lights,1,1,1.0
2015-11,E01000038,Pavement /Footway Defects,1,1,1.0
2015-11,E01000042,Street Lights,2,1,2.0
2015-11,E01000050,Rubbish,1,1,1.0
2015-11,E01000060,Fly-tipping,1,1,1.0
2015-11,E01000060,Parking,1,1,1.0
2015-11,E01000062,Street Lights,1,1,1.0
2015-11,E01000068,Fly-tipping,2,1,2.0
2015-11,E01000068,Pavement /Footway Defects,1,1,1.0
2015-11,E01000091,Potholes,1,1,1.0
2015-11,E01000115,General Highways Enquiries,3,1,3.0
2015-11,E01000117,Accumulated Litter,1,1,1.0
2015-11,E01000127,Fly-tipping,5,1,5.0
2015-11,E01000127,Flyposting,1,1,1.0
2015-11,E01000127,Overgrown Vegetation,1,1,1.0
2015-11,E01000128,Accumulated Litter,1,1,1.0
2015-11,E01000129,Fly-tipping,1,1,1.0
2015-11,E01000132,Abandoned Vehicles,1,1,1.0
2015-11,E01000132,Fly-tipping,9,3,3.0
2015-11,E01000132,Manhole Covers,1,1,1.0
2015-11,E01000133,Fly-tipping,2,2,1.0
2015-11,E01000137,Abandoned Vehicles,2,1,2.0
2015-11,E01000138,Fly-tipping,2,1,2.0
2015-11,E01000141,Fly-tipping,1,1,1.0
