period,LSOA,SHEF_A_CODE,report_count,user_count,average
2012-4,E01000001,A22,1,1,1.0
2012-4,E01000010,A22,1,1,1.0
2012-4,E01000010,A47,1,1,1.0
2012-4,E01000010,A71,1,1,1.0
2012-4,E01000020,A8,1,1,1.0
2012-4,E01000027,A1,1,1,1.0
2012-4,E01000040,A71,1,1,1.0
2012-4,E01000044,A8,1,1,1.0
2012-4,E01000085,A71,1,1,1.0
2012-4,E01000094,A1,1,1,1.0
2012-4,E01000105,A71,1,1,1.0
2012-4,E01000117,A71,1,1,1.0
2012-4,E01000122,A81,1,1,1.0
2012-4,E01000132,A22,1,1,1.0
2012-4,E01000132,A71,1,1,1.0
2012-4,E01000141,A22,1,1,1.0
2012-4,E01000150,A71,1,1,1.0
2012-4,E01000161,A1,1,1,1.0
2012-4,E01000161,A33,1,1,1.0
2012-4,E01000169,A71,1,1,1.0
2012-4,E01000171,A71,1,1,1.0
2012-4,E01000183,A79,1,1,1.0
2012-4,E01000198,A71,1,1,1.0
2012-4,E01000203,A79,1,1,1.0
2012-4,E01000204,A71,1,1,1.0
2012-4,E01000225,A8,1,1,1.0
2012-4,E01000228,A71,1,1,1.0
2012-4,E01000242,A81,1,1,1.0
2012-4,E01000247,A33,2,1,2.0
2012-4,E01000248,A71,1,1,1.0
2012-4,E01000249,A83,1,1,1.0
2012-4,E01000251,A71,1,1,1.0
2012-4,E01000260,A86,1,1,1.0
2012-4,E01000267,A80,1,1,1.0
2012-4,E01000270,A71,3,2,1.5
2012-4,E01000270,A79,1,1,1.0
2012-4,E01000270,A8,2,1,2.0
2012-4,E01000272,A71,1,1,1.0
2012-4,E01000281,A28,1,1,1.0
2012-4,E01000281,A8,1,1,1.0
2012-4,E01000282,A1,1,1,1.0
2012-4,E01000301,A71,1,1,1.0
2012-4,E01000316,A77,1,1,1.0
2012-4,E01000317,A71,1,1,1.0
2012-4,E01000325,A15,1,1,1.0
2012-4,E01000332,A56,1,1,1.0
2012-4,E01000356,A71,1,1,1.0
2012-4,E01000414,A79,1,1,1.0
2012-4,E01000452,A71,1,1,1.0
2012-4,E01000464,A1,1,1,1.0
2012-4,E01000472,A71,1,1,1.0
2012-4,E01000472,A81,1,1,1.0
2012-4,E01000490,A8,1,1,1.0
2012-4,E01000499,A1,1,1,1.0
2012-4,E01000512,A22,1,1,1.0
2012-4,E01000518,A80,1,1,1.0
2012-4,E01000553,A22,1,1,1.0
2012-4,E01000553,A33,1,1,1.0
2012-4,E01000553,A81,1,1,1.0
2012-4,E01000554,A79,2,1,2.0
2012-4,E01000555,A33,1,1,1.0
2012-4,E01000556,A33,2,1,2.0
2012-4,E01000556,A80,1,1,1.0
2012-4,E01000557,A22,1,1,1.0
2012-4,E01000557,A24,1,1,1.0
2012-4,E01000557,A33,8,1,8.0
2012-4,E01000588,A80,1,1,1.0
2012-4,E01000627,A8,1,1,1.0
2012-4,E01000637,A22,2,1,2.0
2012-4,E01000637,A33,1,1,1.0
2012-4,E01000639,A22,1,1,1.0
2012-4,E01000643,A1,1,1,1.0
2012-4,E01000670,A1,1,1,1.0
2012-4,E01000673,A91,1,1,1.0
2012-4,E01000676,A71,1,1,1.0
2012-4,E01000680,A22,1,1,1.0
2012-4,E01000685,A47,1,1,1.0
2012-4,E01000705,A47,1,1,1.0
2012-4,E01000740,A71,1,1,1.0
2012-4,E01000742,A22,1,1,1.0
2012-4,E01000742,A79,1,1,1.0
2012-4,E01000743,A47,1,1,1.0
2012-4,E01000750,A71,1,1,1.0
2012-4,E01000781,A81,1,1,1.0
2012-4,E01000796,A91,1,1,1.0
2012-4,E01000804,A47,1,1,1.0
2012-4,E01000807,A71,1,1,1.0
2012-4,E01000807,A80,1,1,1.0
2012-4,E01000813,A22,1,1,1.0
2012-4,E01000861,A86,1,1,1.0
2012-4,E01000865,A71,1,1,1.0
2012-4,E01000865,A83,1,1,1.0
2012-4,E01000866,A71,1,1,1.0
2012-4,E01000870,A22,1,1,1.0
2012-4,E01000894,A71,1,1,1.0
2012-4,E01000898,A71,1,1,1.0
2012-4,E01000909,A83,1,1,1.0
2012-4,E01000913,A33,1,1,1.0
2012-4,E01000916,A83,1,1,1.0
2012-4,E01000920,A1,1,1,1.0
2012-4,E01000924,A81,1,1,1.0
2012-4,E01000926,A24,1,1,1.0
2012-4,E01000945,A83,1,1,1.0
2012-4,E01000957,A22,1,1,1.0
2012-4,E01000964,A81,1,1,1.0
2012-4,E01000967,A71,1,1,1.0
2012-4,E01001012,A22,1,1,1.0
2012-4,E01001012,A28,1,1,1.0
2012-4,E01001022,A71,1,1,1.0
2012-4,E01001028,A56,1,1,1.0
2012-4,E01001028,A71,1,1,1.0
2012-4,E01001029,A56,1,1,1.0
2012-4,E01001032,A71,1,1,1.0
2012-4,E01001035,A22,1,1,1.0
2012-4,E01001035,A79,1,1,1.0
2012-4,E01001054,A22,2,1,2.0
2012-4,E01001054,A71,1,1,1.0
2012-4,E01001054,A8,1,1,1.0
2012-4,E01001075,A56,1,1,1.0
2012-4,E01001076,A71,1,1,1.0
2012-4,E01001086,A71,2,1,2.0
2012-4,E01001096,A80,1,1,1.0
2012-4,E01001127,A71,1,1,1.0
2012-4,E01001127,A81,1,1,1.0
2012-4,E01001136,A79,1,1,1.0
2012-4,E01001140,A22,1,1,1.0
2012-4,E01001142,A24,1,1,1.0
2012-4,E01001142,A56,1,1,1.0
2012-4,E01001158,A71,1,1,1.0
2012-4,E01001159,A56,1,1,1.0
2012-4,E01001164,A71,1,1,1.0
2012-4,E01001164,A81,1,1,1.0
2012-4,E01001197,A80,1,1,1.0
2012-4,E01001207,A71,1,1,1.0
2012-4,E01001237,A22,1,1,1.0
2012-4,E01001251,A6,1,1,1.0
2012-4,E01001277,A79,1,1,1.0
2012-4,E01001305,A22,1,1,1.0
2012-4,E01001309,A1,1,1,1.0
2012-4,E01001317,A71,1,1,1.0
2012-4,E01001326,A71,1,1,1.0
2012-4,E01001328,A71,1,1,1.0
2012-4,E01001336,A6,1,1,1.0
2012-4,E01001336,A71,1,1,1.0
2012-4,E01001344,A71,1,1,1.0
2012-4,E01001346,A71,2,1,2.0
2012-4,E01001351,A8,1,1,1.0
2012-4,E01001382,A71,1,1,1.0
2012-4,E01001401,A71,1,1,1.0
2012-4,E01001411,A79,2,1,2.0
2012-4,E01001412,A15,1,1,1.0
2012-4,E01001413,A71,1,1,1.0
2012-4,E01001415,A71,1,1,1.0
2012-4,E01001436,A91,1,1,1.0
2012-4,E01001469,A71,1,1,1.0
2012-4,E01001484,A71,1,1,1.0
2012-4,E01001500,A71,1,1,1.0
2012-4,E01001505,A71,1,1,1.0
2012-4,E01001513,A71,1,1,1.0
2012-4,E01001533,A71,1,1,1.0
2012-4,E01001563,A15,1,1,1.0
2012-4,E01001566,A91,1,1,1.0
2012-4,E01001569,A71,1,1,1.0
2012-4,E01001572,A22,1,1,1.0
2012-4,E01001585,A33,1,1,1.0
2012-4,E01001592,A22,1,1,1.0
2012-4,E01001599,A56,1,1,1.0
2012-4,E01001603,A22,1,1,1.0
2012-4,E01001662,A71,1,1,1.0
2012-4,E01001666,A86,1,1,1.0
2012-4,E01001730,A80,2,1,2.0
2012-4,E01001793,A71,1,1,1.0
2012-4,E01001812,A71,1,1,1.0
2012-4,E01001828,A71,1,1,1.0
2012-4,E01001933,A24,1,1,1.0
2012-4,E01001962,A79,1,1,1.0
2012-4,E01001970,A81,1,1,1.0
2012-4,E01001994,A71,1,1,1.0
2012-4,E01002005,A86,1,1,1.0
2012-4,E01002009,A33,1,1,1.0
2012-4,E01002009,A6,1,1,1.0
2012-4,E01002010,A83,1,1,1.0
2012-4,E01002014,A71,1,1,1.0
2012-4,E01002020,A71,1,1,1.0
2012-4,E01002064,A71,1,1,1.0
2012-4,E01002065,A8,1,1,1.0
2012-4,E01002066,A81,1,1,1.0
2012-4,E01002073,A22,1,1,1.0
2012-4,E01002176,A71,1,1,1.0
2012-4,E01002180,A80,1,1,1.0
2012-4,E01002181,A22,1,1,1.0
2012-4,E01002274,A79,1,1,1.0
2012-4,E01002301,A16,1,1,1.0
2012-4,E01002362,A71,1,1,1.0
2012-4,E01002441,A71,1,1,1.0
2012-4,E01002453,A71,1,1,1.0
2012-4,E01002480,A22,1,1,1.0
2012-4,E01002506,A22,3,1,3.0
