period,LSOA,SHEF_A,report_count,user_count,average
2013-5,95BB12S2,Potholes,1,1,1.0
2013-5,95DD03W1,Potholes,1,1,1.0
2013-5,95DD19S1,Pavement /Footway Defects,1,1,1.0
2013-5,95JJ18W1,Open Spaces/Parks,1,1,1.0
2013-5,95LL03W1,Street Signs,1,1,1.0
2013-5,E01000003,Dumped Rubbish,1,1,1.0
2013-5,E01000003,Street Lights,1,1,1.0
2013-5,E01000042,Blocked Drains,1,1,1.0
2013-5,E01000063,Traffic Lights,1,1,1.0
2013-5,E01000116,General Highways Enquiries,2,1,2.0
2013-5,E01000116,Overgrown Vegetation,1,1,1.0
2013-5,E01000124,Blocked Drains,1,1,1.0
2013-5,E01000132,Street Lights,1,1,1.0
2013-5,E01000134,Potholes,2,2,1.0
2013-5,E01000141,Potholes,1,1,1.0
2013-5,E01000155,Roadworks,1,1,1.0
2013-5,E01000160,Dog Fouling,2,1,2.0
2013-5,E01000160,Pavement /Footway Defects,1,1,1.0
2013-5,E01000171,General Highways Enquiries,1,1,1.0
2013-5,E01000171,Roadworks,1,1,1.0
2013-5,E01000172,Street Signs,1,1,1.0
2013-5,E01000173,Pavement /Footway Defects,1,1,1.0
2013-5,E01000174,Potholes,1,1,1.0
2013-5,E01000177,Pavement /Footway Defects,1,1,1.0
2013-5,E01000177,Potholes,1,1,1.0
2013-5,E01000182,Street Signs,1,1,1.0
2013-5,E01000185,Fly-tipping,1,1,1.0
2013-5,E01000188,Fly-tipping,1,1,1.0
2013-5,E01000188,Pavement /Footway Defects,1,1,1.0
2013-5,E01000188,Potholes,1,1,1.0
2013-5,E01000191,General Highways Enquiries,1,1,1.0
2013-5,E01000194,General Highways Enquiries,1,1,1.0
2013-5,E01000202,Blocked Drains,1,1,1.0
2013-5,E01000202,Pavement /Footway Defects,1,1,1.0
2013-5,E01000208,Accumulated Litter,1,1,1.0
2013-5,E01000210,Overgrown Vegetation,1,1,1.0
2013-5,E01000217,Pavement /Footway Defects,1,1,1.0
2013-5,E01000228,General Highways Enquiries,1,1,1.0
2013-5,E01000228,Potholes,2,2,1.0
2013-5,E01000231,General Highways Enquiries,1,1,1.0
2013-5,E01000231,Overgrown Vegetation,1,1,1.0
2013-5,E01000235,Fly-tipping,1,1,1.0
2013-5,E01000235,General Highways Enquiries,1,1,1.0
2013-5,E01000238,Pavement /Footway Defects,1,1,1.0
2013-5,E01000244,Fly-tipping,1,1,1.0
2013-5,E01000246,General Highways Enquiries,1,1,1.0
2013-5,E01000246,Street Signs,1,1,1.0
2013-5,E01000247,General Highways Enquiries,2,1,2.0
2013-5,E01000253,General Highways Enquiries,1,1,1.0
2013-5,E01000256,Pavement /Footway Defects,1,1,1.0
2013-5,E01000260,Overgrown Vegetation,1,1,1.0
2013-5,E01000260,Street Signs,1,1,1.0
2013-5,E01000264,Fly-tipping,1,1,1.0
2013-5,E01000264,General Highways Enquiries,1,1,1.0
2013-5,E01000268,Potholes,1,1,1.0
2013-5,E01000280,Fly-tipping,1,1,1.0
2013-5,E01000282,Overgrown Vegetation,1,1,1.0
2013-5,E01000284,General Highways Enquiries,1,1,1.0
2013-5,E01000298,General Highways Enquiries,1,1,1.0
2013-5,E01000299,Potholes,2,1,2.0
2013-5,E01000303,Fly-tipping,1,1,1.0
2013-5,E01000305,Street Signs,1,1,1.0
2013-5,E01000307,Graffiti,1,1,1.0
2013-5,E01000315,Potholes,1,1,1.0
2013-5,E01000316,Pavement /Footway Defects,1,1,1.0
2013-5,E01000321,General Highways Enquiries,1,1,1.0
2013-5,E01000375,Traffic Lights,1,1,1.0
2013-5,E01000379,Street Cleaning,1,1,1.0
2013-5,E01000398,Road/Pavement Defects,1,1,1.0
2013-5,E01000400,Graffiti,1,1,1.0
2013-5,E01000439,Road/Pavement Defects,1,1,1.0
2013-5,E01000451,Road/Pavement Defects,2,1,2.0
2013-5,E01000471,Parking,1,1,1.0
2013-5,E01000485,Road/Pavement Defects,1,1,1.0
2013-5,E01000488,Road/Pavement Defects,1,1,1.0
2013-5,E01000493,Road/Pavement Defects,1,1,1.0
2013-5,E01000494,Dangerous Building/Structure,1,1,1.0
2013-5,E01000498,Dangerous Building/Structure,1,1,1.0
2013-5,E01000507,Road/Pavement Defects,1,1,1.0
2013-5,E01000521,Dumped Rubbish,1,1,1.0
2013-5,E01000547,Street Furniture,1,1,1.0
2013-5,E01000553,Graffiti,1,1,1.0
2013-5,E01000555,Road/Pavement Defects,1,1,1.0
2013-5,E01000556,Dumped Rubbish,1,1,1.0
2013-5,E01000556,Graffiti,2,1,2.0
2013-5,E01000558,Graffiti,1,1,1.0
2013-5,E01000564,Blocked Drains,1,1,1.0
2013-5,E01000564,Fallen/Dangerous Trees,1,1,1.0
2013-5,E01000568,Road/Pavement Defects,1,1,1.0
2013-5,E01000585,Dumped Rubbish,1,1,1.0
2013-5,E01000594,Road/Pavement Defects,1,1,1.0
2013-5,E01000646,Street Lights,1,1,1.0
2013-5,E01000648,Graffiti,1,1,1.0
2013-5,E01000649,Road Surface Defects,2,2,1.0
2013-5,E01000650,Street Lights,1,1,1.0
2013-5,E01000650,Street Signs,1,1,1.0
2013-5,E01000652,Blocked Drains,1,1,1.0
2013-5,E01000656,Road Surface Defects,2,2,1.0
2013-5,E01000658,Road Surface Defects,1,1,1.0
2013-5,E01000661,Blocked Drains,1,1,1.0
2013-5,E01000661,Road Surface Defects,1,1,1.0
2013-5,E01000661,Street Lights,1,1,1.0
2013-5,E01000662,Blocked Drains,1,1,1.0
2013-5,E01000663,Abandoned Vehicles,1,1,1.0
2013-5,E01000663,Street Signs,2,1,2.0
2013-5,E01000664,Litter/Litter Bin,1,1,1.0
2013-5,E01000664,Open Spaces/Parks,1,1,1.0
2013-5,E01000664,Street Lights,1,1,1.0
2013-5,E01000666,Blocked Drains,1,1,1.0
2013-5,E01000666,Overgrown Vegetation,1,1,1.0
2013-5,E01000667,Road Surface Defects,1,1,1.0
2013-5,E01000670,Road Surface Defects,1,1,1.0
2013-5,E01000672,Grass/Weed Control,1,1,1.0
2013-5,E01000672,Overgrown Vegetation,1,1,1.0
2013-5,E01000672,Street Cleaning,2,1,2.0
2013-5,E01000673,Blocked Drains,1,1,1.0
2013-5,E01000673,Dumped Rubbish,2,2,1.0
2013-5,E01000673,Overgrown Vegetation,1,1,1.0
2013-5,E01000673,Road Surface Defects,2,1,2.0
2013-5,E01000673,Street Cleaning,1,1,1.0
2013-5,E01000674,Dumped Rubbish,1,1,1.0
2013-5,E01000677,Blocked Drains,1,1,1.0
2013-5,E01000681,Road Surface Defects,1,1,1.0
2013-5,E01000691,Dumped Rubbish,1,1,1.0
2013-5,E01000695,Blocked Drains,1,1,1.0
2013-5,E01000695,Road Surface Defects,1,1,1.0
2013-5,E01000696,Road Surface Defects,1,1,1.0
2013-5,E01000696,Street Signs,2,2,1.0
2013-5,E01000697,Overgrown Vegetation,2,1,2.0
2013-5,E01000697,Road Surface Defects,2,2,1.0
2013-5,E01000697,Street Lights,1,1,1.0
2013-5,E01000698,Blocked Drains,1,1,1.0
2013-5,E01000705,Graffiti,1,1,1.0
2013-5,E01000705,Obstruction,1,1,1.0
2013-5,E01000706,Litter/Litter Bin,1,1,1.0
2013-5,E01000711,Street Lights,1,1,1.0
2013-5,E01000714,Pavement /Footway Defects,1,1,1.0
2013-5,E01000720,Overgrown Vegetation,1,1,1.0
2013-5,E01000725,Dead Animals,1,1,1.0
2013-5,E01000725,Dumped Rubbish,1,1,1.0
2013-5,E01000725,Obstruction,1,1,1.0
2013-5,E01000728,Open Spaces/Parks,1,1,1.0
2013-5,E01000728,Pavement /Footway Defects,1,1,1.0
2013-5,E01000731,Road Surface Defects,1,1,1.0
2013-5,E01000735,Street Lights,1,1,1.0
2013-5,E01000736,Pavement /Footway Defects,1,1,1.0
2013-5,E01000738,Dumped Rubbish,1,1,1.0
2013-5,E01000740,Street Signs,1,1,1.0
