period,LSOA,SHEF_A_CODE,report_count,user_count,average
2012,,A20,1,1,1.0
2012,,A29,2,1,2.0
2012,,A33,2,2,1.0
2012,,A41,2,2,1.0
2012,,A53,1,1,1.0
2012,,A57,1,1,1.0
2012,,A60,1,1,1.0
2012,,A73,2,2,1.0
2012,,A81,3,3,1.0
2012,,A83,1,1,1.0
2012,95AA01S1,A81,1,1,1.0
2012,95BB12S1,A1,1,1,1.0
2012,95BB18S1,A81,2,1,2.0
2012,95CC17W1,A83,1,1,1.0
2012,95EE02W1,A81,1,1,1.0
2012,95FF01S2,A83,1,1,1.0
2012,95GG01S2,A20,1,1,1.0
2012,95GG03S3,A73,1,1,1.0
2012,95GG09S3,A54,1,1,1.0
2012,95GG16S3,A81,1,1,1.0
2012,95GG23S2,A81,1,1,1.0
2012,95GG34S1,A81,1,1,1.0
2012,95GG40S1,A54,1,1,1.0
2012,95GG41S3,A24,1,1,1.0
2012,95GG44S1,A1,1,1,1.0
2012,95GG44S1,A20,1,1,1.0
2012,95HH10W1,A41,1,1,1.0
2012,95II03S2,A81,2,2,1.0
2012,95II05S2,A83,1,1,1.0
2012,95II07W1,A20,1,1,1.0
2012,95II19S1,A83,1,1,1.0
2012,95II19S2,A81,1,1,1.0
2012,95II22W1,A81,1,1,1.0
2012,95JJ18W1,A81,1,1,1.0
2012,95JJ20S1,A41,1,1,1.0
2012,95JJ21W1,A86,1,1,1.0
2012,95LL26S2,A81,1,1,1.0
2012,95MM19S2,A81,1,1,1.0
2012,95MM25S3,A41,1,1,1.0
2012,95NN01S1,A56,1,1,1.0
2012,95NN12W1,A60,1,1,1.0
2012,95OO19W1,A60,1,1,1.0
2012,95PP07W1,A60,1,1,1.0
2012,95SS06S1,A81,1,1,1.0
2012,95SS07S3,A41,1,1,1.0
2012,95SS07S3,A81,1,1,1.0
2012,95SS16S2,A81,1,1,1.0
2012,95SS22S2,A57,1,1,1.0
2012,95TT16W1,A81,1,1,1.0
2012,95VV05S2,A41,2,1,2.0
2012,95VV05S2,A73,1,1,1.0
2012,95VV05S2,A82,1,1,1.0
2012,95VV06W1,A60,1,1,1.0
2012,95VV24S1,A83,1,1,1.0
2012,95VV27W1,A41,1,1,1.0
2012,95WW05S2,A54,1,1,1.0
2012,95WW13S1,A81,1,1,1.0
2012,95WW20S2,A81,1,1,1.0
2012,95WW23S2,A81,1,1,1.0
2012,95XX10S2,A81,1,1,1.0
2012,95YY05W1,A81,1,1,1.0
2012,95ZZ09W1,A81,1,1,1.0
2012,E01000001,A22,1,1,1.0
2012,E01000001,A71,1,1,1.0
2012,E01000001,A8,1,1,1.0
2012,E01000002,A71,6,1,6.0
2012,E01000005,A22,1,1,1.0
2012,E01000005,A71,1,1,1.0
2012,E01000006,A71,2,1,2.0
2012,E01000007,A1,1,1,1.0
2012,E01000009,A71,3,2,1.5
2012,E01000010,A22,2,2,1.0
2012,E01000010,A47,1,1,1.0
2012,E01000010,A71,3,2,1.5
2012,E01000010,A81,1,1,1.0
2012,E01000012,A22,1,1,1.0
2012,E01000012,A71,2,2,1.0
2012,E01000020,A8,1,1,1.0
2012,E01000027,A1,1,1,1.0
2012,E01000032,A22,2,2,1.0
2012,E01000035,A71,1,1,1.0
2012,E01000037,A1,1,1,1.0
2012,E01000040,A22,1,1,1.0
2012,E01000040,A71,2,2,1.0
