period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-4,,A33,1,1,1.0
2017-4,,A57,2,1,2.0
2017-4,,A81,1,1,1.0
2017-4,95AA04W1,A41,1,1,1.0
2017-4,95AA09W1,A54,1,1,1.0
2017-4,95BB13S1,A41,1,1,1.0
2017-4,95II11W1,A81,1,1,1.0
2017-4,95LL21W1,A60,1,1,1.0
2017-4,95MM12S1,A29,1,1,1.0
2017-4,95MM18S2,A73,1,1,1.0
2017-4,95NN09S2,A60,1,1,1.0
2017-4,95NN15W1,A41,1,1,1.0
2017-4,95OO16W1,A57,1,1,1.0
2017-4,95SS23S2,A41,1,1,1.0
2017-4,95VV05S2,A41,1,1,1.0
2017-4,95VV11S2,A1,1,1,1.0
2017-4,95VV20W1,A81,1,1,1.0
2017-4,95WW19S3,A81,1,1,1.0
2017-4,95WW22S1,A1,1,1,1.0
2017-4,95WW22S2,A24,1,1,1.0
2017-4,95XX09S1,A81,1,1,1.0
2017-4,95XX18W1,A73,1,1,1.0
2017-4,95YY20W1,A29,1,1,1.0
2017-4,95YY20W1,A60,1,1,1.0
2017-4,E01000001,A73,1,1,1.0
2017-4,E01000001,A86,1,1,1.0
2017-4,E01000002,A41,1,1,1.0
2017-4,E01000042,A73,1,1,1.0
2017-4,E01000072,A41,1,1,1.0
2017-4,E01000072,A57,1,1,1.0
2017-4,E01000075,A29,2,1,2.0
2017-4,E01000075,A57,1,1,1.0
2017-4,E01000075,A60,1,1,1.0
2017-4,E01000078,A60,1,1,1.0
2017-4,E01000080,A1,1,1,1.0
2017-4,E01000092,A29,1,1,1.0
2017-4,E01000092,A60,1,1,1.0
2017-4,E01000097,A1,1,1,1.0
2017-4,E01000100,A81,1,1,1.0
2017-4,E01000116,A1,1,1,1.0
2017-4,E01000117,A29,4,3,1.3333333333333333
2017-4,E01000117,A47,1,1,1.0
2017-4,E01000117,A55,1,1,1.0
2017-4,E01000122,A1,1,1,1.0
2017-4,E01000125,A57,1,1,1.0
2017-4,E01000126,A29,2,1,2.0
2017-4,E01000127,A2,1,1,1.0
2017-4,E01000127,A32,2,1,2.0
2017-4,E01000127,A8,1,1,1.0
2017-4,E01000128,A29,1,1,1.0
2017-4,E01000130,A83,1,1,1.0
2017-4,E01000131,A29,1,1,1.0
2017-4,E01000132,A1,3,2,1.5
2017-4,E01000132,A32,2,2,1.0
2017-4,E01000133,A1,2,2,1.0
2017-4,E01000134,A1,2,1,2.0
2017-4,E01000134,A57,1,1,1.0
2017-4,E01000137,A29,1,1,1.0
2017-4,E01000139,A29,1,1,1.0
2017-4,E01000140,A29,1,1,1.0
2017-4,E01000140,A47,1,1,1.0
2017-4,E01000146,A81,1,1,1.0
2017-4,E01000147,A29,2,2,1.0
2017-4,E01000148,A48,1,1,1.0
2017-4,E01000150,A1,1,1,1.0
2017-4,E01000150,A29,6,1,6.0
2017-4,E01000153,A55,1,1,1.0
2017-4,E01000155,A29,1,1,1.0
2017-4,E01000158,A2,1,1,1.0
2017-4,E01000158,A29,2,2,1.0
2017-4,E01000160,A2,2,2,1.0
2017-4,E01000160,A29,3,3,1.0
2017-4,E01000160,A47,1,1,1.0
2017-4,E01000160,A60,1,1,1.0
2017-4,E01000162,A55,1,1,1.0
2017-4,E01000162,A57,2,1,2.0
2017-4,E01000162,A60,1,1,1.0
2017-4,E01000164,A1,2,1,2.0
2017-4,E01000165,A29,1,1,1.0
