period,LSOA,SHEF_A_CODE,report_count,user_count,average
2017-9,,A81,1,1,1.0
2017-9,95BB21S2,A41,1,1,1.0
2017-9,95CC08W1,A73,1,1,1.0
2017-9,95GG14S1,A33,1,1,1.0
2017-9,95GG21S1,A83,1,1,1.0
2017-9,95GG32S2,A81,1,1,1.0
2017-9,95GG49S4,A81,1,1,1.0
2017-9,95GG50S1,A20,5,1,5.0
2017-9,95GG50S1,A29,1,1,1.0
2017-9,95GG50S1,A54,1,1,1.0
2017-9,95GG50S2,A20,7,1,7.0
2017-9,95GG50S3,A29,1,1,1.0
2017-9,95II02S3,A1,1,1,1.0
2017-9,95II09S2,A81,1,1,1.0
2017-9,95II18W1,A41,1,1,1.0
2017-9,95MM10S1,A73,1,1,1.0
2017-9,95MM12S1,A29,3,1,3.0
2017-9,95MM22S2,A81,1,1,1.0
2017-9,95QQ07W1,A41,1,1,1.0
2017-9,95SS04S1,A81,1,1,1.0
2017-9,95SS07S3,A81,1,1,1.0
2017-9,95SS08S1,A60,2,1,2.0
2017-9,95VV05S2,A81,1,1,1.0
2017-9,95WW15S1,A81,1,1,1.0
2017-9,95WW19S3,A83,1,1,1.0
2017-9,95WW20S2,A54,1,1,1.0
2017-9,95WW20S2,A60,1,1,1.0
2017-9,95XX19W1,A56,1,1,1.0
2017-9,95YY13S1,A81,1,1,1.0
2017-9,95YY16W1,A81,1,1,1.0
2017-9,E01000002,A33,1,1,1.0
2017-9,E01000002,A54,1,1,1.0
2017-9,E01000003,A33,2,1,2.0
2017-9,E01000010,A57,1,1,1.0
2017-9,E01000015,A29,1,1,1.0
2017-9,E01000015,A53,2,1,2.0
2017-9,E01000015,A57,1,1,1.0
2017-9,E01000023,A1,1,1,1.0
2017-9,E01000034,A41,2,1,2.0
2017-9,E01000034,A73,1,1,1.0
2017-9,E01000035,A41,1,1,1.0
2017-9,E01000037,A41,1,1,1.0
2017-9,E01000046,A41,1,1,1.0
2017-9,E01000074,A29,1,1,1.0
2017-9,E01000074,A73,1,1,1.0
2017-9,E01000084,A29,1,1,1.0
2017-9,E01000092,A86,1,1,1.0
2017-9,E01000095,A41,1,1,1.0
2017-9,E01000096,A29,2,1,2.0
2017-9,E01000106,A57,1,1,1.0
2017-9,E01000115,A32,1,1,1.0
2017-9,E01000117,A29,1,1,1.0
2017-9,E01000117,A47,2,1,2.0
2017-9,E01000122,A32,1,1,1.0
2017-9,E01000125,A29,1,1,1.0
2017-9,E01000125,A32,1,1,1.0
2017-9,E01000125,A57,1,1,1.0
2017-9,E01000126,A29,2,1,2.0
2017-9,E01000127,A2,1,1,1.0
2017-9,E01000127,A29,6,1,6.0
2017-9,E01000128,A2,1,1,1.0
2017-9,E01000131,A29,1,1,1.0
2017-9,E01000132,A28,1,1,1.0
2017-9,E01000132,A29,5,1,5.0
2017-9,E01000132,A32,2,1,2.0
2017-9,E01000133,A1,1,1,1.0
2017-9,E01000133,A29,1,1,1.0
2017-9,E01000135,A83,2,1,2.0
2017-9,E01000139,A29,1,1,1.0
2017-9,E01000139,A8,1,1,1.0
2017-9,E01000140,A29,1,1,1.0
2017-9,E01000141,A48,1,1,1.0
2017-9,E01000141,A8,1,1,1.0
2017-9,E01000144,A57,1,1,1.0
2017-9,E01000147,A29,1,1,1.0
2017-9,E01000150,A29,4,1,4.0
2017-9,E01000150,A57,1,1,1.0
2017-9,E01000155,A29,1,1,1.0
2017-9,E01000155,A81,1,1,1.0
2017-9,E01000157,A1,1,1,1.0
2017-9,E01000157,A29,1,1,1.0
2017-9,E01000159,A20,1,1,1.0
2017-9,E01000159,A32,1,1,1.0
2017-9,E01000162,A2,1,1,1.0
2017-9,E01000162,A29,2,2,1.0
2017-9,E01000164,A1,4,2,2.0
2017-9,E01000166,A1,1,1,1.0
2017-9,E01000167,A48,1,1,1.0
2017-9,E01000169,A1,1,1,1.0
2017-9,E01000173,A57,1,1,1.0
2017-9,E01000174,A1,1,1,1.0
2017-9,E01000175,A32,1,1,1.0
2017-9,E01000176,A29,1,1,1.0
2017-9,E01000179,A29,1,1,1.0
2017-9,E01000180,A32,1,1,1.0
2017-9,E01000181,A60,2,2,1.0
2017-9,E01000183,A57,1,1,1.0
2017-9,E01000184,A55,1,1,1.0
2017-9,E01000188,A2,2,1,2.0
2017-9,E01000188,A29,1,1,1.0
2017-9,E01000188,A47,1,1,1.0
2017-9,E01000190,A57,1,1,1.0
2017-9,E01000192,A20,1,1,1.0
2017-9,E01000193,A55,1,1,1.0
2017-9,E01000193,A81,1,1,1.0
2017-9,E01000196,A32,1,1,1.0
2017-9,E01000196,A57,2,1,2.0
2017-9,E01000196,A83,1,1,1.0
2017-9,E01000197,A20,1,1,1.0
2017-9,E01000201,A29,1,1,1.0
2017-9,E01000204,A29,1,1,1.0
2017-9,E01000207,A57,1,1,1.0
2017-9,E01000208,A55,1,1,1.0
2017-9,E01000211,A55,1,1,1.0
2017-9,E01000211,A57,1,1,1.0
2017-9,E01000214,A29,1,1,1.0
2017-9,E01000221,A32,1,1,1.0
2017-9,E01000221,A60,1,1,1.0
2017-9,E01000222,A29,1,1,1.0
2017-9,E01000223,A81,1,1,1.0
2017-9,E01000226,A32,1,1,1.0
2017-9,E01000228,A1,3,1,3.0
2017-9,E01000228,A57,1,1,1.0
2017-9,E01000229,A32,1,1,1.0
2017-9,E01000231,A1,2,1,2.0
2017-9,E01000231,A57,2,1,2.0
2017-9,E01000233,A32,1,1,1.0
2017-9,E01000234,A29,1,1,1.0
2017-9,E01000234,A47,1,1,1.0
2017-9,E01000235,A29,3,2,1.5
2017-9,E01000239,A2,1,1,1.0
2017-9,E01000241,A2,1,1,1.0
2017-9,E01000243,A55,1,1,1.0
2017-9,E01000244,A29,1,1,1.0
2017-9,E01000244,A48,1,1,1.0
2017-9,E01000246,A32,1,1,1.0
2017-9,E01000246,A81,1,1,1.0
2017-9,E01000247,A1,1,1,1.0
2017-9,E01000247,A32,1,1,1.0
2017-9,E01000248,A57,1,1,1.0
2017-9,E01000250,A32,1,1,1.0
2017-9,E01000250,A33,2,1,2.0
2017-9,E01000253,A48,1,1,1.0
2017-9,E01000253,A8,1,1,1.0
2017-9,E01000253,A83,1,1,1.0
2017-9,E01000257,A20,1,1,1.0
2017-9,E01000257,A60,1,1,1.0
2017-9,E01000261,A32,1,1,1.0
2017-9,E01000266,A29,1,1,1.0
2017-9,E01000270,A29,1,1,1.0
2017-9,E01000272,A1,1,1,1.0
2017-9,E01000273,A32,1,1,1.0
2017-9,E01000273,A48,1,1,1.0
2017-9,E01000273,A81,1,1,1.0
2017-9,E01000273,A83,1,1,1.0
2017-9,E01000274,A29,1,1,1.0
2017-9,E01000275,A2,1,1,1.0
2017-9,E01000275,A20,1,1,1.0
2017-9,E01000278,A55,1,1,1.0
2017-9,E01000279,A8,2,1,2.0
2017-9,E01000280,A32,1,1,1.0
2017-9,E01000281,A21,1,1,1.0
2017-9,E01000288,A2,1,1,1.0
2017-9,E01000289,A32,1,1,1.0
2017-9,E01000290,A29,1,1,1.0
2017-9,E01000290,A60,2,2,1.0
2017-9,E01000294,A29,1,1,1.0
2017-9,E01000294,A32,1,1,1.0
2017-9,E01000301,A2,1,1,1.0
2017-9,E01000301,A48,1,1,1.0
2017-9,E01000304,A29,1,1,1.0
2017-9,E01000309,A57,1,1,1.0
2017-9,E01000309,A83,1,1,1.0
2017-9,E01000310,A29,1,1,1.0
2017-9,E01000311,A60,1,1,1.0
2017-9,E01000313,A57,1,1,1.0
2017-9,E01000324,A1,1,1,1.0
2017-9,E01000324,A20,2,2,1.0
2017-9,E01000324,A57,1,1,1.0
2017-9,E01000329,A33,2,1,2.0
2017-9,E01000329,A57,1,1,1.0
2017-9,E01000331,A79,1,1,1.0
2017-9,E01000335,A12,1,1,1.0
2017-9,E01000335,A29,1,1,1.0
2017-9,E01000335,A41,1,1,1.0
2017-9,E01000346,A81,1,1,1.0
2017-9,E01000357,A57,1,1,1.0
2017-9,E01000357,A60,1,1,1.0
2017-9,E01000363,A29,1,1,1.0
2017-9,E01000363,A60,1,1,1.0
2017-9,E01000366,A79,1,1,1.0
2017-9,E01000369,A41,1,1,1.0
2017-9,E01000378,A33,1,1,1.0
2017-9,E01000378,A57,1,1,1.0
2017-9,E01000378,A79,1,1,1.0
2017-9,E01000380,A28,1,1,1.0
2017-9,E01000383,A60,1,1,1.0
2017-9,E01000388,A53,2,1,2.0
2017-9,E01000394,A29,1,1,1.0
2017-9,E01000394,A82,1,1,1.0
2017-9,E01000394,A83,1,1,1.0
2017-9,E01000402,A24,1,1,1.0
2017-9,E01000403,A60,1,1,1.0
2017-9,E01000404,A57,1,1,1.0
2017-9,E01000413,A41,1,1,1.0
2017-9,E01000414,A1,1,1,1.0
2017-9,E01000416,A73,1,1,1.0
2017-9,E01000416,A79,1,1,1.0
2017-9,E01000417,A1,1,1,1.0
2017-9,E01000422,A53,1,1,1.0
2017-9,E01000422,A73,1,1,1.0
2017-9,E01000428,A24,2,2,1.0
2017-9,E01000428,A41,3,2,1.5
2017-9,E01000428,A53,2,2,1.0
2017-9,E01000428,A54,2,2,1.0
2017-9,E01000428,A57,2,2,1.0
2017-9,E01000430,A29,3,1,3.0
2017-9,E01000430,A73,1,1,1.0
2017-9,E01000431,A60,1,1,1.0
2017-9,E01000435,A56,1,1,1.0
2017-9,E01000436,A56,1,1,1.0
2017-9,E01000438,A29,1,1,1.0
2017-9,E01000440,A41,2,1,2.0
2017-9,E01000441,A79,1,1,1.0
2017-9,E01000445,A81,1,1,1.0
2017-9,E01000446,A29,1,1,1.0
2017-9,E01000447,A56,1,1,1.0
2017-9,E01000447,A60,2,1,2.0
2017-9,E01000447,A81,1,1,1.0
2017-9,E01000447,A83,1,1,1.0
2017-9,E01000449,A57,1,1,1.0
2017-9,E01000449,A60,2,1,2.0
2017-9,E01000449,A79,1,1,1.0
2017-9,E01000449,A81,2,1,2.0
2017-9,E01000454,A1,1,1,1.0
2017-9,E01000454,A79,1,1,1.0
2017-9,E01000462,A41,1,1,1.0
2017-9,E01000465,A29,1,1,1.0
2017-9,E01000465,A82,1,1,1.0
2017-9,E01000466,A41,1,1,1.0
2017-9,E01000466,A54,2,2,1.0
2017-9,E01000466,A81,1,1,1.0
2017-9,E01000467,A41,2,1,2.0
2017-9,E01000469,A29,1,1,1.0
2017-9,E01000470,A41,1,1,1.0
2017-9,E01000477,A57,1,1,1.0
2017-9,E01000482,A41,1,1,1.0
2017-9,E01000484,A1,1,1,1.0
2017-9,E01000487,A57,1,1,1.0
2017-9,E01000499,A41,1,1,1.0
2017-9,E01000503,A1,1,1,1.0
2017-9,E01000516,A29,1,1,1.0
2017-9,E01000518,A41,1,1,1.0
2017-9,E01000532,A41,1,1,1.0
2017-9,E01000532,A54,1,1,1.0
2017-9,E01000532,A57,1,1,1.0
2017-9,E01000532,A73,1,1,1.0
2017-9,E01000538,A57,1,1,1.0
2017-9,E01000539,A29,1,1,1.0
2017-9,E01000543,A57,1,1,1.0
2017-9,E01000544,A41,1,1,1.0
2017-9,E01000547,A29,1,1,1.0
2017-9,E01000548,A41,1,1,1.0
2017-9,E01000553,A29,1,1,1.0
2017-9,E01000556,A1,1,1,1.0
2017-9,E01000571,A81,1,1,1.0
2017-9,E01000572,A57,1,1,1.0
2017-9,E01000578,A81,1,1,1.0
2017-9,E01000591,A60,1,1,1.0
2017-9,E01000594,A29,2,2,1.0
2017-9,E01000594,A41,1,1,1.0
2017-9,E01000594,A60,1,1,1.0
2017-9,E01000601,A54,2,1,2.0
2017-9,E01000602,A56,1,1,1.0
2017-9,E01000615,A83,1,1,1.0
2017-9,E01000632,A57,1,1,1.0
2017-9,E01000633,A60,1,1,1.0
2017-9,E01000636,A73,1,1,1.0
2017-9,E01000645,A69,1,1,1.0
2017-9,E01000645,A81,1,1,1.0
2017-9,E01000645,A83,2,2,1.0
2017-9,E01000646,A34,1,1,1.0
2017-9,E01000646,A69,1,1,1.0
2017-9,E01000647,A52,1,1,1.0
2017-9,E01000648,A44,1,1,1.0
2017-9,E01000649,A1,1,1,1.0
2017-9,E01000649,A69,1,1,1.0
2017-9,E01000650,A52,1,1,1.0
2017-9,E01000650,A81,2,1,2.0
2017-9,E01000651,A1,1,1,1.0
2017-9,E01000653,A55,1,1,1.0
2017-9,E01000653,A83,1,1,1.0
2017-9,E01000654,A22,1,1,1.0
2017-9,E01000654,A55,2,2,1.0
2017-9,E01000656,A55,1,1,1.0
2017-9,E01000656,A81,5,1,5.0
2017-9,E01000656,A83,1,1,1.0
2017-9,E01000657,A47,1,1,1.0
2017-9,E01000658,A69,1,1,1.0
2017-9,E01000658,A79,1,1,1.0
2017-9,E01000659,A69,1,1,1.0
2017-9,E01000659,A83,1,1,1.0
2017-9,E01000661,A79,1,1,1.0
2017-9,E01000661,A81,3,1,3.0
2017-9,E01000662,A81,1,1,1.0
2017-9,E01000663,A1,1,1,1.0
2017-9,E01000663,A22,1,1,1.0
2017-9,E01000663,A55,1,1,1.0
2017-9,E01000667,A81,1,1,1.0
2017-9,E01000668,A22,1,1,1.0
2017-9,E01000668,A33,1,1,1.0
2017-9,E01000668,A47,2,2,1.0
2017-9,E01000668,A53,1,1,1.0
2017-9,E01000668,A79,1,1,1.0
2017-9,E01000668,A81,3,1,3.0
2017-9,E01000670,A33,3,1,3.0
2017-9,E01000670,A52,1,1,1.0
2017-9,E01000671,A22,1,1,1.0
2017-9,E01000671,A33,1,1,1.0
2017-9,E01000671,A47,1,1,1.0
2017-9,E01000671,A78,1,1,1.0
2017-9,E01000671,A79,1,1,1.0
2017-9,E01000672,A1,9,1,9.0
2017-9,E01000672,A22,1,1,1.0
2017-9,E01000672,A44,1,1,1.0
2017-9,E01000673,A22,4,3,1.3333333333333333
2017-9,E01000673,A69,1,1,1.0
2017-9,E01000673,A8,1,1,1.0
2017-9,E01000674,A22,2,2,1.0
2017-9,E01000674,A57,1,1,1.0
2017-9,E01000674,A69,1,1,1.0
2017-9,E01000675,A16,1,1,1.0
2017-9,E01000675,A22,13,2,6.5
2017-9,E01000675,A33,12,2,6.0
2017-9,E01000675,A52,1,1,1.0
2017-9,E01000675,A53,2,1,2.0
2017-9,E01000675,A55,1,1,1.0
2017-9,E01000675,A57,7,2,3.5
2017-9,E01000675,A69,1,1,1.0
2017-9,E01000675,A79,5,2,2.5
2017-9,E01000675,A81,1,1,1.0
2017-9,E01000675,A83,1,1,1.0
2017-9,E01000676,A22,9,2,4.5
2017-9,E01000676,A33,8,2,4.0
2017-9,E01000676,A55,3,1,3.0
2017-9,E01000676,A57,4,3,1.3333333333333333
2017-9,E01000676,A79,3,2,1.5
2017-9,E01000676,A83,1,1,1.0
2017-9,E01000677,A1,1,1,1.0
2017-9,E01000677,A22,1,1,1.0
2017-9,E01000677,A33,7,2,3.5
2017-9,E01000677,A55,1,1,1.0
2017-9,E01000677,A57,2,2,1.0
2017-9,E01000677,A69,1,1,1.0
2017-9,E01000677,A79,1,1,1.0
2017-9,E01000677,A81,2,2,1.0
2017-9,E01000678,A33,1,1,1.0
2017-9,E01000678,A55,1,1,1.0
2017-9,E01000678,A8,1,1,1.0
2017-9,E01000679,A79,1,1,1.0
2017-9,E01000680,A22,1,1,1.0
2017-9,E01000680,A55,1,1,1.0
2017-9,E01000680,A78,2,1,2.0
2017-9,E01000680,A81,1,1,1.0
2017-9,E01000681,A81,1,1,1.0
2017-9,E01000682,A81,1,1,1.0
2017-9,E01000683,A83,2,1,2.0
2017-9,E01000685,A22,2,2,1.0
2017-9,E01000685,A53,1,1,1.0
2017-9,E01000685,A69,1,1,1.0
2017-9,E01000687,A1,1,1,1.0
2017-9,E01000689,A1,1,1,1.0
2017-9,E01000691,A22,1,1,1.0
2017-9,E01000692,A22,1,1,1.0
2017-9,E01000692,A52,1,1,1.0
2017-9,E01000692,A57,1,1,1.0
2017-9,E01000692,A69,1,1,1.0
2017-9,E01000692,A81,1,1,1.0
2017-9,E01000693,A57,1,1,1.0
2017-9,E01000693,A69,1,1,1.0
2017-9,E01000693,A78,1,1,1.0
2017-9,E01000694,A79,1,1,1.0
2017-9,E01000695,A1,1,1,1.0
2017-9,E01000695,A44,1,1,1.0
2017-9,E01000695,A55,1,1,1.0
2017-9,E01000695,A79,1,1,1.0
2017-9,E01000696,A83,1,1,1.0
2017-9,E01000697,A22,1,1,1.0
2017-9,E01000697,A69,1,1,1.0
2017-9,E01000697,A79,1,1,1.0
2017-9,E01000699,A22,3,2,1.5
2017-9,E01000699,A47,1,1,1.0
2017-9,E01000699,A79,1,1,1.0
2017-9,E01000699,A8,1,1,1.0
2017-9,E01000700,A34,1,1,1.0
2017-9,E01000701,A22,2,2,1.0
