period,LSOA,SHEF_A,report_count,user_count,average
2011-10,E01000120,Road/Pavement Defects,1,1,1.0
2011-10,E01000126,Street Lights,1,1,1.0
2011-10,E01000133,Dumped Rubbish,1,1,1.0
2011-10,E01000148,Road/Pavement Defects,1,1,1.0
2011-10,E01000182,Street Lights,1,1,1.0
2011-10,E01000187,Bin Collection,1,1,1.0
2011-10,E01000187,Fallen/Dangerous Trees,1,1,1.0
2011-10,E01000188,Dead Animals,1,1,1.0
2011-10,E01000217,Street Lights,1,1,1.0
2011-10,E01000219,Road/Pavement Defects,1,1,1.0
2011-10,E01000223,Street Cleaning,1,1,1.0
2011-10,E01000246,Road/Pavement Defects,1,1,1.0
2011-10,E01000247,Abandoned Vehicles,1,1,1.0
2011-10,E01000259,Abandoned Vehicles,1,1,1.0
2011-10,E01000261,Road/Pavement Defects,3,2,1.5
2011-10,E01000269,Untaxed Vehcile,1,1,1.0
2011-10,E01000275,Dumped Rubbish,1,1,1.0
2011-10,E01000275,Street Signs,1,1,1.0
2011-10,E01000283,Abandoned Vehicles,1,1,1.0
2011-10,E01000302,Abandoned Vehicles,1,1,1.0
2011-10,E01000303,Fallen/Dangerous Trees,1,1,1.0
2011-10,E01000371,Parking,1,1,1.0
2011-10,E01000378,Abandoned Vehicles,1,1,1.0
2011-10,E01000379,Street Cleaning,3,1,3.0
2011-10,E01000382,Abandoned Vehicles,1,1,1.0
2011-10,E01000478,Street Lights,1,1,1.0
2011-10,E01000489,Road/Pavement Defects,1,1,1.0
2011-10,E01000495,Bin Collection,1,1,1.0
2011-10,E01000499,Dumped Rubbish,1,1,1.0
2011-10,E01000512,Parking,1,1,1.0
2011-10,E01000548,Traffic Lights,1,1,1.0
2011-10,E01000553,Dumped Rubbish,1,1,1.0
2011-10,E01000554,Dumped Rubbish,2,1,2.0
2011-10,E01000555,Dumped Rubbish,1,1,1.0
2011-10,E01000555,Road/Pavement Defects,1,1,1.0
2011-10,E01000568,Dumped Rubbish,2,1,2.0
2011-10,E01000591,Street Lights,1,1,1.0
2011-10,E01000608,Road/Pavement Defects,1,1,1.0
2011-10,E01000621,Litter/Litter Bin,1,1,1.0
2011-10,E01000638,Street Cleaning,1,1,1.0
2011-10,E01000688,Parking,1,1,1.0
2011-10,E01000708,Abandoned Vehicles,1,1,1.0
2011-10,E01000709,Dumped Rubbish,1,1,1.0
2011-10,E01000719,Dumped Rubbish,2,2,1.0
2011-10,E01000720,Dumped Rubbish,1,1,1.0
2011-10,E01000720,Graffiti,1,1,1.0
2011-10,E01000721,Road/Pavement Defects,1,1,1.0
2011-10,E01000730,Street Cleaning,1,1,1.0
2011-10,E01000741,Gritting,1,1,1.0
2011-10,E01000743,Road/Pavement Defects,1,1,1.0
2011-10,E01000743,Street Lights,1,1,1.0
2011-10,E01000746,Gritting,1,1,1.0
2011-10,E01000746,Road/Pavement Defects,1,1,1.0
2011-10,E01000763,Blocked Drains,1,1,1.0
2011-10,E01000795,Street Lights,1,1,1.0
2011-10,E01000807,Bin Collection,1,1,1.0
2011-10,E01000829,Road/Pavement Defects,1,1,1.0
2011-10,E01000835,Street Lights,1,1,1.0
2011-10,E01000838,Street Lights,1,1,1.0
2011-10,E01000855,Road/Pavement Defects,1,1,1.0
2011-10,E01000861,Parking,1,1,1.0
2011-10,E01000861,Street Lights,1,1,1.0
2011-10,E01000869,Road/Pavement Defects,1,1,1.0
2011-10,E01000871,Road/Pavement Defects,1,1,1.0
2011-10,E01000875,Litter/Litter Bin,1,1,1.0
2011-10,E01000882,Street Lights,2,1,2.0
2011-10,E01000887,Street Cleaning,1,1,1.0
2011-10,E01000893,Road/Pavement Defects,1,1,1.0
2011-10,E01000914,Road/Pavement Defects,1,1,1.0
2011-10,E01000920,Road/Pavement Defects,1,1,1.0
2011-10,E01000938,Bin Collection,1,1,1.0
2011-10,E01000938,Road/Pavement Defects,1,1,1.0
2011-10,E01000942,Road/Pavement Defects,1,1,1.0
2011-10,E01000946,Dumped Rubbish,1,1,1.0
2011-10,E01000947,Dumped Rubbish,1,1,1.0
2011-10,E01000947,Graffiti,1,1,1.0
2011-10,E01000957,Abandoned Vehicles,1,1,1.0
2011-10,E01000964,Street Lights,1,1,1.0
2011-10,E01001006,Road/Pavement Defects,1,1,1.0
2011-10,E01001018,Street Lights,1,1,1.0
2011-10,E01001019,Fallen/Dangerous Trees,1,1,1.0
2011-10,E01001019,Street Signs,1,1,1.0
2011-10,E01001020,Street Signs,1,1,1.0
2011-10,E01001022,Street Lights,1,1,1.0
2011-10,E01001023,Street Signs,2,1,2.0
2011-10,E01001026,Street Lights,1,1,1.0
2011-10,E01001028,Road/Pavement Defects,1,1,1.0
2011-10,E01001035,Road/Pavement Defects,1,1,1.0
2011-10,E01001064,Dumped Rubbish,1,1,1.0
2011-10,E01001068,Road/Pavement Defects,1,1,1.0
2011-10,E01001091,Road/Pavement Defects,1,1,1.0
2011-10,E01001125,Blocked Drains,1,1,1.0
2011-10,E01001126,Dumped Rubbish,1,1,1.0
2011-10,E01001127,Street Lights,1,1,1.0
2011-10,E01001138,Abandoned Vehicles,1,1,1.0
2011-10,E01001169,Road/Pavement Defects,1,1,1.0
2011-10,E01001181,Street Cleaning,1,1,1.0
2011-10,E01001231,Road/Pavement Defects,1,1,1.0
2011-10,E01001233,Dumped Rubbish,1,1,1.0
2011-10,E01001238,Street Signs,1,1,1.0
2011-10,E01001277,Road/Pavement Defects,1,1,1.0
2011-10,E01001278,Street Lights,1,1,1.0
2011-10,E01001284,Road/Pavement Defects,1,1,1.0
2011-10,E01001289,Dumped Rubbish,1,1,1.0
2011-10,E01001305,Road/Pavement Defects,1,1,1.0
2011-10,E01001317,Dumped Rubbish,1,1,1.0
2011-10,E01001317,Road/Pavement Defects,1,1,1.0
2011-10,E01001328,Road/Pavement Defects,1,1,1.0
2011-10,E01001355,Dumped Rubbish,1,1,1.0
2011-10,E01001355,Road/Pavement Defects,1,1,1.0
2011-10,E01001380,Road/Pavement Defects,1,1,1.0
2011-10,E01001381,Parking,1,1,1.0
2011-10,E01001389,Abandoned Vehicles,1,1,1.0
2011-10,E01001392,Street Lights,1,1,1.0
2011-10,E01001411,Street Cleaning,1,1,1.0
2011-10,E01001419,Road/Pavement Defects,1,1,1.0
2011-10,E01001445,Street Lights,1,1,1.0
2011-10,E01001457,Abandoned Vehicles,1,1,1.0
2011-10,E01001457,Road/Pavement Defects,1,1,1.0
2011-10,E01001483,Dumped Rubbish,1,1,1.0
2011-10,E01001484,Road/Pavement Defects,1,1,1.0
2011-10,E01001485,Dumped Rubbish,1,1,1.0
2011-10,E01001501,Abandoned Vehicles,1,1,1.0
2011-10,E01001513,Traffic Lights,1,1,1.0
2011-10,E01001514,Street Lights,1,1,1.0
2011-10,E01001526,Road/Pavement Defects,1,1,1.0
2011-10,E01001527,Road/Pavement Defects,1,1,1.0
2011-10,E01001527,Street Cleaning,1,1,1.0
2011-10,E01001532,Road/Pavement Defects,1,1,1.0
2011-10,E01001533,Abandoned Vehicles,1,1,1.0
2011-10,E01001545,Street Lights,1,1,1.0
2011-10,E01001547,Dumped Rubbish,1,1,1.0
2011-10,E01001559,Road/Pavement Defects,1,1,1.0
2011-10,E01001559,Street Cleaning,1,1,1.0
2011-10,E01001566,Road/Pavement Defects,1,1,1.0
2011-10,E01001582,Road/Pavement Defects,1,1,1.0
2011-10,E01001592,Graffiti,1,1,1.0
2011-10,E01001603,Blocked Drains,1,1,1.0
2011-10,E01001662,Dumped Rubbish,1,1,1.0
2011-10,E01001662,Road/Pavement Defects,1,1,1.0
2011-10,E01001664,Traffic Lights,1,1,1.0
2011-10,E01001699,Street Lights,1,1,1.0
2011-10,E01001709,Road/Pavement Defects,1,1,1.0
2011-10,E01001739,Dumped Rubbish,1,1,1.0
2011-10,E01001763,Flyposting,1,1,1.0
2011-10,E01001786,Graffiti,1,1,1.0
2011-10,E01001830,Road/Pavement Defects,1,1,1.0
2011-10,E01001836,Abandoned Vehicles,1,1,1.0
2011-10,E01001895,Road/Pavement Defects,1,1,1.0
2011-10,E01001908,Dangerous Building/Structure,1,1,1.0
2011-10,E01001915,Road/Pavement Defects,1,1,1.0
2011-10,E01001932,Street Signs,1,1,1.0
2011-10,E01001970,Road/Pavement Defects,1,1,1.0
2011-10,E01001990,Road/Pavement Defects,1,1,1.0
2011-10,E01001995,Road/Pavement Defects,1,1,1.0
2011-10,E01002059,Street Lights,1,1,1.0
2011-10,E01002075,Street Lights,1,1,1.0
2011-10,E01002080,Road/Pavement Defects,2,1,2.0
2011-10,E01002085,Abandoned Vehicles,1,1,1.0
2011-10,E01002102,Abandoned Vehicles,1,1,1.0
2011-10,E01002112,Fallen/Dangerous Trees,1,1,1.0
2011-10,E01002112,Road/Pavement Defects,1,1,1.0
2011-10,E01002116,Abandoned Vehicles,2,1,2.0
2011-10,E01002117,Road/Pavement Defects,1,1,1.0
2011-10,E01002120,Dumped Rubbish,1,1,1.0
2011-10,E01002133,Bin Collection,1,1,1.0
2011-10,E01002139,Dumped Rubbish,1,1,1.0
2011-10,E01002159,Road/Pavement Defects,1,1,1.0
2011-10,E01002161,Road/Pavement Defects,1,1,1.0
2011-10,E01002174,Street Lights,1,1,1.0
2011-10,E01002186,Street Signs,1,1,1.0
2011-10,E01002187,Blocked Drains,1,1,1.0
2011-10,E01002190,Street Lights,1,1,1.0
2011-10,E01002191,Road/Pavement Defects,1,1,1.0
2011-10,E01002209,Fallen/Dangerous Trees,1,1,1.0
2011-10,E01002237,Street Lights,1,1,1.0
2011-10,E01002250,Road/Pavement Defects,1,1,1.0
