period,LSOA,SHEF_A,report_count,user_count,average
2013-8,95GG09S1,Graffiti,1,1,1.0
2013-8,95GG38S1,Other,1,1,1.0
2013-8,95GG41S3,Graffiti,1,1,1.0
2013-8,95GG50S1,Other,1,1,1.0
2013-8,95NN04W1,Highway Condition,1,1,1.0
2013-8,95QQ14S1,Other,1,1,1.0
2013-8,E01000009,Street Furniture,1,1,1.0
2013-8,E01000027,Road/Pavement Defects,1,1,1.0
2013-8,E01000030,Dumped Rubbish,1,1,1.0
2013-8,E01000034,Dumped Rubbish,1,1,1.0
2013-8,E01000072,Parking,1,1,1.0
2013-8,E01000097,Dumped Rubbish,1,1,1.0
2013-8,E01000111,Parking,1,1,1.0
2013-8,E01000115,Street Lights,2,2,1.0
2013-8,E01000121,Street Lights,1,1,1.0
2013-8,E01000126,Fly-tipping,2,2,1.0
2013-8,E01000126,Overgrown Vegetation,1,1,1.0
2013-8,E01000126,Potholes,1,1,1.0
2013-8,E01000128,Fly-tipping,1,1,1.0
2013-8,E01000129,Fly-tipping,3,1,3.0
2013-8,E01000131,Graffiti,1,1,1.0
2013-8,E01000133,General Highways Enquiries,1,1,1.0
2013-8,E01000141,Accumulated Litter,1,1,1.0
2013-8,E01000141,Street Signs,1,1,1.0
2013-8,E01000147,Accumulated Litter,1,1,1.0
2013-8,E01000148,Fly-tipping,1,1,1.0
2013-8,E01000153,Accumulated Litter,1,1,1.0
2013-8,E01000153,Blocked Drains,1,1,1.0
2013-8,E01000155,Fly-tipping,1,1,1.0
2013-8,E01000159,Pavement /Footway Defects,1,1,1.0
2013-8,E01000160,Dog Fouling,1,1,1.0
2013-8,E01000160,Fly-tipping,1,1,1.0
2013-8,E01000160,Manhole Covers,1,1,1.0
2013-8,E01000160,Pavement /Footway Defects,1,1,1.0
2013-8,E01000171,Street Signs,1,1,1.0
2013-8,E01000172,Overgrown Vegetation,1,1,1.0
2013-8,E01000174,Pavement /Footway Defects,1,1,1.0
2013-8,E01000177,Accumulated Litter,1,1,1.0
2013-8,E01000178,Accumulated Litter,1,1,1.0
2013-8,E01000181,Street Signs,1,1,1.0
2013-8,E01000184,Manhole Covers,1,1,1.0
2013-8,E01000185,Pavement /Footway Defects,1,1,1.0
2013-8,E01000196,Flyposting,1,1,1.0
2013-8,E01000201,Potholes,1,1,1.0
2013-8,E01000203,Pavement /Footway Defects,1,1,1.0
2013-8,E01000204,Pavement /Footway Defects,1,1,1.0
2013-8,E01000205,Manhole Covers,1,1,1.0
2013-8,E01000206,Potholes,1,1,1.0
2013-8,E01000208,Accumulated Litter,1,1,1.0
