period,LSOA,SHEF_A,report_count,user_count,average
2016-3,95BB05S2,Potholes,1,1,1.0
2016-3,95BB21S2,Street Lights,1,1,1.0
2016-3,95CC06S1,Street Lights,1,1,1.0
2016-3,95CC18W1,Other,1,1,1.0
2016-3,95DD08W1,Street Lights,1,1,1.0
2016-3,95GG06S2,Dog Fouling,1,1,1.0
2016-3,95GG06S3,Potholes,1,1,1.0
2016-3,95GG17S3,Potholes,1,1,1.0
2016-3,95GG49S2,Street Lights,1,1,1.0
2016-3,95HH03W1,Blocked Drains,1,1,1.0
2016-3,95HH06S1,Potholes,1,1,1.0
2016-3,95LL15S2,Street Lights,1,1,1.0
2016-3,95LL19S1,Street Signs,1,1,1.0
2016-3,95MM01S2,Highway Condition,1,1,1.0
2016-3,95PP23W1,Potholes,2,2,1.0
2016-3,95SS08S2,Rubbish,1,1,1.0
2016-3,95SS11S2,Potholes,1,1,1.0
2016-3,95SS15S1,Street Lights,1,1,1.0
2016-3,95SS17S1,Fly-tipping,1,1,1.0
2016-3,95WW13S2,Potholes,1,1,1.0
2016-3,95WW20S1,Street Lights,1,1,1.0
2016-3,95WW25W1,Street Lights,1,1,1.0
2016-3,95XX18W1,Parking,2,1,2.0
2016-3,95XX19W1,Dog Fouling,1,1,1.0
2016-3,95XX22W1,Street Signs,1,1,1.0
2016-3,E01000007,Pavement /Footway Defects,1,1,1.0
2016-3,E01000008,Potholes,1,1,1.0
2016-3,E01000010,Potholes,1,1,1.0
2016-3,E01000013,Fly-tipping,1,1,1.0
2016-3,E01000020,Street Cleaning,1,1,1.0
2016-3,E01000035,Other,1,1,1.0
2016-3,E01000035,Rubbish,1,1,1.0
2016-3,E01000038,Pavement /Footway Defects,1,1,1.0
2016-3,E01000040,Fly-tipping,1,1,1.0
2016-3,E01000043,Fly-tipping,1,1,1.0
2016-3,E01000044,Street Lights,2,1,2.0
2016-3,E01000045,Street Lights,1,1,1.0
2016-3,E01000053,Pavement /Footway Defects,1,1,1.0
2016-3,E01000074,Rubbish,1,1,1.0
2016-3,E01000091,Pavement /Footway Defects,1,1,1.0
2016-3,E01000093,Other,1,1,1.0
2016-3,E01000094,Abandoned Vehicles,1,1,1.0
2016-3,E01000094,Pavement /Footway Defects,1,1,1.0
2016-3,E01000101,Highway Condition,1,1,1.0
2016-3,E01000110,Pavement /Footway Defects,1,1,1.0
2016-3,E01000117,Accumulated Litter,2,2,1.0
2016-3,E01000118,Street Lights,1,1,1.0
2016-3,E01000120,Dog Fouling,1,1,1.0
2016-3,E01000121,Street Lights,1,1,1.0
2016-3,E01000122,Pavement /Footway Defects,2,2,1.0
2016-3,E01000124,Fly-tipping,1,1,1.0
2016-3,E01000124,Roadworks,1,1,1.0
2016-3,E01000127,Fly-tipping,1,1,1.0
2016-3,E01000128,Fly-tipping,1,1,1.0
2016-3,E01000129,Fly-tipping,2,1,2.0
2016-3,E01000129,Pavement /Footway Defects,1,1,1.0
2016-3,E01000131,Graffiti,1,1,1.0
2016-3,E01000132,General Highways Enquiries,1,1,1.0
2016-3,E01000135,General Highways Enquiries,1,1,1.0
2016-3,E01000137,Accumulated Litter,1,1,1.0
2016-3,E01000137,Flyposting,1,1,1.0
2016-3,E01000138,General Highways Enquiries,2,1,2.0
2016-3,E01000140,Fly-tipping,2,1,2.0
2016-3,E01000141,Accumulated Litter,3,1,3.0
2016-3,E01000141,Fly-tipping,1,1,1.0
2016-3,E01000141,Pavement /Footway Defects,1,1,1.0
2016-3,E01000141,Potholes,1,1,1.0
2016-3,E01000143,Abandoned Vehicles,2,1,2.0
2016-3,E01000144,Potholes,1,1,1.0
2016-3,E01000146,Fly-tipping,2,2,1.0
2016-3,E01000146,Pavement /Footway Defects,1,1,1.0
2016-3,E01000147,Fly-tipping,1,1,1.0
2016-3,E01000147,Pavement /Footway Defects,1,1,1.0
2016-3,E01000147,Potholes,1,1,1.0
2016-3,E01000148,General Highways Enquiries,1,1,1.0
2016-3,E01000150,Accumulated Litter,1,1,1.0
