period,LSOA,SHEF_A,report_count,user_count,average
2009-6,E01000021,Fallen/Dangerous Trees,1,1,1.0
2009-6,E01000040,Fly-tipping,1,1,1.0
2009-6,E01000072,Parking,1,1,1.0
2009-6,E01000126,Other,1,1,1.0
2009-6,E01000136,Potholes,1,1,1.0
2009-6,E01000139,Street Signs,1,1,1.0
2009-6,E01000141,Fly-tipping,1,1,1.0
2009-6,E01000141,Highway Condition,1,1,1.0
2009-6,E01000141,Traffic Lights,1,1,1.0
2009-6,E01000144,Other,1,1,1.0
2009-6,E01000144,Pavement /Footway Defects,1,1,1.0
2009-6,E01000160,Potholes,2,1,2.0
2009-6,E01000169,Other,1,1,1.0
2009-6,E01000171,Highway Condition,2,1,2.0
2009-6,E01000172,Pavement /Footway Defects,1,1,1.0
2009-6,E01000173,Highway Condition,2,2,1.0
2009-6,E01000175,Street Lights,1,1,1.0
2009-6,E01000177,Potholes,1,1,1.0
2009-6,E01000179,Pavement /Footway Defects,1,1,1.0
2009-6,E01000180,Traffic Lights,1,1,1.0
2009-6,E01000183,Street Lights,1,1,1.0
2009-6,E01000185,Potholes,1,1,1.0
2009-6,E01000188,Pavement /Footway Defects,2,1,2.0
2009-6,E01000197,Parking,1,1,1.0
2009-6,E01000197,Rubbish,1,1,1.0
2009-6,E01000197,Street Signs,1,1,1.0
2009-6,E01000201,Pavement /Footway Defects,1,1,1.0
2009-6,E01000202,Parking,1,1,1.0
2009-6,E01000202,Pavement /Footway Defects,1,1,1.0
2009-6,E01000208,Open Spaces/Parks,1,1,1.0
2009-6,E01000234,Fly-tipping,1,1,1.0
2009-6,E01000234,Pavement /Footway Defects,1,1,1.0
2009-6,E01000235,Fly-tipping,1,1,1.0
2009-6,E01000259,Dog Fouling,1,1,1.0
2009-6,E01000262,Dog Fouling,1,1,1.0
2009-6,E01000280,Open Spaces/Parks,1,1,1.0
2009-6,E01000281,Potholes,1,1,1.0
2009-6,E01000297,Other,1,1,1.0
2009-6,E01000298,Other,1,1,1.0
2009-6,E01000304,Pavement /Footway Defects,1,1,1.0
2009-6,E01000311,Pavement /Footway Defects,1,1,1.0
2009-6,E01000316,Pavement /Footway Defects,1,1,1.0
2009-6,E01000345,Potholes,1,1,1.0
