period,LSOA,SHEF_A,report_count,user_count,average
2008-1,E01000001,Graffiti,1,1,1.0
2008-1,E01000003,Graffiti,1,1,1.0
2008-1,E01000003,Street Lights,1,1,1.0
2008-1,E01000024,Abandoned Vehicles,1,1,1.0
2008-1,E01000073,Abandoned Vehicles,1,1,1.0
2008-1,E01000161,Highway Condition,1,1,1.0
2008-1,E01000163,Abandoned Vehicles,1,1,1.0
2008-1,E01000196,Potholes,1,1,1.0
2008-1,E01000204,Traffic Lights,1,1,1.0
2008-1,E01000218,Abandoned Vehicles,1,1,1.0
2008-1,E01000236,Other,1,1,1.0
2008-1,E01000281,Traffic Lights,1,1,1.0
2008-1,E01000302,Potholes,1,1,1.0
2008-1,E01000462,Potholes,1,1,1.0
2008-1,E01000469,Abandoned Vehicles,1,1,1.0
2008-1,E01000481,Other,1,1,1.0
2008-1,E01000575,Street Lights,1,1,1.0
2008-1,E01000656,Potholes,1,1,1.0
2008-1,E01000732,Dog Fouling,1,1,1.0
2008-1,E01000850,Highway Condition,1,1,1.0
2008-1,E01000852,Highway Condition,1,1,1.0
2008-1,E01000914,Other,1,1,1.0
2008-1,E01000918,Pavement /Footway Defects,1,1,1.0
2008-1,E01000918,Potholes,1,1,1.0
2008-1,E01000919,Highway Condition,1,1,1.0
2008-1,E01000953,Graffiti,1,1,1.0
2008-1,E01000953,Street Signs,1,1,1.0
2008-1,E01000985,Rubbish,1,1,1.0
2008-1,E01001083,Flyposting,1,1,1.0
2008-1,E01001094,Fly-tipping,1,1,1.0
2008-1,E01001097,Abandoned Vehicles,1,1,1.0
2008-1,E01001097,Pavement /Footway Defects,1,1,1.0
2008-1,E01001237,Rubbish,1,1,1.0
2008-1,E01001246,Abandoned Vehicles,1,1,1.0
2008-1,E01001251,Pavement /Footway Defects,1,1,1.0
2008-1,E01001283,Potholes,1,1,1.0
2008-1,E01001283,Rubbish,1,1,1.0
2008-1,E01001307,Dog Fouling,1,1,1.0
2008-1,E01001311,Fly-tipping,1,1,1.0
2008-1,E01001387,Highway Condition,1,1,1.0
2008-1,E01001419,Pavement /Footway Defects,1,1,1.0
2008-1,E01001470,Potholes,1,1,1.0
2008-1,E01001498,Abandoned Vehicles,1,1,1.0
2008-1,E01001518,Highway Condition,1,1,1.0
2008-1,E01001521,Street Lights,1,1,1.0
2008-1,E01001530,Potholes,1,1,1.0
2008-1,E01001532,Pavement /Footway Defects,1,1,1.0
2008-1,E01001567,Potholes,1,1,1.0
2008-1,E01001568,Fly-tipping,1,1,1.0
2008-1,E01001584,Other,1,1,1.0
2008-1,E01001590,Rubbish,1,1,1.0
2008-1,E01001608,Parking,1,1,1.0
2008-1,E01001640,Other,1,1,1.0
2008-1,E01001666,Fly-tipping,1,1,1.0
2008-1,E01001666,Graffiti,3,1,3.0
2008-1,E01001666,Rubbish,1,1,1.0
2008-1,E01001709,Graffiti,1,1,1.0
2008-1,E01001736,Rubbish,1,1,1.0
2008-1,E01001738,Street Signs,1,1,1.0
2008-1,E01001755,Other,1,1,1.0
2008-1,E01001788,Dog Fouling,1,1,1.0
2008-1,E01001836,Abandoned Vehicles,1,1,1.0
2008-1,E01001879,Dog Fouling,1,1,1.0
2008-1,E01001968,Other,1,1,1.0
2008-1,E01001969,Potholes,1,1,1.0
2008-1,E01001971,Potholes,1,1,1.0
2008-1,E01001975,Potholes,1,1,1.0
2008-1,E01002015,Potholes,1,1,1.0
2008-1,E01002018,Abandoned Vehicles,1,1,1.0
2008-1,E01002018,Dog Fouling,1,1,1.0
2008-1,E01002061,Abandoned Vehicles,1,1,1.0
2008-1,E01002063,Pavement /Footway Defects,1,1,1.0
2008-1,E01002065,Highway Condition,1,1,1.0
2008-1,E01002065,Other,1,1,1.0
2008-1,E01002084,Potholes,1,1,1.0
2008-1,E01002113,Abandoned Vehicles,1,1,1.0
2008-1,E01002137,Potholes,1,1,1.0
2008-1,E01002177,Abandoned Vehicles,1,1,1.0
2008-1,E01002181,Dog Fouling,1,1,1.0
2008-1,E01002217,Dog Fouling,1,1,1.0
2008-1,E01002273,Dog Fouling,1,1,1.0
2008-1,E01002286,Dog Fouling,1,1,1.0
2008-1,E01002469,Abandoned Vehicles,1,1,1.0
2008-1,E01002506,Pavement /Footway Defects,1,1,1.0
2008-1,E01002554,Abandoned Vehicles,1,1,1.0
2008-1,E01002566,Street Lights,1,1,1.0
2008-1,E01002568,Potholes,1,1,1.0
2008-1,E01002581,Abandoned Vehicles,1,1,1.0
2008-1,E01002626,Abandoned Vehicles,1,1,1.0
2008-1,E01002635,Abandoned Vehicles,1,1,1.0
2008-1,E01002664,Potholes,1,1,1.0
2008-1,E01002684,Other,1,1,1.0
2008-1,E01002684,Potholes,1,1,1.0
2008-1,E01002686,Potholes,1,1,1.0
2008-1,E01002687,Street Lights,1,1,1.0
2008-1,E01002687,Traffic Lights,1,1,1.0
2008-1,E01002704,Fly-tipping,4,1,4.0
2008-1,E01002704,Graffiti,5,1,5.0
2008-1,E01002704,Other,2,1,2.0
2008-1,E01002704,Pavement /Footway Defects,2,1,2.0
2008-1,E01002704,Potholes,2,1,2.0
2008-1,E01002704,Street Lights,2,1,2.0
2008-1,E01002704,Street Signs,1,1,1.0
2008-1,E01002707,Traffic Lights,1,1,1.0
2008-1,E01002708,Fly-tipping,1,1,1.0
2008-1,E01002708,Graffiti,2,1,2.0
2008-1,E01002708,Highway Condition,1,1,1.0
2008-1,E01002708,Potholes,1,1,1.0
2008-1,E01002708,Street Lights,1,1,1.0
2008-1,E01002709,Fly-tipping,2,1,2.0
2008-1,E01002709,Graffiti,1,1,1.0
2008-1,E01002709,Highway Condition,1,1,1.0
2008-1,E01002710,Fly-tipping,1,1,1.0
2008-1,E01002710,Graffiti,2,1,2.0
2008-1,E01002712,Bus Stops Damage,1,1,1.0
2008-1,E01002712,Graffiti,1,1,1.0
2008-1,E01002713,Fly-tipping,1,1,1.0
2008-1,E01002714,Other,1,1,1.0
2008-1,E01002715,Fly-tipping,1,1,1.0
2008-1,E01002718,Rubbish,1,1,1.0
2008-1,E01002720,Abandoned Vehicles,1,1,1.0
2008-1,E01002726,Graffiti,1,1,1.0
2008-1,E01002741,Street Signs,1,1,1.0
2008-1,E01002747,Highway Condition,1,1,1.0
2008-1,E01002756,Fly-tipping,1,1,1.0
2008-1,E01002798,Street Lights,1,1,1.0
2008-1,E01002928,Bus Stops Damage,1,1,1.0
2008-1,E01002934,Potholes,1,1,1.0
2008-1,E01002962,Highway Condition,1,1,1.0
2008-1,E01002984,Parking,1,1,1.0
2008-1,E01003041,Potholes,1,1,1.0
2008-1,E01003053,Potholes,1,1,1.0
2008-1,E01003057,Potholes,1,1,1.0
2008-1,E01003062,Rubbish,1,1,1.0
2008-1,E01003063,Other,1,1,1.0
2008-1,E01003073,Other,1,1,1.0
2008-1,E01003074,Rubbish,1,1,1.0
2008-1,E01003076,Street Signs,1,1,1.0
2008-1,E01003081,Pavement /Footway Defects,1,1,1.0
2008-1,E01003107,Highway Condition,1,1,1.0
2008-1,E01003118,Parking,1,1,1.0
2008-1,E01003131,Fly-tipping,1,1,1.0
2008-1,E01003132,Highway Condition,1,1,1.0
2008-1,E01003166,Fly-tipping,1,1,1.0
2008-1,E01003183,Potholes,1,1,1.0
2008-1,E01003226,Dog Fouling,1,1,1.0
2008-1,E01003227,Pavement /Footway Defects,1,1,1.0
2008-1,E01003252,Abandoned Vehicles,1,1,1.0
2008-1,E01003283,Abandoned Vehicles,1,1,1.0
2008-1,E01003287,Abandoned Vehicles,1,1,1.0
2008-1,E01003310,Dog Fouling,1,1,1.0
2008-1,E01003336,Rubbish,1,1,1.0
2008-1,E01003421,Potholes,1,1,1.0
2008-1,E01003426,Potholes,1,1,1.0
2008-1,E01003459,Rubbish,1,1,1.0
2008-1,E01003554,Fly-tipping,1,1,1.0
2008-1,E01003562,Fly-tipping,2,1,2.0
2008-1,E01003622,Street Lights,1,1,1.0
2008-1,E01003637,Highway Condition,1,1,1.0
2008-1,E01003669,Street Lights,1,1,1.0
2008-1,E01003691,Abandoned Vehicles,1,1,1.0
2008-1,E01003698,Abandoned Vehicles,1,1,1.0
2008-1,E01003746,Street Lights,1,1,1.0
2008-1,E01003750,Traffic Lights,1,1,1.0
2008-1,E01003793,Abandoned Vehicles,1,1,1.0
2008-1,E01003793,Highway Condition,1,1,1.0
2008-1,E01003804,Rubbish,1,1,1.0
2008-1,E01003837,Graffiti,1,1,1.0
2008-1,E01003844,Street Lights,1,1,1.0
2008-1,E01003846,Pavement /Footway Defects,1,1,1.0
2008-1,E01003865,Street Lights,1,1,1.0
2008-1,E01003874,Dog Fouling,1,1,1.0
2008-1,E01003884,Other,1,1,1.0
2008-1,E01003884,Pavement /Footway Defects,1,1,1.0
2008-1,E01003896,Pavement /Footway Defects,1,1,1.0
2008-1,E01003909,Pavement /Footway Defects,1,1,1.0
2008-1,E01003929,Potholes,1,1,1.0
2008-1,E01003934,Traffic Lights,1,1,1.0
2008-1,E01003939,Other,1,1,1.0
2008-1,E01003960,Street Signs,1,1,1.0
2008-1,E01004014,Potholes,1,1,1.0
2008-1,E01004027,Potholes,1,1,1.0
2008-1,E01004033,Highway Condition,1,1,1.0
2008-1,E01004033,Street Lights,1,1,1.0
2008-1,E01004103,Street Lights,1,1,1.0
2008-1,E01004145,Abandoned Vehicles,2,2,1.0
2008-1,E01004170,Street Cleaning,1,1,1.0
2008-1,E01004230,Graffiti,1,1,1.0
2008-1,E01004274,Highway Condition,1,1,1.0
2008-1,E01004350,Other,1,1,1.0
2008-1,E01004397,Pavement /Footway Defects,1,1,1.0
2008-1,E01004399,Rubbish,1,1,1.0
2008-1,E01004405,Graffiti,1,1,1.0
2008-1,E01004409,Graffiti,1,1,1.0
2008-1,E01004410,Parking,1,1,1.0
2008-1,E01004411,Pavement /Footway Defects,1,1,1.0
2008-1,E01004411,Potholes,1,1,1.0
2008-1,E01004411,Rubbish,1,1,1.0
2008-1,E01004443,Street Cleaning,1,1,1.0
2008-1,E01004453,Potholes,1,1,1.0
2008-1,E01004458,Rubbish,1,1,1.0
2008-1,E01004462,Street Lights,1,1,1.0
2008-1,E01004466,Dog Fouling,1,1,1.0
2008-1,E01004515,Rubbish,1,1,1.0
2008-1,E01004558,Fallen/Dangerous Trees,1,1,1.0
2008-1,E01004569,Pavement /Footway Defects,1,1,1.0
2008-1,E01004572,Rubbish,1,1,1.0
2008-1,E01004573,Graffiti,2,1,2.0
2008-1,E01004577,Other,1,1,1.0
2008-1,E01004590,Abandoned Vehicles,1,1,1.0
2008-1,E01004614,Pavement /Footway Defects,1,1,1.0
2008-1,E01004654,Highway Condition,1,1,1.0
2008-1,E01004687,Highway Condition,1,1,1.0
2008-1,E01004727,Street Lights,1,1,1.0
2008-1,E01004733,Highway Condition,1,1,1.0
2008-1,E01004735,Potholes,1,1,1.0
2008-1,E01004750,Highway Condition,1,1,1.0
2008-1,E01004750,Pavement /Footway Defects,1,1,1.0
2008-1,E01004761,Highway Condition,1,1,1.0
2008-1,E01004766,Dog Fouling,1,1,1.0
2008-1,E01004818,Potholes,1,1,1.0
2008-1,E01004823,Fly-tipping,1,1,1.0
2008-1,E01004823,Street Lights,1,1,1.0
