period,LSOA,SHEF_A_CODE,report_count,user_count,average
2013-12,95GG21S1,A81,1,1,1.0
2013-12,95GG30S1,A81,1,1,1.0
2013-12,95II19S1,A81,1,1,1.0
2013-12,95II19S1,A83,1,1,1.0
2013-12,95LL16S2,A24,1,1,1.0
2013-12,95LL16S2,A57,1,1,1.0
2013-12,95MM19S2,A81,1,1,1.0
2013-12,95MM25S4,A41,1,1,1.0
2013-12,95WW22S2,A54,1,1,1.0
2013-12,E01000005,A8,1,1,1.0
2013-12,E01000008,A71,1,1,1.0
2013-12,E01000040,A47,1,1,1.0
2013-12,E01000050,A47,1,1,1.0
2013-12,E01000051,A71,1,1,1.0
2013-12,E01000078,A71,1,1,1.0
2013-12,E01000095,A71,1,1,1.0
2013-12,E01000105,A22,1,1,1.0
2013-12,E01000111,A1,1,1,1.0
2013-12,E01000114,A71,1,1,1.0
2013-12,E01000115,A60,1,1,1.0
2013-12,E01000116,A32,1,1,1.0
2013-12,E01000117,A47,1,1,1.0
2013-12,E01000118,A57,2,2,1.0
2013-12,E01000120,A57,1,1,1.0
2013-12,E01000120,A81,1,1,1.0
2013-12,E01000121,A57,1,1,1.0
2013-12,E01000122,A32,1,1,1.0
2013-12,E01000123,A20,1,1,1.0
2013-12,E01000123,A60,1,1,1.0
2013-12,E01000126,A29,1,1,1.0
2013-12,E01000126,A32,1,1,1.0
2013-12,E01000126,A57,1,1,1.0
2013-12,E01000127,A60,1,1,1.0
2013-12,E01000128,A29,5,4,1.25
2013-12,E01000129,A29,2,2,1.0
2013-12,E01000132,A2,1,1,1.0
2013-12,E01000132,A32,1,1,1.0
2013-12,E01000133,A2,1,1,1.0
2013-12,E01000133,A29,1,1,1.0
2013-12,E01000134,A28,1,1,1.0
2013-12,E01000135,A57,1,1,1.0
2013-12,E01000135,A81,1,1,1.0
2013-12,E01000136,A2,2,2,1.0
2013-12,E01000136,A60,1,1,1.0
2013-12,E01000136,A83,1,1,1.0
2013-12,E01000137,A55,1,1,1.0
2013-12,E01000137,A81,1,1,1.0
2013-12,E01000138,A2,2,2,1.0
2013-12,E01000138,A29,1,1,1.0
2013-12,E01000139,A29,1,1,1.0
2013-12,E01000139,A81,1,1,1.0
2013-12,E01000140,A60,1,1,1.0
2013-12,E01000141,A2,1,1,1.0
2013-12,E01000141,A32,1,1,1.0
2013-12,E01000141,A33,1,1,1.0
2013-12,E01000141,A48,1,1,1.0
2013-12,E01000141,A83,1,1,1.0
2013-12,E01000142,A29,4,3,1.3333333333333333
2013-12,E01000143,A33,1,1,1.0
2013-12,E01000145,A29,1,1,1.0
2013-12,E01000145,A57,1,1,1.0
2013-12,E01000145,A83,1,1,1.0
2013-12,E01000146,A2,3,2,1.5
2013-12,E01000147,A32,2,1,2.0
2013-12,E01000147,A57,1,1,1.0
2013-12,E01000147,A60,3,3,1.0
2013-12,E01000148,A32,1,1,1.0
2013-12,E01000150,A32,1,1,1.0
2013-12,E01000153,A29,2,1,2.0
2013-12,E01000155,A29,3,1,3.0
2013-12,E01000155,A81,1,1,1.0
2013-12,E01000156,A2,1,1,1.0
2013-12,E01000156,A32,1,1,1.0
2013-12,E01000157,A29,1,1,1.0
2013-12,E01000158,A29,2,1,2.0
2013-12,E01000158,A55,1,1,1.0
2013-12,E01000158,A81,3,3,1.0
2013-12,E01000159,A57,2,1,2.0
2013-12,E01000159,A8,1,1,1.0
2013-12,E01000159,A81,2,2,1.0
2013-12,E01000160,A57,1,1,1.0
2013-12,E01000161,A32,1,1,1.0
2013-12,E01000161,A55,1,1,1.0
2013-12,E01000163,A81,1,1,1.0
2013-12,E01000164,A29,2,2,1.0
2013-12,E01000165,A55,1,1,1.0
2013-12,E01000165,A81,3,3,1.0
2013-12,E01000166,A8,1,1,1.0
2013-12,E01000167,A60,2,1,2.0
2013-12,E01000168,A57,2,2,1.0
2013-12,E01000168,A60,2,1,2.0
2013-12,E01000168,A81,2,2,1.0
2013-12,E01000169,A32,1,1,1.0
2013-12,E01000169,A60,2,1,2.0
2013-12,E01000170,A57,2,1,2.0
2013-12,E01000171,A29,1,1,1.0
2013-12,E01000171,A55,1,1,1.0
2013-12,E01000171,A57,1,1,1.0
2013-12,E01000172,A32,1,1,1.0
2013-12,E01000172,A57,1,1,1.0
2013-12,E01000173,A2,1,1,1.0
2013-12,E01000173,A29,1,1,1.0
2013-12,E01000173,A32,1,1,1.0
2013-12,E01000173,A57,1,1,1.0
2013-12,E01000173,A72,1,1,1.0
2013-12,E01000174,A29,2,2,1.0
2013-12,E01000174,A32,1,1,1.0
2013-12,E01000174,A55,1,1,1.0
2013-12,E01000174,A83,1,1,1.0
2013-12,E01000175,A32,1,1,1.0
2013-12,E01000175,A55,1,1,1.0
2013-12,E01000175,A57,1,1,1.0
2013-12,E01000175,A8,1,1,1.0
2013-12,E01000176,A29,1,1,1.0
2013-12,E01000177,A2,2,2,1.0
2013-12,E01000177,A29,2,2,1.0
2013-12,E01000178,A81,1,1,1.0
2013-12,E01000179,A29,2,2,1.0
2013-12,E01000179,A81,1,1,1.0
2013-12,E01000180,A29,1,1,1.0
2013-12,E01000180,A32,1,1,1.0
2013-12,E01000180,A81,1,1,1.0
2013-12,E01000181,A20,1,1,1.0
2013-12,E01000181,A29,1,1,1.0
2013-12,E01000181,A57,1,1,1.0
2013-12,E01000181,A60,1,1,1.0
2013-12,E01000182,A2,1,1,1.0
2013-12,E01000182,A60,1,1,1.0
2013-12,E01000184,A32,1,1,1.0
2013-12,E01000185,A55,1,1,1.0
2013-12,E01000185,A60,2,1,2.0
2013-12,E01000187,A2,4,1,4.0
2013-12,E01000187,A29,1,1,1.0
2013-12,E01000187,A81,1,1,1.0
2013-12,E01000188,A2,1,1,1.0
2013-12,E01000188,A29,1,1,1.0
2013-12,E01000188,A32,1,1,1.0
2013-12,E01000188,A83,1,1,1.0
2013-12,E01000190,A57,1,1,1.0
2013-12,E01000190,A60,1,1,1.0
2013-12,E01000190,A83,1,1,1.0
2013-12,E01000191,A32,2,2,1.0
2013-12,E01000191,A48,1,1,1.0
2013-12,E01000191,A55,1,1,1.0
2013-12,E01000192,A32,1,1,1.0
2013-12,E01000193,A2,2,2,1.0
2013-12,E01000193,A32,1,1,1.0
2013-12,E01000193,A47,1,1,1.0
2013-12,E01000194,A29,1,1,1.0
2013-12,E01000194,A57,1,1,1.0
2013-12,E01000194,A81,1,1,1.0
2013-12,E01000196,A2,1,1,1.0
2013-12,E01000197,A57,1,1,1.0
2013-12,E01000199,A57,1,1,1.0
2013-12,E01000199,A60,1,1,1.0
2013-12,E01000200,A57,1,1,1.0
2013-12,E01000201,A32,2,2,1.0
2013-12,E01000202,A29,5,1,5.0
2013-12,E01000202,A47,1,1,1.0
2013-12,E01000202,A8,1,1,1.0
2013-12,E01000203,A29,1,1,1.0
2013-12,E01000204,A60,1,1,1.0
2013-12,E01000205,A2,3,3,1.0
2013-12,E01000205,A20,1,1,1.0
2013-12,E01000205,A32,2,1,2.0
2013-12,E01000205,A81,1,1,1.0
2013-12,E01000206,A32,1,1,1.0
2013-12,E01000206,A55,1,1,1.0
2013-12,E01000206,A57,2,2,1.0
2013-12,E01000206,A60,1,1,1.0
2013-12,E01000207,A55,1,1,1.0
2013-12,E01000208,A57,1,1,1.0
2013-12,E01000208,A60,1,1,1.0
2013-12,E01000208,A81,1,1,1.0
2013-12,E01000210,A55,1,1,1.0
2013-12,E01000210,A57,1,1,1.0
2013-12,E01000210,A60,6,5,1.2
2013-12,E01000211,A29,1,1,1.0
2013-12,E01000211,A32,1,1,1.0
2013-12,E01000211,A57,1,1,1.0
2013-12,E01000212,A2,1,1,1.0
2013-12,E01000212,A29,1,1,1.0
2013-12,E01000212,A32,1,1,1.0
2013-12,E01000212,A47,1,1,1.0
2013-12,E01000212,A8,2,1,2.0
2013-12,E01000214,A32,1,1,1.0
2013-12,E01000214,A57,1,1,1.0
2013-12,E01000214,A60,1,1,1.0
2013-12,E01000215,A57,1,1,1.0
2013-12,E01000216,A47,1,1,1.0
2013-12,E01000216,A55,1,1,1.0
2013-12,E01000217,A55,1,1,1.0
2013-12,E01000219,A29,2,2,1.0
2013-12,E01000219,A55,2,2,1.0
2013-12,E01000219,A8,2,1,2.0
2013-12,E01000219,A81,3,1,3.0
2013-12,E01000220,A32,1,1,1.0
2013-12,E01000221,A2,1,1,1.0
2013-12,E01000221,A28,1,1,1.0
2013-12,E01000221,A29,1,1,1.0
2013-12,E01000221,A33,1,1,1.0
2013-12,E01000221,A60,1,1,1.0
2013-12,E01000221,A81,1,1,1.0
2013-12,E01000221,A83,1,1,1.0
2013-12,E01000222,A2,1,1,1.0
2013-12,E01000222,A29,1,1,1.0
2013-12,E01000223,A2,1,1,1.0
2013-12,E01000223,A29,1,1,1.0
2013-12,E01000224,A29,1,1,1.0
2013-12,E01000225,A47,1,1,1.0
2013-12,E01000226,A29,1,1,1.0
2013-12,E01000227,A32,1,1,1.0
2013-12,E01000228,A29,2,1,2.0
2013-12,E01000228,A32,1,1,1.0
2013-12,E01000228,A47,1,1,1.0
2013-12,E01000228,A60,1,1,1.0
2013-12,E01000229,A55,1,1,1.0
2013-12,E01000229,A83,1,1,1.0
2013-12,E01000230,A81,1,1,1.0
2013-12,E01000231,A29,1,1,1.0
2013-12,E01000231,A47,1,1,1.0
2013-12,E01000231,A57,1,1,1.0
2013-12,E01000232,A2,2,2,1.0
2013-12,E01000232,A29,2,2,1.0
2013-12,E01000232,A32,1,1,1.0
2013-12,E01000233,A2,1,1,1.0
2013-12,E01000235,A57,1,1,1.0
2013-12,E01000236,A32,1,1,1.0
2013-12,E01000236,A81,1,1,1.0
2013-12,E01000236,A83,1,1,1.0
2013-12,E01000237,A33,1,1,1.0
2013-12,E01000237,A60,3,1,3.0
2013-12,E01000237,A81,1,1,1.0
2013-12,E01000238,A29,1,1,1.0
2013-12,E01000239,A83,1,1,1.0
2013-12,E01000242,A2,1,1,1.0
2013-12,E01000242,A32,1,1,1.0
2013-12,E01000243,A2,3,3,1.0
2013-12,E01000243,A57,1,1,1.0
2013-12,E01000243,A81,1,1,1.0
2013-12,E01000244,A32,1,1,1.0
2013-12,E01000244,A81,1,1,1.0
2013-12,E01000245,A47,1,1,1.0
2013-12,E01000246,A57,1,1,1.0
2013-12,E01000246,A83,1,1,1.0
2013-12,E01000247,A32,1,1,1.0
2013-12,E01000247,A57,1,1,1.0
2013-12,E01000247,A60,1,1,1.0
2013-12,E01000248,A60,1,1,1.0
2013-12,E01000249,A32,1,1,1.0
2013-12,E01000249,A83,1,1,1.0
2013-12,E01000250,A29,1,1,1.0
2013-12,E01000250,A55,1,1,1.0
2013-12,E01000250,A60,2,2,1.0
2013-12,E01000251,A20,1,1,1.0
2013-12,E01000251,A32,1,1,1.0
2013-12,E01000251,A81,1,1,1.0
2013-12,E01000252,A2,1,1,1.0
2013-12,E01000252,A29,1,1,1.0
2013-12,E01000253,A29,1,1,1.0
2013-12,E01000253,A48,1,1,1.0
2013-12,E01000253,A60,2,2,1.0
2013-12,E01000257,A29,1,1,1.0
2013-12,E01000257,A32,1,1,1.0
2013-12,E01000258,A32,1,1,1.0
2013-12,E01000259,A32,1,1,1.0
2013-12,E01000260,A29,1,1,1.0
2013-12,E01000260,A32,1,1,1.0
2013-12,E01000260,A33,2,1,2.0
2013-12,E01000260,A48,1,1,1.0
2013-12,E01000260,A81,3,3,1.0
2013-12,E01000261,A60,1,1,1.0
2013-12,E01000262,A29,1,1,1.0
2013-12,E01000262,A33,1,1,1.0
2013-12,E01000262,A55,1,1,1.0
2013-12,E01000262,A60,1,1,1.0
2013-12,E01000263,A32,1,1,1.0
2013-12,E01000264,A32,1,1,1.0
2013-12,E01000264,A55,1,1,1.0
2013-12,E01000264,A57,2,2,1.0
2013-12,E01000265,A57,2,1,2.0
2013-12,E01000266,A20,1,1,1.0
2013-12,E01000266,A32,1,1,1.0
2013-12,E01000266,A60,3,3,1.0
2013-12,E01000267,A32,1,1,1.0
2013-12,E01000267,A81,2,2,1.0
2013-12,E01000269,A32,2,1,2.0
2013-12,E01000270,A32,1,1,1.0
2013-12,E01000270,A60,1,1,1.0
2013-12,E01000271,A32,1,1,1.0
2013-12,E01000271,A57,1,1,1.0
2013-12,E01000272,A32,1,1,1.0
2013-12,E01000273,A2,3,3,1.0
2013-12,E01000273,A32,1,1,1.0
2013-12,E01000274,A81,1,1,1.0
2013-12,E01000275,A55,1,1,1.0
2013-12,E01000275,A57,1,1,1.0
2013-12,E01000275,A81,1,1,1.0
2013-12,E01000279,A2,1,1,1.0
2013-12,E01000279,A57,2,2,1.0
2013-12,E01000280,A32,1,1,1.0
2013-12,E01000281,A57,3,2,1.5
2013-12,E01000281,A60,1,1,1.0
2013-12,E01000283,A57,1,1,1.0
2013-12,E01000284,A2,1,1,1.0
2013-12,E01000284,A29,1,1,1.0
2013-12,E01000284,A57,1,1,1.0
2013-12,E01000284,A60,1,1,1.0
2013-12,E01000285,A32,1,1,1.0
2013-12,E01000286,A60,1,1,1.0
2013-12,E01000287,A29,1,1,1.0
2013-12,E01000287,A33,1,1,1.0
2013-12,E01000288,A60,1,1,1.0
2013-12,E01000289,A29,1,1,1.0
2013-12,E01000289,A32,2,1,2.0
2013-12,E01000290,A60,1,1,1.0
2013-12,E01000292,A32,1,1,1.0
2013-12,E01000292,A81,1,1,1.0
2013-12,E01000293,A57,1,1,1.0
2013-12,E01000293,A81,1,1,1.0
2013-12,E01000294,A33,1,1,1.0
2013-12,E01000295,A29,2,1,2.0
2013-12,E01000297,A29,1,1,1.0
2013-12,E01000298,A29,2,2,1.0
2013-12,E01000298,A81,2,2,1.0
2013-12,E01000300,A29,1,1,1.0
2013-12,E01000301,A32,1,1,1.0
2013-12,E01000302,A60,1,1,1.0
2013-12,E01000303,A8,1,1,1.0
2013-12,E01000303,A81,1,1,1.0
2013-12,E01000304,A81,2,1,2.0
2013-12,E01000305,A48,1,1,1.0
2013-12,E01000305,A57,3,1,3.0
2013-12,E01000305,A60,4,2,2.0
2013-12,E01000305,A81,1,1,1.0
2013-12,E01000306,A29,6,2,3.0
2013-12,E01000306,A33,3,1,3.0
2013-12,E01000306,A55,1,1,1.0
2013-12,E01000306,A57,7,1,7.0
2013-12,E01000306,A60,6,1,6.0
2013-12,E01000306,A81,2,2,1.0
2013-12,E01000306,A83,1,1,1.0
2013-12,E01000307,A2,1,1,1.0
2013-12,E01000307,A29,6,3,2.0
2013-12,E01000307,A33,1,1,1.0
2013-12,E01000307,A60,8,2,4.0
2013-12,E01000307,A81,3,2,1.5
2013-12,E01000307,A83,1,1,1.0
2013-12,E01000308,A2,1,1,1.0
2013-12,E01000308,A29,2,2,1.0
2013-12,E01000308,A83,1,1,1.0
2013-12,E01000309,A29,1,1,1.0
2013-12,E01000309,A33,1,1,1.0
2013-12,E01000309,A57,2,1,2.0
2013-12,E01000309,A60,1,1,1.0
2013-12,E01000309,A81,2,2,1.0
2013-12,E01000310,A29,1,1,1.0
2013-12,E01000310,A33,2,1,2.0
2013-12,E01000310,A60,1,1,1.0
2013-12,E01000310,A81,6,1,6.0
2013-12,E01000310,A83,1,1,1.0
2013-12,E01000311,A32,2,2,1.0
2013-12,E01000311,A57,1,1,1.0
2013-12,E01000311,A60,1,1,1.0
2013-12,E01000311,A8,1,1,1.0
2013-12,E01000313,A47,1,1,1.0
2013-12,E01000313,A57,1,1,1.0
2013-12,E01000313,A81,1,1,1.0
2013-12,E01000314,A2,1,1,1.0
2013-12,E01000314,A29,1,1,1.0
2013-12,E01000314,A32,1,1,1.0
2013-12,E01000314,A57,4,1,4.0
2013-12,E01000314,A60,1,1,1.0
2013-12,E01000314,A81,2,1,2.0
2013-12,E01000314,A83,3,1,3.0
2013-12,E01000316,A32,1,1,1.0
2013-12,E01000316,A57,1,1,1.0
2013-12,E01000317,A60,1,1,1.0
2013-12,E01000318,A29,1,1,1.0
2013-12,E01000318,A57,1,1,1.0
2013-12,E01000319,A29,1,1,1.0
2013-12,E01000319,A32,2,1,2.0
2013-12,E01000319,A57,1,1,1.0
2013-12,E01000320,A81,1,1,1.0
2013-12,E01000322,A2,1,1,1.0
2013-12,E01000323,A29,3,2,1.5
2013-12,E01000323,A83,1,1,1.0
2013-12,E01000324,A2,1,1,1.0
2013-12,E01000324,A29,1,1,1.0
2013-12,E01000324,A55,1,1,1.0
2013-12,E01000339,A71,1,1,1.0
