period,LSOA,SHEF_A_CODE,report_count,user_count,average
2016-7,95BB03S2,A73,1,1,1.0
2016-7,95BB07S1,A83,1,1,1.0
2016-7,95BB16S1,A60,1,1,1.0
2016-7,95BB18S1,A54,1,1,1.0
2016-7,95BB23S1,A56,1,1,1.0
2016-7,95FF17W1,A54,1,1,1.0
2016-7,95GG11S1,A54,1,1,1.0
2016-7,95GG11S1,A82,1,1,1.0
2016-7,95GG12S2,A57,1,1,1.0
2016-7,95GG12S3,A60,1,1,1.0
2016-7,95GG12S3,A73,2,2,1.0
2016-7,95GG15S3,A57,1,1,1.0
2016-7,95GG19S2,A81,1,1,1.0
2016-7,95GG34S3,A57,1,1,1.0
2016-7,95GG49S3,A54,1,1,1.0
2016-7,95II13W1,A81,1,1,1.0
2016-7,95MM12S1,A29,1,1,1.0
2016-7,95MM12S1,A73,1,1,1.0
2016-7,95QQ09W1,A81,1,1,1.0
2016-7,95SS21S2,A41,1,1,1.0
2016-7,95TT06W1,A60,1,1,1.0
2016-7,E01000008,A1,1,1,1.0
2016-7,E01000010,A57,1,1,1.0
2016-7,E01000010,A60,1,1,1.0
2016-7,E01000013,A1,1,1,1.0
2016-7,E01000020,A54,1,1,1.0
2016-7,E01000023,A1,1,1,1.0
2016-7,E01000037,A1,1,1,1.0
2016-7,E01000038,A56,2,1,2.0
2016-7,E01000038,A57,1,1,1.0
2016-7,E01000042,A29,1,1,1.0
2016-7,E01000054,A54,1,1,1.0
2016-7,E01000065,A29,1,1,1.0
2016-7,E01000065,A56,1,1,1.0
2016-7,E01000065,A57,1,1,1.0
2016-7,E01000068,A29,2,1,2.0
2016-7,E01000075,A29,1,1,1.0
2016-7,E01000076,A29,1,1,1.0
2016-7,E01000076,A56,1,1,1.0
2016-7,E01000079,A56,2,1,2.0
2016-7,E01000081,A24,1,1,1.0
2016-7,E01000091,A1,1,1,1.0
2016-7,E01000092,A60,1,1,1.0
2016-7,E01000094,A83,1,1,1.0
2016-7,E01000095,A41,1,1,1.0
2016-7,E01000095,A60,1,1,1.0
2016-7,E01000111,A1,1,1,1.0
2016-7,E01000115,A32,1,1,1.0
2016-7,E01000117,A29,1,1,1.0
2016-7,E01000127,A2,1,1,1.0
2016-7,E01000127,A29,1,1,1.0
2016-7,E01000128,A1,1,1,1.0
2016-7,E01000128,A2,1,1,1.0
2016-7,E01000128,A57,1,1,1.0
2016-7,E01000129,A32,1,1,1.0
2016-7,E01000130,A32,1,1,1.0
2016-7,E01000130,A55,1,1,1.0
2016-7,E01000132,A2,1,1,1.0
2016-7,E01000132,A29,4,1,4.0
2016-7,E01000132,A32,1,1,1.0
2016-7,E01000132,A55,1,1,1.0
2016-7,E01000141,A1,1,1,1.0
2016-7,E01000141,A2,2,2,1.0
2016-7,E01000141,A29,5,3,1.6666666666666667
2016-7,E01000142,A2,1,1,1.0
2016-7,E01000142,A29,2,2,1.0
2016-7,E01000146,A29,1,1,1.0
2016-7,E01000146,A60,1,1,1.0
2016-7,E01000146,A83,1,1,1.0
2016-7,E01000147,A32,1,1,1.0
2016-7,E01000150,A29,3,2,1.5
2016-7,E01000152,A28,1,1,1.0
2016-7,E01000155,A29,1,1,1.0
2016-7,E01000157,A60,1,1,1.0
2016-7,E01000158,A1,1,1,1.0
2016-7,E01000158,A81,1,1,1.0
2016-7,E01000159,A29,1,1,1.0
2016-7,E01000159,A81,1,1,1.0
2016-7,E01000161,A8,1,1,1.0
2016-7,E01000162,A29,1,1,1.0
2016-7,E01000162,A32,1,1,1.0
2016-7,E01000163,A1,1,1,1.0
2016-7,E01000164,A1,1,1,1.0
2016-7,E01000164,A60,1,1,1.0
2016-7,E01000165,A1,1,1,1.0
2016-7,E01000167,A57,1,1,1.0
2016-7,E01000170,A57,1,1,1.0
2016-7,E01000172,A32,1,1,1.0
2016-7,E01000173,A47,1,1,1.0
2016-7,E01000174,A47,1,1,1.0
2016-7,E01000174,A60,1,1,1.0
2016-7,E01000176,A29,1,1,1.0
2016-7,E01000177,A2,1,1,1.0
2016-7,E01000177,A29,1,1,1.0
2016-7,E01000178,A2,1,1,1.0
2016-7,E01000178,A32,1,1,1.0
2016-7,E01000180,A55,1,1,1.0
2016-7,E01000181,A29,1,1,1.0
2016-7,E01000184,A60,2,1,2.0
2016-7,E01000184,A83,1,1,1.0
2016-7,E01000188,A32,3,2,1.5
2016-7,E01000188,A55,1,1,1.0
2016-7,E01000188,A57,1,1,1.0
2016-7,E01000188,A60,1,1,1.0
2016-7,E01000188,A83,1,1,1.0
2016-7,E01000191,A57,1,1,1.0
2016-7,E01000192,A2,2,1,2.0
2016-7,E01000192,A29,3,2,1.5
2016-7,E01000192,A47,2,2,1.0
2016-7,E01000194,A55,1,1,1.0
2016-7,E01000194,A57,1,1,1.0
2016-7,E01000200,A1,1,1,1.0
2016-7,E01000200,A2,1,1,1.0
2016-7,E01000201,A2,1,1,1.0
2016-7,E01000201,A20,1,1,1.0
2016-7,E01000203,A1,3,1,3.0
2016-7,E01000203,A32,1,1,1.0
2016-7,E01000205,A57,1,1,1.0
2016-7,E01000208,A55,1,1,1.0
2016-7,E01000211,A2,1,1,1.0
2016-7,E01000211,A32,1,1,1.0
2016-7,E01000211,A57,1,1,1.0
2016-7,E01000217,A55,1,1,1.0
2016-7,E01000221,A1,1,1,1.0
2016-7,E01000222,A2,2,1,2.0
2016-7,E01000222,A29,1,1,1.0
2016-7,E01000222,A55,1,1,1.0
2016-7,E01000223,A2,2,2,1.0
2016-7,E01000223,A29,2,1,2.0
2016-7,E01000223,A57,1,1,1.0
2016-7,E01000224,A2,2,1,2.0
2016-7,E01000224,A20,1,1,1.0
2016-7,E01000224,A29,3,1,3.0
2016-7,E01000226,A29,1,1,1.0
2016-7,E01000226,A60,1,1,1.0
2016-7,E01000227,A32,2,1,2.0
2016-7,E01000227,A55,1,1,1.0
2016-7,E01000228,A60,1,1,1.0
2016-7,E01000230,A60,1,1,1.0
2016-7,E01000231,A29,3,1,3.0
2016-7,E01000231,A32,1,1,1.0
2016-7,E01000231,A55,1,1,1.0
2016-7,E01000231,A60,1,1,1.0
2016-7,E01000234,A29,1,1,1.0
2016-7,E01000235,A83,1,1,1.0
2016-7,E01000236,A32,1,1,1.0
2016-7,E01000237,A2,1,1,1.0
2016-7,E01000240,A32,1,1,1.0
2016-7,E01000245,A47,1,1,1.0
2016-7,E01000248,A32,2,2,1.0
2016-7,E01000248,A55,1,1,1.0
2016-7,E01000248,A60,1,1,1.0
2016-7,E01000249,A1,1,1,1.0
2016-7,E01000249,A57,1,1,1.0
2016-7,E01000250,A2,2,1,2.0
2016-7,E01000250,A32,1,1,1.0
2016-7,E01000250,A47,1,1,1.0
2016-7,E01000253,A55,2,2,1.0
2016-7,E01000253,A60,2,2,1.0
2016-7,E01000255,A32,1,1,1.0
2016-7,E01000255,A60,1,1,1.0
2016-7,E01000256,A32,1,1,1.0
2016-7,E01000256,A57,1,1,1.0
2016-7,E01000258,A29,1,1,1.0
2016-7,E01000258,A57,1,1,1.0
2016-7,E01000260,A32,2,1,2.0
2016-7,E01000261,A29,1,1,1.0
2016-7,E01000261,A60,1,1,1.0
2016-7,E01000262,A60,2,1,2.0
2016-7,E01000263,A29,1,1,1.0
2016-7,E01000266,A33,1,1,1.0
2016-7,E01000266,A57,1,1,1.0
2016-7,E01000275,A2,1,1,1.0
2016-7,E01000275,A29,1,1,1.0
2016-7,E01000276,A55,1,1,1.0
2016-7,E01000280,A1,1,1,1.0
2016-7,E01000280,A57,1,1,1.0
2016-7,E01000281,A60,1,1,1.0
2016-7,E01000282,A33,1,1,1.0
2016-7,E01000283,A1,1,1,1.0
2016-7,E01000283,A55,1,1,1.0
2016-7,E01000288,A72,1,1,1.0
2016-7,E01000290,A55,2,1,2.0
2016-7,E01000291,A57,1,1,1.0
2016-7,E01000292,A29,1,1,1.0
2016-7,E01000293,A1,1,1,1.0
2016-7,E01000293,A60,2,1,2.0
2016-7,E01000294,A29,2,1,2.0
2016-7,E01000297,A55,1,1,1.0
2016-7,E01000300,A83,1,1,1.0
2016-7,E01000301,A47,1,1,1.0
