period,LSOA,SHEF_A_CODE,report_count,user_count,average
2015-2,,A29,4,1,4.0
2015-2,,A33,1,1,1.0
2015-2,,A81,2,2,1.0
2015-2,95BB07S1,A81,1,1,1.0
2015-2,95BB07S2,A81,1,1,1.0
2015-2,95GG12S3,A29,1,1,1.0
2015-2,95GG33S3,A60,1,1,1.0
2015-2,95GG42S4,A60,1,1,1.0
2015-2,95II06S1,A81,1,1,1.0
2015-2,95II11W1,A81,1,1,1.0
2015-2,95PP21W1,A53,1,1,1.0
2015-2,95SS03S1,A60,1,1,1.0
2015-2,95SS11S1,A60,1,1,1.0
2015-2,95SS11S2,A60,1,1,1.0
2015-2,95SS15S2,A60,1,1,1.0
2015-2,95SS28W1,A81,1,1,1.0
2015-2,E01000006,A71,1,1,1.0
2015-2,E01000010,A71,2,1,2.0
2015-2,E01000050,A71,3,1,3.0
2015-2,E01000070,A71,1,1,1.0
2015-2,E01000072,A1,1,1,1.0
2015-2,E01000072,A6,1,1,1.0
2015-2,E01000115,A32,1,1,1.0
2015-2,E01000115,A60,3,1,3.0
2015-2,E01000116,A57,2,2,1.0
2015-2,E01000117,A2,1,1,1.0
2015-2,E01000117,A29,1,1,1.0
2015-2,E01000118,A57,1,1,1.0
2015-2,E01000119,A32,2,2,1.0
2015-2,E01000119,A60,4,4,1.0
2015-2,E01000119,A8,1,1,1.0
2015-2,E01000120,A60,2,2,1.0
2015-2,E01000121,A57,1,1,1.0
2015-2,E01000121,A81,1,1,1.0
2015-2,E01000122,A32,1,1,1.0
2015-2,E01000122,A60,2,1,2.0
2015-2,E01000123,A1,1,1,1.0
2015-2,E01000123,A2,1,1,1.0
2015-2,E01000124,A47,1,1,1.0
2015-2,E01000124,A60,1,1,1.0
2015-2,E01000125,A1,2,2,1.0
2015-2,E01000125,A29,1,1,1.0
2015-2,E01000125,A32,1,1,1.0
2015-2,E01000125,A60,1,1,1.0
2015-2,E01000125,A81,1,1,1.0
2015-2,E01000126,A20,1,1,1.0
2015-2,E01000126,A29,1,1,1.0
2015-2,E01000126,A33,1,1,1.0
2015-2,E01000127,A32,1,1,1.0
2015-2,E01000127,A60,1,1,1.0
2015-2,E01000128,A1,1,1,1.0
2015-2,E01000129,A29,1,1,1.0
2015-2,E01000129,A60,3,3,1.0
2015-2,E01000131,A1,1,1,1.0
2015-2,E01000131,A2,1,1,1.0
2015-2,E01000131,A29,2,2,1.0
2015-2,E01000131,A32,1,1,1.0
2015-2,E01000132,A2,1,1,1.0
2015-2,E01000132,A28,1,1,1.0
2015-2,E01000132,A29,1,1,1.0
2015-2,E01000132,A32,1,1,1.0
2015-2,E01000134,A1,2,2,1.0
2015-2,E01000134,A60,1,1,1.0
2015-2,E01000135,A20,1,1,1.0
2015-2,E01000135,A48,1,1,1.0
2015-2,E01000135,A60,1,1,1.0
2015-2,E01000135,A72,1,1,1.0
2015-2,E01000136,A57,1,1,1.0
2015-2,E01000136,A60,1,1,1.0
2015-2,E01000137,A29,1,1,1.0
2015-2,E01000137,A33,1,1,1.0
2015-2,E01000138,A32,1,1,1.0
2015-2,E01000138,A47,1,1,1.0
2015-2,E01000138,A60,3,2,1.5
2015-2,E01000138,A83,1,1,1.0
2015-2,E01000139,A57,1,1,1.0
2015-2,E01000140,A2,1,1,1.0
2015-2,E01000140,A20,1,1,1.0
2015-2,E01000140,A33,1,1,1.0
2015-2,E01000140,A47,1,1,1.0
2015-2,E01000140,A57,1,1,1.0
2015-2,E01000140,A81,2,1,2.0
2015-2,E01000141,A29,1,1,1.0
2015-2,E01000141,A60,3,3,1.0
2015-2,E01000141,A8,1,1,1.0
2015-2,E01000141,A81,2,2,1.0
2015-2,E01000142,A2,1,1,1.0
2015-2,E01000142,A29,2,2,1.0
2015-2,E01000142,A8,1,1,1.0
2015-2,E01000143,A29,1,1,1.0
2015-2,E01000143,A32,1,1,1.0
2015-2,E01000143,A60,1,1,1.0
2015-2,E01000144,A2,2,2,1.0
2015-2,E01000144,A29,2,2,1.0
2015-2,E01000144,A57,2,2,1.0
2015-2,E01000145,A1,1,1,1.0
2015-2,E01000145,A32,1,1,1.0
2015-2,E01000145,A57,1,1,1.0
2015-2,E01000145,A8,1,1,1.0
2015-2,E01000145,A81,1,1,1.0
2015-2,E01000146,A2,1,1,1.0
2015-2,E01000146,A20,1,1,1.0
2015-2,E01000146,A29,1,1,1.0
2015-2,E01000146,A32,1,1,1.0
2015-2,E01000146,A47,1,1,1.0
2015-2,E01000146,A83,1,1,1.0
2015-2,E01000147,A29,1,1,1.0
2015-2,E01000147,A57,1,1,1.0
2015-2,E01000148,A29,1,1,1.0
2015-2,E01000150,A29,3,3,1.0
2015-2,E01000150,A60,1,1,1.0
2015-2,E01000152,A32,1,1,1.0
2015-2,E01000152,A60,1,1,1.0
2015-2,E01000153,A1,1,1,1.0
2015-2,E01000153,A2,1,1,1.0
2015-2,E01000153,A29,2,1,2.0
2015-2,E01000153,A33,1,1,1.0
2015-2,E01000154,A60,1,1,1.0
2015-2,E01000155,A2,1,1,1.0
2015-2,E01000155,A32,1,1,1.0
2015-2,E01000155,A60,4,2,2.0
2015-2,E01000155,A81,1,1,1.0
2015-2,E01000156,A2,1,1,1.0
2015-2,E01000156,A57,1,1,1.0
2015-2,E01000156,A83,1,1,1.0
2015-2,E01000157,A29,1,1,1.0
2015-2,E01000158,A29,3,2,1.5
2015-2,E01000159,A29,1,1,1.0
2015-2,E01000159,A32,1,1,1.0
2015-2,E01000159,A60,2,2,1.0
2015-2,E01000160,A29,1,1,1.0
2015-2,E01000160,A32,1,1,1.0
2015-2,E01000160,A57,1,1,1.0
2015-2,E01000160,A60,1,1,1.0
2015-2,E01000161,A1,1,1,1.0
2015-2,E01000161,A29,1,1,1.0
2015-2,E01000162,A57,1,1,1.0
2015-2,E01000163,A81,1,1,1.0
2015-2,E01000164,A1,1,1,1.0
2015-2,E01000164,A2,1,1,1.0
2015-2,E01000164,A29,2,2,1.0
2015-2,E01000164,A33,1,1,1.0
2015-2,E01000164,A55,1,1,1.0
2015-2,E01000164,A83,1,1,1.0
2015-2,E01000165,A2,1,1,1.0
2015-2,E01000166,A29,1,1,1.0
2015-2,E01000166,A60,2,1,2.0
2015-2,E01000167,A33,1,1,1.0
2015-2,E01000168,A1,1,1,1.0
2015-2,E01000169,A57,1,1,1.0
2015-2,E01000169,A60,4,2,2.0
2015-2,E01000169,A81,2,2,1.0
2015-2,E01000170,A1,1,1,1.0
2015-2,E01000170,A81,1,1,1.0
2015-2,E01000171,A29,1,1,1.0
2015-2,E01000171,A32,2,2,1.0
2015-2,E01000171,A55,1,1,1.0
2015-2,E01000172,A2,1,1,1.0
2015-2,E01000172,A32,1,1,1.0
2015-2,E01000173,A60,2,2,1.0
2015-2,E01000174,A1,1,1,1.0
2015-2,E01000174,A2,1,1,1.0
2015-2,E01000174,A32,1,1,1.0
2015-2,E01000174,A55,2,2,1.0
2015-2,E01000174,A57,1,1,1.0
2015-2,E01000174,A60,1,1,1.0
2015-2,E01000174,A81,3,3,1.0
