lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01001050,A1,1,1,1.0
E01001244,A1,1,1,1.0
E01002693,A1,1,1,1.0
E01003173,A1,1,1,1.0
E01003235,A1,1,1,1.0
E01003257,A1,2,1,2.0
E01003471,A1,1,1,1.0
E01003998,A1,1,1,1.0
E01004537,A1,1,1,1.0
E01004787,A1,1,1,1.0
E01005045,A1,1,1,1.0
E01005757,A1,1,1,1.0
E01006171,A1,1,1,1.0
E01009502,A1,1,1,1.0
E01010862,A1,1,1,1.0
E01010871,A1,1,1,1.0
E01010951,A1,1,1,1.0
E01013397,A1,1,1,1.0
E01014451,A1,1,1,1.0
E01014510,A1,1,1,1.0
E01014828,A1,1,1,1.0
E01015450,A1,1,1,1.0
E01016459,A1,1,1,1.0
E01016993,A1,1,1,1.0
E01017093,A1,1,1,1.0
E01017474,A1,1,1,1.0
E01017570,A1,1,1,1.0
E01018574,A1,1,1,1.0
E01021293,A1,1,1,1.0
E01021331,A1,1,1,1.0
E01021622,A1,1,1,1.0
E01022094,A1,1,1,1.0
E01022540,A1,1,1,1.0
E01023783,A1,1,1,1.0
E01024111,A1,1,1,1.0
E01024768,A1,1,1,1.0
E01025225,A1,1,1,1.0
E01025700,A1,1,1,1.0
E01028550,A1,1,1,1.0
E01028579,A1,1,1,1.0
E01030640,A1,1,1,1.0
E01031085,A1,1,1,1.0
E01031308,A1,1,1,1.0
E01031426,A1,1,1,1.0
E01031521,A1,1,1,1.0
E01031582,A1,1,1,1.0
E01031832,A1,1,1,1.0
E01031936,A1,1,1,1.0
E01032134,A1,1,1,1.0
E01032705,A1,1,1,1.0
E01032797,A1,1,1,1.0
E01033401,A1,1,1,1.0
S01008728,A1,1,1,1.0
S01009526,A1,1,1,1.0
S01009833,A1,1,1,1.0
W01001118,A1,1,1,1.0
W01001313,A1,1,1,1.0
E01000172,A12,1,1,1.0
E01000173,A12,1,1,1.0
E01007872,A12,1,1,1.0
E01018289,A12,1,1,1.0
S01007975,A12,1,1,1.0
E01000433,A20,1,1,1.0
E01001697,A20,1,1,1.0
E01001928,A20,1,1,1.0
E01002797,A20,1,1,1.0
E01005382,A20,1,1,1.0
E01005494,A20,1,1,1.0
E01005824,A20,1,1,1.0
E01006050,A20,1,1,1.0
E01006572,A20,1,1,1.0
E01006573,A20,1,1,1.0
E01006667,A20,1,1,1.0
E01007374,A20,1,1,1.0
E01007451,A20,1,1,1.0
E01007464,A20,1,1,1.0
E01007909,A20,1,1,1.0
E01009552,A20,1,1,1.0
E01010871,A20,1,1,1.0
E01011560,A20,1,1,1.0
E01011737,A20,1,1,1.0
E01012427,A20,1,1,1.0
E01012618,A20,1,1,1.0
E01013515,A20,1,1,1.0
E01014651,A20,1,1,1.0
E01015038,A20,1,1,1.0
E01016115,A20,1,1,1.0
E01018369,A20,1,1,1.0
E01018796,A20,1,1,1.0
E01019895,A20,1,1,1.0
E01019897,A20,1,1,1.0
E01020174,A20,1,1,1.0
E01020550,A20,1,1,1.0
E01020705,A20,1,1,1.0
E01021000,A20,1,1,1.0
E01021556,A20,1,1,1.0
E01021958,A20,1,1,1.0
E01022929,A20,1,1,1.0
E01023942,A20,1,1,1.0
E01024024,A20,1,1,1.0
E01024703,A20,1,1,1.0
E01025078,A20,1,1,1.0
E01026131,A20,1,1,1.0
E01027023,A20,1,1,1.0
E01028464,A20,1,1,1.0
E01030618,A20,2,1,2.0
E01031353,A20,1,1,1.0
E01032969,A20,1,1,1.0
E01033245,A20,1,1,1.0
E01033666,A20,1,1,1.0
S01006714,A20,1,1,1.0
S01006852,A20,1,1,1.0
S01007478,A20,1,1,1.0
S01007722,A20,1,1,1.0
S01007996,A20,1,1,1.0
S01008602,A20,1,1,1.0
S01008649,A20,1,1,1.0
S01008808,A20,1,1,1.0
S01009070,A20,1,1,1.0
S01009425,A20,1,1,1.0
S01009894,A20,1,1,1.0
S01009943,A20,1,1,1.0
S01010143,A20,1,1,1.0
S01010324,A20,1,1,1.0
S01010864,A20,1,1,1.0
S01011162,A20,1,1,1.0
S01012803,A20,1,1,1.0
E01001715,A24,1,1,1.0
E01003133,A24,1,1,1.0
E01003818,A24,1,1,1.0
E01007337,A24,1,1,1.0
E01007856,A24,1,1,1.0
E01017124,A24,1,1,1.0
E01017922,A24,1,1,1.0
E01022365,A24,1,1,1.0
E01023939,A24,1,1,1.0
E01028545,A24,1,1,1.0
E01029401,A24,1,1,1.0
E01032130,A24,1,1,1.0
E01033058,A24,1,1,1.0
S01008074,A24,1,1,1.0
S01009113,A24,1,1,1.0
S01012199,A24,1,1,1.0
E01000002,A29,1,1,1.0
E01000003,A29,3,1,3.0
E01001245,A29,1,1,1.0
E01001252,A29,1,1,1.0
E01001323,A29,1,1,1.0
E01001861,A29,1,1,1.0
E01002028,A29,1,1,1.0
E01002042,A29,1,1,1.0
E01002566,A29,1,1,1.0
E01002704,A29,6,1,6.0
E01002711,A29,2,2,1.0
E01002735,A29,1,1,1.0
E01003393,A29,1,1,1.0
E01003423,A29,1,1,1.0
E01003656,A29,1,1,1.0
E01004375,A29,1,1,1.0
E01004399,A29,1,1,1.0
E01004592,A29,2,1,2.0
E01004600,A29,1,1,1.0
E01004734,A29,1,1,1.0
E01005286,A29,2,1,2.0
E01005552,A29,1,1,1.0
E01005611,A29,2,2,1.0
E01005868,A29,1,1,1.0
E01007322,A29,1,1,1.0
E01007349,A29,1,1,1.0
E01007350,A29,1,1,1.0
E01007351,A29,1,1,1.0
E01007800,A29,1,1,1.0
E01007818,A29,2,1,2.0
E01007819,A29,1,1,1.0
E01007820,A29,2,1,2.0
E01009215,A29,1,1,1.0
E01009948,A29,1,1,1.0
E01009973,A29,1,1,1.0
E01010953,A29,1,1,1.0
E01013930,A29,1,1,1.0
E01014016,A29,1,1,1.0
E01014630,A29,1,1,1.0
E01015572,A29,1,1,1.0
E01015612,A29,3,1,3.0
E01015627,A29,1,1,1.0
E01017475,A29,1,1,1.0
E01019113,A29,1,1,1.0
E01020193,A29,1,1,1.0
E01023741,A29,1,1,1.0
E01024800,A29,1,1,1.0
E01026400,A29,1,1,1.0
E01026622,A29,2,1,2.0
E01026625,A29,7,2,3.5
E01026626,A29,1,1,1.0
E01028744,A29,1,1,1.0
E01029052,A29,1,1,1.0
E01029905,A29,1,1,1.0
E01031470,A29,1,1,1.0
E01032059,A29,1,1,1.0
E01033744,A29,1,1,1.0
S01007433,A29,1,1,1.0
S01007444,A29,1,1,1.0
S01009183,A29,1,1,1.0
S01011059,A29,1,1,1.0
E01000060,A33,1,1,1.0
E01000298,A33,1,1,1.0
E01000882,A33,2,1,2.0
E01001966,A33,1,1,1.0
E01002151,A33,1,1,1.0
E01002576,A33,2,1,2.0
E01002704,A33,5,1,5.0
E01003951,A33,1,1,1.0
E01004375,A33,1,1,1.0
E01007349,A33,1,1,1.0
E01007445,A33,1,1,1.0
E01007821,A33,1,1,1.0
E01007911,A33,1,1,1.0
E01007973,A33,1,1,1.0
E01007992,A33,1,1,1.0
E01007993,A33,1,1,1.0
E01007994,A33,1,1,1.0
E01008093,A33,1,1,1.0
E01008967,A33,1,1,1.0
E01009189,A33,1,1,1.0
E01009951,A33,1,1,1.0
E01011147,A33,1,1,1.0
E01013544,A33,1,1,1.0
E01013810,A33,1,1,1.0
E01014243,A33,1,1,1.0
E01016851,A33,1,1,1.0
E01016952,A33,1,1,1.0
E01021343,A33,1,1,1.0
E01022158,A33,1,1,1.0
E01026665,A33,1,1,1.0
E01027132,A33,1,1,1.0
E01027738,A33,1,1,1.0
E01028026,A33,1,1,1.0
E01032224,A33,1,1,1.0
S01006738,A33,1,1,1.0
S01008640,A33,1,1,1.0
S01008802,A33,1,1,1.0
S01009995,A33,1,1,1.0
S01010343,A33,1,1,1.0
S01013461,A33,1,1,1.0
W01000095,A33,1,1,1.0
W01001427,A33,8,1,8.0
W01001885,A33,1,1,1.0
E01000002,A41,1,1,1.0
E01001323,A41,1,1,1.0
E01002684,A41,1,1,1.0
E01002954,A41,1,1,1.0
E01002974,A41,1,1,1.0
E01003133,A41,1,1,1.0
E01004528,A41,1,1,1.0
E01005101,A41,1,1,1.0
E01005345,A41,1,1,1.0
E01005648,A41,1,1,1.0
E01007349,A41,1,1,1.0
E01007502,A41,1,1,1.0
E01007819,A41,1,1,1.0
E01007910,A41,1,1,1.0
E01007991,A41,1,1,1.0
E01008262,A41,1,1,1.0
E01009425,A41,1,1,1.0
E01012139,A41,1,1,1.0
E01013057,A41,1,1,1.0
E01014767,A41,1,1,1.0
E01015257,A41,1,1,1.0
E01018273,A41,1,1,1.0
E01018287,A41,1,1,1.0
E01018394,A41,1,1,1.0
E01019350,A41,2,1,2.0
E01020159,A41,1,1,1.0
E01020199,A41,1,1,1.0
E01021040,A41,1,1,1.0
E01021309,A41,1,1,1.0
E01021781,A41,1,1,1.0
E01022123,A41,1,1,1.0
E01022130,A41,1,1,1.0
E01022853,A41,1,1,1.0
E01023450,A41,1,1,1.0
E01023918,A41,1,1,1.0
E01024072,A41,1,1,1.0
E01024162,A41,1,1,1.0
E01025203,A41,1,1,1.0
E01025563,A41,1,1,1.0
E01025674,A41,1,1,1.0
E01026737,A41,5,1,5.0
E01026769,A41,1,1,1.0
E01026883,A41,1,1,1.0
E01027136,A41,1,1,1.0
E01027738,A41,1,1,1.0
E01028885,A41,1,1,1.0
E01029880,A41,1,1,1.0
E01031765,A41,1,1,1.0
E01032013,A41,1,1,1.0
E01032033,A41,1,1,1.0
E01033032,A41,1,1,1.0
E01033213,A41,1,1,1.0
S01007317,A41,1,1,1.0
S01008804,A41,1,1,1.0
S01008836,A41,1,1,1.0
S01009054,A41,1,1,1.0
S01009097,A41,1,1,1.0
S01009200,A41,1,1,1.0
S01011058,A41,1,1,1.0
S01011255,A41,1,1,1.0
S01011380,A41,1,1,1.0
S01011416,A41,1,1,1.0
S01011708,A41,1,1,1.0
S01011747,A41,1,1,1.0
S01011873,A41,1,1,1.0
S01011877,A41,1,1,1.0
S01012018,A41,1,1,1.0
S01012073,A41,1,1,1.0
S01012553,A41,1,1,1.0
S01013086,A41,1,1,1.0
W01000656,A41,2,1,2.0
E01002988,A53,1,1,1.0
E01008339,A53,1,1,1.0
E01018006,A53,1,1,1.0
E01026722,A53,1,1,1.0
E01027738,A53,1,1,1.0
S01006587,A53,1,1,1.0
W01000656,A53,1,1,1.0
E01000690,A54,1,1,1.0
E01000753,A54,1,1,1.0
E01001999,A54,1,1,1.0
E01002006,A54,1,1,1.0
E01002083,A54,1,1,1.0
E01002704,A54,1,1,1.0
E01003131,A54,1,1,1.0
E01003393,A54,1,1,1.0
E01004072,A54,1,1,1.0
E01004123,A54,1,1,1.0
E01004180,A54,1,1,1.0
E01004188,A54,1,1,1.0
E01004350,A54,1,1,1.0
E01005284,A54,1,1,1.0
E01005611,A54,1,1,1.0
E01006343,A54,1,1,1.0
E01007339,A54,1,1,1.0
E01007368,A54,1,1,1.0
E01007572,A54,1,1,1.0
E01007910,A54,1,1,1.0
E01007912,A54,1,1,1.0
E01007994,A54,1,1,1.0
E01009138,A54,1,1,1.0
E01009189,A54,1,1,1.0
E01011079,A54,1,1,1.0
E01011107,A54,1,1,1.0
E01011310,A54,1,1,1.0
E01012258,A54,1,1,1.0
E01012538,A54,1,1,1.0
E01013930,A54,1,1,1.0
E01013944,A54,1,1,1.0
E01014055,A54,1,1,1.0
E01014636,A54,1,1,1.0
E01014986,A54,1,1,1.0
E01015011,A54,1,1,1.0
E01015262,A54,1,1,1.0
E01015645,A54,1,1,1.0
E01016406,A54,1,1,1.0
E01016423,A54,1,1,1.0
E01016850,A54,1,1,1.0
E01016997,A54,1,1,1.0
E01017158,A54,1,1,1.0
E01018965,A54,1,1,1.0
E01019511,A54,1,1,1.0
E01020199,A54,1,1,1.0
E01020539,A54,3,2,1.5
E01020562,A54,1,1,1.0
E01020706,A54,1,1,1.0
E01022116,A54,1,1,1.0
E01022126,A54,1,1,1.0
E01023149,A54,1,1,1.0
E01023282,A54,1,1,1.0
E01023678,A54,1,1,1.0
E01023738,A54,1,1,1.0
E01023918,A54,2,1,2.0
E01024162,A54,1,1,1.0
E01025630,A54,1,1,1.0
E01026130,A54,1,1,1.0
E01026490,A54,1,1,1.0
E01026646,A54,1,1,1.0
E01026742,A54,1,1,1.0
E01028580,A54,1,1,1.0
E01028600,A54,1,1,1.0
E01028885,A54,3,1,3.0
E01029082,A54,1,1,1.0
E01029440,A54,1,1,1.0
E01029920,A54,1,1,1.0
E01030375,A54,1,1,1.0
E01030462,A54,3,1,3.0
E01030853,A54,1,1,1.0
E01030960,A54,1,1,1.0
E01031075,A54,1,1,1.0
E01031519,A54,1,1,1.0
E01032174,A54,1,1,1.0
E01032196,A54,1,1,1.0
E01032238,A54,1,1,1.0
E01032912,A54,1,1,1.0
E01033002,A54,1,1,1.0
S01006529,A54,1,1,1.0
S01006619,A54,1,1,1.0
S01007727,A54,1,1,1.0
S01008212,A54,1,1,1.0
S01008929,A54,1,1,1.0
S01008992,A54,1,1,1.0
S01009142,A54,1,1,1.0
S01009255,A54,1,1,1.0
S01009288,A54,1,1,1.0
S01009597,A54,1,1,1.0
S01009819,A54,2,1,2.0
S01009849,A54,1,1,1.0
S01009943,A54,1,1,1.0
S01009999,A54,2,1,2.0
S01010004,A54,1,1,1.0
S01010279,A54,1,1,1.0
S01010324,A54,1,1,1.0
S01010343,A54,1,1,1.0
S01010671,A54,1,1,1.0
S01010679,A54,1,1,1.0
S01011018,A54,1,1,1.0
S01011058,A54,1,1,1.0
S01011613,A54,1,1,1.0
S01011624,A54,1,1,1.0
S01011746,A54,1,1,1.0
S01012044,A54,1,1,1.0
S01012122,A54,1,1,1.0
S01012926,A54,1,1,1.0
W01000408,A54,1,1,1.0
W01001862,A54,1,1,1.0
E01002005,A56,1,1,1.0
E01002951,A56,1,1,1.0
E01007571,A56,1,1,1.0
E01007909,A56,2,1,2.0
E01007973,A56,1,1,1.0
E01008036,A56,1,1,1.0
E01011499,A56,1,1,1.0
E01013657,A56,1,1,1.0
E01014047,A56,1,1,1.0
E01015236,A56,1,1,1.0
E01016960,A56,2,1,2.0
E01017125,A56,1,1,1.0
E01019053,A56,1,1,1.0
E01020280,A56,1,1,1.0
E01021310,A56,1,1,1.0
E01021681,A56,1,1,1.0
E01022395,A56,1,1,1.0
E01023784,A56,1,1,1.0
E01024162,A56,1,1,1.0
E01024906,A56,1,1,1.0
E01026678,A56,1,1,1.0
E01026683,A56,1,1,1.0
E01028157,A56,1,1,1.0
E01030313,A56,2,1,2.0
E01033666,A56,1,1,1.0
S01006700,A56,1,1,1.0
S01008458,A56,1,1,1.0
S01009099,A56,1,1,1.0
S01009489,A56,1,1,1.0
S01013154,A56,1,1,1.0
E01000009,A57,1,1,1.0
E01001252,A57,1,1,1.0
E01001321,A57,1,1,1.0
E01002704,A57,2,1,2.0
E01003133,A57,1,1,1.0
E01003927,A57,1,1,1.0
E01004033,A57,1,1,1.0
E01004560,A57,1,1,1.0
E01004643,A57,1,1,1.0
E01006095,A57,1,1,1.0
E01006104,A57,1,1,1.0
E01006345,A57,1,1,1.0
E01007621,A57,1,1,1.0
E01007697,A57,1,1,1.0
E01007702,A57,1,1,1.0
E01007780,A57,1,1,1.0
E01007822,A57,2,1,2.0
E01007973,A57,1,1,1.0
E01009189,A57,1,1,1.0
E01011507,A57,1,1,1.0
E01013149,A57,1,1,1.0
E01014043,A57,1,1,1.0
E01014137,A57,1,1,1.0
E01014138,A57,1,1,1.0
E01014152,A57,2,1,2.0
E01014157,A57,1,1,1.0
E01014160,A57,2,1,2.0
E01014165,A57,1,1,1.0
E01014188,A57,1,1,1.0
E01014191,A57,2,1,2.0
E01015187,A57,1,1,1.0
E01015669,A57,1,1,1.0
E01017475,A57,1,1,1.0
E01017796,A57,1,1,1.0
E01017799,A57,1,1,1.0
E01017953,A57,1,1,1.0
E01017977,A57,1,1,1.0
E01017983,A57,1,1,1.0
E01018134,A57,1,1,1.0
E01018344,A57,1,1,1.0
E01021003,A57,1,1,1.0
E01021560,A57,1,1,1.0
E01021571,A57,1,1,1.0
E01021577,A57,1,1,1.0
E01021781,A57,2,1,2.0
E01022155,A57,1,1,1.0
E01022365,A57,1,1,1.0
E01023918,A57,1,1,1.0
E01024091,A57,1,1,1.0
E01025545,A57,1,1,1.0
E01027738,A57,2,1,2.0
E01028696,A57,1,1,1.0
E01030375,A57,1,1,1.0
E01030532,A57,1,1,1.0
E01031678,A57,1,1,1.0
E01032739,A57,1,1,1.0
E01032797,A57,1,1,1.0
E01033278,A57,1,1,1.0
S01008259,A57,1,1,1.0
S01008332,A57,1,1,1.0
S01008792,A57,1,1,1.0
S01008940,A57,1,1,1.0
S01009243,A57,1,1,1.0
S01009495,A57,2,1,2.0
S01009809,A57,1,1,1.0
S01010189,A57,1,1,1.0
S01010411,A57,1,1,1.0
S01010421,A57,1,1,1.0
S01011259,A57,1,1,1.0
S01012027,A57,1,1,1.0
S01012441,A57,1,1,1.0
S01012471,A57,1,1,1.0
S01012967,A57,1,1,1.0
S01013017,A57,1,1,1.0
S01013086,A57,1,1,1.0
S01013240,A57,1,1,1.0
W01001367,A57,1,1,1.0
W01001613,A57,1,1,1.0
E01000066,A60,1,1,1.0
E01000503,A60,1,1,1.0
E01000855,A60,1,1,1.0
E01000918,A60,1,1,1.0
E01002692,A60,1,1,1.0
E01002704,A60,1,1,1.0
E01002707,A60,1,1,1.0
E01003463,A60,1,1,1.0
E01003738,A60,1,1,1.0
E01003830,A60,1,1,1.0
E01003846,A60,1,1,1.0
E01003847,A60,1,1,1.0
E01004560,A60,1,1,1.0
E01005651,A60,1,1,1.0
E01005674,A60,1,1,1.0
E01007099,A60,1,1,1.0
E01007424,A60,1,1,1.0
E01008159,A60,1,1,1.0
E01009562,A60,1,1,1.0
E01011507,A60,1,1,1.0
E01011692,A60,1,1,1.0
E01011825,A60,1,1,1.0
E01012344,A60,1,1,1.0
E01014048,A60,1,1,1.0
E01014832,A60,1,1,1.0
E01015630,A60,1,1,1.0
E01015667,A60,1,1,1.0
E01016276,A60,1,1,1.0
E01016563,A60,1,1,1.0
E01016673,A60,1,1,1.0
E01017370,A60,1,1,1.0
E01017973,A60,1,1,1.0
E01017976,A60,1,1,1.0
E01017983,A60,1,1,1.0
E01018223,A60,1,1,1.0
E01018233,A60,1,1,1.0
E01018234,A60,1,1,1.0
E01018235,A60,1,1,1.0
E01018272,A60,1,1,1.0
E01018572,A60,1,1,1.0
E01018601,A60,2,1,2.0
E01018665,A60,1,1,1.0
E01019351,A60,1,1,1.0
E01020539,A60,1,1,1.0
E01020704,A60,1,1,1.0
E01021714,A60,1,1,1.0
E01021733,A60,1,1,1.0
E01021858,A60,1,1,1.0
E01022227,A60,2,1,2.0
E01022355,A60,2,1,2.0
E01022366,A60,1,1,1.0
E01022434,A60,1,1,1.0
E01022596,A60,1,1,1.0
E01023393,A60,1,1,1.0
E01023435,A60,1,1,1.0
E01023506,A60,1,1,1.0
E01023513,A60,1,1,1.0
E01023514,A60,1,1,1.0
