period,LSOA,SHEF_A_CODE,report_count,user_count,average
2014-1,95AA11S2,A41,1,1,1.0
2014-1,95AA15S2,A57,1,1,1.0
2014-1,95BB21S2,A81,1,1,1.0
2014-1,95DD09W1,A60,1,1,1.0
2014-1,95JJ20S1,A41,1,1,1.0
2014-1,95LL16S2,A81,2,2,1.0
2014-1,E01000007,A80,1,1,1.0
2014-1,E01000010,A71,1,1,1.0
2014-1,E01000037,A71,1,1,1.0
2014-1,E01000040,A80,1,1,1.0
2014-1,E01000041,A71,1,1,1.0
2014-1,E01000044,A81,1,1,1.0
2014-1,E01000050,A6,1,1,1.0
2014-1,E01000050,A81,1,1,1.0
2014-1,E01000101,A15,1,1,1.0
2014-1,E01000115,A57,1,1,1.0
2014-1,E01000115,A60,2,2,1.0
2014-1,E01000116,A60,1,1,1.0
2014-1,E01000116,A81,4,4,1.0
2014-1,E01000117,A29,1,1,1.0
2014-1,E01000117,A32,2,2,1.0
2014-1,E01000118,A32,1,1,1.0
2014-1,E01000118,A57,1,1,1.0
2014-1,E01000119,A32,1,1,1.0
2014-1,E01000121,A81,1,1,1.0
2014-1,E01000122,A55,1,1,1.0
2014-1,E01000123,A20,1,1,1.0
2014-1,E01000123,A32,1,1,1.0
2014-1,E01000123,A60,1,1,1.0
2014-1,E01000123,A72,1,1,1.0
2014-1,E01000124,A2,1,1,1.0
2014-1,E01000124,A57,1,1,1.0
2014-1,E01000125,A29,2,2,1.0
2014-1,E01000125,A33,1,1,1.0
2014-1,E01000125,A57,1,1,1.0
2014-1,E01000125,A60,3,3,1.0
2014-1,E01000126,A8,1,1,1.0
2014-1,E01000127,A29,1,1,1.0
2014-1,E01000127,A33,1,1,1.0
2014-1,E01000127,A55,1,1,1.0
2014-1,E01000128,A2,1,1,1.0
2014-1,E01000128,A29,1,1,1.0
2014-1,E01000128,A32,2,2,1.0
2014-1,E01000129,A32,1,1,1.0
2014-1,E01000129,A33,3,1,3.0
2014-1,E01000129,A47,1,1,1.0
2014-1,E01000129,A60,5,3,1.6666666666666667
2014-1,E01000131,A29,1,1,1.0
2014-1,E01000131,A32,1,1,1.0
2014-1,E01000131,A57,2,2,1.0
2014-1,E01000132,A57,1,1,1.0
2014-1,E01000133,A29,2,2,1.0
2014-1,E01000133,A57,1,1,1.0
2014-1,E01000134,A29,3,3,1.0
2014-1,E01000135,A29,1,1,1.0
2014-1,E01000135,A32,1,1,1.0
2014-1,E01000136,A2,1,1,1.0
2014-1,E01000136,A32,1,1,1.0
2014-1,E01000136,A33,2,1,2.0
2014-1,E01000137,A33,1,1,1.0
2014-1,E01000137,A48,1,1,1.0
