period,LSOA,SHEF_A_CODE,report_count,user_count,average
2015-7,,A54,1,1,1.0
2015-7,,A60,1,1,1.0
2015-7,95BB05S1,A54,1,1,1.0
2015-7,95BB15S1,A41,1,1,1.0
2015-7,95BB15S1,A54,1,1,1.0
2015-7,95BB18S2,A57,1,1,1.0
2015-7,95BB18S2,A81,1,1,1.0
2015-7,95GG20S1,A57,1,1,1.0
2015-7,95WW06S1,A81,1,1,1.0
2015-7,95XX06S1,A57,1,1,1.0
2015-7,95XX19W1,A57,1,1,1.0
2015-7,E01000003,A73,1,1,1.0
2015-7,E01000010,A29,1,1,1.0
2015-7,E01000010,A60,1,1,1.0
2015-7,E01000030,A60,1,1,1.0
2015-7,E01000038,A56,10,1,10.0
2015-7,E01000050,A60,1,1,1.0
2015-7,E01000065,A60,1,1,1.0
2015-7,E01000092,A60,2,1,2.0
2015-7,E01000094,A41,1,1,1.0
2015-7,E01000095,A41,1,1,1.0
2015-7,E01000095,A60,2,1,2.0
2015-7,E01000095,A73,1,1,1.0
2015-7,E01000095,A79,2,1,2.0
2015-7,E01000095,A83,1,1,1.0
2015-7,E01000110,A41,1,1,1.0
2015-7,E01000115,A60,1,1,1.0
2015-7,E01000116,A29,2,2,1.0
2015-7,E01000117,A55,1,1,1.0
2015-7,E01000117,A57,1,1,1.0
2015-7,E01000117,A60,1,1,1.0
2015-7,E01000117,A81,1,1,1.0
2015-7,E01000120,A57,1,1,1.0
2015-7,E01000121,A32,1,1,1.0
2015-7,E01000122,A81,1,1,1.0
2015-7,E01000123,A32,1,1,1.0
2015-7,E01000124,A47,1,1,1.0
2015-7,E01000126,A29,3,2,1.5
2015-7,E01000127,A1,1,1,1.0
2015-7,E01000128,A32,1,1,1.0
2015-7,E01000129,A47,1,1,1.0
2015-7,E01000130,A29,1,1,1.0
2015-7,E01000130,A55,2,2,1.0
2015-7,E01000132,A1,1,1,1.0
2015-7,E01000132,A29,3,1,3.0
2015-7,E01000132,A47,1,1,1.0
2015-7,E01000132,A55,1,1,1.0
2015-7,E01000132,A57,2,2,1.0
2015-7,E01000133,A29,2,1,2.0
2015-7,E01000138,A57,1,1,1.0
2015-7,E01000139,A29,1,1,1.0
2015-7,E01000141,A2,1,1,1.0
2015-7,E01000141,A29,3,2,1.5
2015-7,E01000141,A81,1,1,1.0
2015-7,E01000142,A2,3,2,1.5
2015-7,E01000142,A32,2,1,2.0
2015-7,E01000142,A57,1,1,1.0
2015-7,E01000142,A72,1,1,1.0
2015-7,E01000144,A29,2,1,2.0
2015-7,E01000144,A47,1,1,1.0
