period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-6,,B15,1,1,1.0
2017-6,95GG05S3,B14,1,1,1.0
2017-6,95GG10S2,B1,1,1,1.0
2017-6,95GG50S1,B26,1,1,1.0
2017-6,95GG50S2,B1,1,1,1.0
2017-6,95GG50S3,B26,1,1,1.0
2017-6,95HH12W1,B28,1,1,1.0
2017-6,95HH13W1,B28,1,1,1.0
2017-6,95HH14W1,B28,1,1,1.0
2017-6,95LL22W1,B1,1,1,1.0
2017-6,95NN11S1,B19,1,1,1.0
2017-6,95QQ02W1,B28,1,1,1.0
2017-6,95QQ07W1,B28,1,1,1.0
2017-6,95WW19S3,B26,1,1,1.0
2017-6,E01000002,B19,2,1,2.0
2017-6,E01000005,B14,2,1,2.0
2017-6,E01000005,B19,1,1,1.0
2017-6,E01000008,B1,1,1,1.0
2017-6,E01000029,B26,2,1,2.0
2017-6,E01000034,B26,1,1,1.0
2017-6,E01000076,B19,1,1,1.0
2017-6,E01000082,B26,1,1,1.0
2017-6,E01000092,B19,2,1,2.0
2017-6,E01000092,B24,1,1,1.0
2017-6,E01000092,B26,1,1,1.0
2017-6,E01000099,B25,1,1,1.0
2017-6,E01000112,B24,1,1,1.0
2017-6,E01000112,B25,1,1,1.0
2017-6,E01000116,B13,1,1,1.0
2017-6,E01000118,B13,1,1,1.0
2017-6,E01000125,B26,2,2,1.0
2017-6,E01000126,B26,4,1,4.0
2017-6,E01000127,B26,1,1,1.0
2017-6,E01000127,B7,1,1,1.0
2017-6,E01000128,B28,1,1,1.0
2017-6,E01000129,B13,1,1,1.0
2017-6,E01000129,B24,1,1,1.0
2017-6,E01000129,B25,1,1,1.0
2017-6,E01000132,B1,1,1,1.0
2017-6,E01000132,B13,2,2,1.0
2017-6,E01000132,B26,6,2,3.0
2017-6,E01000134,B1,1,1,1.0
2017-6,E01000134,B26,1,1,1.0
2017-6,E01000135,B17,1,1,1.0
2017-6,E01000141,B26,2,2,1.0
