lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000098,B1,2,1,2.0
E01000127,B1,1,1,1.0
E01000128,B1,3,2,1.5
E01000144,B1,1,1,1.0
E01000157,B1,2,1,2.0
E01000164,B1,3,2,1.5
E01000169,B1,2,2,1.0
E01000171,B1,1,1,1.0
E01000227,B1,1,1,1.0
E01000233,B1,1,1,1.0
E01000256,B1,1,1,1.0
E01000258,B1,1,1,1.0
E01000260,B1,1,1,1.0
E01000286,B1,1,1,1.0
E01000422,B1,1,1,1.0
E01000425,B1,1,1,1.0
E01000431,B1,1,1,1.0
E01000473,B1,1,1,1.0
E01000583,B1,1,1,1.0
E01000646,B1,1,1,1.0
E01000649,B1,1,1,1.0
E01000656,B1,1,1,1.0
E01000667,B1,1,1,1.0
E01000668,B1,2,2,1.0
E01000673,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000687,B1,1,1,1.0
E01000693,B1,1,1,1.0
E01000694,B1,1,1,1.0
E01000696,B1,1,1,1.0
E01000701,B1,1,1,1.0
E01000704,B1,1,1,1.0
E01000705,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000724,B1,1,1,1.0
E01000727,B1,1,1,1.0
E01000739,B1,1,1,1.0
E01000740,B1,1,1,1.0
E01000741,B1,1,1,1.0
E01000744,B1,3,3,1.0
E01000751,B1,1,1,1.0
E01000752,B1,1,1,1.0
E01000763,B1,2,1,2.0
E01000765,B1,2,1,2.0
E01000770,B1,1,1,1.0
E01000775,B1,2,2,1.0
E01000781,B1,1,1,1.0
E01000790,B1,1,1,1.0
E01000798,B1,1,1,1.0
E01000818,B1,2,2,1.0
E01001010,B1,1,1,1.0
E01001045,B1,1,1,1.0
E01001053,B1,1,1,1.0
E01001075,B1,1,1,1.0
E01001111,B1,1,1,1.0
E01001117,B1,1,1,1.0
E01001135,B1,1,1,1.0
E01001158,B1,1,1,1.0
E01001243,B1,1,1,1.0
E01001390,B1,1,1,1.0
E01001392,B1,1,1,1.0
E01001427,B1,2,1,2.0
E01001484,B1,1,1,1.0
E01001509,B1,1,1,1.0
E01001532,B1,1,1,1.0
