period,LSOA,SHEF_B,report_count,user_count,average
2017-4,95AA04W1,Highways Enquiries,1,1,1.0
2017-4,95AA09W1,Other,1,1,1.0
2017-4,95BB13S1,Highways Enquiries,1,1,1.0
2017-4,95II11W1,Street Lights,1,1,1.0
2017-4,95LL21W1,Road Surface Defects,1,1,1.0
2017-4,95MM12S1,Rubbish,1,1,1.0
2017-4,95MM18S2,Rubbish,1,1,1.0
2017-4,95NN09S2,Road Surface Defects,1,1,1.0
2017-4,95NN15W1,Highways Enquiries,1,1,1.0
2017-4,95OO16W1,Pavement /Footway Defects,1,1,1.0
2017-4,95SS23S2,Highways Enquiries,1,1,1.0
2017-4,95VV05S2,Highways Enquiries,1,1,1.0
2017-4,95VV11S2,Abandoned Vehicles,1,1,1.0
2017-4,95VV20W1,Street Lights,1,1,1.0
2017-4,95WW19S3,Street Lights,1,1,1.0
2017-4,95WW22S1,Abandoned Vehicles,1,1,1.0
2017-4,95WW22S2,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-4,95XX09S1,Street Lights,1,1,1.0
2017-4,95XX18W1,Rubbish,1,1,1.0
2017-4,95YY20W1,Road Surface Defects,1,1,1.0
2017-4,95YY20W1,Rubbish,1,1,1.0
2017-4,E01000001,Road Safety,1,1,1.0
2017-4,E01000001,Rubbish,1,1,1.0
2017-4,E01000002,Highways Enquiries,1,1,1.0
2017-4,E01000042,Rubbish,1,1,1.0
2017-4,E01000072,Highways Enquiries,1,1,1.0
2017-4,E01000072,Pavement /Footway Defects,1,1,1.0
2017-4,E01000075,Pavement /Footway Defects,1,1,1.0
2017-4,E01000075,Road Surface Defects,1,1,1.0
2017-4,E01000075,Rubbish,2,1,2.0
2017-4,E01000078,Road Surface Defects,1,1,1.0
2017-4,E01000080,Abandoned Vehicles,1,1,1.0
2017-4,E01000092,Road Surface Defects,1,1,1.0
2017-4,E01000092,Rubbish,1,1,1.0
2017-4,E01000097,Abandoned Vehicles,1,1,1.0
2017-4,E01000100,Street Lights,1,1,1.0
2017-4,E01000116,Abandoned Vehicles,1,1,1.0
2017-4,E01000117,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-4,E01000117,Rubbish,5,3,1.6666666666666667
2017-4,E01000122,Abandoned Vehicles,1,1,1.0
2017-4,E01000125,Pavement /Footway Defects,1,1,1.0
2017-4,E01000126,Rubbish,2,1,2.0
2017-4,E01000127,Drainage,1,1,1.0
2017-4,E01000127,Highways Enquiries,2,1,2.0
2017-4,E01000127,Rubbish,1,1,1.0
2017-4,E01000128,Rubbish,1,1,1.0
2017-4,E01000130,Road Safety,1,1,1.0
2017-4,E01000131,Rubbish,1,1,1.0
2017-4,E01000132,Abandoned Vehicles,3,2,1.5
2017-4,E01000132,Highways Enquiries,2,2,1.0
2017-4,E01000133,Abandoned Vehicles,2,2,1.0
2017-4,E01000134,Abandoned Vehicles,2,1,2.0
2017-4,E01000134,Pavement /Footway Defects,1,1,1.0
2017-4,E01000137,Rubbish,1,1,1.0
2017-4,E01000139,Rubbish,1,1,1.0
2017-4,E01000140,Rubbish,2,2,1.0
2017-4,E01000146,Street Lights,1,1,1.0
2017-4,E01000147,Rubbish,2,2,1.0
2017-4,E01000148,Drainage,1,1,1.0
2017-4,E01000150,Abandoned Vehicles,1,1,1.0
2017-4,E01000150,Rubbish,6,1,6.0
2017-4,E01000153,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-4,E01000155,Rubbish,1,1,1.0
2017-4,E01000158,Rubbish,3,3,1.0
2017-4,E01000160,Road Surface Defects,1,1,1.0
2017-4,E01000160,Rubbish,6,6,1.0
2017-4,E01000162,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-4,E01000162,Pavement /Footway Defects,2,1,2.0
2017-4,E01000162,Road Surface Defects,1,1,1.0
2017-4,E01000164,Abandoned Vehicles,2,1,2.0
2017-4,E01000165,Rubbish,1,1,1.0
2017-4,E01000168,Rubbish,1,1,1.0
2017-4,E01000171,Dog Fouling,1,1,1.0
2017-4,E01000173,Pavement /Footway Defects,1,1,1.0
2017-4,E01000174,Bin Replacement,1,1,1.0
2017-4,E01000174,Dog Fouling,2,1,2.0
2017-4,E01000174,Highways Enquiries,1,1,1.0
2017-4,E01000174,Rubbish,3,3,1.0
2017-4,E01000175,Road Surface Defects,1,1,1.0
2017-4,E01000181,Rubbish,1,1,1.0
2017-4,E01000182,Overgrown/Fallen Veg/Trees,1,1,1.0
2017-4,E01000190,Rubbish,1,1,1.0
2017-4,E01000191,Rubbish,1,1,1.0
2017-4,E01000195,Abandoned Vehicles,1,1,1.0
2017-4,E01000195,Rubbish,1,1,1.0
2017-4,E01000196,Pavement /Footway Defects,1,1,1.0
2017-4,E01000196,Road Surface Defects,1,1,1.0
