period,LSOA,SHEF_B,report_count,user_count,average
2011-6,E01000012,Road Surface Defects,1,1,1.0
2011-6,E01000012,Rubbish,1,1,1.0
2011-6,E01000021,Road Safety,1,1,1.0
2011-6,E01000023,Road Surface Defects,1,1,1.0
2011-6,E01000041,Road Surface Defects,1,1,1.0
2011-6,E01000082,Road Surface Defects,2,1,2.0
2011-6,E01000093,Other,1,1,1.0
2011-6,E01000100,Road Surface Defects,1,1,1.0
2011-6,E01000118,Dog Fouling,1,1,1.0
2011-6,E01000119,Abandoned Vehicles,1,1,1.0
2011-6,E01000129,Rubbish,1,1,1.0
2011-6,E01000130,Rubbish,1,1,1.0
2011-6,E01000141,Incivilities,1,1,1.0
2011-6,E01000141,Parking,2,2,1.0
2011-6,E01000160,Rubbish,1,1,1.0
2011-6,E01000161,Rubbish,1,1,1.0
2011-6,E01000173,Rubbish,1,1,1.0
2011-6,E01000184,Parking,1,1,1.0
2011-6,E01000193,Other,1,1,1.0
2011-6,E01000197,Dangerous Building/Structure,1,1,1.0
2011-6,E01000203,Road Surface Defects,1,1,1.0
2011-6,E01000222,Road Surface Defects,1,1,1.0
2011-6,E01000225,Street Lights,1,1,1.0
2011-6,E01000238,Rubbish,1,1,1.0
2011-6,E01000241,Rubbish,1,1,1.0
2011-6,E01000253,Highways Enquiries,1,1,1.0
2011-6,E01000256,Road Surface Defects,1,1,1.0
2011-6,E01000261,Parking,1,1,1.0
2011-6,E01000261,Road Surface Defects,1,1,1.0
2011-6,E01000263,Road Surface Defects,1,1,1.0
2011-6,E01000264,Other,1,1,1.0
2011-6,E01000264,Road Surface Defects,1,1,1.0
2011-6,E01000278,Rubbish,1,1,1.0
2011-6,E01000283,Pavement /Footway Defects,1,1,1.0
2011-6,E01000283,Road Surface Defects,1,1,1.0
2011-6,E01000286,Road Surface Defects,1,1,1.0
2011-6,E01000288,Road Safety,1,1,1.0
2011-6,E01000290,Road Safety,1,1,1.0
2011-6,E01000301,Pavement /Footway Defects,1,1,1.0
2011-6,E01000311,Parking,1,1,1.0
2011-6,E01000314,Rubbish,1,1,1.0
2011-6,E01000360,Highways Enquiries,1,1,1.0
2011-6,E01000376,Other,1,1,1.0
2011-6,E01000403,Parking,1,1,1.0
2011-6,E01000408,Street Lights,1,1,1.0
2011-6,E01000417,Rubbish,1,1,1.0
2011-6,E01000472,Street Lights,2,1,2.0
2011-6,E01000478,Abandoned Vehicles,1,1,1.0
2011-6,E01000510,Highways Enquiries,1,1,1.0
2011-6,E01000512,Rubbish,1,1,1.0
2011-6,E01000516,Rubbish,1,1,1.0
2011-6,E01000530,Rubbish,1,1,1.0
2011-6,E01000532,Incivilities,2,1,2.0
2011-6,E01000546,Road Surface Defects,1,1,1.0
2011-6,E01000549,Road Surface Defects,1,1,1.0
2011-6,E01000549,Rubbish,1,1,1.0
2011-6,E01000553,Parking,1,1,1.0
2011-6,E01000580,Rubbish,1,1,1.0
2011-6,E01000585,Rubbish,1,1,1.0
2011-6,E01000600,Road Surface Defects,2,2,1.0
2011-6,E01000656,Road Surface Defects,1,1,1.0
2011-6,E01000659,Road Surface Defects,1,1,1.0
2011-6,E01000680,Abandoned Vehicles,1,1,1.0
2011-6,E01000680,Road Surface Defects,1,1,1.0
2011-6,E01000680,Rubbish,1,1,1.0
2011-6,E01000681,Parking,1,1,1.0
2011-6,E01000683,Rubbish,1,1,1.0
2011-6,E01000708,Rubbish,1,1,1.0
2011-6,E01000711,Street Furniture,1,1,1.0
2011-6,E01000715,Road Safety,1,1,1.0
2011-6,E01000719,Rubbish,1,1,1.0
2011-6,E01000728,Other,1,1,1.0
2011-6,E01000739,Rubbish,1,1,1.0
2011-6,E01000741,Rubbish,1,1,1.0
2011-6,E01000745,Rubbish,1,1,1.0
2011-6,E01000746,Rubbish,3,2,1.5
2011-6,E01000750,Pavement /Footway Defects,1,1,1.0
2011-6,E01000751,Drainage,1,1,1.0
2011-6,E01000763,Street Lights,1,1,1.0
2011-6,E01000769,Abandoned Vehicles,1,1,1.0
2011-6,E01000812,Rubbish,1,1,1.0
2011-6,E01000850,Abandoned Vehicles,2,1,2.0
2011-6,E01000861,Road Surface Defects,1,1,1.0
2011-6,E01000867,Road Safety,1,1,1.0
2011-6,E01000895,Pavement /Footway Defects,1,1,1.0
2011-6,E01000919,Road Surface Defects,1,1,1.0
2011-6,E01000938,Rubbish,1,1,1.0
2011-6,E01000960,Other,1,1,1.0
2011-6,E01000968,Rubbish,1,1,1.0
2011-6,E01000995,Incivilities,1,1,1.0
2011-6,E01001012,Rubbish,1,1,1.0
2011-6,E01001015,Street Lights,1,1,1.0
2011-6,E01001018,Road Safety,1,1,1.0
2011-6,E01001019,Road Safety,1,1,1.0
2011-6,E01001020,Road Surface Defects,2,1,2.0
2011-6,E01001020,Rubbish,1,1,1.0
2011-6,E01001032,Overgrown/Fallen Veg/Trees,1,1,1.0
2011-6,E01001032,Road Surface Defects,1,1,1.0
2011-6,E01001035,Pavement /Footway Defects,1,1,1.0
