period,LSOA,SHEF_B,report_count,user_count,average
2013-11,95AA15S1,Incivilities,1,1,1.0
2013-11,95AA15S1,Rubbish,1,1,1.0
2013-11,95BB01S1,Road Safety,1,1,1.0
2013-11,95BB01S2,Road Safety,1,1,1.0
2013-11,95CC06S1,Pavement /Footway Defects,1,1,1.0
2013-11,95CC06S2,Pavement /Footway Defects,1,1,1.0
2013-11,95GG12S1,Incivilities,1,1,1.0
2013-11,95GG16S3,Street Lights,1,1,1.0
2013-11,95II11W1,Street Lights,1,1,1.0
2013-11,95PP04W1,Highways Enquiries,2,1,2.0
2013-11,95PP20W1,Street Furniture,1,1,1.0
2013-11,E01000007,Street Lights,1,1,1.0
2013-11,E01000029,Rubbish,1,1,1.0
2013-11,E01000073,Road Surface Defects,1,1,1.0
2013-11,E01000126,Highways Enquiries,1,1,1.0
2013-11,E01000127,Rubbish,1,1,1.0
2013-11,E01000134,Rubbish,1,1,1.0
2013-11,E01000135,Rubbish,1,1,1.0
2013-11,E01000137,Street Lights,1,1,1.0
2013-11,E01000139,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-11,E01000141,Incivilities,5,1,5.0
2013-11,E01000146,Road Surface Defects,1,1,1.0
2013-11,E01000148,Highways Enquiries,1,1,1.0
2013-11,E01000148,Road Surface Defects,1,1,1.0
2013-11,E01000150,Incivilities,1,1,1.0
2013-11,E01000151,Highways Enquiries,1,1,1.0
2013-11,E01000153,Street Lights,1,1,1.0
2013-11,E01000158,Pavement /Footway Defects,2,1,2.0
2013-11,E01000158,Rubbish,1,1,1.0
2013-11,E01000160,Highways Enquiries,1,1,1.0
2013-11,E01000174,Rubbish,1,1,1.0
2013-11,E01000175,Pavement /Footway Defects,1,1,1.0
2013-11,E01000177,Rubbish,1,1,1.0
2013-11,E01000182,Rubbish,1,1,1.0
2013-11,E01000185,Street Lights,1,1,1.0
2013-11,E01000188,Road Surface Defects,1,1,1.0
2013-11,E01000190,Rubbish,1,1,1.0
2013-11,E01000191,Drainage,1,1,1.0
2013-11,E01000196,Road Surface Defects,1,1,1.0
2013-11,E01000197,Highways Enquiries,2,2,1.0
2013-11,E01000197,Incivilities,2,1,2.0
2013-11,E01000197,Rubbish,1,1,1.0
2013-11,E01000201,Incivilities,1,1,1.0
2013-11,E01000201,Rubbish,1,1,1.0
2013-11,E01000203,Drainage,1,1,1.0
2013-11,E01000208,Street Lights,1,1,1.0
2013-11,E01000210,Pavement /Footway Defects,1,1,1.0
2013-11,E01000221,Rubbish,8,1,8.0
2013-11,E01000225,Drainage,1,1,1.0
2013-11,E01000226,Road Surface Defects,2,1,2.0
2013-11,E01000232,Road Surface Defects,1,1,1.0
2013-11,E01000237,Incivilities,1,1,1.0
2013-11,E01000237,Road Surface Defects,1,1,1.0
2013-11,E01000237,Street Lights,1,1,1.0
2013-11,E01000239,Street Lights,2,1,2.0
2013-11,E01000241,Road Surface Defects,1,1,1.0
2013-11,E01000247,Pavement /Footway Defects,1,1,1.0
2013-11,E01000248,Road Surface Defects,1,1,1.0
2013-11,E01000251,Street Lights,1,1,1.0
2013-11,E01000252,Rubbish,1,1,1.0
2013-11,E01000255,Pavement /Footway Defects,1,1,1.0
2013-11,E01000258,Highways Enquiries,1,1,1.0
2013-11,E01000259,Highways Enquiries,1,1,1.0
2013-11,E01000259,Rubbish,1,1,1.0
2013-11,E01000260,Incivilities,1,1,1.0
