period,LSOA,SHEF_B,report_count,user_count,average
2013-7,95BB12S2,Road Surface Defects,1,1,1.0
2013-7,E01000012,Abandoned Vehicles,1,1,1.0
2013-7,E01000030,Rubbish,1,1,1.0
2013-7,E01000035,Rubbish,1,1,1.0
2013-7,E01000072,Rubbish,1,1,1.0
2013-7,E01000112,Incivilities,1,1,1.0
2013-7,E01000119,Road Surface Defects,1,1,1.0
2013-7,E01000126,Rubbish,2,2,1.0
2013-7,E01000127,Street Lights,1,1,1.0
2013-7,E01000128,Rubbish,1,1,1.0
2013-7,E01000130,Street Lights,1,1,1.0
2013-7,E01000131,Rubbish,1,1,1.0
2013-7,E01000135,Rubbish,1,1,1.0
2013-7,E01000141,Rubbish,1,1,1.0
2013-7,E01000148,Rubbish,3,2,1.5
2013-7,E01000153,Rubbish,2,1,2.0
2013-7,E01000155,Rubbish,4,1,4.0
2013-7,E01000159,Grounds Maintenance,1,1,1.0
2013-7,E01000159,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-7,E01000171,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000171,Road Safety,1,1,1.0
2013-7,E01000173,Drainage,1,1,1.0
2013-7,E01000173,Highways Enquiries,1,1,1.0
2013-7,E01000175,Highways Enquiries,2,1,2.0
2013-7,E01000175,Road Safety,1,1,1.0
2013-7,E01000175,Rubbish,1,1,1.0
2013-7,E01000178,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000180,Highways Enquiries,1,1,1.0
2013-7,E01000180,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000194,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000196,Rubbish,1,1,1.0
2013-7,E01000197,Rubbish,1,1,1.0
2013-7,E01000203,Drainage,1,1,1.0
2013-7,E01000206,Highways Enquiries,1,1,1.0
2013-7,E01000210,Rubbish,1,1,1.0
2013-7,E01000213,Road Surface Defects,1,1,1.0
2013-7,E01000223,Highways Enquiries,1,1,1.0
2013-7,E01000227,Pavement /Footway Defects,1,1,1.0
2013-7,E01000231,Highways Enquiries,1,1,1.0
2013-7,E01000236,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000238,Grounds Maintenance,1,1,1.0
2013-7,E01000245,Street Lights,1,1,1.0
2013-7,E01000248,Overgrown/Fallen Veg/Trees,2,1,2.0
2013-7,E01000248,Rubbish,1,1,1.0
2013-7,E01000257,Drainage,1,1,1.0
2013-7,E01000264,Pavement /Footway Defects,2,1,2.0
2013-7,E01000270,Road Safety,1,1,1.0
2013-7,E01000276,Gritting,1,1,1.0
2013-7,E01000276,Pavement /Footway Defects,1,1,1.0
2013-7,E01000282,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000284,Rubbish,1,1,1.0
2013-7,E01000290,Overgrown/Fallen Veg/Trees,2,2,1.0
2013-7,E01000292,Highways Enquiries,1,1,1.0
2013-7,E01000293,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000293,Road Surface Defects,1,1,1.0
2013-7,E01000298,Incivilities,1,1,1.0
2013-7,E01000299,Rubbish,1,1,1.0
2013-7,E01000302,Highways Enquiries,1,1,1.0
2013-7,E01000303,Highways Enquiries,1,1,1.0
2013-7,E01000306,Rubbish,1,1,1.0
2013-7,E01000319,Incivilities,1,1,1.0
2013-7,E01000322,Rubbish,1,1,1.0
2013-7,E01000323,Incivilities,1,1,1.0
2013-7,E01000323,Rubbish,3,1,3.0
2013-7,E01000333,Road Surface Defects,1,1,1.0
2013-7,E01000337,Road Safety,1,1,1.0
2013-7,E01000339,Environmental Health,1,1,1.0
2013-7,E01000346,Road Surface Defects,1,1,1.0
2013-7,E01000365,Road Surface Defects,1,1,1.0
2013-7,E01000428,Road Safety,1,1,1.0
2013-7,E01000441,Rubbish,1,1,1.0
2013-7,E01000472,Rubbish,1,1,1.0
2013-7,E01000474,Road Surface Defects,1,1,1.0
2013-7,E01000474,Rubbish,1,1,1.0
2013-7,E01000511,Rubbish,2,2,1.0
2013-7,E01000512,Drainage,1,1,1.0
2013-7,E01000512,Road Surface Defects,1,1,1.0
2013-7,E01000515,Road Surface Defects,1,1,1.0
2013-7,E01000521,Rubbish,1,1,1.0
2013-7,E01000546,Road Surface Defects,1,1,1.0
2013-7,E01000553,Incivilities,1,1,1.0
2013-7,E01000553,Road Surface Defects,2,2,1.0
2013-7,E01000553,Rubbish,1,1,1.0
2013-7,E01000554,Rubbish,1,1,1.0
2013-7,E01000585,Rubbish,1,1,1.0
2013-7,E01000588,Road Surface Defects,1,1,1.0
2013-7,E01000589,Road Surface Defects,1,1,1.0
2013-7,E01000592,Road Safety,1,1,1.0
2013-7,E01000627,Drainage,1,1,1.0
2013-7,E01000645,Road Surface Defects,1,1,1.0
2013-7,E01000648,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000650,Rubbish,1,1,1.0
2013-7,E01000652,Road Surface Defects,1,1,1.0
2013-7,E01000653,Drainage,1,1,1.0
2013-7,E01000654,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000656,Road Surface Defects,1,1,1.0
2013-7,E01000656,Rubbish,1,1,1.0
2013-7,E01000661,Road Safety,1,1,1.0
2013-7,E01000661,Street Lights,1,1,1.0
2013-7,E01000663,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000663,Rubbish,2,1,2.0
2013-7,E01000663,Street Lights,1,1,1.0
2013-7,E01000664,Street Lights,1,1,1.0
2013-7,E01000665,Street Lights,1,1,1.0
2013-7,E01000669,Street Lights,1,1,1.0
2013-7,E01000670,Road Surface Defects,1,1,1.0
2013-7,E01000673,Pavement /Footway Defects,1,1,1.0
2013-7,E01000673,Rubbish,1,1,1.0
2013-7,E01000674,Abandoned Vehicles,1,1,1.0
2013-7,E01000674,Overgrown/Fallen Veg/Trees,3,1,3.0
2013-7,E01000674,Rubbish,1,1,1.0
2013-7,E01000675,Drainage,2,1,2.0
2013-7,E01000676,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000676,Rubbish,4,2,2.0
2013-7,E01000677,Rubbish,2,1,2.0
2013-7,E01000678,Right of Way,1,1,1.0
2013-7,E01000678,Road Surface Defects,1,1,1.0
2013-7,E01000683,Rubbish,2,1,2.0
2013-7,E01000685,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000685,Rubbish,1,1,1.0
2013-7,E01000686,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000688,Incivilities,1,1,1.0
2013-7,E01000688,Street Lights,1,1,1.0
2013-7,E01000689,Overgrown/Fallen Veg/Trees,1,1,1.0
2013-7,E01000693,Incivilities,1,1,1.0
2013-7,E01000693,Road Safety,1,1,1.0
2013-7,E01000693,Street Lights,2,1,2.0
2013-7,E01000694,Overgrown/Fallen Veg/Trees,1,1,1.0
