period,LSOA,SHEF_B_CODE,report_count,user_count,average
2010-3,E01000010,B16,1,1,1.0
2010-3,E01000044,B25,1,1,1.0
2010-3,E01000115,B16,2,2,1.0
2010-3,E01000117,B25,1,1,1.0
2010-3,E01000117,B26,1,1,1.0
2010-3,E01000125,B25,1,1,1.0
2010-3,E01000126,B16,1,1,1.0
2010-3,E01000127,B25,1,1,1.0
2010-3,E01000129,B25,1,1,1.0
2010-3,E01000131,B15,1,1,1.0
2010-3,E01000132,B19,1,1,1.0
2010-3,E01000135,B25,1,1,1.0
2010-3,E01000136,B19,1,1,1.0
2010-3,E01000150,B25,1,1,1.0
2010-3,E01000151,B18,1,1,1.0
2010-3,E01000155,B25,3,2,1.5
2010-3,E01000156,B25,1,1,1.0
2010-3,E01000157,B25,2,2,1.0
2010-3,E01000159,B25,1,1,1.0
2010-3,E01000160,B25,1,1,1.0
2010-3,E01000170,B13,1,1,1.0
2010-3,E01000170,B28,1,1,1.0
2010-3,E01000171,B25,2,2,1.0
2010-3,E01000173,B25,2,2,1.0
2010-3,E01000174,B15,1,1,1.0
2010-3,E01000174,B26,1,1,1.0
2010-3,E01000181,B25,2,2,1.0
2010-3,E01000182,B16,1,1,1.0
2010-3,E01000182,B25,1,1,1.0
2010-3,E01000188,B25,1,1,1.0
2010-3,E01000192,B25,1,1,1.0
2010-3,E01000203,B25,2,1,2.0
2010-3,E01000205,B19,1,1,1.0
2010-3,E01000207,B25,1,1,1.0
2010-3,E01000215,B17,1,1,1.0
2010-3,E01000219,B25,1,1,1.0
2010-3,E01000219,B26,1,1,1.0
2010-3,E01000221,B13,1,1,1.0
2010-3,E01000221,B25,2,1,2.0
2010-3,E01000231,B25,1,1,1.0
2010-3,E01000233,B25,2,2,1.0
2010-3,E01000235,B25,2,1,2.0
2010-3,E01000236,B25,1,1,1.0
2010-3,E01000237,B26,1,1,1.0
2010-3,E01000238,B16,1,1,1.0
2010-3,E01000240,B24,1,1,1.0
2010-3,E01000243,B25,1,1,1.0
2010-3,E01000246,B1,1,1,1.0
2010-3,E01000246,B25,1,1,1.0
2010-3,E01000248,B25,1,1,1.0
2010-3,E01000249,B25,2,2,1.0
2010-3,E01000250,B16,1,1,1.0
2010-3,E01000250,B25,1,1,1.0
2010-3,E01000250,B26,1,1,1.0
2010-3,E01000251,B13,1,1,1.0
2010-3,E01000253,B25,2,2,1.0
2010-3,E01000257,B6,2,1,2.0
2010-3,E01000258,B25,1,1,1.0
2010-3,E01000259,B25,1,1,1.0
2010-3,E01000260,B24,1,1,1.0
2010-3,E01000260,B25,1,1,1.0
2010-3,E01000267,B16,1,1,1.0
2010-3,E01000269,B17,1,1,1.0
2010-3,E01000270,B19,1,1,1.0
2010-3,E01000276,B16,1,1,1.0
2010-3,E01000279,B25,1,1,1.0
2010-3,E01000283,B25,1,1,1.0
2010-3,E01000284,B18,1,1,1.0
2010-3,E01000296,B13,1,1,1.0
2010-3,E01000296,B25,2,2,1.0
2010-3,E01000302,B25,2,2,1.0
2010-3,E01000303,B25,1,1,1.0
2010-3,E01000306,B25,2,1,2.0
2010-3,E01000306,B6,1,1,1.0
2010-3,E01000307,B25,2,2,1.0
2010-3,E01000307,B6,1,1,1.0
2010-3,E01000314,B25,1,1,1.0
2010-3,E01000318,B25,1,1,1.0
2010-3,E01000319,B19,1,1,1.0
2010-3,E01000330,B25,1,1,1.0
2010-3,E01000330,B28,1,1,1.0
2010-3,E01000337,B26,1,1,1.0
2010-3,E01000337,B6,1,1,1.0
2010-3,E01000348,B25,1,1,1.0
2010-3,E01000364,B25,1,1,1.0
2010-3,E01000368,B6,1,1,1.0
2010-3,E01000371,B25,1,1,1.0
2010-3,E01000412,B26,1,1,1.0
2010-3,E01000414,B1,1,1,1.0
2010-3,E01000417,B26,1,1,1.0
2010-3,E01000423,B25,1,1,1.0
2010-3,E01000432,B18,1,1,1.0
2010-3,E01000432,B25,1,1,1.0
2010-3,E01000463,B1,1,1,1.0
2010-3,E01000480,B19,1,1,1.0
2010-3,E01000509,B19,1,1,1.0
2010-3,E01000510,B19,1,1,1.0
2010-3,E01000511,B28,1,1,1.0
2010-3,E01000530,B6,2,1,2.0
2010-3,E01000531,B6,11,1,11.0
2010-3,E01000532,B24,1,1,1.0
2010-3,E01000547,B26,1,1,1.0
2010-3,E01000553,B26,1,1,1.0
2010-3,E01000564,B25,1,1,1.0
2010-3,E01000566,B25,1,1,1.0
2010-3,E01000595,B25,1,1,1.0
2010-3,E01000603,B25,1,1,1.0
2010-3,E01000613,B25,1,1,1.0
2010-3,E01000643,B13,1,1,1.0
2010-3,E01000643,B25,1,1,1.0
2010-3,E01000643,B26,1,1,1.0
2010-3,E01000668,B19,3,1,3.0
2010-3,E01000669,B19,2,1,2.0
2010-3,E01000675,B26,1,1,1.0
2010-3,E01000678,B16,1,1,1.0
2010-3,E01000728,B26,1,1,1.0
2010-3,E01000741,B16,1,1,1.0
2010-3,E01000751,B17,1,1,1.0
2010-3,E01000778,B26,1,1,1.0
2010-3,E01000783,B25,1,1,1.0
2010-3,E01000809,B13,1,1,1.0
2010-3,E01000840,B25,1,1,1.0
2010-3,E01000845,B16,1,1,1.0
2010-3,E01000850,B25,1,1,1.0
2010-3,E01000850,B7,1,1,1.0
2010-3,E01000855,B24,1,1,1.0
2010-3,E01000873,B16,1,1,1.0
2010-3,E01000875,B26,1,1,1.0
2010-3,E01000884,B28,1,1,1.0
2010-3,E01000885,B19,1,1,1.0
2010-3,E01000911,B28,1,1,1.0
2010-3,E01000914,B7,1,1,1.0
2010-3,E01000916,B7,1,1,1.0
2010-3,E01000919,B7,1,1,1.0
2010-3,E01000938,B25,1,1,1.0
2010-3,E01000956,B16,1,1,1.0
2010-3,E01000956,B25,1,1,1.0
2010-3,E01000957,B25,1,1,1.0
2010-3,E01000971,B28,1,1,1.0
2010-3,E01000994,B14,1,1,1.0
2010-3,E01000996,B14,1,1,1.0
2010-3,E01000998,B17,1,1,1.0
2010-3,E01001007,B25,1,1,1.0
2010-3,E01001015,B24,1,1,1.0
2010-3,E01001017,B25,1,1,1.0
2010-3,E01001022,B25,1,1,1.0
2010-3,E01001027,B25,1,1,1.0
2010-3,E01001034,B25,1,1,1.0
2010-3,E01001045,B25,1,1,1.0
2010-3,E01001055,B25,1,1,1.0
2010-3,E01001073,B25,1,1,1.0
2010-3,E01001084,B25,2,1,2.0
2010-3,E01001085,B26,2,1,2.0
2010-3,E01001086,B14,4,1,4.0
2010-3,E01001086,B26,6,2,3.0
2010-3,E01001087,B14,1,1,1.0
2010-3,E01001087,B26,4,1,4.0
2010-3,E01001089,B14,1,1,1.0
2010-3,E01001089,B26,1,1,1.0
2010-3,E01001090,B14,4,1,4.0
2010-3,E01001090,B26,1,1,1.0
2010-3,E01001091,B14,1,1,1.0
2010-3,E01001091,B26,3,1,3.0
2010-3,E01001092,B25,1,1,1.0
2010-3,E01001106,B25,1,1,1.0
2010-3,E01001108,B25,1,1,1.0
2010-3,E01001109,B6,1,1,1.0
2010-3,E01001115,B26,1,1,1.0
2010-3,E01001116,B28,1,1,1.0
2010-3,E01001121,B25,1,1,1.0
2010-3,E01001143,B1,1,1,1.0
2010-3,E01001150,B14,1,1,1.0
2010-3,E01001153,B26,2,1,2.0
2010-3,E01001190,B26,1,1,1.0
2010-3,E01001199,B25,1,1,1.0
2010-3,E01001202,B25,2,1,2.0
2010-3,E01001215,B13,1,1,1.0
2010-3,E01001221,B25,1,1,1.0
2010-3,E01001221,B26,1,1,1.0
2010-3,E01001235,B25,1,1,1.0
2010-3,E01001238,B25,2,1,2.0
2010-3,E01001244,B25,1,1,1.0
2010-3,E01001249,B16,1,1,1.0
2010-3,E01001252,B16,1,1,1.0
2010-3,E01001285,B26,1,1,1.0
2010-3,E01001301,B25,1,1,1.0
2010-3,E01001303,B25,1,1,1.0
2010-3,E01001311,B25,1,1,1.0
2010-3,E01001322,B25,1,1,1.0
2010-3,E01001326,B25,1,1,1.0
2010-3,E01001327,B25,1,1,1.0
2010-3,E01001332,B25,1,1,1.0
2010-3,E01001351,B25,1,1,1.0
2010-3,E01001369,B25,1,1,1.0
2010-3,E01001381,B16,1,1,1.0
2010-3,E01001381,B26,1,1,1.0
2010-3,E01001405,B28,1,1,1.0
2010-3,E01001407,B25,1,1,1.0
2010-3,E01001412,B25,3,3,1.0
2010-3,E01001417,B13,1,1,1.0
2010-3,E01001437,B26,1,1,1.0
2010-3,E01001447,B16,1,1,1.0
2010-3,E01001447,B28,1,1,1.0
2010-3,E01001450,B13,1,1,1.0
2010-3,E01001454,B25,1,1,1.0
2010-3,E01001574,B25,1,1,1.0
2010-3,E01001581,B26,1,1,1.0
2010-3,E01001592,B25,1,1,1.0
2010-3,E01001617,B25,1,1,1.0
2010-3,E01001648,B18,1,1,1.0
2010-3,E01001648,B19,1,1,1.0
2010-3,E01001648,B25,1,1,1.0
2010-3,E01001658,B26,1,1,1.0
2010-3,E01001662,B26,1,1,1.0
2010-3,E01001667,B19,1,1,1.0
2010-3,E01001667,B24,1,1,1.0
2010-3,E01001667,B25,1,1,1.0
2010-3,E01001667,B26,2,1,2.0
2010-3,E01001681,B25,1,1,1.0
2010-3,E01001686,B13,1,1,1.0
2010-3,E01001709,B19,1,1,1.0
2010-3,E01001709,B26,1,1,1.0
2010-3,E01001718,B25,2,2,1.0
2010-3,E01001724,B13,1,1,1.0
2010-3,E01001747,B6,1,1,1.0
2010-3,E01001760,B14,1,1,1.0
2010-3,E01001763,B24,1,1,1.0
2010-3,E01001779,B6,1,1,1.0
2010-3,E01001780,B28,1,1,1.0
2010-3,E01001798,B26,2,1,2.0
2010-3,E01001802,B26,1,1,1.0
2010-3,E01001824,B13,2,1,2.0
2010-3,E01001824,B25,4,1,4.0
2010-3,E01001841,B13,1,1,1.0
2010-3,E01001841,B28,1,1,1.0
2010-3,E01001854,B26,1,1,1.0
2010-3,E01001861,B25,1,1,1.0
2010-3,E01001869,B13,1,1,1.0
2010-3,E01001894,B26,1,1,1.0
2010-3,E01001897,B6,1,1,1.0
2010-3,E01001903,B25,1,1,1.0
2010-3,E01001906,B19,1,1,1.0
2010-3,E01001906,B6,1,1,1.0
2010-3,E01001907,B25,1,1,1.0
2010-3,E01001922,B15,1,1,1.0
2010-3,E01001923,B16,1,1,1.0
2010-3,E01001935,B26,1,1,1.0
2010-3,E01001946,B24,1,1,1.0
2010-3,E01001948,B19,1,1,1.0
2010-3,E01001951,B19,3,1,3.0
2010-3,E01001956,B25,1,1,1.0
2010-3,E01001963,B25,1,1,1.0
2010-3,E01001988,B26,1,1,1.0
2010-3,E01001990,B14,1,1,1.0
2010-3,E01001995,B25,1,1,1.0
2010-3,E01001995,B28,1,1,1.0
2010-3,E01001998,B26,2,1,2.0
2010-3,E01001999,B19,1,1,1.0
2010-3,E01002000,B25,1,1,1.0
2010-3,E01002015,B16,1,1,1.0
2010-3,E01002047,B25,1,1,1.0
2010-3,E01002053,B26,1,1,1.0
2010-3,E01002060,B25,1,1,1.0
2010-3,E01002062,B14,1,1,1.0
2010-3,E01002064,B16,1,1,1.0
2010-3,E01002065,B14,1,1,1.0
2010-3,E01002065,B25,1,1,1.0
2010-3,E01002065,B26,1,1,1.0
2010-3,E01002084,B25,1,1,1.0
2010-3,E01002112,B26,1,1,1.0
2010-3,E01002127,B13,1,1,1.0
2010-3,E01002129,B25,1,1,1.0
2010-3,E01002132,B19,1,1,1.0
2010-3,E01002132,B25,1,1,1.0
2010-3,E01002132,B28,1,1,1.0
2010-3,E01002133,B25,1,1,1.0
2010-3,E01002137,B25,2,1,2.0
2010-3,E01002138,B1,1,1,1.0
2010-3,E01002151,B25,1,1,1.0
2010-3,E01002164,B25,1,1,1.0
2010-3,E01002166,B25,1,1,1.0
2010-3,E01002167,B25,1,1,1.0
2010-3,E01002186,B25,1,1,1.0
2010-3,E01002195,B25,1,1,1.0
2010-3,E01002214,B26,1,1,1.0
2010-3,E01002232,B14,1,1,1.0
2010-3,E01002242,B28,1,1,1.0
2010-3,E01002248,B16,1,1,1.0
2010-3,E01002254,B25,1,1,1.0
2010-3,E01002268,B17,1,1,1.0
2010-3,E01002304,B25,1,1,1.0
2010-3,E01002367,B25,1,1,1.0
2010-3,E01002385,B25,1,1,1.0
2010-3,E01002405,B14,1,1,1.0
2010-3,E01002412,B13,1,1,1.0
2010-3,E01002417,B13,1,1,1.0
2010-3,E01002440,B25,1,1,1.0
2010-3,E01002452,B24,1,1,1.0
2010-3,E01002481,B25,1,1,1.0
2010-3,E01002486,B16,1,1,1.0
2010-3,E01002492,B27,1,1,1.0
2010-3,E01002504,B14,1,1,1.0
2010-3,E01002504,B16,1,1,1.0
2010-3,E01002507,B16,1,1,1.0
2010-3,E01002515,B19,1,1,1.0
2010-3,E01002521,B19,1,1,1.0
2010-3,E01002525,B24,1,1,1.0
2010-3,E01002550,B25,1,1,1.0
2010-3,E01002610,B25,1,1,1.0
2010-3,E01002619,B28,1,1,1.0
2010-3,E01002634,B28,1,1,1.0
2010-3,E01002637,B26,1,1,1.0
2010-3,E01002647,B1,1,1,1.0
2010-3,E01002647,B26,1,1,1.0
2010-3,E01002649,B16,1,1,1.0
2010-3,E01002655,B25,1,1,1.0
2010-3,E01002664,B25,1,1,1.0
2010-3,E01002669,B25,1,1,1.0
2010-3,E01002677,B25,2,1,2.0
2010-3,E01002678,B16,1,1,1.0
2010-3,E01002678,B25,1,1,1.0
2010-3,E01002679,B13,1,1,1.0
2010-3,E01002679,B18,2,1,2.0
2010-3,E01002679,B26,1,1,1.0
2010-3,E01002679,B28,1,1,1.0
2010-3,E01002687,B26,1,1,1.0
2010-3,E01002692,B25,1,1,1.0
2010-3,E01002694,B25,1,1,1.0
2010-3,E01002706,B13,1,1,1.0
2010-3,E01002706,B15,1,1,1.0
2010-3,E01002709,B26,1,1,1.0
2010-3,E01002722,B25,1,1,1.0
2010-3,E01002722,B6,1,1,1.0
2010-3,E01002724,B25,1,1,1.0
2010-3,E01002731,B26,1,1,1.0
2010-3,E01002741,B25,1,1,1.0
2010-3,E01002745,B13,1,1,1.0
2010-3,E01002756,B25,1,1,1.0
2010-3,E01002757,B25,1,1,1.0
2010-3,E01002764,B25,1,1,1.0
2010-3,E01002772,B25,1,1,1.0
2010-3,E01002774,B25,2,1,2.0
2010-3,E01002778,B1,1,1,1.0
2010-3,E01002802,B26,1,1,1.0
2010-3,E01002805,B26,1,1,1.0
2010-3,E01002806,B25,1,1,1.0
2010-3,E01002811,B16,2,2,1.0
2010-3,E01002820,B25,1,1,1.0
2010-3,E01002835,B28,1,1,1.0
2010-3,E01002866,B16,1,1,1.0
2010-3,E01002902,B25,1,1,1.0
2010-3,E01002924,B25,1,1,1.0
2010-3,E01002951,B13,1,1,1.0
2010-3,E01002963,B19,1,1,1.0
2010-3,E01002967,B13,1,1,1.0
2010-3,E01002967,B25,2,1,2.0
2010-3,E01002968,B26,1,1,1.0
2010-3,E01002977,B25,1,1,1.0
2010-3,E01002988,B26,1,1,1.0
2010-3,E01002992,B13,1,1,1.0
2010-3,E01002992,B25,1,1,1.0
2010-3,E01003013,B25,1,1,1.0
2010-3,E01003020,B25,1,1,1.0
2010-3,E01003024,B19,1,1,1.0
2010-3,E01003030,B13,2,2,1.0
2010-3,E01003034,B26,1,1,1.0
2010-3,E01003035,B16,1,1,1.0
2010-3,E01003035,B6,1,1,1.0
2010-3,E01003036,B14,1,1,1.0
2010-3,E01003036,B27,1,1,1.0
2010-3,E01003038,B24,1,1,1.0
2010-3,E01003047,B18,3,1,3.0
2010-3,E01003050,B25,1,1,1.0
2010-3,E01003061,B13,1,1,1.0
2010-3,E01003065,B28,1,1,1.0
2010-3,E01003071,B26,1,1,1.0
2010-3,E01003100,B26,1,1,1.0
2010-3,E01003109,B25,1,1,1.0
2010-3,E01003116,B25,1,1,1.0
2010-3,E01003116,B28,1,1,1.0
2010-3,E01003120,B14,1,1,1.0
2010-3,E01003120,B26,1,1,1.0
2010-3,E01003129,B13,1,1,1.0
2010-3,E01003129,B19,1,1,1.0
2010-3,E01003130,B26,1,1,1.0
2010-3,E01003130,B4,1,1,1.0
2010-3,E01003131,B26,1,1,1.0
2010-3,E01003132,B28,1,1,1.0
2010-3,E01003137,B13,1,1,1.0
2010-3,E01003138,B25,1,1,1.0
2010-3,E01003145,B13,1,1,1.0
2010-3,E01003154,B26,1,1,1.0
2010-3,E01003156,B25,1,1,1.0
2010-3,E01003164,B28,2,2,1.0
2010-3,E01003165,B16,1,1,1.0
2010-3,E01003181,B25,1,1,1.0
2010-3,E01003186,B24,1,1,1.0
2010-3,E01003190,B25,1,1,1.0
2010-3,E01003194,B16,1,1,1.0
2010-3,E01003194,B19,2,1,2.0
2010-3,E01003195,B14,1,1,1.0
2010-3,E01003200,B13,1,1,1.0
2010-3,E01003200,B25,1,1,1.0
2010-3,E01003200,B26,1,1,1.0
2010-3,E01003207,B25,1,1,1.0
2010-3,E01003226,B13,1,1,1.0
2010-3,E01003228,B24,1,1,1.0
2010-3,E01003228,B26,1,1,1.0
2010-3,E01003231,B14,1,1,1.0
2010-3,E01003232,B14,1,1,1.0
2010-3,E01003248,B25,1,1,1.0
2010-3,E01003259,B16,1,1,1.0
2010-3,E01003261,B25,1,1,1.0
2010-3,E01003270,B15,1,1,1.0
2010-3,E01003274,B19,1,1,1.0
2010-3,E01003284,B16,1,1,1.0
2010-3,E01003286,B18,1,1,1.0
2010-3,E01003302,B17,1,1,1.0
2010-3,E01003317,B28,1,1,1.0
2010-3,E01003327,B26,1,1,1.0
2010-3,E01003334,B16,1,1,1.0
2010-3,E01003334,B28,1,1,1.0
2010-3,E01003335,B16,1,1,1.0
2010-3,E01003338,B26,1,1,1.0
2010-3,E01003343,B1,1,1,1.0
2010-3,E01003345,B28,1,1,1.0
2010-3,E01003356,B14,2,1,2.0
2010-3,E01003356,B15,1,1,1.0
2010-3,E01003356,B24,1,1,1.0
2010-3,E01003357,B14,2,1,2.0
2010-3,E01003357,B26,1,1,1.0
2010-3,E01003373,B26,1,1,1.0
2010-3,E01003375,B14,1,1,1.0
2010-3,E01003375,B25,1,1,1.0
2010-3,E01003378,B26,2,1,2.0
2010-3,E01003379,B19,1,1,1.0
2010-3,E01003379,B26,1,1,1.0
2010-3,E01003395,B1,1,1,1.0
2010-3,E01003396,B25,1,1,1.0
2010-3,E01003401,B25,1,1,1.0
2010-3,E01003405,B26,3,1,3.0
2010-3,E01003416,B26,1,1,1.0
2010-3,E01003435,B24,1,1,1.0
2010-3,E01003439,B16,1,1,1.0
2010-3,E01003440,B25,1,1,1.0
2010-3,E01003446,B24,1,1,1.0
2010-3,E01003470,B6,1,1,1.0
2010-3,E01003475,B16,1,1,1.0
2010-3,E01003476,B26,1,1,1.0
2010-3,E01003495,B25,1,1,1.0
2010-3,E01003513,B25,1,1,1.0
2010-3,E01003517,B13,1,1,1.0
2010-3,E01003554,B13,1,1,1.0
2010-3,E01003587,B16,1,1,1.0
2010-3,E01003602,B24,1,1,1.0
2010-3,E01003631,B18,1,1,1.0
2010-3,E01003697,B6,1,1,1.0
2010-3,E01003706,B18,1,1,1.0
2010-3,E01003716,B26,1,1,1.0
2010-3,E01003722,B24,1,1,1.0
2010-3,E01003731,B25,3,1,3.0
2010-3,E01003760,B24,1,1,1.0
2010-3,E01003768,B25,1,1,1.0
2010-3,E01003778,B16,1,1,1.0
2010-3,E01003791,B14,1,1,1.0
2010-3,E01003792,B16,2,1,2.0
2010-3,E01003793,B14,1,1,1.0
2010-3,E01003808,B13,1,1,1.0
2010-3,E01003811,B25,1,1,1.0
2010-3,E01003815,B19,2,2,1.0
2010-3,E01003823,B24,1,1,1.0
2010-3,E01003823,B4,1,1,1.0
2010-3,E01003825,B16,1,1,1.0
2010-3,E01003825,B25,1,1,1.0
2010-3,E01003826,B16,1,1,1.0
2010-3,E01003838,B28,1,1,1.0
2010-3,E01003839,B16,1,1,1.0
2010-3,E01003842,B18,1,1,1.0
2010-3,E01003862,B28,1,1,1.0
2010-3,E01003867,B26,3,1,3.0
2010-3,E01003868,B17,1,1,1.0
2010-3,E01003869,B24,1,1,1.0
2010-3,E01003869,B25,1,1,1.0
2010-3,E01003893,B16,1,1,1.0
2010-3,E01003897,B25,1,1,1.0
2010-3,E01003915,B26,1,1,1.0
2010-3,E01003927,B1,1,1,1.0
2010-3,E01003929,B25,1,1,1.0
2010-3,E01003939,B16,1,1,1.0
2010-3,E01003947,B25,1,1,1.0
2010-3,E01003952,B6,1,1,1.0
2010-3,E01003964,B19,1,1,1.0
2010-3,E01003964,B26,3,1,3.0
2010-3,E01003969,B16,1,1,1.0
2010-3,E01003987,B6,1,1,1.0
2010-3,E01003998,B19,1,1,1.0
2010-3,E01004002,B6,1,1,1.0
2010-3,E01004013,B13,1,1,1.0
2010-3,E01004016,B28,1,1,1.0
2010-3,E01004018,B18,1,1,1.0
2010-3,E01004040,B17,1,1,1.0
2010-3,E01004050,B1,1,1,1.0
2010-3,E01004050,B16,1,1,1.0
2010-3,E01004061,B19,1,1,1.0
