period,LSOA,SHEF_B,report_count,user_count,average
2010-1,E01000003,Road Safety,1,1,1.0
2010-1,E01000007,Pavement /Footway Defects,1,1,1.0
2010-1,E01000007,Road Surface Defects,1,1,1.0
2010-1,E01000044,Highways Enquiries,1,1,1.0
2010-1,E01000044,Road Surface Defects,1,1,1.0
2010-1,E01000050,Road Surface Defects,2,2,1.0
2010-1,E01000071,Highways Enquiries,1,1,1.0
2010-1,E01000072,Rubbish,1,1,1.0
2010-1,E01000115,Other,3,1,3.0
2010-1,E01000130,Road Surface Defects,1,1,1.0
2010-1,E01000134,Pavement /Footway Defects,1,1,1.0
2010-1,E01000140,Other,1,1,1.0
2010-1,E01000142,Highways Enquiries,1,1,1.0
2010-1,E01000159,Pavement /Footway Defects,1,1,1.0
2010-1,E01000160,Road Surface Defects,1,1,1.0
2010-1,E01000165,Rubbish,2,1,2.0
2010-1,E01000168,Road Surface Defects,1,1,1.0
2010-1,E01000169,Abandoned Vehicles,1,1,1.0
2010-1,E01000169,Road Surface Defects,1,1,1.0
2010-1,E01000171,Pavement /Footway Defects,1,1,1.0
2010-1,E01000182,Other,1,1,1.0
2010-1,E01000188,Highways Enquiries,1,1,1.0
2010-1,E01000188,Road Surface Defects,1,1,1.0
2010-1,E01000193,Rubbish,1,1,1.0
2010-1,E01000194,Road Surface Defects,1,1,1.0
2010-1,E01000211,Road Surface Defects,1,1,1.0
2010-1,E01000215,Pavement /Footway Defects,1,1,1.0
2010-1,E01000225,Street Furniture,1,1,1.0
2010-1,E01000228,Pavement /Footway Defects,1,1,1.0
2010-1,E01000229,Dog Fouling,1,1,1.0
2010-1,E01000237,Road Surface Defects,1,1,1.0
2010-1,E01000240,Road Surface Defects,1,1,1.0
2010-1,E01000243,Rubbish,1,1,1.0
2010-1,E01000246,Pavement /Footway Defects,1,1,1.0
2010-1,E01000248,Highways Enquiries,1,1,1.0
2010-1,E01000253,Road Surface Defects,1,1,1.0
2010-1,E01000257,Other,1,1,1.0
2010-1,E01000257,Road Surface Defects,2,2,1.0
2010-1,E01000259,Pavement /Footway Defects,1,1,1.0
2010-1,E01000262,Road Surface Defects,1,1,1.0
2010-1,E01000267,Pavement /Footway Defects,1,1,1.0
2010-1,E01000268,Other,1,1,1.0
2010-1,E01000268,Pavement /Footway Defects,1,1,1.0
2010-1,E01000270,Road Surface Defects,1,1,1.0
2010-1,E01000270,Rubbish,2,2,1.0
2010-1,E01000272,Abandoned Vehicles,1,1,1.0
2010-1,E01000280,Road Surface Defects,2,1,2.0
2010-1,E01000293,Parking,1,1,1.0
2010-1,E01000297,Other,1,1,1.0
2010-1,E01000299,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-1,E01000299,Pavement /Footway Defects,1,1,1.0
2010-1,E01000301,Road Surface Defects,2,2,1.0
2010-1,E01000302,Highways Enquiries,1,1,1.0
2010-1,E01000302,Road Surface Defects,1,1,1.0
2010-1,E01000307,Road Surface Defects,1,1,1.0
2010-1,E01000309,Rubbish,1,1,1.0
2010-1,E01000310,Road Surface Defects,1,1,1.0
2010-1,E01000316,Other,1,1,1.0
2010-1,E01000317,Other,3,1,3.0
2010-1,E01000332,Road Surface Defects,1,1,1.0
2010-1,E01000335,Abandoned Vehicles,1,1,1.0
2010-1,E01000338,Other,1,1,1.0
2010-1,E01000379,Rubbish,1,1,1.0
2010-1,E01000392,Road Safety,1,1,1.0
2010-1,E01000412,Road Surface Defects,1,1,1.0
2010-1,E01000433,Highways Enquiries,1,1,1.0
2010-1,E01000471,Abandoned Vehicles,1,1,1.0
2010-1,E01000471,Other,1,1,1.0
2010-1,E01000516,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-1,E01000530,Dog Fouling,5,1,5.0
2010-1,E01000531,Dog Fouling,2,1,2.0
2010-1,E01000532,Dog Fouling,5,1,5.0
2010-1,E01000543,Rubbish,1,1,1.0
2010-1,E01000548,Rubbish,1,1,1.0
2010-1,E01000553,Road Surface Defects,1,1,1.0
2010-1,E01000555,Road Surface Defects,1,1,1.0
2010-1,E01000571,Road Surface Defects,1,1,1.0
2010-1,E01000585,Incivilities,1,1,1.0
2010-1,E01000586,Highways Enquiries,1,1,1.0
2010-1,E01000586,Incivilities,1,1,1.0
2010-1,E01000649,Highways Enquiries,1,1,1.0
2010-1,E01000649,Road Surface Defects,1,1,1.0
2010-1,E01000671,Pavement /Footway Defects,1,1,1.0
2010-1,E01000671,Rubbish,1,1,1.0
2010-1,E01000704,Dog Fouling,1,1,1.0
2010-1,E01000714,Highways Enquiries,1,1,1.0
2010-1,E01000718,Abandoned Vehicles,1,1,1.0
2010-1,E01000733,Road Surface Defects,1,1,1.0
2010-1,E01000740,Other,1,1,1.0
2010-1,E01000742,Rubbish,1,1,1.0
2010-1,E01000748,Road Surface Defects,4,1,4.0
2010-1,E01000751,Highways Enquiries,1,1,1.0
2010-1,E01000790,Road Surface Defects,1,1,1.0
2010-1,E01000799,Rubbish,2,1,2.0
2010-1,E01000810,Road Surface Defects,1,1,1.0
2010-1,E01000855,Drainage,1,1,1.0
2010-1,E01000856,Pavement /Footway Defects,2,1,2.0
2010-1,E01000859,Road Surface Defects,1,1,1.0
2010-1,E01000863,Pavement /Footway Defects,1,1,1.0
2010-1,E01000878,Drainage,1,1,1.0
2010-1,E01000899,Road Surface Defects,1,1,1.0
2010-1,E01000900,Road Surface Defects,1,1,1.0
2010-1,E01000909,Dog Fouling,1,1,1.0
2010-1,E01000918,Road Safety,1,1,1.0
2010-1,E01000940,Road Surface Defects,1,1,1.0
2010-1,E01000946,Pavement /Footway Defects,1,1,1.0
2010-1,E01000963,Road Surface Defects,2,2,1.0
2010-1,E01000969,Road Surface Defects,1,1,1.0
2010-1,E01001004,Rubbish,2,1,2.0
2010-1,E01001004,Street Lights,1,1,1.0
2010-1,E01001019,Road Surface Defects,1,1,1.0
2010-1,E01001020,Road Surface Defects,1,1,1.0
2010-1,E01001031,Road Surface Defects,1,1,1.0
2010-1,E01001035,Highways Enquiries,1,1,1.0
2010-1,E01001057,Road Surface Defects,1,1,1.0
2010-1,E01001074,Road Surface Defects,1,1,1.0
2010-1,E01001088,Road Surface Defects,1,1,1.0
2010-1,E01001094,Highways Enquiries,1,1,1.0
2010-1,E01001094,Road Surface Defects,1,1,1.0
2010-1,E01001102,Highways Enquiries,1,1,1.0
2010-1,E01001133,Highways Enquiries,1,1,1.0
2010-1,E01001155,Rubbish,1,1,1.0
2010-1,E01001159,Rubbish,1,1,1.0
2010-1,E01001164,Road Surface Defects,1,1,1.0
2010-1,E01001168,Other,1,1,1.0
2010-1,E01001240,Pavement /Footway Defects,1,1,1.0
2010-1,E01001242,Road Surface Defects,1,1,1.0
2010-1,E01001245,Road Surface Defects,1,1,1.0
2010-1,E01001249,Road Surface Defects,1,1,1.0
2010-1,E01001252,Road Surface Defects,3,1,3.0
2010-1,E01001255,Highways Enquiries,1,1,1.0
2010-1,E01001269,Road Surface Defects,1,1,1.0
2010-1,E01001289,Road Surface Defects,1,1,1.0
2010-1,E01001294,Other,1,1,1.0
2010-1,E01001295,Other,1,1,1.0
2010-1,E01001323,Road Surface Defects,1,1,1.0
2010-1,E01001353,Other,1,1,1.0
2010-1,E01001354,Pavement /Footway Defects,1,1,1.0
2010-1,E01001365,Road Surface Defects,1,1,1.0
2010-1,E01001449,Other,1,1,1.0
2010-1,E01001459,Road Surface Defects,1,1,1.0
2010-1,E01001466,Street Lights,1,1,1.0
2010-1,E01001469,Abandoned Vehicles,1,1,1.0
2010-1,E01001472,Street Lights,1,1,1.0
2010-1,E01001477,Road Surface Defects,1,1,1.0
2010-1,E01001478,Dog Fouling,1,1,1.0
2010-1,E01001478,Other,1,1,1.0
2010-1,E01001478,Rubbish,1,1,1.0
2010-1,E01001484,Highways Enquiries,1,1,1.0
2010-1,E01001503,Dog Fouling,1,1,1.0
2010-1,E01001521,Highways Enquiries,1,1,1.0
2010-1,E01001523,Overgrown/Fallen Veg/Trees,1,1,1.0
2010-1,E01001532,Rubbish,1,1,1.0
2010-1,E01001550,Road Surface Defects,1,1,1.0
2010-1,E01001550,Rubbish,1,1,1.0
2010-1,E01001551,Road Surface Defects,1,1,1.0
2010-1,E01001584,Pavement /Footway Defects,1,1,1.0
2010-1,E01001591,Rubbish,1,1,1.0
2010-1,E01001591,Street Lights,1,1,1.0
2010-1,E01001620,Road Surface Defects,1,1,1.0
2010-1,E01001651,Abandoned Vehicles,1,1,1.0
2010-1,E01001712,Street Lights,1,1,1.0
2010-1,E01001724,Rubbish,1,1,1.0
2010-1,E01001734,Other,2,2,1.0
2010-1,E01001748,Pavement /Footway Defects,1,1,1.0
2010-1,E01001751,Street Lights,1,1,1.0
2010-1,E01001761,Highways Enquiries,1,1,1.0
2010-1,E01001762,Parking,1,1,1.0
2010-1,E01001811,Road Surface Defects,1,1,1.0
2010-1,E01001847,Other,1,1,1.0
2010-1,E01001852,Rubbish,1,1,1.0
2010-1,E01001874,Highways Enquiries,1,1,1.0
2010-1,E01001881,Other,1,1,1.0
2010-1,E01001887,Highways Enquiries,1,1,1.0
2010-1,E01001891,Rubbish,1,1,1.0
2010-1,E01001924,Road Safety,1,1,1.0
2010-1,E01001926,Pavement /Footway Defects,1,1,1.0
2010-1,E01001929,Rubbish,1,1,1.0
2010-1,E01001948,Dog Fouling,1,1,1.0
2010-1,E01001951,Other,1,1,1.0
2010-1,E01001961,Incivilities,1,1,1.0
2010-1,E01001961,Other,1,1,1.0
2010-1,E01001968,Road Surface Defects,1,1,1.0
2010-1,E01001983,Abandoned Vehicles,1,1,1.0
2010-1,E01001983,Road Surface Defects,1,1,1.0
2010-1,E01001984,Incivilities,3,1,3.0
2010-1,E01001990,Incivilities,4,1,4.0
2010-1,E01001997,Road Surface Defects,1,1,1.0
2010-1,E01001999,Road Surface Defects,2,1,2.0
2010-1,E01002002,Highways Enquiries,1,1,1.0
2010-1,E01002003,Highways Enquiries,1,1,1.0
2010-1,E01002003,Road Surface Defects,1,1,1.0
2010-1,E01002006,Rubbish,1,1,1.0
2010-1,E01002008,Incivilities,1,1,1.0
2010-1,E01002009,Road Surface Defects,1,1,1.0
2010-1,E01002022,Road Surface Defects,1,1,1.0
2010-1,E01002026,Road Safety,1,1,1.0
2010-1,E01002026,Road Surface Defects,1,1,1.0
2010-1,E01002029,Pavement /Footway Defects,3,2,1.5
2010-1,E01002029,Road Surface Defects,3,1,3.0
2010-1,E01002031,Road Surface Defects,1,1,1.0
2010-1,E01002036,Street Lights,1,1,1.0
2010-1,E01002047,Road Surface Defects,1,1,1.0
2010-1,E01002054,Road Surface Defects,1,1,1.0
2010-1,E01002058,Road Safety,1,1,1.0
2010-1,E01002062,Pavement /Footway Defects,1,1,1.0
2010-1,E01002064,Incivilities,3,1,3.0
2010-1,E01002064,Other,1,1,1.0
2010-1,E01002064,Road Surface Defects,1,1,1.0
2010-1,E01002064,Rubbish,1,1,1.0
2010-1,E01002064,Street Furniture,1,1,1.0
2010-1,E01002065,Incivilities,1,1,1.0
2010-1,E01002065,Rubbish,1,1,1.0
2010-1,E01002072,Road Surface Defects,1,1,1.0
2010-1,E01002102,Highways Enquiries,1,1,1.0
2010-1,E01002102,Pavement /Footway Defects,1,1,1.0
2010-1,E01002112,Street Lights,1,1,1.0
2010-1,E01002125,Street Lights,1,1,1.0
2010-1,E01002132,Highways Enquiries,1,1,1.0
2010-1,E01002179,Other,1,1,1.0
2010-1,E01002181,Other,1,1,1.0
2010-1,E01002189,Rubbish,1,1,1.0
2010-1,E01002196,Road Surface Defects,1,1,1.0
2010-1,E01002204,Other,1,1,1.0
2010-1,E01002218,Rubbish,1,1,1.0
2010-1,E01002262,Road Surface Defects,1,1,1.0
