period,LSOA,SHEF_B,report_count,user_count,average
2017-12,95BB01S2,Pavement /Footway Defects,1,1,1.0
2017-12,95BB02W1,Street Lights,1,1,1.0
2017-12,95BB15S1,Highways Enquiries,1,1,1.0
2017-12,95BB21S2,Highways Enquiries,2,1,2.0
2017-12,95DD02S1,Street Lights,1,1,1.0
2017-12,95EE05W1,Street Lights,1,1,1.0
2017-12,95GG01S3,Street Lights,1,1,1.0
2017-12,95GG37S1,Street Lights,1,1,1.0
2017-12,95GG40S2,Street Lights,1,1,1.0
2017-12,95GG50S1,Rubbish,1,1,1.0
2017-12,95II03S2,Street Lights,1,1,1.0
2017-12,95II19S1,Street Lights,1,1,1.0
2017-12,95II21W1,Street Lights,1,1,1.0
2017-12,95LL13S2,Pavement /Footway Defects,1,1,1.0
2017-12,95MM12S1,Highways Enquiries,2,1,2.0
2017-12,95MM20S2,Street Lights,1,1,1.0
2017-12,95NN14S1,Street Lights,1,1,1.0
2017-12,95NN16S1,Street Lights,1,1,1.0
2017-12,95PP20W1,Highways Enquiries,1,1,1.0
2017-12,95QQ13W1,Road Surface Defects,1,1,1.0
2017-12,95SS03S1,Road Surface Defects,1,1,1.0
2017-12,95SS08S1,Road Surface Defects,2,1,2.0
2017-12,95SS08S2,Rubbish,1,1,1.0
2017-12,95VV26W1,Road Surface Defects,1,1,1.0
2017-12,95VV27W1,Road Surface Defects,2,1,2.0
2017-12,95WW13S2,Road Surface Defects,1,1,1.0
2017-12,E01000001,Incivilities,1,1,1.0
2017-12,E01000003,Incivilities,2,2,1.0
2017-12,E01000032,Pavement /Footway Defects,1,1,1.0
2017-12,E01000049,Highways Enquiries,1,1,1.0
2017-12,E01000075,Abandoned Vehicles,1,1,1.0
2017-12,E01000112,Rubbish,1,1,1.0
2017-12,E01000117,Rubbish,2,2,1.0
2017-12,E01000117,Street Lights,1,1,1.0
2017-12,E01000118,Highways Enquiries,1,1,1.0
2017-12,E01000124,Highways Enquiries,1,1,1.0
2017-12,E01000124,Rubbish,1,1,1.0
